day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,340.2781,2769438.2452,5634.1878,7243.9557,3219.5359,16097.6794,1857.3437,96.1273,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
1,47.5,0.0,87.5,25712.3915,38.0,178.1713,2819016.2551,5729.9418,7367.068,3274.2525,16371.2623,790.679,2.5939,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
2,52.5,120.0,20.0,25647.5915,49.6,137.3235,2868009.9541,5825.5106,7489.9422,3328.8632,16644.3159,636.3004,2.4334,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
3,60.0,30.0,50.0,25426.5915,57.92,170.681,2916523.4521,5920.8919,7612.5754,3383.3668,16916.8341,800.486,2.9448,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
4,55.0,105.0,0.0,25717.8115,55.584,75.8345,2965436.6957,6016.4288,7735.4085,3437.9593,17189.7967,278.636,1.9464,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
5,50.0,50.0,0.0,25431.6335,51.1168,66.3472,3014297.8324,6111.8787,7858.1298,3492.5021,17462.5106,237.3604,1.7561,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
6,45.0,45.0,0.0,25460.3858,46.2234,56.4317,3063388.4014,6207.3752,7980.911,3547.0715,17735.3577,194.8017,1.5523,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
7,40.0,40.0,0.0,25405.4499,41.2447,46.4305,3112199.4649,6302.4957,8103.2088,3601.4261,18007.1306,151.9864,1.3459,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
8,47.5,47.5,0.0,25401.2616,46.2489,188.5803,3160666.7188,6397.5448,8225.4148,3655.7399,18278.6995,712.6319,2.8743,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
9,52.5,52.5,0.0,25436.6175,51.2498,222.2104,3208940.8564,6492.5379,8347.5487,3710.0216,18550.1082,674.5586,3.3175,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
10,60.0,60.0,0.0,25483.4612,58.25,265.6104,3256945.1975,6587.5372,8469.6906,3764.307,18821.5348,839.3185,3.9012,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
11,55.0,55.0,0.0,25627.6685,55.65,166.2764,3305296.7797,6682.6707,8592.0052,3818.669,19093.3449,314.9849,2.8522,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
12,50.0,50.0,0.0,25507.342,51.13,149.3955,3353721.504,6777.7628,8714.2665,3873.0073,19365.0367,270.6142,2.5868,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
13,45.0,45.0,0.0,25568.2931,46.226,131.5053,3402416.235,6872.9179,8836.6088,3927.3817,19636.9084,224.8381,2.3031,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
14,40.0,40.0,0.0,25561.6127,41.2452,113.4133,3451316.4586,6968.1095,8958.9979,3981.7768,19908.8842,178.7809,2.0157,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
15,47.5,47.5,0.0,25490.8116,46.249,221.5659,3499840.2728,7063.2052,9081.2638,4036.1173,20180.5863,725.8264,3.2042,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
16,52.5,52.5,0.0,25385.9193,51.2498,222.2105,3548063.7113,7158.1943,9203.3927,4090.3968,20451.9838,674.5587,3.3175,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
