day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,54.0,54.0,0.0,0.0,49.0,601.4982,36649.4517,1166.7765,75.971,53.9846,1389.9179,0.0,0.0
1,55.0,55.0,0.0,77.952,47.4,230.8073,34555.6711,1096.0968,133.7125,84.5558,3139.8359,0.0,0.0
2,56.0,56.0,0.0,0.0,45.48,217.9783,32404.7565,1025.686,147.6054,90.7633,3499.8359,0.0,1389.9179
3,61.0,61.0,0.0,144.5761,46.696,226.1034,30379.5999,955.0952,147.9266,91.3919,3499.8359,0.0,3139.8359
4,66.0,66.0,0.0,98.2188,48.5392,1653.3371,28257.1407,886.716,193.7516,106.4939,3499.8359,1389.9179,3499.8359
5,71.0,71.0,0.0,342.1887,50.0,3432.1118,26337.9556,816.8856,251.0222,124.9392,3499.8359,3139.8359,2109.9179
6,70.0,32.0,38.0,328.1603,50.0,3818.4958,24417.3581,753.9523,264.1321,128.8031,3499.8359,3499.8359,360.0
7,69.0,30.0,77.0,249.569,50.0,3717.7854,22520.8797,688.1601,207.0458,108.7454,2164.1483,3499.8359,0.0
8,64.0,28.0,113.0,155.2457,50.0,3673.0158,20576.8476,627.0123,139.5727,97.9717,514.2304,3499.8359,0.0
9,59.0,50.48,121.52,250.7009,50.0,2331.6371,20047.1695,617.0739,85.2259,92.9655,200.0,3499.8359,54.2304
10,54.0,44.096,131.424,432.9865,49.492,1945.7195,20094.4568,616.8126,72.1565,89.0489,200.0,3499.8359,153.2144
11,55.0,24.0,162.424,3454.2518,47.4984,1940.6164,21861.8546,681.2547,70.7627,96.4359,200.0,2164.1483,193.9808
12,56.0,73.424,145.0,3820.924,45.4997,2131.2588,22115.2978,689.4286,78.155,113.1257,200.0,514.2304,130.7498
13,61.0,22.0,184.0,3582.913,46.6999,2107.6477,21885.9153,681.0095,76.2783,120.3713,200.0,200.0,24.1496
14,66.0,24.0,226.0,1449.3481,48.54,726.3445,20893.6565,661.4274,84.9485,109.3889,1511.1476,200.0,0.0
15,71.0,101.0,196.0,3229.3321,50.0,373.1799,21950.7108,720.6554,139.3921,109.002,3161.0655,200.0,0.0
16,70.0,78.0,188.0,2047.2391,50.0,368.9015,21852.9505,720.593,154.2478,97.5163,3499.8359,200.0,1389.918
17,69.0,0.1152,256.8848,707.8702,50.0,273.1799,20589.4277,660.8126,150.0098,93.3499,3499.8359,200.0,3139.8359
18,64.0,75.0,245.8848,5009.0942,50.0,1681.4991,23455.0724,789.0341,195.2088,107.4858,3502.4731,1511.1476,3499.8359
19,59.0,74.492,230.3928,360.2582,50.0,3449.5658,21554.2404,725.558,252.6672,125.3695,3512.6231,3161.0655,2109.9179
20,54.0,0.0,284.3928,260.3976,49.492,3759.6778,19659.0767,662.9068,262.4091,128.3922,3520.1359,3499.8359,362.4309
21,55.0,0.0,339.3928,256.0854,47.4984,3719.9149,17808.6972,600.0347,209.3322,111.5393,2202.9691,3499.8359,11.5653
22,56.0,46.0384,349.3544,1082.6635,45.4997,3696.2607,16774.5063,541.7052,142.2115,101.502,544.0506,3502.4731,17.251
23,61.0,151.3544,259.0,2464.2365,46.6999,2271.6247,18445.7389,595.2493,83.1359,92.3986,220.3,3512.6231,70.4244
24,66.0,24.0,301.0,640.1799,48.54,1927.0052,18763.7871,592.1487,71.7908,89.1602,220.3,3520.1359,156.7616
25,71.0,41.8452,330.1548,242.161,50.0,2073.1987,17195.7755,537.6879,77.0898,101.4201,212.6812,2202.9691,181.4792
26,70.0,25.0,375.1548,798.6383,50.0,2071.9984,14543.3681,432.1867,74.8254,114.6971,202.5312,544.0506,117.7287
27,69.0,75.0,369.1548,277.9386,50.0,2173.1275,10895.3813,312.148,79.26,121.3989,200.0,220.3,17.7287
28,64.0,67.1996,365.9552,3429.3438,50.0,757.6719,11822.0557,365.4365,86.2737,108.6167,1507.6466,220.3,0.0
29,59.0,0.0,424.9552,3134.6761,50.0,348.1799,12923.1352,423.4664,138.0417,107.5016,3157.5646,212.6812,0.0
