day,supplier_id,dst_node_id,item_id,edge_id,event_ids,stock_multiplier,capacity_multiplier,lead_time_multiplier,lead_time_extra_days,quality_delay_days,reliability_multiplier,quality_yield_multiplier,availability_multiplier,purchase_cost_multiplier,transport_cost_multiplier,external_capacity_multiplier,external_availability_multiplier,external_lead_time_multiplier,external_lead_time_extra_days,external_quality_yield_multiplier,external_cost_multiplier,stock_writeoff_fraction
11,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
12,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
13,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
14,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
15,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
322,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
323,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
324,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
325,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
326,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
327,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
347,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
348,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
349,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
350,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
351,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
352,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
353,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
354,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
355,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
356,SDC-VD0901566A,M-1810,item:338928,edge:SDC-VD0901566A_TO_M-1810_338928,campaign_lead_SDC-VD0901566A,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
