day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,1452.3151,536298.9515,21188.5615,6466.2456,9640.0792,0.0,0.0,0.0,916.1592
1,47.5,0.0,87.5,64.96,82.0,375.537,534277.8026,21121.3642,112.6231,153.6049,0.0,0.0,0.0,698.7338
2,52.5,0.0,140.0,114.704,93.2,406.563,532130.6595,21050.061,140.5645,32.1922,0.0,0.0,0.0,508.1006
3,60.0,0.0,200.0,127.2,94.64,412.1849,529991.8177,20978.8303,144.8259,31.7699,0.0,0.0,0.0,319.2857
4,55.0,20.0,235.0,20.0,94.928,322.8365,527815.4096,20909.3417,97.8212,19.3909,0.0,0.0,0.0,174.1071
5,50.0,43.0,242.0,255.4,94.9856,350.3941,525823.9011,20840.7595,122.2392,17.1377,0.0,0.0,0.0,51.4286
6,45.0,0.0,287.0,142.2,91.223,244.1369,524011.7326,20779.9087,70.1683,7.6429,0.0,0.0,0.0,0.0
7,40.0,50.0,277.0,280.1849,86.2446,204.4888,522516.2779,20726.5418,76.5113,6.686,0.0,0.0,0.0,0.0
8,47.5,48.0,276.5,265.0531,91.2489,242.7725,520779.4521,20666.6916,96.2432,7.6319,0.0,0.0,0.0,0.0
9,52.5,50.0,279.0,125.1178,95.0,177.7299,518823.3398,20601.986,45.8192,7.4035,0.0,0.0,0.0,0.0
10,60.0,25.0,314.0,193.6721,95.0,265.201,516873.3107,20537.2802,106.6728,8.2783,0.0,0.0,0.0,0.0
11,55.0,0.0,369.0,144.2881,91.8253,197.5736,515192.6953,20481.778,60.0987,7.2479,0.0,0.0,0.0,0.0
12,50.0,93.7356,325.2644,269.5756,74.6236,206.6724,514760.0179,20468.1213,68.998,5.4207,0.0,0.0,0.0,0.0
13,45.0,43.7356,326.5289,175.1189,68.113,193.8258,514633.9635,20466.209,65.675,4.5623,0.0,0.0,0.0,0.0
14,40.0,73.1245,293.4044,290.1473,65.6226,206.302,514592.7318,20467.0028,80.8529,4.4044,0.0,0.0,0.0,0.0
15,47.5,0.0,340.9044,424.0934,72.7852,148.6915,514472.4341,20462.8922,33.5489,4.632,0.0,0.0,0.0,0.0
16,52.5,123.1245,270.2799,221.53,70.0,175.0072,514323.3858,20460.8241,47.6591,4.5884,0.0,0.0,0.0,0.0
17,60.0,0.0,330.2799,97.8827,74.4745,178.3436,513851.7057,20448.852,49.3119,5.1207,0.0,0.0,0.0,0.0
18,55.0,0.0,385.2799,250.0674,79.3219,234.8984,513130.3192,20423.6469,87.9331,6.2268,0.0,0.0,0.0,0.0
19,50.0,21.8253,413.4545,215.479,70.0,151.8942,513099.6321,20422.825,31.5794,4.3573,0.0,0.0,0.0,0.0
20,45.0,23.113,435.3415,184.6768,72.7739,157.7777,512707.7513,20410.2796,39.9002,4.7216,0.0,0.0,0.0,0.0
21,40.0,0.0,475.3415,154.7301,70.2835,172.316,512306.1579,20396.9039,56.5127,4.5843,0.0,0.0,0.0,0.0
22,47.5,98.3708,424.4708,219.467,72.7855,198.6918,511832.8415,20383.3215,68.3341,5.1321,0.0,0.0,0.0,0.0
23,52.5,9.3219,467.6489,249.7479,70.0,218.7543,511782.0667,20382.5077,78.094,5.0259,0.0,0.0,0.0,0.0
24,60.0,125.9953,401.6537,288.6741,74.6609,161.3719,511378.8723,20370.0302,37.4768,4.9718,0.0,0.0,0.0,0.0
25,55.0,0.0,456.6537,196.5466,79.3218,186.5276,510652.3391,20344.6192,54.2815,5.7431,0.0,0.0,0.0,0.0
