day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,331.2827,853217.5145,1407.531,1809.6828,804.3035,4021.5173,1823.2166,53.8067,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
1,47.5,43.75,43.75,25872.3915,38.0,178.1697,902911.776,1503.3809,1932.9183,859.0748,4295.3741,790.6744,2.5492,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
2,52.5,26.25,70.0,25712.3915,49.6,137.3215,952064.027,1599.0805,2055.9606,913.7603,4568.8013,636.2944,2.375,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
3,60.0,130.0,0.0,25597.5915,57.92,170.6787,1000648.5273,1694.5526,2178.7104,968.3158,4841.5788,800.479,2.8766,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
4,55.0,55.0,0.0,25495.1415,55.584,75.8322,1049389.1032,1789.9627,2301.3806,1022.8358,5114.1791,278.6292,1.881,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
5,50.0,50.0,0.0,25589.1435,51.1168,66.3451,1098407.7519,1885.4981,2424.2119,1077.4275,5387.1375,237.3542,1.6959,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
6,45.0,45.0,0.0,25460.3415,46.2234,56.4298,1147498.2785,1980.9943,2546.9927,1131.9968,5659.9838,194.7961,1.4979,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
7,40.0,40.0,0.0,25376.5515,41.2447,46.4289,1196280.4453,2076.1087,2669.2826,1186.3478,5931.739,151.9814,1.2973,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
8,47.5,47.5,0.0,25424.1175,46.2489,146.4555,1244812.6799,2171.1925,2791.5333,1240.6814,6203.4072,695.7771,2.3986,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
9,52.5,52.5,0.0,25426.8839,51.2498,138.9787,1293160.3156,2266.248,2913.7475,1294.9989,6474.9944,641.2605,2.4249,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
10,60.0,60.0,0.0,25503.7744,58.25,171.0124,1341279.5679,2361.338,3036.006,1349.336,6746.6801,801.4789,2.9519,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
11,55.0,55.0,0.0,25414.466,55.65,75.9008,1389508.3231,2456.3943,3158.2213,1403.6539,7018.2695,278.8346,1.9485,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
12,50.0,50.0,0.0,25473.2164,51.13,134.9216,1437913.3957,2551.4702,3280.4617,1457.983,7289.915,264.8246,2.4421,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
13,45.0,45.0,0.0,25487.6565,46.226,131.5053,1486527.4901,2646.5366,3402.69,1512.3067,7561.5333,224.8381,2.3031,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
14,40.0,40.0,0.0,25529.1827,41.2452,113.4133,1535395.2836,2741.7225,3525.0718,1566.6986,7833.493,178.7809,2.0157,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
15,47.5,47.5,0.0,25423.8104,46.249,221.5659,1583852.0966,2836.7631,3647.2668,1621.0075,8105.0373,725.8264,3.2042,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
16,52.5,52.5,0.0,25561.2427,51.2498,222.2105,1632250.8585,2931.8588,3769.5328,1675.3479,8376.7395,674.5587,3.3175,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
17,60.0,60.0,0.0,25561.5958,58.25,265.6104,1680333.334,3026.9396,3891.7795,1729.6798,8648.3988,839.3185,3.9012,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
18,55.0,55.0,0.0,25442.8387,55.65,166.2764,1728500.0863,3121.9257,4013.9045,1783.9575,8919.7877,314.9849,2.8522,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
19,50.0,50.0,0.0,25471.4453,51.13,149.3955,1776888.9139,3216.9433,4136.07,1838.2533,9191.2666,270.6142,2.5868,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
20,45.0,45.0,0.0,25737.6575,46.226,131.5053,1823794.0361,3312.0376,4258.3341,1892.5929,9462.9647,224.8381,2.3031,0.0,0.0,0.0,0.0,23098.7995,0.0,0.0
21,40.0,40.0,0.0,25572.0852,41.2452,113.4133,1847646.9594,3354.3037,4312.6761,1916.7449,9583.7247,178.7809,2.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,47.5,47.5,0.0,24438.3728,46.249,221.5659,1870060.5622,3395.5935,4365.7631,1940.3391,9701.6957,725.8264,3.2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,52.5,52.5,0.0,24526.8129,51.2498,222.2105,1892367.1216,3436.9572,4418.945,1963.9756,9819.8778,674.5587,3.3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,60.0,60.0,0.0,24512.6841,58.25,265.6104,1914342.9128,3478.1927,4471.9621,1987.5387,9937.6935,839.3185,3.9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,55.0,55.0,0.0,24629.927,55.65,166.2764,1936638.9808,3519.5916,4525.1891,2011.1952,10055.9759,314.9849,2.8522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,50.0,50.0,0.0,24654.9852,51.13,149.3955,1959153.5756,3560.9798,4578.4026,2034.8456,10174.2279,270.6142,2.5868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,45.0,45.0,0.0,24583.5607,46.226,131.5053,1981805.8015,3602.3873,4631.6408,2058.507,10292.5351,224.8381,2.3031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,40.0,40.0,0.0,24578.4823,41.2452,113.4133,2004665.1219,3643.853,4684.9539,2082.2017,10411.0086,178.7809,2.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,47.5,47.5,0.0,24484.7363,46.249,221.5659,2027125.0882,3685.2022,4738.1171,2105.8298,10529.1491,725.8264,3.2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,47.5,47.5,0.0,24508.6876,47.2498,171.6964,2049620.8842,3726.5221,4791.2427,2129.4412,10647.206,437.2951,2.7269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,47.5,47.5,0.0,24630.215,47.45,172.2225,2072230.0832,3767.9658,4844.5274,2153.1233,10765.6166,438.0277,2.7364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,47.5,47.5,0.0,24476.5609,47.49,172.3278,2094684.0033,3809.28,4897.6457,2176.7314,10883.6572,438.1742,2.7383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,47.5,47.5,0.0,24530.071,47.498,172.3488,2117191.1085,3850.6578,4950.8457,2200.3759,11001.8794,438.2035,2.7387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
