day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,44.0,44.0,0.0,0.0,44.0,585.271,48233.2769,1567.8965,61.5312,44.949,1039.9344,0.0,0.0
1,44.0,44.0,0.0,77.952,44.0,219.7729,46403.754,1506.4754,109.8942,71.412,2551.8635,0.0,0.0
2,44.0,44.0,0.0,0.0,44.0,213.1751,44375.081,1440.3833,146.1142,89.4803,3465.8152,0.0,732.371
3,48.0,48.0,0.0,76.9952,46.696,226.1034,42295.3435,1370.2674,147.9266,91.3919,3499.8359,0.0,2448.2683
4,52.0,52.0,0.0,66.5209,48.5392,1278.3536,40180.1864,1299.5222,181.3492,102.7441,3499.8359,1039.9344,3158.2519
5,56.0,56.0,0.0,238.6291,50.0,2820.0434,38196.5377,1231.2509,231.053,118.8185,3499.8359,2551.8635,2356.3064
6,56.0,56.0,0.0,21.7296,50.0,3735.6912,35994.2936,1160.1069,260.6102,127.975,3499.8359,3465.8152,640.4091
7,56.0,56.0,0.0,314.4816,50.0,3804.9454,34049.5678,1092.0708,220.9094,112.0967,2418.1601,3499.8359,6.6373
8,52.0,28.0,24.0,368.4796,49.492,3647.3831,32380.5932,1035.5721,147.3032,96.6718,738.3053,3499.8359,0.0
9,48.0,21.696,50.304,252.5175,47.4984,2348.7294,32042.6426,1030.6493,85.0209,92.8575,200.0,3499.8359,28.4512
10,44.0,0.0,94.304,117.016,44.9917,1575.1071,32509.2803,1052.2731,59.4662,84.8409,200.0,3499.8359,118.4346
11,44.0,91.4,46.904,325.589,44.1983,1784.2919,31726.0553,1021.789,67.5631,91.9041,200.0,2418.1601,172.3608
12,44.0,0.0,90.904,226.9787,44.0397,1906.4684,29011.8569,921.492,69.5193,107.9808,200.0,738.3053,126.9858
13,48.0,0.0,138.904,176.6437,46.6999,2130.1461,25375.7067,798.1258,77.3675,120.5963,200.0,200.0,20.3856
14,52.0,50.0,140.904,173.4239,48.54,1734.8587,22073.0095,692.1824,77.9369,98.7377,523.8694,200.0,0.0
15,56.0,24.0,172.904,230.8499,50.0,461.7387,20120.0229,628.9172,98.0202,86.8801,2060.2286,200.0,0.0
16,56.0,48.5392,180.3648,3623.5587,50.0,312.3455,21684.599,690.0518,147.0657,94.1842,3386.2771,200.0,406.4038
17,56.0,0.0,236.3648,1178.5864,50.0,273.1799,20891.9077,672.0451,150.0098,93.3499,3499.8359,200.0,2042.763
18,52.0,72.4984,215.8664,4063.75,49.492,789.0975,22756.0241,730.6923,168.3861,98.3715,3502.4731,523.8694,3350.719
19,48.0,46.6999,217.1665,3226.6429,47.4984,2297.1661,23979.151,791.9477,215.0202,112.9081,3512.6231,2060.2286,2882.7702
20,44.0,50.0,211.1665,410.6177,44.9917,3656.0055,22494.9332,736.0892,259.3266,125.6691,3520.1359,3386.2771,933.8343
21,44.0,0.0,255.1665,1838.0385,44.1983,3749.5591,22431.9662,699.6328,223.0628,114.5164,2516.3315,3499.8359,20.7567
22,44.0,138.7996,160.3668,3857.7841,44.0397,3667.9823,24212.4274,784.3784,149.5643,99.9367,761.4882,3502.4731,17.251
23,48.0,71.9904,136.3764,1727.352,46.6999,2484.8384,25012.926,825.8996,89.6012,94.5307,220.3,3512.6231,49.6484
24,52.0,94.9917,93.3848,3646.4302,48.54,1977.0052,28216.2327,951.2621,74.2116,89.6602,220.3,3520.1359,135.9856
25,56.0,123.54,25.8448,1384.2289,50.0,1987.6351,28107.5201,950.7534,73.4142,98.2146,212.6812,2516.3315,178.5592
26,56.0,0.0,81.8448,3209.372,50.0,2051.2224,28129.0601,964.7235,74.3629,111.7551,202.5312,761.4882,135.5846
27,56.0,0.0,137.8448,568.9503,50.0,2144.8274,24875.3851,845.1903,77.8899,121.1159,200.0,220.3,35.5846
28,52.0,0.0,189.8448,3427.1434,49.492,1076.8591,25584.0624,898.5601,82.5991,109.2837,1162.6147,220.3,0.0
29,48.0,0.0,237.8448,444.5526,47.4984,443.5006,24077.917,841.6576,121.4267,100.6905,2627.5211,212.6812,0.0
