month_index,material,inbound_transport,energy,storage,outbound_transport,backlog_penalty,adaptation_capex,total,policy_label
59,1194.7935520595981,75.71491272240895,23.05116504480615,17.564651674078604,117.95866545160976,192.27231483155913,63.8,1685.1552617840605,Reference 2045
60,1507.4824830414636,86.96530734493972,21.93629384910542,18.273506305008336,162.79563425817148,0.0,63.8,1861.2532247986885,Reference 2045
61,1167.1664887809422,69.50235949936594,16.540236949267122,19.905503407577076,120.9792702298629,0.0,63.8,1457.8938588670153,Reference 2045
62,1234.4415300355256,74.30949350181679,16.802340270424246,15.694238394062465,125.85689523012553,0.0,63.8,1530.9044974319547,Reference 2045
63,1062.1438024669148,54.04520765827537,17.253067813862263,18.21791009200565,129.63623563278324,0.0,63.8,1345.0962236638413,Reference 2045
64,1075.840377573222,54.68708164016738,17.37626079649733,21.87185848015873,131.14056803347282,0.0,63.8,1364.7161465235183,Reference 2045
65,1066.4126024268944,54.14631920859237,17.774033529959954,18.85035061213728,119.96825056730178,42.4112812921102,63.8,1383.3628376369961,Reference 2045
66,1164.5307326733646,59.03601434197544,19.918931880247122,18.89879594772344,128.42877805681306,44.75845477447686,63.8,1499.3717076746004,Reference 2045
67,1376.31969242633,78.38951347306507,20.69037373985955,24.10779263926477,126.86242894650441,43.46055141682559,63.8,1733.6303526418494,Reference 2045
68,1157.0741273984488,64.61995969939768,18.129790094318917,27.080787390506792,128.15944148475376,0.0,63.8,1458.864106067426,Reference 2045
69,1021.5547132451713,56.20619807011948,15.04674591019042,30.012759980899098,113.77725864665598,0.0,63.8,1300.3976758530362,Reference 2045
70,1124.6654605920573,67.48548548824398,15.031102536127033,29.115797078793943,112.65012301255229,0.0,63.8,1412.7479687077746,Reference 2045
71,1026.4326864596167,56.30003181759389,15.376968698530394,28.432144785807598,114.1534949266922,0.0,63.8,1304.4953266882408,Reference 2045
72,1077.3532947968522,59.817735541826295,15.968389119036623,26.649602461851792,117.93598895397488,0.0,63.8,1361.5250108735418,Reference 2045
73,1022.5696920469413,51.514896306157105,16.945130344344282,23.89906368451566,123.23551261217415,0.0,63.8,1301.9642949941324,Reference 2045
74,1064.5698102092051,53.577812686192466,17.190373986043163,18.59529907308978,128.13617723849373,0.0,63.8,1345.869473193024,Reference 2045
75,1097.4002220455984,55.1756645675376,17.541201393998364,16.15274884454739,131.9222830571684,0.0,63.8,1381.99211990885,Reference 2045
76,1034.0351328265594,51.938606363347766,16.27810657137931,13.892835969808402,133.42946610878664,0.0,63.8,1313.3741478398817,Reference 2045
77,1102.3571174213198,55.314164211346764,18.123829947757923,19.227994109468824,122.10912232027658,43.083281292110165,63.8,1424.01550930228,Reference 2045
78,1394.6623484383417,79.02020791675378,20.520058747465626,24.394821084440686,130.9668369794696,45.48670550808911,63.8,1758.8509786745606,Reference 2045
79,1375.908288083807,74.35415379284113,31.640284501130065,30.94023220117184,123.77043407380162,75.19514990675775,63.8,1775.6085425595093,Reference 2045
80,1196.5589807218385,63.07211622593532,23.099121661093662,32.52871567193323,138.86646899318265,0.0,63.8,1517.9254032739834,Reference 2045
81,1168.4965554244575,68.99501817600918,15.468323471385366,34.940317119871864,116.03762862812854,0.0,63.8,1467.7378428198524,Reference 2045
82,1033.8453998006469,55.3789903660729,15.404245124472308,31.65132042585553,114.90882326359832,0.0,63.8,1314.988778980646,Reference 2045
83,1105.3103663864208,61.98940902505355,15.74949738139691,30.895774565633403,116.41504582866683,0.0,63.8,1394.1600931871715,Reference 2045
84,1200.0613192979195,69.9603501265745,16.36865540259402,30.414746188928724,120.20430527196652,0.0,63.8,1500.8093762879832,Reference 2045
85,1057.026274339268,52.62927736139073,17.283040611397446,25.18976978408607,125.49879110659828,0.0,63.8,1341.4271532027403,Reference 2045
86,1099.8522041841004,54.70865372384937,17.598714158663768,22.634454136932156,130.4225447698745,0.0,63.8,1389.0165709734204,Reference 2045
87,1133.2315812058719,56.314624104414875,17.933097243234922,19.350541118511135,134.21541600456615,0.0,63.8,1424.8452596765987,Reference 2045
88,1078.4239380193203,53.53941337067277,16.78119889254304,15.044863998060045,135.72544970711297,0.0,63.8,1363.314863987709,Reference 2045
89,1139.2593713030165,56.5052773382459,17.67268972799438,19.595986361099307,134.59829369942534,0.0,63.8,1431.431618429781,Reference 2045
90,1290.8516507810368,73.48867484045813,18.64917124140026,20.40579353564537,131.5221004763573,0.0,63.8,1598.7173908748978,Reference 2045
91,1073.0933773480604,53.12155303705653,18.756413573204366,21.19617121378461,126.9696704367921,0.0,63.8,1356.9371856088978,Reference 2045
92,1034.2502474295304,51.14973796750553,17.292628096536788,21.256903449596532,122.05823842894884,0.0,63.8,1309.8077553721182,Reference 2045
93,1006.2604299252886,49.71797606020086,15.496666101678237,21.42139173602663,118.30508413261364,0.0,63.8,1275.001547955808,Reference 2045
94,997.8597047698745,49.25593084518828,15.414979643732716,17.26760904606119,117.17460903765691,0.0,63.8,1260.7728333425134,Reference 2045
95,1011.9409631754244,49.90349380544936,15.758839314259927,16.405058848673946,118.68368225365406,0.0,63.8,1276.4920373974614,Reference 2045
96,1045.5762343096233,51.51324853556485,16.454061387580325,19.597515884522473,122.47970711297069,0.0,63.8,1319.4207672302616,Reference 2045
97,1260.549025329381,70.89829442713466,17.426150992323123,18.81294285603156,127.76910571313527,0.0,63.8,1559.2555193180058,Reference 2045
98,1135.7095377405858,55.84799738912134,17.81572393106955,18.16181907717935,132.7159978242678,0.0,63.8,1424.0510759622236,Reference 2045
99,1169.637879947735,57.46208626890723,18.212274358806006,17.901366107735296,136.51563447497642,0.0,63.8,1463.5292411581602,Reference 2045
100,1184.0283849372388,58.11422259414226,18.265497449907432,18.096027985967822,138.0285188284519,0.0,63.8,1480.3326517957082,Reference 2045
101,1161.6018113498421,56.95982827136492,17.665275657432183,14.88333649233519,136.8996930903377,0.0,63.8,1451.809944861312,Reference 2045
102,1147.73666590915,56.22706768561373,19.014700204128545,19.614051461257834,133.82949450552144,0.0,63.8,1440.2219797656714,Reference 2045
103,1283.7967387943186,71.95163875222056,19.12933292965826,20.380681857455077,129.26952929836662,0.0,63.8,1588.327921632019,Reference 2045
104,1068.9884538027536,52.27113268931583,17.66369390330195,20.88049490295773,124.34994936012792,0.0,63.8,1347.953724658457,Reference 2045
105,1040.583187585099,50.83462529319806,15.796399550221254,20.99449093293927,120.57962516011132,0.0,63.8,1312.5883285215689,Reference 2045
106,1055.053440675034,62.17204082604427,16.91809926090029,23.12565272581416,93.94742980185532,154.94399999999996,63.8,1469.960663289648,Reference 2045
107,1332.887611572536,89.78728931162149,29.140475087996865,23.360032979383032,139.18227418889518,206.46495483155914,63.8,1884.6226379719917,Reference 2045
108,1550.864719994539,83.71851943733662,30.127953551791165,22.698273133790458,175.7096249504396,0.0,63.8,1926.919091067897,Reference 2045
109,1310.970076320091,73.23960044409066,17.877458793802536,23.766470932004946,130.04645643178515,0.0,63.8,1619.7000629217744,Reference 2045
110,1392.2273137571078,79.00441361488059,18.187725187322833,18.963526982001923,135.01653640167362,0.0,63.8,1707.1995159429869,Reference 2045
111,1206.6191182711887,58.618051061014654,18.72661828047263,25.64296370682143,138.8229384683993,0.0,63.8,1512.2296897878966,Reference 2045
112,1390.384893532735,76.14311671841432,18.872153784102327,30.35810968051989,140.33867347280335,0.0,63.8,1719.8969471885748,Reference 2045
113,1212.8385548955296,58.811538504050674,18.4996807053711,27.311974542814426,139.20817800426263,0.0,63.8,1520.4699266520283,Reference 2045
114,1184.308430480614,57.37525031073425,19.555853963599443,23.115657288511912,136.1440117040978,0.0,63.8,1484.2992037475576,Reference 2045
115,1127.9997226348214,54.59711337390576,27.47647345411758,24.569177266323607,124.798102075845,32.249475330543916,63.8,1455.4900641355573,Reference 2045
116,1147.061358647902,55.468822027194676,24.200784260885158,20.866749645890398,127.23219311305992,32.87379895938231,63.8,1471.5037066543146,Reference 2045
117,1136.949662507505,54.929522163027684,17.176544449010738,19.638539253220305,130.983610923467,0.0,63.8,1423.4778792962309,Reference 2045
118,1066.8091862761507,51.49372458577405,16.216828332705145,23.87238567040968,121.72743715481172,0.0,63.8,1343.9195620198511,Reference 2045
119,1261.1236975616487,69.91242911038553,16.57736659782386,23.743612147646523,123.24221167266612,0.0,63.8,1558.3993170901706,Reference 2045
120,1116.0862661087865,53.77412083682008,17.20038509974832,23.25613088773543,127.05176736401673,0.0,63.8,1401.168670297107,Reference 2045
121,1206.0021172961685,77.22795900130424,19.725395993634542,25.03007964353184,112.8695603790953,171.42672245467222,63.8,1676.0818347684065,Reference 2045
122,1378.3045386668264,88.42598246645596,30.495113307222002,29.03004887919921,153.52062127035822,232.58455118549506,63.8,1976.160855775557,Reference 2045
123,1711.1867623275446,92.47798534015973,32.023650775338346,25.0648635964364,198.65266533736556,0.0,63.8,2123.205927376845,Reference 2045
124,1455.8682827516795,79.76545005673272,19.130594181468755,25.736198248375974,142.6559136401674,0.0,63.8,1786.9564388784245,Reference 2045
125,1454.2746188436006,79.26212541181712,19.65517953058946,21.97043215803119,131.01046257702043,45.77128129211019,63.8,1815.744099813169,Reference 2045
126,1392.3787434103738,66.91417098116295,22.656372416740464,30.88927001015916,141.29252124314937,48.39970844253827,63.8,1766.3307865041238,Reference 2045
127,1635.363000283487,87.09807062408211,23.861638544981314,40.69410451795032,140.1145608158072,47.12813288181863,63.8,2038.0595076681266,Reference 2045
128,1238.123771311189,59.33932453311996,20.714048885493707,40.53773410051528,140.61723807606072,0.0,63.8,1563.1321169063785,Reference 2045
129,1220.2423178630534,63.75278106494308,16.90853241283207,40.1523426041423,125.1499637841443,0.0,63.8,1530.0059377291152,Reference 2045
130,1270.3951188488843,69.01404174437167,16.85872982152619,37.552554800689705,124.01447949790794,0.0,63.8,1581.6349247133799,Reference 2045
131,1325.5799527386139,73.58174863435669,17.199112485313762,36.39466604245611,125.53210466669097,0.0,63.8,1642.0875845674311,Reference 2045
132,1286.3794531719848,67.95321616558283,17.84858888241299,37.131825881111055,129.34842577405857,0.0,63.8,1602.46150987515,Reference 2045
133,1247.203934123846,80.6422441075047,20.451937943839898,36.85966670750084,116.8715419094873,174.1007013668061,63.8,1739.930026158985,Reference 2045
134,1404.1506051807266,90.95322553206942,30.860669382357383,37.132765153516125,158.89962271733847,236.12822443737792,63.8,2021.9251124033858,Reference 2045
135,1720.3580427744482,90.8015297925991,32.421008386609714,32.17003874811743,201.95003658108726,0.0,63.8,2141.5006562828617,Reference 2045
136,1487.6772696206467,80.01012206635562,19.612321082830267,31.40881476785043,144.98023933054395,0.0,63.8,1827.4887668682268,Reference 2045
137,1535.803921514931,83.94071762962422,20.17716912140504,27.022597314283882,133.36698983160582,46.44328129211015,63.8,1910.5546767039605,Reference 2045
138,1440.5699247792222,68.55651080601285,23.323015397162674,35.12927600572803,143.92092652986324,49.1289655705276,63.8,1824.4286190885164,Reference 2045
139,1677.3725974297129,87.82783280415993,24.594740677139836,44.95185131360698,142.8225818325177,47.86204388441489,63.8,2089.231647941552,Reference 2045
140,1286.1040844887232,61.396477858006676,21.328258761331565,44.91578745932065,143.13212094049305,0.0,63.8,1620.676729507875,Reference 2045
141,1255.1090449769072,64.6180413931038,17.351713734356593,44.132550221644294,127.44576138067963,0.0,63.8,1572.4571117066914,Reference 2045
142,1302.356150652398,69.52418390906517,17.296946672056794,41.28665202741677,126.30860736401672,0.0,63.8,1620.5725406249533,Reference 2045
143,1381.7355686961916,76.33181168974104,17.641354971887136,40.28422717167911,127.8290831837284,0.0,63.8,1707.6220457132272,Reference 2045
144,1318.4992199184658,68.4682660187726,18.290259536134194,40.92503855503116,131.65216970711296,0.0,63.8,1641.6349537355165,Reference 2045
145,1237.8731394011543,58.32783265559076,19.189740000031396,38.120938844794104,136.9207252604121,0.0,63.8,1554.2323761619828,Reference 2045
146,1284.888267782427,60.49039832635984,19.548490861957262,33.906234675584166,141.96066527196655,0.0,63.8,1604.5940569182947,Reference 2045
147,1321.0124707310881,62.13696120302724,19.84516025203299,28.63340252053886,145.7873635867431,0.0,63.8,1641.2153582934302,Reference 2045
148,1171.1300449171954,55.03904091081048,17.344196895139664,25.632785619421682,147.31165054393304,0.0,63.8,1480.2577188865,Reference 2045
149,1327.5193771462243,62.334699959870804,19.600187002417986,30.124677451491436,146.17614588411274,0.0,63.8,1649.555087444117,Reference 2045
150,1490.1399264400654,79.16536729597333,21.091014910481935,30.997403367221544,143.13030231630074,0.0,63.8,1828.324014330043,Reference 2045
151,1236.864573636828,57.977511612958246,31.843905147083355,33.49577990998921,131.59388790710491,33.8322928033473,63.8,1589.4079510173115,Reference 2045
152,1260.0255616160262,59.01221552719875,28.396797838144476,32.46825493121258,134.41066954804737,34.5515854805539,63.8,1612.6650849411833,Reference 2045
153,1251.2997959417892,58.55307432667412,18.541548296258284,30.8394434729646,138.329263304812,0.0,63.8,1561.363125342498,Reference 2045
154,1216.2379147213799,76.30087237176134,18.67291342236756,29.520931205882622,110.5116375616854,165.69599999999997,63.8,1680.7402692830767,Reference 2045
155,1501.2037379696096,106.32571985924119,30.60345734414278,33.628692073084686,162.12667394547782,220.65759483155912,63.8,2118.345876023115,Reference 2045
156,1731.8689090868488,88.0037446372796,32.76415731310323,33.09963932954623,188.78487080963663,0.0,63.8,2138.3213211764146,Reference 2045
157,1491.4098980722363,79.78881394193976,19.418755640458222,33.5452229223557,139.22622042751354,0.0,63.8,1827.188911004503,Reference 2045
158,1300.0850777383753,69.40268134713412,16.656074055050354,28.05811510678212,144.2895459414226,0.0,63.8,1622.2914941887645,Reference 2045
159,1360.2934673809013,63.326936505594894,20.314691400485046,35.03335347599295,148.12300967221614,0.0,63.8,1690.8914584351903,Reference 2045
160,1579.060347787355,83.05024374588528,20.558785537352165,44.49891905817816,149.65014728033475,0.0,63.8,1940.6184434091056,Reference 2045
161,1366.8961970596358,63.52609236704097,20.264843500500643,45.42315969329868,148.51297289008787,0.0,63.8,1708.4232655105639,Reference 2045
162,1516.754680978011,78.92908382810526,21.9372457676615,45.19989112494805,145.47331219252632,0.0,63.8,1872.0942138912521,Reference 2045
163,1408.0106922563418,71.61674061357868,34.730584928331865,51.85361747372484,133.87309453902031,34.35989862761506,63.8,1798.2446284386126,Reference 2045
164,1495.099166814377,78.5220173342405,31.03829718111684,51.598570782615724,136.8182763958283,35.11084765427768,63.8,1891.9871761624559,Reference 2045
165,1312.462604620125,61.813015154412284,19.338562398506117,48.88209076835946,140.7929286362859,0.0,63.8,1647.0892015776888,Reference 2045
166,1447.588248506533,96.9925048808835,19.49880860599515,47.89468764189522,114.85638162040443,168.38399999999996,63.8,1959.0146312557113,Reference 2045
167,1643.7019741934669,119.38974452203001,31.11626974065868,49.25762295517655,168.13164748138863,224.2057548315592,63.8,2299.60301372428,Reference 2045
168,1615.7163054447167,74.64716452953047,33.316786276651996,44.277892263035916,192.07887839426851,0.0,63.8,2023.8370269082036,Reference 2045
169,1522.1212113090578,79.9439451208371,19.973945227097467,44.189614375028384,141.53875170672782,0.0,63.8,1871.5674677387485,Reference 2045
170,1597.915113783648,84.62373378117869,20.4107640321325,41.66866628444446,146.62551213389122,0.0,63.8,1955.043790015295,Reference 2045
171,1707.735537285769,92.97445751116823,20.881947453604063,44.81381180443194,150.46574128070176,0.0,63.8,2080.671495335675,Reference 2045
172,1484.1171023257189,71.49724203013135,21.141008171235065,54.98491925389485,151.99572953974896,0.0,63.8,1847.536001320729,Reference 2045
173,1591.5558389255043,81.76790519256868,20.854812091022403,56.31427421096357,150.85688541907558,0.0,63.8,1965.1497158391344,Reference 2045
174,1354.3581800495779,62.259192791392735,35.69337313614708,59.102468465436836,140.40437316899155,35.98028433634184,63.8,1751.5978719478878,Reference 2045
175,1501.0429309549752,76.8290121741824,45.00693500013118,58.13202950952578,144.94069109517818,37.13752927217495,63.8,1926.8891280061678,Reference 2045
176,1521.3237094059823,78.0439893651722,39.405529928968186,55.00981597556915,140.11565937192262,35.89616775794431,63.8,1933.5948718055588,Reference 2045
177,1515.4806497885213,77.96660709523924,19.732431885349023,48.38196247390515,143.32048165686078,0.0,63.8,1868.6821328998753,Reference 2045
178,1495.1289548111486,100.92532066925736,19.988786269165356,50.886941282265006,119.2826025266281,171.07199999999997,63.8,2021.0846055584643,Reference 2045
179,1492.6416242699017,106.69476674845474,31.329703655131272,51.848563675384376,174.24417045600558,227.75391483155917,63.8,2148.312743636437,Reference 2045
180,1646.4196006272316,75.31011376346171,33.617280388552025,47.075861322270306,195.38296442683344,0.0,63.8,2061.6058205283493,Reference 2045
181,1639.969606246054,114.25958659119253,25.28626579805521,48.37471067294905,133.5679724059872,184.79661701534172,63.8,2210.0547587295796,Reference 2045
182,1866.926546438414,132.36131162642965,31.70706827837902,45.84516603863668,181.32806447331402,250.30291744490933,63.8,2572.271074300083,Reference 2045
183,1900.0746477485964,97.6599566487121,33.647066785133745,45.690755141707214,215.24026818892702,0.0,63.8,2356.112694513077,Reference 2045
184,1627.779637991488,81.99265132650387,21.384210454847743,48.23111304587101,154.34839732217574,0.0,63.8,1997.5360101408864,Reference 2045
185,1610.103386012587,78.91440499146627,22.26077760875193,47.90117168563375,142.91842337135898,49.131281292110174,63.8,2015.0294449619078,Reference 2045
186,1777.5883942307803,90.69871837087433,48.48535461308236,55.18997035580641,148.8389376562257,88.8307458573534,63.8,2273.432121084123,Reference 2045
187,1295.2581420394463,62.08511718348329,45.98013657822926,62.88379753332531,157.4594137718048,91.94471379016989,63.8,1779.4113208964588,Reference 2045
188,1419.0602937852295,72.96437336141886,43.09318562783121,60.48753643874965,155.26632430117917,39.71038882065585,63.8,1854.3821023350642,Reference 2045
189,1379.2968732557717,62.62872557977174,20.4132577548019,57.073617030064355,146.61181912064018,0.0,63.8,1729.8242927410497,Reference 2045
190,1579.7501496941863,108.08058798849751,20.47353627699854,54.655608580902644,123.79030028035632,173.75999999999996,63.8,2124.3101828209415,Reference 2045
191,1737.3987859579668,128.20379476197542,31.61090141821869,58.31856207907417,180.46424286932853,231.30207483155917,63.8,2431.098361918123,Reference 2045
192,1883.2468477571547,94.54247288601002,33.99693663712439,54.59868147595243,198.69712890733146,0.0,63.8,2328.8820676635733,Reference 2045
193,1556.5943334303724,107.6529167904076,25.071155098744264,56.96026300075248,137.9142061238451,187.47059592747556,63.8,2135.4634703715974,Reference 2045
194,1752.9981307745243,122.40423217627304,32.05175749100395,54.607550705432146,187.1632839043215,253.84659069679216,63.8,2466.871545748347,Reference 2045
195,1967.7821195788729,101.30828618472935,34.008575277683555,52.67244354564141,218.58801274912523,0.0,63.8,2438.159437336052,Reference 2045
196,1675.7533527557937,83.72802334089192,22.756363212066862,53.54074205932473,144.57818823123011,50.176,63.8,2094.3326695993073,Reference 2045
197,1856.6790615116493,92.25185744014411,27.841185622191954,52.29973546178504,157.51509522666083,53.81736129211019,63.8,2304.2042965545415,Reference 2045
198,1859.1833233458647,93.44349496648974,51.23377698007883,60.80012302880643,153.28551126721354,90.64867850096849,63.8,2372.3949080894217,Reference 2045
199,1446.6862042799507,72.44041484957607,47.40987684770903,66.00442186798355,160.3256226988967,93.37487291120166,63.8,1950.0414134553178,Reference 2045
200,1309.4462330065228,61.56953649252691,44.40671493560217,63.865520092578706,157.92408734152136,40.32198835954954,63.8,1741.3340802283012,Reference 2045
201,1580.511906568424,78.14398924636106,20.852016844285835,60.280160882809234,149.11271027717044,0.0,63.8,1952.7007838190505,Reference 2045
202,1627.398351287603,111.99912644584771,21.047826227370628,62.34809257191454,128.37947488158915,176.44799999999995,63.8,2191.420871414325,Reference 2045
203,1766.0185198496456,131.0066161721204,31.882765098624105,64.55003617062742,186.79186472135765,234.85023483155913,63.8,2478.9000368439347,Reference 2045
204,1918.0174260060344,95.27415921958183,34.391027153229096,62.87034529386009,202.0213718357625,0.0,63.8,2376.3743295084682,Reference 2045
205,1658.7462356800922,116.06919267725777,25.664165837303674,64.09201889085212,142.32929027919624,190.1445748396095,63.8,2260.845478204312,Reference 2045
206,1765.2392725804148,123.48335635153396,32.34532892721877,61.228771815694486,193.0897469321345,257.390263948675,63.8,2496.5767405556717,Reference 2045
