policy_name,policy_label,month_index,year,month,warming,temp_c,humidity_pct,precip_mm,wind_ms,heat_index_c,heat_anomaly,dry_anomaly,storm_anomaly,heatwave,drought,heat_stress,cold_stress,storm_stress,scarcity,climate_event,demand,grid_factor,grid_price,main_material_ef,main_material_cost,inbound_main_ef,inbound_main_cost,truck_ef,truck_cost,air_ef,air_cost,solar_factor,biomass_factor,main_supply_availability,backup_supply_availability,base_capacity,capacity_applied,backlog_relief_capacity,main_supply_availability_applied,biosourced_supply_availability_applied,primary_supply_availability_applied,backup_supply_availability_applied,biosourced_material_ef,primary_material_ef_blended,biosourced_material_cost,primary_material_cost_blended,biosourced_inbound_ef,primary_inbound_ef_blended,biosourced_inbound_cost,primary_inbound_cost_blended,main_inbound,biosourced_inbound,backup_inbound,main_order_requested,biosourced_order_requested,backup_order_requested,main_order,biosourced_order,backup_order,raw_stock_end,fg_stock_end,backlog_start,backlog_end,planned_input_units,capacity_utilization,good_output_main_units,good_output_biosourced_units,good_output_backup_units,good_output_units,scrap_main_units,scrap_biosourced_units,scrap_backup_units,scrap_units,outbound_shipments,shipped_main_units,shipped_biosourced_units,shipped_backup_units,outbound_mode,process_kwh,hvac_kwh,total_energy_demand,solar_generation_kwh,solar_used_kwh,solar_share,biomass_generation_base_kwh,biomass_generation_technical_kwh,biomass_generation_kwh,biomass_used_kwh,biomass_share,biomass_transition_level,biomass_transition_cap,biomass_resource_regen_kwh,biomass_resource_stock_start_kwh,biomass_resource_stock_end_kwh,biomass_resource_stock_ratio,biomass_resource_stress,biomass_resource_overuse_kwh,biomass_effective_ef,biomass_effective_cost,biosourced_materials,biosourced_local_stress,biosourced_transition_level,biosourced_local_draw_units,biosourced_water_overuse_units,biosourced_local_water_signal,biosourced_supply_shift,battery_discharge_kwh,battery_charge_kwh,grid_energy_kwh,grid_share,battery_soc_kwh,battery_soh,effective_grid_factor,energy_mix_ef,biomass_local_resource,climate_operational_impact,operational_feedback_event
reference_2045,Reference 2045,1,2026,1,0.0,1.0,77.0,94.65247584249853,5.152627944162883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.1,aucun,18.074666666666666,0.5233333333333333,0.14450000000000002,18.28,45.8,0.756,2.4899999999999998,1.75,6.075,9.6,24.12,0.35000000000000003,0.85,0.985,0.965,34.5,37.8465,0.0,0.985,0.0,0.9849999999999999,0.965,18.28,18.28,45.8,45.8,0.756,0.756,2.4899999999999998,2.4899999999999998,0.0,0.0,0.0,4.180000000000007,0.0,0.0,4.117300000000006,0.0,0.0,53.925333333333334,24.0,0.0,0.0,18.074666666666666,0.47757828773246314,18.074666666666666,0.0,0.0,18.074666666666666,0.0,0.0,0.0,0.0,18.074666666666666,18.074666666666666,0.0,0.0,truck,104.83306666666665,5.385644444444444,110.21871111111109,3.5000000000000004,3.5000000000000004,0.031755043809863305,3.4,3.864098467711942,3.864098467711942,3.864098467711942,0.03505846175080525,0.06824977466352086,0.38599999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.085,0,0.0,0.0,0.0,0.0,0.0,0.0,7.56,0.0,95.29461264339915,0.8645955998100266,0.54,0.9978832,0.5233333333333333,0.46090725001312066,0,aucun,aucun
reference_2045,Reference 2045,2,2026,2,0.008368200836820083,2.7500379516391167,75.66025403784438,99.84661307031165,4.75,2.7500379516391167,0.0,0.0,0.0,0.0,0.0,0.0,0.020830170696740275,0.0,0.10117154811715481,aucun,18.861832447795088,0.51924505529678,0.1423358835227942,18.279933054393304,45.8712970711297,0.7560702928870293,2.4910543933054394,1.7485355648535565,6.075878661087867,9.59539748953975,24.121405857740587,0.3901923788646684,0.85,0.9843305439330544,0.9646652719665272,34.51129707112971,37.85889288702929,0.0,0.9843305439330544,0.0,0.9843305439330544,0.9646652719665272,18.279933054393304,18.279933054393304,45.8712970711297,45.8712970711297,0.7560702928870293,0.7560702928870293,2.4910543933054394,2.4910543933054394,0.0,0.0,0.0,21.089238345898238,0.0,0.0,20.75878145215184,0.0,0.0,35.06350088553825,24.0,0.0,0.0,18.861832447795088,0.49821405248375017,18.861832447795088,0.0,0.0,18.861832447795088,0.0,0.0,0.0,0.0,18.861832447795088,18.861832447795088,0.0,0.0,truck,109.39862819721151,3.7496879074482066,113.14831610465971,3.901923788646684,3.901923788646684,0.03448503630436259,3.4,4.320011312747075,4.320011312747075,4.320011312747075,0.038180076040647035,0.13529578128633468,0.3859297071129707,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,104.38638100326595,0.9225623906476066,0.0,0.997732,0.51924505529678,0.4864710604088868,0,aucun,aucun
reference_2045,Reference 2045,3,2026,3,0.016736401673640166,7.51673640167364,72.0,97.57927281399283,4.2,7.51673640167364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10234309623430964,aucun,19.4696406460551,0.5176569037656904,0.1420468619246862,18.27986610878661,45.942594142259416,0.7561405857740586,2.4921087866108786,1.7470711297071129,6.076757322175732,9.590794979079497,24.12281171548117,0.5,0.85,0.9836610878661087,0.9643305439330544,34.522594142259415,37.87128577405858,0.0,0.9836610878661087,0.0,0.9836610878661087,0.9643305439330544,18.27986610878661,18.27986610878661,45.942594142259416,45.942594142259416,0.7561405857740586,0.7561405857740586,2.4921087866108786,2.4921087866108786,0.0,0.0,0.0,21.471570085016538,0.0,0.0,21.120747988020764,0.0,0.0,15.593860239483146,24.0,0.0,0.0,19.4696406460551,0.514100333487795,19.4696406460551,0.0,0.0,19.4696406460551,0.0,0.0,0.0,0.0,19.4696406460551,19.4696406460551,0.0,0.0,truck,112.92391574711958,2.699693011974157,115.62360875909374,5.0,5.0,0.043243763567505436,3.4,4.737717904333714,4.737717904333714,4.737717904333714,0.040975350580908884,0.19672322122554617,0.3858594142259414,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.88589085476002,0.9157808858515856,0.0,0.997732,0.5176569037656904,0.48212988571554105,0,aucun,aucun
reference_2045,Reference 2045,4,2026,4,0.02510460251046025,14.02510460251046,67.0,88.45798706418924,3.6500000000000004,14.02510460251046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10351464435146444,aucun,19.712,0.5164853556485356,0.1420702928870293,18.279799163179916,46.01389121338912,0.7562108786610878,2.493163179916318,1.7456066945606694,6.077635983263598,9.586192468619247,24.124217573221756,0.65,0.85,0.9829916317991632,0.9639958158995816,34.53389121338912,37.88367866108786,0.0,0.9829916317991632,0.0,0.9829916317991633,0.9639958158995816,18.279799163179916,18.279799163179916,46.01389121338912,46.01389121338912,0.7562108786610878,0.7562108786610878,2.493163179916318,2.493163179916318,4.117300000000006,0.0,0.0,20.729310320344254,0.0,13.501093916180896,20.376738577866433,0.0,13.01499804526568,0.0,23.999160239483153,0.0,0.0,19.711160239483153,0.5203074499660305,19.711160239483153,0.0,0.0,19.711160239483153,0.0,0.0,0.0,0.0,19.712,19.712,0.0,0.0,truck,114.32472938900229,1.9199328191586522,116.24466220816093,6.5,6.5,0.05591654598608889,3.4,5.1159708405857565,5.1159708405857565,5.1159708405857565,0.04401037211863128,0.2523486530273171,0.3857891213389121,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.62869136757517,0.9000730818952798,0.0,0.997732,0.5164853556485356,0.47387330446085124,0,aucun,aucun
reference_2045,Reference 2045,5,2026,5,0.03347280334728033,20.53347280334728,62.0,74.9267969714943,3.2473720558371175,20.53347280334728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10468619246861925,aucun,19.525640646055102,0.5153138075313808,0.1420937238493724,18.279732217573223,46.08518828451883,0.7562811715481171,2.494217573221757,1.744142259414226,6.078514644351465,9.581589958158995,24.125623430962342,0.7999999999999999,0.85,0.9823221757322176,0.9636610878661087,34.54518828451883,37.896071548117156,0.0,0.9823221757322176,0.0,0.9823221757322176,0.9636610878661087,18.279732217573223,18.279732217573223,46.08518828451883,46.08518828451883,0.7562811715481171,0.7562811715481171,2.494217573221757,2.494217573221757,20.75878145215184,0.0,13.01499804526568,19.364884404667606,0.0,0.0,19.02255538119597,0.0,0.0,14.248138851362418,23.999160239483153,0.0,0.0,19.525640646055102,0.5152418139506395,19.525640646055102,0.0,0.0,19.525640646055102,0.0,0.0,0.0,0.0,19.525640646055102,19.525640646055102,0.0,0.0,truck,113.24871574711959,2.632339761726773,115.88105550884636,7.999999999999999,7.999999999999999,0.06903630593345156,3.4,5.45759518593637,5.45759518593637,5.45759518593637,0.047096526364654466,0.3025875273435838,0.3857188284518828,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.42346032290999,0.883867167701894,0.0,0.997732,0.5153138075313808,0.46542067046645597,0,aucun,aucun
reference_2045,Reference 2045,6,2026,6,0.04184100418410042,25.300171253381805,58.33974596215561,60.61137399387759,3.1,26.367350930354252,0.0,0.0,0.0,0.0,0.0,0.1315194961307918,0.0,0.0,0.10585774058577406,aucun,19.010086238761854,0.514142259414226,0.1467203371762932,18.27966527196653,46.156485355648535,0.7563514644351464,2.4952719665271967,1.7426778242677825,6.07939330543933,9.576987447698745,24.12702928870293,0.9098076211353316,0.85,0.9816527196652719,0.9633263598326359,34.55648535564853,37.90846443514644,0.0,0.9816527196652719,0.0,0.9816527196652719,0.9633263598326359,18.27966527196653,18.27966527196653,46.156485355648535,46.156485355648535,0.7563514644351464,0.7563514644351464,2.4952719665271967,2.4952719665271967,21.120747988020764,0.0,0.0,17.93464064217705,0.0,0.0,17.60558876261242,0.0,0.0,16.35880060062133,23.96165728503028,0.0,0.0,19.010086238761854,0.5014733918142263,5.983261128819151,0.0,12.98932215548983,18.972583284308982,0.011827064677024136,0.0,0.025675889775848736,0.03750295445287287,19.010086238761854,19.010086238761854,0.0,0.0,truck,113.28482702099944,3.274406214866133,116.55923323586558,9.098076211353316,9.098076211353316,0.0780553883101027,3.4,5.767598093950132,5.767598093950132,5.767598093950132,0.04948212109699626,0.34817619028678404,0.3856485355648535,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.69355893056213,0.872462490592901,0.0,0.9977083264906964,0.514142259414226,0.45921891413397004,0,aucun,aucun
reference_2045,Reference 2045,7,2026,7,0.0502092050209205,27.05020920502092,57.0,49.347524157501475,3.2473720558371175,28.01020920502092,0.0,0.0,0.0,0.0,0.0,0.22278940027894004,0.0,0.0,0.10702928870292888,aucun,18.267292608089264,0.5129707112970712,0.1499382147838215,18.27959832635983,46.22778242677824,0.7564217573221758,2.496326359832636,1.7412133891213388,6.080271966527197,9.572384937238493,24.128435146443515,0.95,0.85,0.9809832635983263,0.9629916317991631,34.567782426778244,37.920857322175735,0.0,0.9809832635983263,0.0,0.9809832635983263,0.9629916317991631,18.27959832635983,18.27959832635983,46.22778242677824,46.22778242677824,0.7564217573221758,0.7564217573221758,2.496326359832636,2.496326359832636,20.376738577866433,0.0,0.0,3.5386639580385832,0.0,0.0,3.4713701183344603,0.0,0.0,18.4682465703985,23.90061089755714,0.0,0.0,18.267292608089264,0.4817215089018237,18.206246220616123,0.0,0.0,18.206246220616123,0.06104638747314182,0.0,0.0,0.06104638747314182,18.267292608089264,10.97233512954045,0.0,7.294957478548814,truck,110.86923435944182,3.783027250826243,114.65226161026806,9.5,9.5,0.0828592464428909,3.4,6.021932050209204,6.021932050209204,6.021932050209204,0.05252344755901344,0.3855782426778242,0.3855782426778242,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.13032956005885,0.8646173059980957,0.0,0.9976682243986462,0.5129707112970712,0.45482717969254394,0,aucun,aucun
reference_2045,Reference 2045,8,2026,8,0.058577405857740586,25.316907655055445,58.33974596215561,44.15338692968835,3.6499999999999995,26.384087332027892,0.0,0.0,0.0,0.0,0.0,0.1324492962237718,0.0,0.0,0.10820083682008369,aucun,17.466383774791606,0.5117991631799164,0.14679974210423372,18.279531380753138,46.299079497907954,0.7564920502092051,2.497380753138075,1.7397489539748954,6.081150627615063,9.567782426778242,24.1298410041841,0.9098076211353316,0.85,0.9803138075313808,0.9626569037656904,34.57907949790795,37.93325020920502,0.0,0.9803138075313808,0.0,0.9803138075313808,0.9626569037656904,18.279531380753138,18.279531380753138,46.299079497907954,46.299079497907954,0.7564920502092051,0.7564920502092051,2.497380753138075,2.497380753138075,19.02255538119597,0.0,0.0,15.331178322927173,0.0,0.0,15.029365795691305,0.0,0.0,20.024418176802865,23.865909743978957,0.0,0.0,17.466383774791606,0.4604504933920255,17.431682621213422,0.0,0.0,17.431682621213422,0.03470115357818183,0.0,0.0,0.03470115357818183,17.466383774791606,11.772019097850588,0.0,5.694364676941016,truck,104.10521752676648,3.488732949388672,107.59395047615516,9.098076211353316,9.098076211353316,0.08455936575513714,3.4,6.0214540585774055,6.0214540585774055,6.0214540585774055,0.05596461540755373,0.38550794979079495,0.38550794979079495,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.47442020622444,0.8594760188373092,0.0,0.9976443835253259,0.5117991631799164,0.45179302348077927,0,aucun,aucun
reference_2045,Reference 2045,9,2026,9,0.06694560669456066,20.566945606694564,61.99999999999999,46.42072718600717,4.2,20.566945606694564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1093723849372385,aucun,16.866359353944897,0.5106276150627616,0.14218744769874478,18.279464435146444,46.37037656903766,0.7565623430962343,2.4984351464435144,1.738284518828452,6.082029288702929,9.563179916317992,24.131246861924687,0.8000000000000002,0.85,0.9796443514644352,0.9623221757322176,34.59037656903766,37.94564309623431,0.0,0.9796443514644352,0.0,0.9796443514644352,0.9623221757322176,18.279464435146444,18.279464435146444,46.37037656903766,46.37037656903766,0.7565623430962343,0.7565623430962343,2.4984351464435144,2.4984351464435144,17.60558876261242,0.0,0.0,15.518104723852318,0.0,0.0,15.202223638155491,0.0,0.0,20.763647585470387,23.865909743978957,0.0,0.0,16.866359353944897,0.44448737661844234,16.866359353944897,0.0,0.0,16.866359353944897,0.0,0.0,0.0,0.0,16.866359353944897,16.866359353944897,0.0,0.0,truck,97.82488425288041,2.9474551587918363,100.77233941167225,8.000000000000002,8.000000000000002,0.07938686396193138,3.4,6.0209760669456065,6.0209760669456065,6.0209760669456065,0.05974830099308193,0.38543765690376564,0.38543765690376564,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.75136334472664,0.8608648350449867,0.0,0.9976443835253259,0.5106276150627616,0.4519196260079799,0,aucun,aucun
reference_2045,Reference 2045,10,2026,10,0.07531380753138076,14.075313807531382,67.0,55.542012935810746,4.75,14.075313807531382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1105439330543933,aucun,16.68,0.5094560669456067,0.1422108786610879,18.27939748953975,46.441673640167366,0.7566326359832636,2.499489539748954,1.7368200836820085,6.082907949790795,9.55857740585774,24.132652719665273,0.65,0.85,0.9789748953974895,0.9619874476987448,34.60167364016736,37.9580359832636,0.0,0.9789748953974895,0.0,0.9789748953974896,0.9619874476987448,18.27939748953975,18.27939748953975,46.441673640167366,46.441673640167366,0.7566326359832636,0.7566326359832636,2.499489539748954,2.499489539748954,3.4713701183344603,0.0,0.0,16.48339286234836,0.0,0.0,16.13682780321321,0.0,0.0,7.5550177038048485,23.865909743978957,0.0,0.0,16.68,0.43943264101847945,16.68,0.0,0.0,16.68,0.0,0.0,0.0,0.0,16.68,16.68,0.0,0.0,truck,96.744,2.287023664708559,99.03102366470856,6.5,6.5,0.06563599728108627,3.4,6.020498075313807,6.020498075313807,6.020498075313807,0.06079406081570494,0.3853673640167364,0.3853673640167364,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.51052558939475,0.8735699419032088,0.0,0.9976443835253259,0.5094560669456067,0.4570698164392617,0,aucun,aucun
