month_index,classical_weekly_total,td_total,sdd_total,classical_cumulative,td_cumulative,sdd_cumulative
59,469.7694339881919,543.287167596666,546.5236212124686,28167.994051196405,29872.485982929502,31342.428670737645
60,488.6122691956317,547.5544394541889,580.9781047986187,28656.60632039204,30420.040422383692,31923.406775536263
61,513.3031323927086,574.1654734110055,707.2453578668558,29169.90945278475,30994.205895794697,32630.65213340312
62,533.6674535843326,594.5523961895267,699.766110046812,29703.576906369082,31588.758291984224,33330.41824344993
63,545.7721450874943,605.4069799637643,665.1879798015129,30249.34905145658,32194.16527194799,33995.606223251445
64,495.2617181498209,553.1534369486668,556.7487780526716,30744.6107696064,32747.318708896655,34552.35500130412
65,601.25343243088,690.7708083221203,710.1974313197793,31345.86420203728,33438.089517218774,35262.552432623896
66,556.7655787370202,649.3138032466644,758.4506791599395,31902.6297807743,34087.40332046544,36021.00311178384
67,547.0490306169503,641.8945214860955,741.2835349408944,32449.678811391248,34729.297841951535,36762.28664672473
68,520.9903610758456,588.3023779510493,620.2376509648153,32970.669172467096,35317.60021990258,37382.524297689546
69,486.9376705849304,551.418371938308,665.330025844079,33457.606843052024,35869.01859184089,38047.854323533626
70,468.4013659400844,532.5336455225595,644.6541965338994,33926.00820899211,36401.55223736345,38692.508520067524
71,479.35538665948627,546.8939628100202,647.7723651019334,34405.3635956516,36948.44620017347,39340.28088516946
72,500.22189443431205,570.5443890871259,574.708139900463,34905.58549008591,37518.9905892606,39914.98902506992
73,525.3887907057141,597.7608366076771,625.0167629821838,35430.97428079163,38116.75142586827,40540.0057880521
74,546.6746528600353,619.3432878423233,698.8176198332488,35977.64893365166,38736.0947137106,41238.82340788535
75,559.3092588234392,630.8285372158014,635.6693192978164,36536.9581924751,39366.9232509264,41874.49272718317
76,503.70482826931385,573.3680262379874,577.7285513429539,37040.66302074441,39940.29127716438,42452.22127852612
77,619.292028977303,691.295357396687,711.733868854585,37659.95504972171,40631.58663456107,43163.95514738071
78,567.2367298014353,644.261955797874,744.0912870855119,38227.19177952315,41275.848590358946,43908.04643446622
79,556.2668022342383,655.6129968255113,735.648372782792,38783.45858175739,41931.46158718446,44643.69480724901
80,495.2067895478616,589.605030514355,661.599159735408,39278.66537130525,42521.066617698816,45305.29396698442
81,644.429893164163,722.0905268332903,778.7603886097428,39923.09526446941,43243.15714453211,46084.05435559416
82,507.2409855932931,582.8278513320273,668.8041161088779,40430.336250062704,43825.984995864135,46752.85847170304
83,492.83708902440526,572.2001249348951,576.9215711329464,40923.17333908711,44398.18512079903,47329.780042835984
84,379.0271405871239,460.58068549339754,464.1755386269437,41302.20047967423,44858.76580629243,47793.95558146293
85,671.159420504995,756.0731446126072,801.9526217488562,41973.359900179224,45614.83895090504,48595.90820321178
86,561.5955292658109,646.1615695662872,728.4570681253795,42534.955429445035,46261.00052047132,49324.36527133716
87,572.8856647557493,656.2198205975219,661.9938790045088,43107.84109420078,46917.220341068845,49986.35915034167
88,387.11476251392423,468.9799917539436,472.76160914930307,43494.95585671471,47386.20033282279,50459.12075949097
89,764.7076030519904,850.2234377930979,908.0806843449166,44259.6634597667,48236.42377061588,51367.20144383589
90,616.7849806953658,706.7811450344922,814.8732010310952,44876.44844046207,48943.20491565037,52182.07464486698
91,569.5159307070943,660.7545292679051,674.2279064689517,45445.96437116916,49603.95944491828,52856.30255133593
92,400.8864564261635,489.72658571216675,497.9805517618196,45846.85082759532,50093.686030630444,53354.283103097754
93,648.8847765358519,736.4608759059288,745.9034379514445,46495.73560413117,50830.14690653637,54100.186541049196
94,496.9058834969896,584.4080125643416,703.2428921205692,46992.64148762816,51414.554919100716,54803.42943316977
95,506.1277567434498,597.3343807608859,602.9029671634919,47498.769244371615,52011.8892998616,55406.33240033326
96,424.6811858040843,518.238398271607,522.9025290335318,47923.4504301757,52530.127698133205,55929.234929366794
97,644.25749857084,759.7003205465626,823.8694910310495,48567.70792874654,53289.828018679764,56753.104420397845
98,604.8871137005285,721.0507341494738,825.8243116622835,49172.595042447065,54010.87875282924,57578.92873206013
99,607.6541335294343,703.0576600470215,817.7767971246336,49780.249175976496,54713.93641287626,58396.705529184765
100,588.2947688618333,681.3993642275584,731.5902277115689,50368.543944838326,55395.33577710382,59128.29575689633
101,590.8628619556146,686.2475228964572,850.353404441596,50959.40680679394,56081.583300000275,59978.649161337926
102,593.2720599906654,693.5844711420207,718.4342172571558,51552.678866784605,56775.167771142296,60697.08337859508
103,577.2449695163833,679.8585889468285,694.384517710475,52129.923836300986,57455.02636008913,61391.467896305556
104,561.5330562397247,663.6521861751378,676.370234948031,52691.45689254071,58118.678546264266,62067.838131253586
105,525.1879432446563,624.5070875800789,725.6979578819822,53216.644835785366,58743.18563384435,62793.53608913557
106,508.1446815563632,607.2623391463529,613.4895266950392,53724.78951734173,59350.447972990696,63407.02561583061
107,518.6761336425202,621.393702343549,627.85169168426,54243.465650984246,59971.841675334246,64034.877307514864
108,528.4605771112771,634.2178403124578,640.8813810110915,54771.92622809552,60606.0595156467,64675.75868852596
109,577.0264842902594,684.9245103946997,726.7204460918932,55348.952712385784,61290.984026041406,65402.47913461785
110,587.1531690488574,695.1713666837801,766.1316181590945,55936.10588143464,61986.15539272519,66168.61075277695
111,599.7761650304086,706.4119219385473,714.1775656753035,56535.88204646505,62692.567314663735,66882.78831845225
112,503.52417560754856,608.2595743388903,614.7116018017235,57039.4062220726,63300.82688900262,67497.49992025398
113,685.792172877698,792.8281862527783,853.9287059202408,57725.1983949503,64093.6550752554,68351.42862617422
114,641.0054881936345,753.8381814235827,844.8101009168903,58366.203883143935,64847.49325667899,69196.23872709111
115,596.8686353435409,711.369999325982,727.2699514730419,58963.072518487475,65558.86325600497,69923.50867856416
116,491.0514327888495,603.887174006279,615.5950047975954,59454.12395127633,66162.75043001125,70539.10368336175
117,615.0785899646647,725.8883260834032,736.5644407424812,60069.20254124099,66888.63875609465,71275.66812410424
118,526.5390820615306,656.5463282097268,766.4493401104618,60595.74162330252,67545.18508430438,72042.1174642147
119,545.3610169946256,680.5581992216802,688.2904496414911,61141.10264029715,68225.74328352606,72730.40791385618
120,555.4075128457939,673.2659998523205,746.5844159307838,61696.51015314294,68899.00928337837,73476.99232978697
121,580.3852040825103,700.1726436797086,857.6710237422341,62276.89535722545,69599.18192705807,74334.6633535292
122,600.7577611765578,720.4415105907943,832.8295866073687,62877.653118402006,70319.62343764887,75167.49294013658
123,613.0854155630702,731.2070749971148,740.0313592346707,63490.73853396508,71050.83051264599,75907.52429937125
124,508.0938748551033,624.3625807065561,631.5821119265088,63998.832408820184,71675.19309335254,76539.10641129775
125,707.6486479001501,825.9016084365059,893.5665125844648,64706.48105672033,72501.09470178904,77432.67292388222
126,633.7720946865533,757.7221828569783,867.0376426129262,65340.25315140688,73258.81688464602,78299.71056649514
127,547.3639058979653,689.5698675756538,771.5619021251475,65887.61705730484,73948.38675222168,79071.27246862029
128,484.3161247778788,622.0745206771559,695.3851263056366,66371.93318208272,74570.46127289883,79766.65759492593
129,641.0332505408317,763.039324289283,836.4488662646695,67012.96643262355,75333.50059718812,80603.1064611906
130,702.7604759887321,823.1037876844181,999.3555178862038,67715.72690861228,76156.60438487254,81602.4619790768
131,640.2229497431177,766.1233553340218,776.0543626126585,68355.9498583554,76922.72774020657,82378.51634168946
132,160.20867984774827,287.8575742360075,289.9631508956424,68516.15853820315,77210.58531444258,82668.4794925851
133,808.267689937039,940.9053978327441,1123.2253927985098,69324.42622814019,78151.49071227532,83791.70488538362
134,706.6893427603467,838.5708251321187,957.6283616826653,70031.11557090054,78990.06153740744,84749.33324706629
135,707.2524786382157,836.620734019542,911.5124913402367,70738.36804953875,79826.68227142698,85660.84573840653
136,143.3153519020363,273.32913408583664,275.30951954547146,70881.6834014408,80100.01140551282,85936.15525795199
137,760.817668762897,924.3951411600556,1031.842174158203,71642.5010702037,81024.40654667288,86967.99743211019
138,613.1776583263704,777.0042235250557,985.4205041887408,72255.67872853007,81801.41077019794,87953.41793629894
139,605.9665292996008,772.6314891030266,894.4633123919498,72861.64525782967,82574.04225930096,88847.88124869089
140,660.1476921218618,797.8301561366004,962.1002365989084,73521.79294995153,83371.87241543755,89809.9814852898
141,712.5421250098917,845.2302011536964,1073.6836096384081,74234.33507496142,84217.10261659125,90883.6650949282
142,718.5180770473403,849.36213621685,1112.3735014345416,74952.85315200876,85066.4647528081,91996.03859636275
143,587.1025668342837,724.2495063142251,757.8085711433441,75539.95571884303,85790.71425912232,92753.84716750609
144,263.25773090174636,403.23337127702484,407.60687537318694,75803.21344974478,86193.94763039934,93161.45404287927
145,826.8451455308953,969.9657128836642,1152.3816829147045,76630.05859527568,87163.91334328301,94313.83572579398
146,713.2286498384649,855.6830787280142,966.0319644948397,77343.28724511414,88019.59642201103,95279.86769028883
147,704.5044533717705,844.5003104016428,920.2171847983155,78047.79169848592,88864.09673241267,96200.08487508714
148,184.09702764911466,326.6816667315761,329.7904503946346,78231.88872613503,89190.77839914424,96529.87532548177
149,779.2429709017914,927.0589109872634,1251.6520407914675,79011.13169703682,90117.83731013151,97781.52736627324
150,675.4052371482009,821.9649752154866,1024.4751250030088,79686.53693418502,90939.80228534699,98806.00249127625
151,661.2797701943132,811.0912154414566,986.3553631308647,80347.81670437934,91750.89350078844,99792.3578544071
152,674.7576526009487,822.9887062776191,931.8654122742217,81022.57435698029,92573.88220706607,100724.22326668132
153,711.8337480585052,854.9798458812728,1049.7091766476797,81734.40810503879,93428.86205294734,101773.932443329
154,492.14686773096787,637.3204935934034,646.186974485733,82226.55497276977,94066.18254654075,102420.11941781474
155,821.5546501223483,968.089394758832,1159.443115798148,83048.10962289211,95034.27194129958,103579.56253361289
156,622.4639582957029,774.1873863377332,797.586003859178,83670.57358118781,95808.4593276373,104377.14853747207
157,636.893487361638,790.6759050785748,802.5636927217005,84307.46706854945,96599.13523271588,105179.71223019376
158,285.84125465713294,439.7098148629108,445.00588931971447,84593.30832320658,97038.8450475788,105624.71811951348
159,830.578880072144,980.6547727959938,1107.7628557657124,85423.88720327873,98019.4998203748,106732.48097527919
160,722.1261871227135,868.9362869813981,1035.0099422406313,86146.01339040145,98888.43610735619,107767.49091751983
161,695.1009011195529,845.5233239302839,924.0629976212327,86841.11429152101,99733.95943128648,108691.55391514106
162,397.8261383496578,556.8144263170985,568.712436140553,87238.94042987066,100290.77385760358,109260.26635128162
163,564.5667526179308,753.0837818413904,995.7789993103422,87803.5071824886,101043.85763944496,110256.04535059196
164,506.5417351230684,691.6295319831468,1031.2845092063028,88310.04891761167,101735.4871714281,111287.32985979826
165,682.6743639400531,850.1273298201086,1123.7026377212937,88992.72328155172,102585.61450124822,112411.03249751955
166,737.6344936465063,903.4948385967648,1313.5334328732865,89730.35777519822,103489.10933984497,113724.56593039284
167,723.7186405009543,895.331479381234,1309.336321060576,90454.07641569918,104384.4408192262,115033.90225145342
168,711.6517321467519,882.1578513920696,1303.5172713314864,91165.72814784593,105266.59867061827,116337.4195227849
169,737.8315758484229,910.6948146640026,1412.8757583259699,91903.55972369436,106177.29348528228,117750.29528111087
170,729.2358601668177,893.4005777316552,1153.2773706018627,92632.79558386118,107070.69406301393,118903.57265171273
171,723.8018130096918,885.2765910959664,1082.8083570157053,93356.59739687087,107955.9706541099,119986.38100872844
172,719.3697870544656,876.8823148618789,1068.7306268411858,94075.96718392534,108832.85296897178,121055.11163556963
173,681.1589312725005,842.3515072293574,920.4649309269788,94757.12611519784,109675.20447620114,121975.5765664966
174,652.0521576532893,819.674671661408,971.1877934758712,95409.17827285113,110494.87914786255,122946.76435997247
175,642.5615192151992,813.2644485712284,930.0477548816478,96051.73979206634,111308.14359643377,123876.81211485411
176,664.2864082360827,833.9476395618643,1022.8161207230924,96716.02620030241,112142.09123599564,124899.6282355772
177,706.5851461664444,871.2743365480958,1030.6806228381051,97422.61134646885,113013.36557254374,125930.3088584153
178,607.1713012648821,794.1088897671102,924.2629449187593,98029.78264773374,113807.47446231086,126854.57180333407
179,562.0894336310831,752.9955283973969,899.2538083488432,98591.87208136483,114560.46999070825,127753.82561168291
180,672.8616844592107,846.2129035625568,1060.0657375915032,99264.73376582403,115406.68289427081,128813.89134927442
181,622.5887736624974,816.0197745084015,1018.2623401801967,99887.32253948653,116222.70266877921,129832.15368945462
182,580.5151025130456,777.1278029120988,987.6007262538691,100467.83764199958,116999.83047169131,130819.75441570848
183,654.8623760592674,839.9123426604713,1263.7293312521747,101122.70001805885,117839.74281435179,132083.48374696064
184,712.2312492481263,893.7708066611407,1272.4722846045886,101834.93126730698,118733.51362101293,133355.95603156523
185,690.5220585780295,875.5464236959588,1278.811451893975,102525.45332588501,119609.06004470888,134634.7674834592
186,653.2768254390355,844.982137775077,1241.1684330439248,103178.73015132405,120454.04218248396,135875.93591650313
187,645.8971071717884,840.8248294738376,1154.493807653815,103824.62725849584,121294.8670119578,137030.42972415694
188,667.0307564826655,860.9569686873076,1235.39358113024,104491.6580149785,122155.82398064512,138265.8233052872
189,708.1489044456508,897.1184458922688,1305.8713839461411,105199.80691942415,123052.94242653738,139571.69468923332
190,722.1212815622503,909.180447950384,1325.6360304958978,105921.92820098641,123962.12287448776,140897.33071972922
191,712.4796348064971,905.341862449174,1322.4527194028256,106634.40783579291,124867.46473693693,142219.78343913204
192,704.7629149541378,896.6369887947701,1319.3205088496798,107339.17075074704,125764.1017257317,143539.10394798173
193,734.2817962409498,928.4928136853723,1411.650318468499,108073.45254698799,126692.59453941707,144950.75426645024
194,729.0403827413178,922.7038147709249,1385.453555493932,108802.49292972931,127615.298354188,146336.20782194418
195,726.599728204705,909.1817596619524,1120.1248782316238,109529.09265793402,128524.48011384995,147456.3327001758
196,725.7496191286491,904.2888814095013,1104.3211177740498,110254.84227706266,129428.76899525945,148560.65381794985
197,664.7538943604497,882.558236603703,1075.6070085801857,110919.59617142311,130311.32723186315,149636.26082653002
198,590.3760052746576,818.9018193759314,1114.9399363963253,111509.97217669776,131130.2290512391,150751.20076292634
199,592.6152383225117,824.4234360261192,1147.353857483335,112102.58741502027,131954.6524872652,151898.55462040968
200,652.7726171706025,857.1416328331978,1247.516710500315,112755.36003219087,132811.7941200984,153146.07133091
201,710.449498705652,910.0266520916717,1323.6144829105208,113465.80953089653,133721.82077219008,154469.6858138205
202,725.5717529909308,923.2104799803133,1347.2718288068493,114191.38128388746,134645.0312521704,155816.95764262736
203,717.2280128441249,920.7818014083537,1346.2965964875343,114908.60929673158,135565.81305357875,157163.2542391149
204,710.6469114418363,918.699888207692,1339.8564124047018,115619.25620817342,136484.51294178644,158503.11065151962
205,706.755509288589,916.9555564723495,1364.042219423033,116326.01171746201,137401.4684982588,159867.15287094263
206,705.9141520071352,915.6197927423111,1360.1647056997836,117031.92586946914,138317.0882910011,161227.3175766424
207,707.4111056003147,914.340047242254,1329.2696620720512,117739.33697506945,139231.42833824336,162556.58723871445
208,710.0701428267089,912.9179612331976,1310.128547585344,118449.40711789616,140144.34629947657,163866.71578629978
209,692.0980029668576,898.5449082697364,1271.565143960458,119141.50512086302,141042.89120774632,165138.28093026025
210,657.5834380726668,870.7802574638732,1228.4095609638784,119799.08855893569,141913.67146521018,166366.69049122414
211,530.0511127924821,761.5128921083801,1115.7762468932615,120329.13967172818,142675.18435731856,167482.4667381174
212,541.3713977396276,772.30176018403,1085.964520733416,120870.5110694678,143447.4861175026,168568.43125885082
213,714.7078271530582,924.9163471580175,1330.389613842998,121585.21889662086,144372.4024646606,169898.82087269382
214,771.7662816779242,979.9453170398474,1424.4692958081284,122356.98517829878,145352.34778170046,171323.29016850193
215,760.7692697361124,975.2532793996504,1420.364505855816,123117.75444803489,146327.6010611001,172743.65467435773
216,751.1952274470228,970.3858665373202,1408.0506280769293,123868.94967548191,147297.98692763742,174151.70530243465
217,744.7829559966109,966.1683522296652,1452.9264481939126,124613.73263147852,148264.1552798671,175604.63175062856
218,741.6826127323478,962.44050900588,1485.7185120215045,125355.41524421086,149226.59578887298,177090.35026265006
219,741.0909071540539,958.8052017688315,1405.0051928394728,126096.50615136491,150185.4009906418,178495.35545548954
220,741.8321115211097,955.1496936173646,1397.7173413415048,126838.33826288603,151140.55068425916,179893.07279683105
221,722.4420303550718,939.5278224217634,1375.12455022852,127560.7802932411,152080.07850668093,181268.19734705958
222,686.7937051199519,910.9719382092538,1336.6487723953414,128247.57399836105,152991.0504448902,182604.84611945492
223,680.5776644472701,908.0380798903918,1332.4371828649982,128928.15166280832,153899.08852478059,183937.2833023199
224,702.8382791469966,928.9973814290548,1327.4104129015036,129630.98994195531,154828.08590620963,185264.69371522142
225,744.7742314736846,965.4092614713247,1403.1772904097088,130375.764173429,155793.49516768096,186667.87100563114
226,655.0483665912525,898.3027847700663,1269.6875086339544,131030.81254002024,156691.79795245102,187937.55851426508
227,615.3416896341898,862.899850456032,1211.6010776780909,131646.15422965444,157554.69780290706,189149.15959194317
228,719.066968083337,948.5010473544955,1397.8825687562824,132365.22119773776,158503.19885026154,190547.04216069946
229,768.6953297582518,1000.7624103346633,1509.9036281639721,133133.916527496,159503.9612605962,192056.94578886344
230,764.3317870963132,995.6689256355427,1512.6953488075344,133898.24831459232,160499.63018623175,193569.64113767096
231,763.2055645132766,991.3559826908038,1492.612828439182,134661.4538791056,161490.98616892257,195062.25396611015
232,763.566145733033,987.1240005890623,1454.1024105159543,135425.02002483862,162478.11016951164,196516.3563766261
233,743.7561998386439,971.2069486052928,1430.6053099499256,136168.77622467728,163449.31711811692,197946.96168657602
234,707.7945883977397,942.5886484585216,1375.8527101996083,136876.57081307503,164391.90576657545,199322.81439677562
235,701.1912639474782,939.3315005440447,1336.7378375693088,137577.76207702252,165331.2372671195,200659.55223434494
236,722.9738628824915,959.6557819380719,1380.5386990333484,138300.73593990502,166290.89304905757,202040.0909333783
237,764.3505581691314,995.2192182155835,1455.5071098651058,139065.08649807415,167286.11226727316,203495.5980432434
238,778.6730088682082,1007.2722944800539,1478.1799894532585,139843.75950694236,168293.38456175322,204973.77803269666
239,769.8709173659994,1004.9413721784318,1477.167221271333,140613.63042430836,169298.32593393166,206450.945253968
240,762.8309228167698,1002.8254574757943,1493.4800725358311,141376.46134712512,170301.15139140745,207944.42532650384
