day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,15427.4349,40.0,5910.9839,97957.0344,161.8146,208.0473,92.4655,462.3273,68772.1431,10211.186,0.0,0.0,0.0,24887.2914,0.0,2153093.7086,1567.5306
1,47.5,0.0,87.5,15856.0063,810.3774,1586.2726,111549.6862,187.0979,240.5544,106.9131,534.5653,4451.7559,209.7591,0.0,0.0,0.0,25064.7842,0.0,2129758.0211,921.9822
2,52.5,70.0,70.0,15860.1263,976.4529,1543.7444,124831.7218,212.3985,273.0838,121.3706,606.8529,4957.1885,207.1286,0.0,0.0,0.0,24923.5826,0.0,2105522.3336,499.3248
3,60.0,130.0,0.0,15739.0744,1015.668,1149.0839,138042.1415,237.8192,305.7676,135.8967,679.4835,4025.371,192.9885,0.0,0.0,0.0,24923.8361,0.0,2081102.789,307.5846
4,55.0,55.0,0.0,15439.217,976.1807,637.0946,151591.5529,263.4244,338.6886,150.5283,752.6413,2067.9433,176.2134,0.0,0.0,0.0,24924.0179,0.0,2056465.8389,159.4807
5,50.0,50.0,0.0,15286.3149,833.8287,511.3044,165151.7841,288.9118,371.458,165.0924,825.4622,1602.9965,24.2335,0.0,0.0,0.0,24923.9668,0.0,2031781.4588,59.1429
6,45.0,45.0,0.0,15418.637,694.1677,395.5796,179017.2639,314.4847,404.3375,179.7056,898.5278,1130.3258,7.3128,0.0,0.0,0.0,24822.3099,0.0,2007143.6174,9.0
7,40.0,40.0,0.0,19278.8192,577.274,367.262,197282.9013,343.5534,441.7115,196.3162,981.581,1241.1402,6.6681,0.0,0.0,0.0,24534.7966,428.5714,1982735.0403,0.0
8,47.5,47.5,0.0,15334.5925,492.51,376.7383,211308.3983,369.2387,474.7354,210.9935,1054.9676,1236.3571,7.1263,0.0,0.0,0.0,24526.6025,428.5714,1958285.3203,0.0
9,52.5,52.5,0.0,15408.8629,434.957,458.141,225069.9262,394.8625,507.6803,225.6357,1128.1785,1596.3761,8.3035,0.0,0.0,0.0,24534.8387,428.5714,1933826.6003,0.0
10,60.0,60.0,0.0,15389.7406,402.1852,502.1597,238455.6566,420.3622,540.4657,240.207,1201.0348,1711.135,9.2521,0.0,0.0,0.0,24543.0694,428.5714,1909367.8804,0.0
11,55.0,55.0,0.0,17244.6777,379.0825,441.5088,253840.3552,447.4417,575.2822,255.681,1278.4049,1421.9463,8.4568,0.0,0.0,0.0,24554.5906,428.5714,1884909.1604,0.0
12,50.0,50.0,0.0,15409.0381,359.5039,409.9301,267582.6569,473.0472,608.2036,270.3127,1351.5635,1330.2818,7.8127,0.0,0.0,0.0,24550.3114,428.5714,1860450.4404,0.0
13,45.0,45.0,0.0,15817.0012,339.278,400.2064,281849.8324,498.9563,641.5152,285.1179,1425.5894,1367.3977,7.3593,0.0,0.0,0.0,24542.8722,359.778,1835991.7205,0.0
14,40.0,40.0,0.0,15478.912,317.2523,400.3454,295671.2569,524.3378,674.1487,299.6216,1498.1081,1460.8343,6.999,0.0,0.0,0.0,24534.801,75.0667,1811533.0005,0.0
15,47.5,47.5,0.0,16084.4248,303.4668,445.6287,309828.7486,550.0303,707.1818,314.303,1571.5151,1619.7715,7.8152,0.0,0.0,0.0,24526.6033,66.9813,1787074.2805,0.0
16,52.5,52.5,0.0,15529.9272,297.9183,391.444,323288.7603,575.4143,739.8184,328.8082,1644.0408,1225.1664,7.6365,0.0,0.0,0.0,24534.8389,75.1083,1762615.5606,0.0
17,60.0,60.0,0.0,15255.4523,302.9552,476.5593,336122.118,600.4583,772.0178,343.119,1715.5951,1568.6529,8.9961,0.0,0.0,0.0,24543.0694,83.2297,1738156.8406,0.0
18,55.0,55.0,0.0,15474.6749,307.2602,487.7579,349285.411,625.6896,804.458,357.5369,1787.6845,1679.35,8.9193,0.0,0.0,0.0,24554.5906,94.5979,1713698.1206,0.0
19,50.0,50.0,0.0,14925.8615,307.5276,440.3551,362124.4037,650.5555,836.4285,371.746,1858.7301,1499.615,8.117,0.0,0.0,0.0,24550.3114,90.3756,1689239.4007,0.0
20,45.0,45.0,0.0,14786.8077,301.6662,2256.7689,375076.4922,675.3806,868.3465,385.9318,1929.6589,8221.5658,25.9249,0.0,0.0,0.0,24542.8722,1968.7226,1664780.6807,0.0
21,40.0,40.0,0.0,16214.4942,290.0358,24789.2352,389693.3067,701.4359,901.8462,400.8205,2004.1027,1542973.3317,286974.9473,0.0,0.0,0.0,24534.801,24550.7376,1642207.6482,0.0
22,47.5,47.5,0.0,14937.2665,283.7726,24887.0248,402862.1621,726.4801,934.0458,415.1315,2075.6573,1543330.2691,287084.5537,0.0,0.0,0.0,24526.6033,24686.4176,1642207.6482,0.0
