day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,0.524975,1810.26,30.0,30.0,0.2379,6.36,0.24,289.64154,0.04872,0.03654,0.23142,0.0609,797.44,0.014616,0.001218,0.001218,0.045066,0.002436,0.0609,30.0,30.0,0.33,12.18,9120.0
1,1.06745,3680.862,61.0,61.0,0.48373,12.932,0.488,588.937798,0.099064,0.074298,0.470554,0.12383,898.128,0.029719,0.002477,0.002477,0.091634,0.004953,0.12383,61.0,61.0,0.671,24.766,18053.094946
2,1.508429,5201.4804,86.2,86.2,0.683566,18.2744,0.6896,832.236692,0.139989,0.104992,0.664947,0.174986,1674.720458,0.041997,0.0035,0.0035,0.12949,0.006999,0.174986,86.2,86.2,0.9482,34.9972,26984.808881
3,1.876612,6471.07608,107.24,107.24,0.850413,22.73488,0.85792,1035.371958,0.174158,0.130618,0.827249,0.217697,2009.229807,0.052247,0.004354,0.004354,0.161096,0.008708,0.217697,107.24,107.24,1.17964,43.53944,35916.246613
4,2.265233,7811.151216,129.448,129.448,1.026523,27.442976,1.035584,1249.783936,0.210224,0.157668,0.998562,0.262779,1918.961391,0.063067,0.005256,0.005256,0.194457,0.010511,0.262779,129.448,129.448,1.423928,52.555888,44847.629105
5,2.692941,9286.006243,153.8896,153.8896,1.220345,32.624595,1.231117,1485.760691,0.249917,0.187438,1.187104,0.312396,2100.317901,0.074975,0.006248,0.006248,0.231173,0.012496,0.312396,153.8896,153.8896,1.692786,62.479178,53779.00055
6,3.163465,10908.501249,180.77792,180.77792,1.433569,38.324919,1.446223,1745.359838,0.293583,0.220188,1.394521,0.366979,2198.533263,0.088075,0.00734,0.00734,0.271565,0.014679,0.366979,180.77792,180.77792,1.988557,73.395836,62710.369784
7,3.67755,12681.20825,210.155584,210.155584,1.666534,44.552984,1.681245,5890.8801,0.341293,0.25597,1.62114,0.426616,2131.551916,0.102388,0.008532,0.008532,0.315696,0.017065,0.426616,210.155584,210.155584,2.311711,85.323167,71641.738577
8,4.147849,14302.93165,237.031117,237.031117,1.879657,50.250597,1.896249,6150.35579,0.384939,0.288704,1.828458,0.532423,2131.510383,0.115482,0.009623,0.009623,0.356068,0.019247,0.481173,237.031117,237.031117,2.607342,96.234633,80573.107281
9,4.574394,15773.77433,261.406223,261.406223,2.072951,55.418119,2.09125,7312.543498,0.424524,0.318393,2.016488,0.581905,2115.262077,0.127357,0.010613,0.010613,0.392684,0.021226,0.530655,261.406223,261.406223,2.875468,106.130927,89504.475967
10,4.939689,17033.414866,282.281245,282.281245,2.23849,59.843624,2.25825,7514.085942,0.458425,0.343819,2.177518,0.624281,2179.002069,0.137527,0.011461,0.011461,0.424043,0.022921,0.573031,282.281245,282.281245,3.105094,114.606185,98435.84465
11,5.327733,18371.498973,304.456249,304.456249,2.414338,64.544725,2.43565,7728.179355,0.494437,0.370828,2.348576,0.669296,2088.626483,0.148331,0.012361,0.012361,0.457354,0.026131,0.618046,304.456249,304.456249,3.349019,123.609237,107368.202158
12,5.755326,19845.955795,328.89125,328.89125,2.608108,69.724945,2.63113,9700.396882,0.534119,0.40059,2.537067,0.718899,2100.189297,0.160236,0.013353,0.013353,0.49406,0.329368,0.667649,328.89125,328.89125,3.617804,133.529847,116301.805596
13,6.225826,21468.371159,401.232795,355.77825,3.004699,75.424989,2.846226,9959.983287,0.577784,0.458029,2.744473,1.115434,2108.15339,0.173335,0.014445,0.014445,0.53445,0.331551,0.72223,355.77825,355.77825,3.913561,144.445969,125236.496214
14,6.739907,23241.062232,430.610195,385.15565,3.237661,81.652998,3.081245,10243.6138,0.625493,0.517506,2.985747,1.515095,2131.546772,0.187648,0.015637,0.015637,0.578581,0.333936,0.781866,385.15565,385.15565,4.236712,156.373194,134172.067152
15,7.243016,25155.924186,459.360684,413.906138,3.465653,112.176672,3.311249,12864.201926,0.669139,0.572032,3.193065,1.569652,2198.491559,0.200742,0.016728,0.016728,0.618953,0.336119,0.836423,412.03113,412.03113,4.532342,167.284639,143108.343967
16,7.676123,26649.394577,484.110781,438.656236,3.661921,117.423693,3.50925,14060.905165,0.708724,0.601721,3.381094,1.619133,2115.261871,0.212617,0.017718,0.017718,0.655569,0.338098,0.885905,436.406226,436.406226,4.800468,177.180928,152045.139771
17,8.042731,27913.560655,505.060801,459.606255,3.828055,121.865097,4.066845,14263.171696,0.742625,7.046372,3.542124,1.664027,2095.772374,0.222787,0.018566,0.018566,0.686928,0.339793,0.928281,457.281245,457.281245,5.030094,185.656186,160982.244332
18,8.431038,29252.549871,527.250805,481.796259,25.573621,126.569378,4.448832,15442.879254,0.778637,7.073381,3.713182,1.709042,2183.224412,0.233591,0.019466,0.019466,0.720239,0.341593,0.973296,479.456249,479.456249,5.274019,194.659237,169919.488254
19,8.858682,30727.187714,551.688805,506.23426,25.998376,131.750234,4.644336,15196.08536,0.818319,7.120726,4.058943,1.791505,2190.564882,0.245496,0.020458,0.020458,0.756945,0.346537,1.074783,503.89125,503.89125,5.542804,204.579847,178856.831189
20,9.329193,32349.639282,578.576406,533.12186,26.4148,137.450405,4.859437,14972.941657,0.861984,7.153474,4.377706,1.846086,2198.528976,0.267852,0.02155,0.02155,0.797335,0.349801,1.129363,530.77825,530.77825,5.838561,215.495969,187794.284073
21,9.843276,34122.337596,607.953926,562.49938,26.798434,143.67844,5.444857,16231.100717,0.909693,7.189256,4.604323,1.908069,2206.617795,0.282165,0.023681,0.022742,0.841466,0.3535,1.189,560.15565,625.090715,30.590283,227.423194,196731.869388
22,10.313575,35744.059259,634.82943,589.374884,27.231947,149.376046,5.659861,16276.337899,0.953339,7.22199,4.81164,1.962626,2131.509354,0.295258,0.025779,0.023833,0.881838,0.356855,1.282127,587.03113,651.966195,30.885913,264.048923,205669.608129
23,10.740119,37214.901591,659.20453,613.749985,27.425241,154.543568,5.854862,16028.936724,0.992924,7.251679,4.99967,3.401512,2190.370312,0.307134,0.026768,0.024823,0.918454,0.490975,1.331608,611.406226,676.341291,36.854468,273.945212,214607.430616
24,11.105415,38474.542058,680.079551,634.625005,27.793458,158.969072,6.021862,15747.743257,1.026825,10.021259,5.1607,3.443889,2095.772374,0.317304,0.027616,0.162439,0.949813,0.494252,1.373984,632.281245,697.21631,37.084094,282.42047,223545.263002
25,11.493459,39812.626151,702.254555,656.800009,27.969306,163.670173,6.384166,16691.383067,1.062837,10.069412,5.331758,3.50323,2183.224412,0.328108,0.029692,0.163339,0.983124,0.497901,1.469344,654.456249,719.391314,37.864121,291.423521,232483.028117
26,11.921051,41287.08297,726.689555,704.98501,28.383728,168.850393,6.812646,16444.560209,1.102519,10.099174,5.645117,3.589161,2190.564882,0.340013,0.030684,0.164331,1.01983,0.499885,1.518947,678.89125,743.826315,38.132906,301.344131,241420.746422
27,12.391552,42909.498334,753.576556,731.87201,28.793606,198.979008,23.792238,16468.204607,1.146184,10.151629,5.986438,3.654276,2115.493859,0.353112,0.031776,0.165423,1.06022,0.502069,1.632316,705.77825,835.64838,38.655509,312.260253,250358.470385
28,12.905632,44682.189406,782.953956,761.24941,29.026569,205.207017,24.027257,17164.543356,1.193893,10.209207,6.213056,3.713912,2206.617795,0.367425,0.032968,0.166616,1.104351,0.504454,1.691952,735.15565,865.02578,39.29722,324.187478,259296.251695
29,13.375931,46303.909621,809.829436,788.12489,29.239691,210.904619,24.242261,17140.388024,1.237539,10.320753,6.420373,3.773416,2131.509354,0.390566,0.034059,0.167707,1.144723,0.508292,1.74651,762.03113,891.90126,39.59285,335.098923,268234.132212
