day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,554.1983,1071354.4805,42313.3994,268.8359,42.7672,1035.84,0.0,0.0,0.0
1,47.5,0.0,87.5,0.0,86.228,448.9037,1069180.4908,42249.8055,273.3424,76.1484,2413.68,0.0,16.866,0.0
2,52.5,0.0,140.0,178.064,136.4902,525.1851,1066999.1061,42180.6578,317.6427,83.6232,2413.68,0.0,1525.416,0.0
3,60.0,0.0,200.0,103.28,178.7296,509.8955,1064800.7258,42111.4786,309.9833,88.0915,2413.68,0.0,3033.966,0.0
4,55.0,18.432,236.568,145.712,211.7165,533.2304,1062634.7304,42042.2766,328.5427,91.9337,2413.68,0.0,4542.516,0.0
5,50.0,39.6288,246.9392,309.6873,236.2556,1529.6994,1060633.6846,41973.0634,794.2059,104.5831,2413.68,1035.84,5015.226,0.0
6,45.0,44.2368,247.7024,254.6581,250.4232,2301.1007,1059308.3514,41930.4967,1157.5703,112.9019,2417.9652,2413.68,4037.6618,527.9925
7,40.0,23.04,264.6624,315.2053,254.6807,2154.8978,1058415.291,41897.9213,1094.5239,126.7276,2503.9822,2413.68,2943.8178,1055.985
8,47.5,69.12,243.0424,139.3186,260.3254,2238.0291,1057024.3479,41858.8375,1142.7685,150.5083,2573.68,2413.68,2023.7452,1583.9775
9,52.5,0.0,295.5424,164.2791,267.9019,2221.0568,1055606.5621,41814.8856,1121.9183,151.1792,2573.68,2413.68,1294.0427,2111.97
10,60.0,67.3809,288.1615,89.5804,275.3716,2221.1343,1054054.019,41770.9228,1122.4987,151.9972,2573.68,2413.68,564.3402,2639.9625
11,55.0,0.0,343.1615,100.9977,282.0762,2223.0022,1052589.2582,41726.9586,1103.6649,143.6036,2085.5175,2417.9652,318.5151,3167.955
12,50.0,65.6525,327.509,294.0497,287.2869,2349.9767,1051210.813,41682.9941,1137.5122,141.2434,1255.815,2503.9822,328.3843,3695.9475
13,45.0,19.0058,353.5033,437.595,287.3826,2399.6717,1050187.5955,41644.6349,1129.5078,131.8074,312.2471,2573.68,264.4484,4241.44
14,40.0,44.3516,349.1517,113.6367,281.4339,2309.6572,1049096.9606,41613.582,1076.2689,127.2998,165.1926,2573.68,192.6388,4082.6703
15,47.5,65.0858,331.5659,350.6134,279.6867,2338.5394,1047995.8363,41581.9266,1086.115,127.6034,174.7084,2573.68,130.8369,3668.0035
16,52.5,113.4609,270.605,487.8452,281.9126,2389.8885,1046298.0122,41519.147,1112.9049,128.4027,176.24,2085.5175,85.1553,3371.2222
17,60.0,0.0,330.605,339.3917,285.5101,2347.8749,1043782.8226,41423.2044,1083.9296,128.3762,176.24,1255.815,41.0053,3074.441
18,55.0,21.3116,364.2934,851.74,289.4125,2370.9392,1040794.9442,41289.5256,1098.968,119.3587,144.1769,312.2471,28.9184,2777.6597
19,50.0,40.3173,373.9761,355.0756,292.5955,2377.6916,1037140.4619,41150.7294,1150.0504,128.0638,1367.7382,165.1926,33.8758,1033.2545
20,45.0,44.3409,374.6351,122.3936,291.224,1422.4266,1034399.5069,41056.0064,748.2711,121.3811,2441.7089,174.7084,363.0524,140.0
21,40.0,42.0458,372.5893,768.6655,284.2136,464.9092,1033493.1339,41004.0343,302.3099,100.7902,2429.92,176.24,1636.6126,132.4892
22,47.5,46.08,374.0093,404.7605,281.6981,538.672,1031944.5778,40945.803,343.474,99.7343,2429.92,176.24,3025.7905,118.1653
23,52.5,21.3009,405.2084,85.3077,283.368,566.1262,1029896.2306,40881.2661,352.259,101.0829,2429.92,144.1769,4528.9001,107.7486
24,60.0,111.1658,354.0426,556.2853,286.5632,1753.1615,1028219.2287,40815.5641,895.417,113.3028,2429.92,1367.7382,4754.1484,97.332
25,55.0,0.0,409.0426,2012.16,290.1746,2382.787,1028530.9574,40807.3015,1199.1021,119.9733,2428.877,2441.7089,3895.7355,614.9078
26,50.0,44.3409,414.7017,231.3826,293.1469,2301.4854,1027093.4137,40760.3164,1158.4378,135.4163,2505.428,2429.92,3066.033,1081.3663
27,45.0,44.3516,415.3501,1889.1013,291.623,2224.3622,1027539.4133,40793.0556,1127.7362,155.4664,2577.2301,2429.92,2139.9511,1583.9775
28,40.0,63.3573,391.9928,2163.4651,284.5023,2182.4042,1028471.4372,40832.8886,1116.2063,152.5815,2573.68,2429.92,1129.6132,2111.97
29,47.5,46.08,393.4128,169.719,281.907,2211.6715,1027199.0188,40793.8885,1128.2408,152.6164,2574.2073,2429.92,279.2385,2639.9625
30,47.5,46.08,394.8328,2545.198,280.769,2123.1462,1028353.1396,40825.9513,1081.41,136.6655,1826.9945,2428.877,287.9893,3167.955
31,47.5,44.3409,397.9918,2140.1753,281.3567,2223.8325,1029068.4319,40857.734,1096.9577,131.6725,970.0306,2505.428,328.2809,3695.9475
32,47.5,0.0,445.4918,4190.9914,282.4133,2278.9212,1031892.7871,40964.4605,1091.6389,129.6412,291.2993,2577.2301,343.6642,4241.44
33,47.5,40.3067,452.6851,2200.6021,283.4006,2298.1783,1032663.5034,40998.0901,1108.1722,130.0774,298.0819,2573.68,361.497,3885.8836
34,47.5,44.3516,455.8335,343.324,284.1863,2269.6926,1031603.8129,40959.498,1092.8643,130.1162,309.9657,2574.2073,381.9235,3510.5195
35,47.5,83.955,419.3785,3100.0133,284.7764,2368.208,1032411.9477,40994.8719,1112.2154,131.2594,314.64,1826.9945,329.5433,3135.1654
36,47.5,0.0,466.8785,323.4814,285.2098,2394.028,1029644.0729,40885.7785,1099.4161,131.565,314.64,970.0306,235.3505,2759.8133
37,47.5,0.0,514.3785,47.1497,285.5253,2395.3642,1025920.0553,40749.4816,1106.3451,117.7412,480.4249,291.2993,199.1129,1994.7234
38,47.5,131.1793,430.6992,2560.1865,285.754,2379.9896,1024600.9197,40687.316,1150.3195,128.9147,1929.6748,298.0819,158.1004,126.5359
