day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1067628.4675,42318.4276,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,257.6474,1065725.2082,42255.2915,178.7495,75.7158,2421.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,286.7661,1063603.158,42187.3553,221.185,99.4055,3049.1,0.0,906.156
3,60.0,0.0,200.0,178.904,94.64,291.219,1061636.9861,42119.4242,224.8208,109.4412,3067.1,0.0,2421.706
4,55.0,20.0,235.0,169.2,94.928,1363.3496,1059596.1049,42051.49,733.8763,120.1937,3067.1,1026.84,2928.416
5,50.0,0.0,285.0,131.2,94.9856,2740.2737,1057555.2228,41983.5557,1369.3131,135.8116,3067.1,2421.706,2040.26
6,45.0,23.0,307.0,222.4,91.223,3375.8333,1055717.6579,41920.7488,1671.0007,147.6888,3067.1,3049.1,408.9552
7,40.0,25.0,322.0,230.0,86.2446,3301.397,1054167.2101,41865.5167,1571.7218,124.8619,1682.4573,3067.1,11.7356
8,47.5,143.0,226.5,303.0807,91.2489,3288.2091,1052395.0754,41805.8315,1504.4091,97.0726,124.4403,3067.1,0.0
9,52.5,98.113,180.887,317.0278,95.0,1795.8678,1052031.7223,41802.242,807.4932,83.6989,159.8601,3067.1,14.5802
10,60.0,0.0,240.887,20.6226,95.0,1757.6149,1051508.3298,41798.2521,785.7641,73.9436,150.0,3067.1,89.5802
11,55.0,43.7356,252.1515,195.137,95.0,1772.3389,1049716.3496,41738.4757,794.7232,73.7665,150.0,1682.4573,144.3736
12,50.0,0.0,302.1515,233.8033,95.0,1887.9615,1046333.1315,41613.6032,858.9515,82.7194,150.0,124.4403,129.7933
13,45.0,0.0,347.1515,220.768,91.226,1800.1952,1043203.3326,41497.254,816.5239,87.7119,150.0,159.8601,49.1323
14,40.0,95.6226,291.5289,157.0825,86.2452,590.2948,1041303.3469,41433.7947,291.7591,85.1996,1128.3734,150.0,0.0
15,47.5,48.1245,290.9044,328.4348,91.249,369.213,1039653.3378,41380.469,237.0095,94.3639,2450.1268,150.0,0.0
16,52.5,25.0,318.4044,263.3282,95.0,395.1934,1037792.9724,41317.3222,289.293,104.0979,3049.1,150.0,904.203
17,60.0,43.7471,334.6573,173.0845,95.0,316.6952,1035902.1143,41255.3889,242.4991,109.7349,3067.1,150.0,2419.7531
18,55.0,96.2375,293.4197,316.5215,95.0,1351.3042,1034045.9674,41192.91,729.7029,120.1489,3070.4984,1128.3734,2935.9298
19,50.0,48.113,295.3067,2623.2548,95.0,2728.1853,1034489.5505,41223.5972,1367.5583,135.9632,3080.6484,2450.1268,2049.7267
20,45.0,70.6226,269.6841,1355.0627,91.226,3316.4528,1033796.4061,41202.8754,1635.7382,147.5014,3087.4,3049.1,421.0566
21,40.0,0.0,309.6841,195.6122,86.2452,3343.0249,1032194.9426,41147.6629,1606.5458,125.8736,1712.227,3067.1,22.7406
22,47.5,73.1245,284.0596,3249.6128,91.249,3312.3113,1033418.5116,41208.3086,1523.1484,97.7196,144.7404,3070.4984,16.9952
23,52.5,25.0,311.5596,259.0192,95.0,1778.6437,1033101.0353,41204.6735,794.4258,83.9326,180.1601,3080.6484,28.177
24,60.0,0.0,371.5596,206.1016,88.8122,1382.9881,1033598.8811,41233.6973,610.1154,68.2846,170.3,3087.4,86.8392
25,55.0,50.0,376.5596,202.2939,70.0,263.4258,1035127.5298,41298.4936,102.7909,49.5812,163.5968,1712.227,113.1858
26,50.0,114.9731,311.5865,3259.9078,74.6609,595.8293,1037416.8741,41396.9625,249.4318,62.0802,145.1844,144.7404,86.5289
27,45.0,0.0,356.5865,217.8416,68.113,348.7964,1037402.4674,41395.9729,141.4698,63.5368,100.0,180.1601,32.7549
28,40.0,70.6226,325.9639,3068.9951,65.6226,241.9525,1040277.2348,41513.1749,90.5614,52.9009,74.0001,170.3,0.0
29,47.5,66.9367,306.5272,259.2904,72.7855,579.7037,1039657.7608,41491.929,246.8917,39.1099,20.2491,163.5968,0.0
