day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
13,7.731678,19419.195983,319.319733,441.830953,3.503719,93.668162,2.739108,3273.052916,0.403148,0.327749,2.075743,0.706094,0.120944,0.014968,0.014968,0.372912,0.028244,0.748407,269.087796,269.087796,2.959966,149.681462,249.636372
14,7.31577,17985.031558,318.621283,418.063686,3.315245,88.629501,2.54897,3043.586655,0.369297,0.302361,2.683158,0.663781,0.110789,0.014122,0.014122,0.3416,0.026551,0.706094,248.243863,248.243863,2.730682,141.218825,473.907661
15,6.929804,16654.115515,296.565069,396.007472,3.140339,83.953584,2.372521,2830.640132,0.335447,0.276973,2.522368,0.621468,0.100634,0.013276,0.013276,0.310288,0.024859,0.663781,326.985685,227.39993,2.501399,132.756188,406.206566
16,6.671638,16801.274794,281.812,409.547835,3.666065,80.825933,2.254496,2688.20341,0.33765,0.253237,2.37204,0.581908,0.101295,0.012484,0.012484,0.416051,0.023276,0.624221,307.498053,307.498053,3.275858,124.84421,342.910738
17,6.530723,16315.36016,273.759323,401.495158,3.602208,79.118766,2.190075,2610.457085,0.47256,0.35442,2.244661,0.548387,0.137046,0.011814,0.011814,0.422558,0.021935,0.5907,290.985363,290.985363,3.094218,118.140057,289.27752
18,6.479101,16137.355021,270.809386,398.545221,3.578815,78.493379,2.962014,2581.976269,0.455926,0.341945,2.859083,0.569908,0.132055,0.011398,0.015048,0.407171,0.028403,0.75239,311.117605,280.742641,2.981548,113.981512,256.00916
19,6.128715,18668.737149,250.786402,378.522237,3.420032,74.248507,2.80183,2986.997325,0.422076,0.316557,2.698293,0.527594,0.1219,0.010552,0.014202,0.525457,0.028403,0.710077,290.273672,259.898708,2.752265,105.518875,541.608755
20,5.813775,17582.735985,232.788968,360.524803,3.277313,70.433051,2.657851,2813.237175,0.388225,0.291169,2.537503,0.485281,0.111745,0.013355,0.013355,0.494145,0.026711,0.667764,269.429739,239.054775,2.522982,97.056239,473.907661
21,5.544895,16655.561642,217.423644,345.15948,3.155466,67.175602,3.18332,2664.889311,0.503533,0.26816,2.391781,0.629416,0.102542,0.012588,0.012588,0.465768,0.025177,0.629416,250.539168,250.539168,2.315186,125.883215,412.551087
22,5.314614,15861.489648,204.264121,331.999956,3.051111,64.385783,3.078044,2537.837818,0.485447,0.364085,2.305874,0.606809,0.198629,0.012136,0.012136,0.61244,0.024272,0.606809,239.402609,239.402609,2.192684,121.361772,376.379542
23,5.112777,15165.50077,192.73005,320.465885,2.959645,61.94056,2.985771,2426.479621,0.47108,0.35331,3.07672,0.58885,0.194319,0.011777,0.016193,0.599151,0.023554,0.58885,230.555987,230.555987,2.095371,117.770043,347.645715
24,4.930789,14537.955277,281.77264,310.066073,2.877175,59.7358,2.902572,2326.072362,0.457507,0.34313,3.012248,0.571884,0.190247,0.011438,0.015854,0.586596,0.022875,0.792697,222.198259,222.198259,2.003436,158.539392,320.499814
25,6.183365,13103.790851,258.005373,286.298806,2.688701,54.697139,3.475206,2096.606102,0.423657,0.317743,2.851458,0.529571,0.180092,0.010591,0.015008,0.555284,0.021183,0.750384,201.354326,201.354326,1.774152,150.076755,541.608755
26,5.767458,11669.626426,234.238106,262.531539,3.256323,69.871922,3.285068,1867.139841,0.389806,0.292355,2.690668,0.487258,0.169937,0.009745,0.017772,0.523972,0.01949,0.708071,180.510393,180.510393,1.544869,141.614118,473.907661
27,5.438509,14274.928357,215.440136,284.621551,3.107255,83.069124,3.134684,2283.988064,0.355956,0.266967,2.529878,0.444944,0.159782,0.008899,0.016925,0.49266,0.017798,0.665757,159.66646,206.021982,1.315586,133.151482,406.206566
28,5.243047,13600.920858,245.158328,273.45176,3.018679,80.701128,3.045326,2176.146887,0.322293,0.374208,2.369982,0.623679,0.149683,0.012474,0.016084,0.461523,0.016115,0.623679,193.289289,185.293889,2.2841,124.735876,338.88172
29,5.152589,13288.996116,239.989047,268.282479,2.977687,79.605241,3.003971,2724.576256,0.44626,0.358879,2.272898,0.598131,0.143551,0.011963,0.015573,0.442617,0.023925,0.598131,227.059452,172.708529,4.219217,119.62622,298.004471
