day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,54.2328,54.2328,0.0,0.0,43.9128,509.322,47343.6353,1463.1051,115.9962,59.7543,1261.3936,0.0,0.0
1,53.9427,53.9427,0.0,67.7011,44.6112,0.0,45566.5761,1404.662,0.0,0.0,0.0,0.0,0.0
2,53.6526,53.6526,0.0,0.0,42.6877,0.0,43859.1411,1350.7257,0.0,0.0,0.0,0.0,0.0
3,58.5565,58.5565,0.0,4.8906,36.1549,0.0,42428.2035,1305.5405,0.0,0.0,0.0,0.0,0.0
4,63.4604,63.4604,0.0,61.5396,30.1572,0.0,41280.993,1268.8512,0.0,0.0,0.0,0.0,0.0
5,68.3643,68.3643,0.0,0.0,25.9158,0.0,41498.2205,1281.8651,0.0,0.0,0.0,1261.3936,0.0
6,68.6544,48.2517,20.4027,151.0299,19.5014,2052.5027,38588.6415,1188.8131,466.8418,250.2498,5082.0856,0.0,1930.2948
7,68.9445,0.0,89.3472,474.2592,44.6112,0.0,37272.0831,1138.1532,0.0,0.0,0.0,0.0,0.0
8,64.0406,0.0,153.3878,26.2848,42.6539,0.0,35646.9941,1086.3343,0.0,0.0,0.0,0.0,0.0
9,59.1367,0.0,212.5245,23.0688,35.4797,0.0,34529.7963,1052.1673,0.0,0.0,0.0,0.0,0.0
10,54.2328,0.0,266.7574,0.0049,23.8863,0.0,33886.0498,1032.8562,0.0,0.0,0.0,0.0,0.0
11,53.9427,0.0,320.7001,2.1445,14.9542,0.0,38472.4163,1183.9294,0.0,0.0,0.0,5082.0856,0.0
12,53.6526,16.8078,357.545,138.1495,9.3567,4967.2386,32303.5459,994.3386,615.2486,338.484,5286.5045,0.0,2706.0659
13,58.5565,0.0,416.1015,165.4164,44.6112,0.0,30678.1448,937.9742,0.0,0.0,0.0,0.0,0.0
14,63.4604,15.1867,464.3751,330.9961,44.6112,0.0,29203.1366,882.4927,0.0,0.0,0.0,0.0,0.0
15,68.3643,0.0,532.7394,184.5898,42.9001,0.0,27718.8079,833.8773,0.0,0.0,0.0,0.0,0.0
16,68.6544,0.0,601.3937,1167.0787,34.2407,0.0,27743.6097,842.9219,0.0,0.0,0.0,0.0,0.0
17,68.9445,0.0,670.3382,77.0886,24.5654,0.0,32456.2042,997.5761,0.0,0.0,0.0,5286.5045,0.0
18,64.0406,0.0,734.3789,32.0997,13.1927,5321.0565,25996.3497,808.4337,641.9598,387.8091,5354.6437,0.0,5197.8696
19,59.1367,0.0,793.5156,4691.3983,40.8669,0.0,29163.6812,902.8107,0.0,0.0,0.0,0.0,0.0
20,54.2328,138.0527,709.6957,138.0563,38.8414,0.0,27783.9225,859.9063,0.0,0.0,0.0,0.0,0.0
21,53.9427,72.4529,691.1855,209.4827,34.2559,0.0,26737.8524,824.4254,0.0,0.0,0.0,0.0,0.0
22,53.6526,0.0,744.8381,81.7598,24.2961,0.0,25829.9607,793.229,0.0,0.0,0.0,0.0,0.0
23,58.5565,0.0,803.3946,0.8435,20.3807,0.0,30322.3181,942.6473,0.0,0.0,0.0,5354.6437,0.0
24,63.4604,0.0,866.855,143.8258,18.7575,5184.7842,23611.9183,737.2544,633.1584,392.1837,5365.8484,0.0,7165.344
25,68.3643,0.0,935.2193,291.2413,44.6112,0.0,22112.342,680.96,0.0,0.0,0.0,0.0,0.0
26,68.6544,0.0,1003.8736,113.8207,44.6112,0.0,20435.3452,625.3586,0.0,0.0,0.0,0.0,0.0
27,68.9445,0.0,1072.8181,4442.3722,39.6419,0.0,23440.9232,726.5458,0.0,0.0,0.0,0.0,0.0
28,64.0406,0.0,1136.8588,172.6926,31.8979,0.0,22720.8118,703.2876,0.0,0.0,0.0,0.0,0.0
29,59.1367,0.0,1195.9955,646.9196,17.7546,0.0,28306.3874,869.2795,0.0,0.0,0.0,5365.8484,0.0
