day,node_id,item_id,consumed_qty,uom
0,M-1430,item:038005,0.403685,KG
0,M-1430,item:042342,1392.018555,UN
0,M-1430,item:333362,23.068817,UN
0,M-1430,item:344135,23.068817,UN
0,M-1430,item:708073,0.182936,KG
0,M-1430,item:730384,4.890589,M
0,M-1430,item:734545,0.184551,UN
0,M-1430,item:773474,222.722923,G
0,M-1810,item:001757,0.033851,KG
0,M-1810,item:001848,0.025388,KG
0,M-1810,item:001893,0.16079,KG
0,M-1810,item:002612,0.042313,KG
0,M-1810,item:016332,0.010155,KG
0,M-1810,item:029313,0.000846,KG
0,M-1810,item:039668,0.000846,KG
0,M-1810,item:049371,0.031312,KG
0,M-1810,item:055703,0.001693,KG
0,M-1810,item:099439,0.042313,KG
0,M-1810,item:338928,20.843933,UN
0,M-1810,item:338929,20.843933,UN
0,M-1810,item:426331,0.229283,UN
0,M-1810,item:693055,8.462637,G
0,M-1810,item:693710,67.701094,G
1,M-1430,item:038005,0.415908,KG
1,M-1430,item:042342,1434.164425,UN
1,M-1430,item:333362,23.767267,UN
1,M-1430,item:344135,23.767267,UN
1,M-1430,item:708073,0.188474,KG
1,M-1430,item:730384,5.038661,M
1,M-1430,item:734545,0.190138,UN
1,M-1430,item:773474,229.466261,G
1,M-1810,item:001757,0.033851,KG
1,M-1810,item:001848,0.025388,KG
1,M-1810,item:001893,0.16079,KG
1,M-1810,item:002612,0.042313,KG
1,M-1810,item:016332,0.010155,KG
1,M-1810,item:029313,0.000846,KG
1,M-1810,item:039668,0.000846,KG
1,M-1810,item:049371,0.031312,KG
1,M-1810,item:055703,0.001693,KG
1,M-1810,item:099439,0.042313,KG
1,M-1810,item:338928,20.843933,UN
1,M-1810,item:338929,20.843933,UN
1,M-1810,item:426331,0.229283,UN
1,M-1810,item:693055,8.462637,G
1,M-1810,item:693710,67.701094,G
2,M-1430,item:038005,0.382248,KG
2,M-1430,item:042342,1318.09575,UN
2,M-1430,item:333362,21.843753,UN
2,M-1430,item:344135,21.843753,UN
2,M-1430,item:708073,0.173221,KG
2,M-1430,item:730384,4.630876,M
2,M-1430,item:734545,0.17475,UN
2,M-1430,item:773474,210.895276,G
2,M-1810,item:001757,0.033851,KG
2,M-1810,item:001848,0.025388,KG
2,M-1810,item:001893,0.16079,KG
2,M-1810,item:002612,0.042313,KG
2,M-1810,item:016332,0.010155,KG
2,M-1810,item:029313,0.000846,KG
2,M-1810,item:039668,0.000846,KG
2,M-1810,item:049371,0.031312,KG
2,M-1810,item:055703,0.001693,KG
2,M-1810,item:099439,0.042313,KG
2,M-1810,item:338928,20.843933,UN
2,M-1810,item:338929,20.843933,UN
2,M-1810,item:426331,0.229283,UN
2,M-1810,item:693055,8.462637,G
2,M-1810,item:693710,67.701094,G
3,M-1430,item:038005,0.317592,KG
3,M-1430,item:042342,1095.145501,UN
3,M-1430,item:333362,18.148976,UN
3,M-1430,item:344135,18.148976,UN
3,M-1430,item:708073,0.143921,KG
3,M-1430,item:730384,3.847583,M
3,M-1430,item:734545,0.145192,UN
3,M-1430,item:773474,175.223244,G
3,M-1810,item:001757,0.029242,KG
3,M-1810,item:001848,0.021931,KG
3,M-1810,item:001893,0.138898,KG
3,M-1810,item:002612,0.036552,KG
3,M-1810,item:016332,0.008773,KG
3,M-1810,item:029313,0.000731,KG
3,M-1810,item:039668,0.000731,KG
3,M-1810,item:049371,0.027049,KG
3,M-1810,item:055703,0.001462,KG
3,M-1810,item:099439,0.036552,KG
3,M-1810,item:338928,18.005955,UN
3,M-1810,item:338929,18.005955,UN
3,M-1810,item:426331,0.198066,UN
3,M-1810,item:693055,7.310418,G
3,M-1810,item:693710,58.483343,G
4,M-1430,item:038005,0.263985,KG
4,M-1430,item:042342,910.293099,UN
4,M-1430,item:333362,15.085564,UN
4,M-1430,item:344135,15.085564,UN
4,M-1430,item:708073,0.119629,KG
4,M-1430,item:730384,3.19814,M
4,M-1430,item:734545,0.120685,UN
4,M-1430,item:773474,145.646866,G
4,M-1810,item:001757,0.024476,KG
4,M-1810,item:001848,0.018357,KG
4,M-1810,item:001893,0.116262,KG
4,M-1810,item:002612,0.030595,KG
4,M-1810,item:016332,0.007343,KG
4,M-1810,item:029313,0.000612,KG
4,M-1810,item:039668,0.000612,KG
4,M-1810,item:049371,0.022641,KG
4,M-1810,item:055703,0.001224,KG
4,M-1810,item:099439,0.030595,KG
4,M-1810,item:338928,15.071617,UN
4,M-1810,item:338929,15.071617,UN
4,M-1810,item:426331,0.165788,UN
4,M-1810,item:693055,6.119077,G
4,M-1810,item:693710,48.952613,G
5,M-1430,item:038005,0.224646,KG
5,M-1430,item:042342,774.641531,UN
5,M-1430,item:333362,12.837518,UN
5,M-1430,item:344135,12.837518,UN
5,M-1430,item:708073,0.101802,KG
5,M-1430,item:730384,2.721554,M
5,M-1430,item:734545,0.1027,UN
5,M-1430,item:773474,123.942619,G
5,M-1810,item:001757,0.021239,KG
5,M-1810,item:001848,0.015929,KG
5,M-1810,item:001893,0.100886,KG
5,M-1810,item:002612,0.026549,KG
5,M-1810,item:016332,0.006372,KG
5,M-1810,item:029313,0.000531,KG
5,M-1810,item:039668,0.000531,KG
5,M-1810,item:049371,0.019646,KG
5,M-1810,item:055703,0.001062,KG
5,M-1810,item:099439,0.026549,KG
5,M-1810,item:338928,13.078279,UN
5,M-1810,item:338929,13.078279,UN
5,M-1810,item:426331,0.143861,UN
5,M-1810,item:693055,5.309781,G
5,M-1810,item:693710,42.47825,G
6,M-1430,item:038005,0.135782,KG
6,M-1430,item:042342,468.213153,UN
6,M-1430,item:333362,7.759324,UN
6,M-1430,item:344135,7.759324,UN
6,M-1430,item:708073,0.061531,KG
6,M-1430,item:730384,1.644977,M
6,M-1430,item:734545,0.062075,UN
6,M-1430,item:773474,74.914089,G
6,M-1810,item:001757,0.019069,KG
6,M-1810,item:001848,0.014302,KG
6,M-1810,item:001893,0.090578,KG
6,M-1810,item:002612,0.023836,KG
6,M-1810,item:016332,0.005721,KG
6,M-1810,item:029313,0.000477,KG
6,M-1810,item:039668,0.000477,KG
6,M-1810,item:049371,0.017639,KG
6,M-1810,item:055703,0.000953,KG
6,M-1810,item:099439,0.023836,KG
6,M-1810,item:338928,11.742038,UN
6,M-1810,item:338929,11.742038,UN
6,M-1810,item:426331,0.129162,UN
6,M-1810,item:693055,4.767267,G
6,M-1810,item:693710,38.138139,G
7,M-1430,item:038005,0.415908,KG
7,M-1430,item:042342,1434.164425,UN
7,M-1430,item:333362,23.767267,UN
7,M-1430,item:344135,23.767267,UN
7,M-1430,item:708073,0.188474,KG
7,M-1430,item:730384,5.038661,M
7,M-1430,item:734545,0.190138,UN
7,M-1430,item:773474,229.466261,G
7,M-1810,item:001757,0.033851,KG
7,M-1810,item:001848,0.025388,KG
7,M-1810,item:001893,0.16079,KG
7,M-1810,item:002612,0.042313,KG
7,M-1810,item:016332,0.010155,KG
7,M-1810,item:029313,0.000846,KG
7,M-1810,item:039668,0.000846,KG
7,M-1810,item:049371,0.031312,KG
7,M-1810,item:055703,0.001693,KG
7,M-1810,item:099439,0.042313,KG
7,M-1810,item:338928,20.843933,UN
7,M-1810,item:338929,20.843933,UN
