category,delta::kpi::avg_inventory,delta::kpi::cost_share_holding,delta::kpi::cost_share_purchase,delta::kpi::cost_share_transport,delta::kpi::ending_backlog,delta::kpi::ending_inventory,delta::kpi::fill_rate,delta::kpi::total_arrived,delta::kpi::total_cost,delta::kpi::total_demand,delta::kpi::total_external_procured_arrived_qty,delta::kpi::total_external_procured_ordered_qty,delta::kpi::total_external_procured_qty,delta::kpi::total_external_procured_rejected_qty,delta::kpi::total_external_procurement_cost,delta::kpi::total_holding_cost,delta::kpi::total_logistics_cost,delta::kpi::total_opening_stock_bootstrap_qty,delta::kpi::total_produced,delta::kpi::total_purchase_cost,delta::kpi::total_served,delta::kpi::total_shipped,delta::kpi::total_transport_cost,delta::kpi::total_unreliable_loss_qty,delta_pct::kpi::avg_inventory,delta_pct::kpi::cost_share_holding,delta_pct::kpi::cost_share_purchase,delta_pct::kpi::cost_share_transport,delta_pct::kpi::ending_backlog,delta_pct::kpi::ending_inventory,delta_pct::kpi::fill_rate,delta_pct::kpi::total_arrived,delta_pct::kpi::total_cost,delta_pct::kpi::total_demand,delta_pct::kpi::total_external_procured_arrived_qty,delta_pct::kpi::total_external_procured_ordered_qty,delta_pct::kpi::total_external_procured_qty,delta_pct::kpi::total_external_procured_rejected_qty,delta_pct::kpi::total_external_procurement_cost,delta_pct::kpi::total_holding_cost,delta_pct::kpi::total_logistics_cost,delta_pct::kpi::total_opening_stock_bootstrap_qty,delta_pct::kpi::total_produced,delta_pct::kpi::total_purchase_cost,delta_pct::kpi::total_served,delta_pct::kpi::total_shipped,delta_pct::kpi::total_transport_cost,delta_pct::kpi::total_unreliable_loss_qty,description,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,scenario_id
single_factor_global,-3325.0990000000456,0.00012899999999993472,2.099999999999975e-05,-0.00014999999999999736,9.321799999999996,-4540.795500000007,-0.0062670000000000226,-4580.8243,-4226.708600000013,0.0,458.26750000000175,135.32400000000052,135.32400000000052,-61.053799999997864,29.2804000000001,-3980.650499999989,-4244.6731000000145,0.0,-9.321900000000369,17.964500000000044,-9.32179999999994,-582.3297999999995,-264.02270000000135,0.0,-0.3179730987865019,0.013158203425818303,0.9735744089012403,-0.8588114050154435,2.9513600863201104,-0.4383222066765158,-0.7956418075681853,-28.6492412225421,-0.33193343192552255,0.0,1.0785315014159247,0.31565304323645343,0.31565304323645343,-0.3364179349113407,0.8824150139416986,-0.3188668759079275,-0.3340647843320474,0.0,-0.35712989986656596,0.654072302323583,-0.7956113946422967,-1.266246885084431,-1.1871542376137045,nan,supplier_stock_scale -> 0.7,1042391.9798,0.980506,0.002178,0.017316,325.1694,1031408.4288,0.781399,11408.5147,1269133.6081,1487.5,42948.2179,43006.4456,43006.4456,18087.1463,3347.4923,1244393.1383,1266369.0818,1060029.4897,2600.9048,2764.5263,1162.3306,45406.3164,21975.9434,0.0,supplier_stock_scale_down
single_factor_global,1415.015400000033,0.00047199999999991693,-8.399999999999987e-05,-0.00038799999999999946,59.321799999999996,1104.0054000000237,-0.039880999999999944,-1653.0768000000007,1126.467599999858,0.0,-397.92780000000494,-267.1189000000013,-267.1189000000013,-112.96769999999742,-87.24469999999974,1705.1045999999624,1230.872599999886,0.0,-13.982800000000225,-104.40509999999995,-59.32179999999994,-983.5236000000004,-474.23199999999997,0.0,0.1353153189028735,0.04814474431773867,-3.8942976356050014,-2.2214588343066497,18.78177956710768,0.10656945090585976,-5.063186680648898,-10.338618750906468,0.08846416722952193,0.0,-0.9365221570134027,-0.6230742048045724,-0.6230742048045724,-0.622473299707542,-2.6292684924672756,0.13658606222732336,0.0968722867396283,0.0,-0.5356929342574047,-3.8013016856201802,-5.063088677153731,-2.1386226411683333,-2.1323413797829485,nan,supplier_stock_scale -> 1.2,1047132.0942,0.980849,0.002073,0.017078,375.1694,1037053.2297,0.747785,14336.2622,1274486.7843,1487.5,42092.0226,42604.0027,42604.0027,18035.2324,3230.9672,1250078.8934,1271844.6275,1060029.4897,2596.2439,2642.1567,1112.3306,45005.1226,21765.7341,0.0,supplier_stock_scale_up
single_factor_global,3734.9228999998886,0.0006039999999999379,-0.00023100000000000009,-0.00037399999999999933,50.45339999999999,4318.246999999974,-0.03391900000000003,223.4951999999994,3785.114699999802,0.0,-748.3041000000012,-799.9101999999984,-799.9101999999984,-353.8838999999971,-281.0081,4482.149399999995,4071.287699999986,0.0,-9.321900000000369,-286.1729999999998,-50.453399999999874,-780.4927000000025,-410.8618000000024,0.0,0.3571638042180447,0.06160895247439892,-10.709318497913772,-2.141303103171873,15.973969724639348,0.41683963834403676,-4.306266869459902,1.3977763558581089,0.29725401760667275,0.0,-1.761131968749018,-1.865848548268442,-1.865848548268442,-1.9499669281252696,-8.468660485486176,0.35903905066033653,0.3204189852580657,0.0,-0.35712989986656596,-10.419317708416385,-4.306174766509238,-1.697142152447189,-1.8474029958166276,nan,supplier_stock_scale -> 1.6,1049452.0017,0.980981,0.001926,0.017092,366.301,1040267.4713,0.753747,16212.8342,1277145.4314,1487.5,41741.6463,42071.2114,42071.2114,17794.3162,3037.2038,1252855.9382,1274685.0426,1060029.4897,2600.9048,2460.3888,1121.199,45208.1535,21829.1043,0.0,supplier_stock_scale_up_severe
single_factor_global,-225.8061999999918,0.0011059999999999404,-8.399999999999987e-05,-0.0010219999999999986,40.02080000000001,6417.1722999999765,-0.026904999999999957,2514.7832000000017,-355.3320000001695,0.0,-55.57560000000376,294.85599999999977,294.85599999999977,-18.798399999999674,-11.280399999999645,1058.658400000073,-247.72910000011325,132.39999999990687,-423.19860000000017,-107.60289999999986,-40.02080000000001,-2943.485800000002,-1306.3875000000007,0.0,-0.0215934313953362,0.11281374410047769,-3.8942976356050014,-5.85136837283865,12.670921039134067,0.6194485356496228,-3.415787910104023,15.727874679497395,-0.027905063110576316,0.0,-0.13079704607046036,0.6877730019547699,0.6877730019547699,-0.10358272388675985,-0.3399541783332055,0.08480299806820751,-0.019496806094280793,0.01249021855395528,-16.213097506051874,-3.917730888123466,-3.415757096558673,-6.40046194706206,-5.874053468094093,nan,production_stock_scale -> 0.7,1045491.2726,0.981483,0.002073,0.016444,355.8684,1042366.3966,0.760761,18504.1222,1273004.9847,1487.5,42434.3748,43165.9776,43165.9776,18129.4017,3306.9315,1249432.4472,1270366.0258,1060161.8897,2187.0281,2638.9589,1131.6316,43045.1604,20933.5786,0.0,production_stock_scale_down
single_factor_global,439.79940000001807,-0.0006450000000000067,4.699999999999973e-05,0.0005980000000000013,63.69549999999998,-1868.1162000000477,-0.042821,137.6841999999997,399.79180000000633,0.0,-71.90639999999985,33.48359999999957,33.48359999999957,59.28290000000197,11.388600000000224,-430.85599999991246,338.75239999988116,-36.0,273.63769999999977,61.03929999999991,-63.69550000000004,1591.7562999999936,769.6083999999973,0.0,0.04205720733802154,-0.0657910171291255,2.1789522484932653,3.4237948013283024,20.166529680770086,-0.18032893467943376,-5.436441334271125,0.861100011701545,0.031396596450884696,0.0,-0.1692315461022516,0.07810292511684502,0.07810292511684502,0.3266599424369471,0.3432149706894917,-0.03451338083716681,0.026660533045035524,-0.0033961319331020116,10.483292504823421,2.222389461617063,-5.436381984964145,3.461194080551111,3.4604746991947857,nan,production_stock_scale -> 1.2,1046156.8782,0.979732,0.002204,0.018064,379.5431,1034081.1081,0.744845,16127.0232,1273760.1085,1487.5,42418.044,42904.6052,42904.6052,18207.483,3329.6005,1247942.9328,1270952.5073,1059993.4897,2883.8644,2807.6011,1107.9569,47580.4025,23009.5745,0.0,production_stock_scale_up
single_factor_global,875.2075000000186,-0.0011450000000000626,8.799999999999997e-05,0.0010570000000000024,7.616300000000024,-2853.7053000000305,-0.005120999999999931,365.2420000000002,598.152599999914,0.0,-132.04360000000452,3.6728000000002794,3.6728000000002794,101.06380000000354,18.801000000000386,-872.6844999999739,484.59309999994,-72.0,537.1373999999996,113.55960000000005,-7.61629999999991,2768.642,1357.2775999999976,0.0,0.08369448273756343,-0.11679180560132096,4.079740380157625,6.051757700675613,2.4113844778304547,-0.27546768056400683,-0.6501486670746143,2.2842845473474553,0.04697433963939344,0.0,-0.31076430722311343,0.008567072338971136,0.008567072338971136,0.5568805691094598,0.5666003427930684,-0.06990570515252827,0.038138505752133824,-0.006792263866204023,20.578189626211376,4.13460931408862,-0.6500477445358291,6.020272890746672,6.10287620897047,nan,production_stock_scale -> 1.4,1046592.2863,0.979232,0.002245,0.018523,323.4639,1033095.519,0.782545,16354.581,1273958.4693,1487.5,42357.9068,42874.7944,42874.7944,18249.2639,3337.0129,1247501.1043,1271098.348,1059957.4897,3147.3641,2860.1214,1164.0361,48757.2882,23597.2437,0.0,production_stock_scale_up_severe
single_factor_global,-208319.23490000004,-0.0009060000000000734,5.600000000000006e-05,0.0008500000000000001,213.58030000000002,-207746.73939999996,-0.14358399999999993,-3736.6113000000005,-253495.99770000007,0.0,-7197.233899999999,-7106.9954,-7106.9954,-2897.400099999999,-602.8523999999998,-249445.8147,-253006.42570000002,-212041.89789999998,-210.44050000000016,-489.5720000000001,-213.58029999999997,-7374.152400000006,-3560.611000000001,0.0,-19.921185100950463,-0.09241342871161536,2.596198423736674,4.866597961754266,67.62131483664908,-20.053756933924657,-18.22904632166425,-23.369391942969003,-19.907640781279582,0.0,-16.938673338625502,-16.5775821456465,-16.5775821456465,-15.965220154256505,-18.16798981403206,-19.981660696335183,-19.912142830526193,-20.00339612815962,-8.062154141630693,-17.824903848877536,-18.228981564839536,-16.034723805372654,-16.009965950442705,nan,capacity_scale -> 0.8,837397.8439,0.979471,0.002213,0.018316,529.4279,828202.4849,0.644082,12252.7277,1019864.319,1487.5,35292.7165,35764.1262,35764.1262,15250.8,2715.3595,998927.9741,1017607.3292,847987.5918,2399.7862,2256.9898,958.0721,38614.4938,18679.3551,0.0,capacity_scale_down
single_factor_global,-311538.06810000003,-0.0013510000000001021,3.000000000000008e-05,0.0013210000000000027,314.1524,-309540.83420000004,-0.21119500000000002,-2820.4948999999997,-379397.9149000001,0.0,-11813.5285,-11733.492199999997,-11733.492199999997,-4825.605099999999,-989.0548999999996,-373161.69219999993,-378606.4961000001,-318062.8469,-338.4870000000001,-791.4187999999999,-314.15239999999994,-11269.7382,-5444.803900000003,0.0,-29.791812184754768,-0.1378041304518672,1.3908205841446488,7.563265773502821,99.46328545792338,-29.879923353305227,-26.812760738688734,-17.639846775404536,-29.79501637707979,0.0,-27.803112003632748,-27.36922142946686,-27.36922142946686,-26.589992800443056,-29.8068637509256,-29.891823710805543,-29.79713501761967,-30.005094196956282,-12.967724221041799,-28.814891403499455,-26.812764604928894,-24.505479354597743,-24.482069242003035,nan,capacity_scale -> 0.7,734179.0107,0.979026,0.002187,0.018787,630.0,726408.3901,0.576471,13168.8441,893962.4018,1487.5,30676.4219,31137.6294,31137.6294,13322.595,2329.157,875212.0966,892007.2588,741966.6428,2271.7397,1955.143,857.5,34718.908,16795.1622,0.0,capacity_scale_down_severe
single_factor_global,209710.7250000001,0.0009599999999999609,-0.00015200000000000023,-0.0008079999999999997,-73.7851,201932.5405,0.049603000000000064,193.01820000000043,254104.20219999994,0.0,3715.2940000000017,3979.963100000001,3979.963100000001,-2063.4561999999987,355.09490000000005,250583.6858000001,253788.68619999988,212041.89800000004,132.5283999999997,315.5160000000001,73.78510000000006,6667.379099999998,3205.000399999997,0.0,20.054250738703733,0.09792151386660039,-7.046824292999547,-4.6261307683499355,-23.360981688637178,19.492513316610435,6.297466184905794,1.2071681011954305,19.955404520421073,0.0,8.743935836649039,9.28355254414431,9.28355254414431,-11.370032227052636,10.70139312079497,20.072808965404008,19.973708392600674,20.003396137593327,5.077275471896739,11.487671604549371,6.297524760756694,14.49788078345302,14.410994987982454,nan,capacity_scale -> 1.2,1255427.8038,0.981337,0.002005,0.016658,242.0625,1237881.7648,0.837269,16182.3572,1527464.5189,1487.5,46205.2444,46851.0847,46851.0847,16084.7439,3673.3068,1498957.4746,1524402.4411,1272071.3877,2742.7551,3062.0778,1245.4375,52656.0253,25444.9665,0.0,capacity_scale_up
single_factor_global,5.102599999983795,3.999999999892978e-06,-2.0000000000002655e-06,-1.9999999999985307e-06,1.497099999999989,8.535200000042096,-0.0010069999999999801,-7.869300000000294,-2.1964000000152737,0.0,-1.1071999999985565,-5.489099999998871,-5.489099999998871,-0.00019999999858555384,-2.1799999999998363,2.2613000001292676,0.1074999999254942,0.0,-1.4971000000000458,-2.303899999999885,-1.4971000000000458,-9.005600000004051,-2.1539000000011583,0.0,0.0004879522485985618,0.00040800630776660185,-0.09272137227632199,-0.011450818733531038,0.4739944200937379,0.0008239013843375775,-0.1278460667338669,-0.049215918181485144,-0.0001724884913727635,0.0,-0.0026057926393779846,-0.012803723800869419,-0.012803723800869419,-1.1020376537811805e-06,-0.06569803453479979,0.00018113965708162964,8.460478214636885e-06,0.0,-0.05735517148759706,-0.08388305699146784,-0.12777680479296127,-0.019582224623094148,-0.009684816920656899,nan,safety_stock_days_scale -> 0.5,1045722.1814,0.980381,0.002155,0.017464,317.3447,1035957.7595,0.786659,15981.4697,1273358.1203,1487.5,42488.8432,42865.6325,42865.6325,18148.1999,3316.0319,1248376.0501,1270613.8624,1060029.4897,2608.7296,2744.2579,1170.1553,45979.6406,22237.8122,0.0,safety_stock_days_scale_low
single_factor_global,323.11999999999534,0.0,0.0,0.0,0.0,323.11999999999534,0.0,0.0,0.38769999984651804,0.0,0.0,0.0,0.0,0.0,0.0,0.38779999990947545,0.38779999990947545,323.1199999998789,0.0,0.0,0.0,0.0,0.0,0.0,0.030899371020198678,0.0,0.0,0.0,0.0,0.031190717886615572,0.0,0.0,3.0446998760827493e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.1064413830912646e-05,3.052068328506298e-05,0.030482170839541967,0.0,0.0,0.0,0.0,0.0,nan,safety_stock_days_scale -> 1.8,1046040.1988,0.980377,0.002157,0.017466,315.8476,1036272.3443,0.787666,15989.339,1273360.7044,1487.5,42489.9504,42871.1216,42871.1216,18148.2001,3318.2119,1248374.1766,1270614.1427,1060352.6097,2610.2267,2746.5618,1171.6524,45988.6462,22239.9661,0.0,safety_stock_days_scale_high
