day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,10284.9566,40.0,29267.7665,1844634.5951,3887.9997,4998.8568,2221.7141,11108.5706,1560045.4847,288172.8067,0.0,0.0,0.0,24434.2914,8155.6301,247534.7304,2731840.3279
1,47.5,0.0,87.5,10284.9566,810.3774,25780.8607,1836617.2391,3869.4809,4975.0468,2211.1319,11055.6596,1545550.4768,287149.6943,0.0,0.0,0.0,24812.3028,8155.6301,247534.7304,2705500.3024
2,52.5,70.0,70.0,11144.2686,976.4529,25568.268,1829314.5236,3851.8513,4952.3803,2201.0579,11005.2895,1545930.1285,287145.0465,0.0,0.0,0.0,24850.3691,8155.6301,247534.7304,2679904.1496
3,60.0,130.0,0.0,10477.587,1015.668,25699.1766,1820868.9934,3833.4991,4928.7845,2190.5709,10952.8545,1546518.5273,287146.9598,0.0,0.0,0.0,24539.2704,8155.6301,247534.7304,2654559.047
4,55.0,55.0,0.0,10249.0987,1019.511,25621.1749,1812442.7794,3815.1009,4905.1297,2180.0576,10900.2882,1546100.3639,287146.0102,0.0,0.0,0.0,24552.782,8155.6301,247534.7304,2629143.4706
5,50.0,50.0,0.0,12223.7525,1016.2796,25648.3511,1806139.8514,3796.7812,4881.5758,2169.5892,10847.9462,1546298.8087,287145.9575,0.0,0.0,0.0,24548.9884,8155.6301,247534.7304,2603593.1154
6,45.0,45.0,0.0,10306.0103,1011.6334,25581.891,1798176.6508,3778.5171,4858.0934,2159.1526,10795.7631,1545982.3566,287144.9375,0.0,0.0,0.0,24541.7337,8155.6301,247534.7304,2577895.1204
7,40.0,40.0,0.0,14030.1135,1006.7041,25148.8523,1794427.499,3763.597,4838.9104,2150.6269,10753.1343,1544364.8884,287081.3859,0.0,0.0,0.0,24543.7158,8018.4873,247534.7304,2552059.8213
8,47.5,47.5,0.0,10366.4767,924.5248,24868.2874,1787389.4109,3746.0989,4816.4128,2140.6279,10703.1396,1543275.179,287027.8459,0.0,0.0,0.0,24548.2545,8396.4987,247534.7304,2526207.4851
9,52.5,52.5,0.0,11200.1897,781.0858,24950.408,1780795.6095,3729.1015,4794.559,2130.9151,10654.5756,1543639.1931,287029.0303,0.0,0.0,0.0,24545.1758,8431.1478,247534.7304,2499742.208
10,60.0,30.72,29.28,10285.685,661.911,24967.6188,1772568.9752,3710.945,4771.215,2120.54,10602.6999,1543641.6661,286987.2958,0.0,0.0,0.0,24553.2971,8099.0377,247534.7304,2473276.8181
