day,campaign_id,node_id,output_item_id,event_type,reason,desired_qty,planned_qty_after_lot_rule,actual_qty,shortfall_vs_desired_qty,shortfall_vs_lot_plan_qty,binding_input_item_id,planned_qty_before,planned_qty_after,campaign_remaining_start_qty,campaign_remaining_end_qty,next_expected_receipt_day,notes
465,CMP-00000209-M-1810-item:268091-D465,M-1810,item:268091,start_campaign,none,8321.167543,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
467,CMP-00000210-M-1810-item:268091-D467,M-1810,item:268091,start_campaign,none,8271.722449,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
468,CMP-00000211-M-1810-item:268091-D468,M-1810,item:268091,start_campaign,none,10643.797551,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
470,CMP-00000212-M-1810-item:268091-D470,M-1810,item:268091,start_campaign,none,10424.914286,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
471,CMP-00000213-M-1810-item:268091-D471,M-1810,item:268091,start_campaign,none,12030.158367,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
472,CMP-00000214-M-1810-item:268091-D472,M-1810,item:268091,start_campaign,none,11871.468408,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
473,CMP-00000215-M-1810-item:268091-D473,M-1810,item:268091,start_campaign,none,11359.991641,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
474,CMP-00000216-M-1810-item:268091-D474,M-1810,item:268091,start_campaign,none,10777.957512,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
475,CMP-00000217-M-1810-item:268091-D475,M-1810,item:268091,start_campaign,none,10181.81191,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
476,CMP-00000218-M-1810-item:268091-D476,M-1810,item:268091,start_campaign,none,9582.844014,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
490,CMP-00000219-M-1810-item:268091-D490,M-1810,item:268091,start_campaign,none,3555.004082,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
491,CMP-00000220-M-1810-item:268091-D491,M-1810,item:268091,start_campaign,none,4289.05796,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
493,CMP-00000221-M-1810-item:268091-D493,M-1810,item:268091,start_campaign,none,4911.608164,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
494,CMP-00000222-M-1810-item:268091-D494,M-1810,item:268091,start_campaign,none,6560.705306,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
495,CMP-00000223-M-1810-item:268091-D495,M-1810,item:268091,start_campaign,none,7557.300245,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
496,CMP-00000224-M-1810-item:268091-D496,M-1810,item:268091,start_campaign,none,8423.394743,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
497,CMP-00000225-M-1810-item:268091-D497,M-1810,item:268091,start_campaign,none,9263.389153,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
498,CMP-00000226-M-1810-item:268091-D498,M-1810,item:268091,start_campaign,none,10098.163545,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
499,CMP-00000227-M-1810-item:268091-D499,M-1810,item:268091,start_campaign,none,10267.387811,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
500,CMP-00000228-M-1810-item:268091-D500,M-1810,item:268091,start_campaign,none,10303.502052,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
501,CMP-00000229-M-1810-item:268091-D501,M-1810,item:268091,start_campaign,none,10312.994288,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
502,CMP-00000230-M-1810-item:268091-D502,M-1810,item:268091,start_campaign,none,10317.162123,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
503,CMP-00000231-M-1810-item:268091-D503,M-1810,item:268091,start_campaign,none,10320.265078,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
504,CMP-00000232-M-1810-item:268091-D504,M-1810,item:268091,start_campaign,none,10323.155057,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
505,CMP-00000233-M-1810-item:268091-D505,M-1810,item:268091,start_campaign,none,10326.00244,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
506,CMP-00000234-M-1810-item:268091-D506,M-1810,item:268091,start_campaign,none,10416.433141,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
507,CMP-00000235-M-1810-item:268091-D507,M-1810,item:268091,start_campaign,none,10524.380506,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
508,CMP-00000236-M-1810-item:268091-D508,M-1810,item:268091,start_campaign,none,10635.831203,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
512,CMP-00000237-M-1810-item:268091-D512,M-1810,item:268091,start_campaign,none,8890.4,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
513,CMP-00000238-M-1810-item:268091-D513,M-1810,item:268091,start_campaign,none,10454.700408,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
514,CMP-00000239-M-1810-item:268091-D514,M-1810,item:268091,start_campaign,none,10553.780898,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
515,CMP-00000240-M-1810-item:268091-D515,M-1810,item:268091,start_campaign,none,10359.817404,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
516,CMP-00000241-M-1810-item:268091-D516,M-1810,item:268091,start_campaign,none,10107.245113,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
519,CMP-00000242-M-1810-item:268091-D519,M-1810,item:268091,start_campaign,none,7393.942857,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
522,CMP-00000243-M-1810-item:268091-D522,M-1810,item:268091,start_campaign,none,6610.318367,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
524,CMP-00000244-M-1810-item:268091-D524,M-1810,item:268091,start_campaign,none,6087.902041,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
526,CMP-00000245-M-1810-item:268091-D526,M-1810,item:268091,start_campaign,none,5565.485714,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
527,CMP-00000246-M-1430-item:268967-D527,M-1430,item:268967,start_campaign,none,4587.314286,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
528,CMP-00000247-M-1810-item:268091-D528,M-1810,item:268091,start_campaign,none,6462.236735,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
529,CMP-00000248-M-1810-item:268091-D529,M-1810,item:268091,start_campaign,none,8203.059592,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
530,CMP-00000249-M-1810-item:268091-D530,M-1810,item:268091,start_campaign,none,8999.599673,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
531,CMP-00000250-M-1810-item:268091-D531,M-1810,item:268091,start_campaign,none,9607.2832,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
532,CMP-00000251-M-1810-item:268091-D532,M-1810,item:268091,start_campaign,none,10177.195415,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
533,CMP-00000252-M-1430-item:268967-D533,M-1430,item:268967,start_campaign,none,18948.914286,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
533,CMP-00000253-M-1810-item:268091-D533,M-1810,item:268091,start_campaign,none,10739.553369,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
534,CMP-00000254-M-1430-item:268967-D534,M-1430,item:268967,start_campaign,none,20147.856326,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
534,CMP-00000255-M-1810-item:268091-D534,M-1810,item:268091,start_campaign,none,11141.429041,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
535,CMP-00000256-M-1430-item:268967-D535,M-1430,item:268967,start_campaign,none,17796.803918,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
535,CMP-00000257-M-1810-item:268091-D535,M-1810,item:268091,start_campaign,none,11511.208257,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
536,CMP-00000258-M-1430-item:268967-D536,M-1430,item:268967,start_campaign,none,14735.75262,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
536,CMP-00000259-M-1810-item:268091-D536,M-1810,item:268091,start_campaign,none,11874.568182,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
537,CMP-00000260-M-1810-item:268091-D537,M-1810,item:268091,start_campaign,none,12236.644248,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
538,CMP-00000261-M-1810-item:268091-D538,M-1810,item:268091,start_campaign,none,12598.463543,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
539,CMP-00000262-M-1810-item:268091-D539,M-1810,item:268091,start_campaign,none,12960.231484,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
540,CMP-00000263-M-1810-item:268091-D540,M-1810,item:268091,start_campaign,none,13321.989154,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
541,CMP-00000264-M-1810-item:268091-D541,M-1810,item:268091,start_campaign,none,12874.4713,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
542,CMP-00000265-M-1810-item:268091-D542,M-1810,item:268091,start_campaign,none,12265.098341,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
543,CMP-00000266-M-1810-item:268091-D543,M-1810,item:268091,start_campaign,none,11623.354362,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
544,CMP-00000267-M-1810-item:268091-D544,M-1810,item:268091,start_campaign,none,10975.136179,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
550,CMP-00000268-M-1810-item:268091-D550,M-1810,item:268091,start_campaign,none,7663.477551,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
551,CMP-00000269-M-1810-item:268091-D551,M-1810,item:268091,start_campaign,none,9387.046531,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
552,CMP-00000270-M-1810-item:268091-D552,M-1810,item:268091,start_campaign,none,9922.633796,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
553,CMP-00000271-M-1810-item:268091-D553,M-1810,item:268091,start_campaign,none,10220.624719,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
554,CMP-00000272-M-1810-item:268091-D554,M-1810,item:268091,start_campaign,none,10471.096373,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
555,CMP-00000273-M-1810-item:268091-D555,M-1810,item:268091,start_campaign,none,10140.570295,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
556,CMP-00000274-M-1810-item:268091-D556,M-1810,item:268091,start_campaign,none,9693.844671,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
561,CMP-00000275-M-1810-item:268091-D561,M-1810,item:268091,start_campaign,none,5762.628571,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
562,CMP-00000276-M-1810-item:268091-D562,M-1810,item:268091,start_campaign,none,7679.04,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
563,CMP-00000277-M-1810-item:268091-D563,M-1810,item:268091,start_campaign,none,8826.208,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
564,CMP-00000278-M-1810-item:268091-D564,M-1810,item:268091,start_campaign,none,9819.527314,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
565,CMP-00000279-M-1810-item:268091-D565,M-1810,item:268091,start_campaign,none,10782.076891,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
567,CMP-00000280-M-1810-item:268091-D567,M-1810,item:268091,start_campaign,none,10345.942857,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
568,CMP-00000281-M-1810-item:268091-D568,M-1810,item:268091,start_campaign,none,13179.017143,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
569,CMP-00000282-M-1810-item:268091-D569,M-1810,item:268091,start_campaign,none,13037.093224,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
570,CMP-00000283-M-1810-item:268091-D570,M-1810,item:268091,start_campaign,none,12300.169665,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
571,CMP-00000284-M-1810-item:268091-D571,M-1810,item:268091,start_campaign,none,11444.246178,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
572,CMP-00000285-M-1810-item:268091-D572,M-1810,item:268091,start_campaign,none,10564.522705,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
573,CMP-00000286-M-1810-item:268091-D573,M-1810,item:268091,start_campaign,none,9680.039235,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
590,CMP-00000287-M-1810-item:268091-D590,M-1810,item:268091,start_campaign,none,4117.746939,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
592,CMP-00000288-M-1810-item:268091-D592,M-1810,item:268091,start_campaign,none,4161.469388,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
594,CMP-00000289-M-1810-item:268091-D594,M-1810,item:268091,start_campaign,none,4205.191837,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
595,CMP-00000290-M-1810-item:268091-D595,M-1810,item:268091,start_campaign,none,5068.091428,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
596,CMP-00000291-M-1810-item:268091-D596,M-1810,item:268091,start_campaign,none,5262.532571,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
597,CMP-00000292-M-1810-item:268091-D597,M-1810,item:268091,start_campaign,none,5983.216718,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
598,CMP-00000293-M-1810-item:268091-D598,M-1810,item:268091,start_campaign,none,6809.149466,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
599,CMP-00000294-M-1810-item:268091-D599,M-1810,item:268091,start_campaign,none,7656.131934,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
600,CMP-00000295-M-1810-item:268091-D600,M-1810,item:268091,start_campaign,none,8507.324346,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
601,CMP-00000296-M-1810-item:268091-D601,M-1810,item:268091,start_campaign,none,9359.358747,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
602,CMP-00000297-M-1810-item:268091-D602,M-1810,item:268091,start_campaign,none,10211.561545,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
603,CMP-00000298-M-1810-item:268091-D603,M-1810,item:268091,start_campaign,none,11063.798023,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
604,CMP-00000299-M-1810-item:268091-D604,M-1810,item:268091,start_campaign,none,11033.918788,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
605,CMP-00000300-M-1810-item:268091-D605,M-1810,item:268091,start_campaign,none,10827.616411,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
608,CMP-00000301-M-1810-item:268091-D608,M-1810,item:268091,start_campaign,none,8019.853061,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
609,CMP-00000302-M-1810-item:268091-D609,M-1810,item:268091,start_campaign,none,9423.497143,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
610,CMP-00000303-M-1810-item:268091-D610,M-1810,item:268091,start_campaign,none,9503.899429,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
611,CMP-00000304-M-1810-item:268091-D611,M-1810,item:268091,start_campaign,none,9470.396212,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
615,CMP-00000305-M-1810-item:268091-D615,M-1810,item:268091,start_campaign,none,7371.281633,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
616,CMP-00000306-M-1810-item:268091-D616,M-1810,item:268091,start_campaign,none,8795.954286,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
617,CMP-00000307-M-1810-item:268091-D617,M-1810,item:268091,start_campaign,none,9031.305143,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
618,CMP-00000308-M-1810-item:268091-D618,M-1810,item:268091,start_campaign,none,9198.048784,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
620,CMP-00000309-M-1810-item:268091-D620,M-1810,item:268091,start_campaign,none,7631.134694,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
621,CMP-00000310-M-1810-item:268091-D621,M-1810,item:268091,start_campaign,none,9277.035102,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
622,CMP-00000311-M-1810-item:268091-D622,M-1810,item:268091,start_campaign,none,9725.888653,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
623,CMP-00000312-M-1810-item:268091-D623,M-1810,item:268091,start_campaign,none,9935.332832,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
624,CMP-00000313-M-1810-item:268091-D624,M-1810,item:268091,start_campaign,none,10096.895138,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
625,CMP-00000314-M-1810-item:268091-D625,M-1810,item:268091,start_campaign,none,10479.362701,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
626,CMP-00000315-M-1810-item:268091-D626,M-1810,item:268091,start_campaign,none,10906.011315,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
627,CMP-00000316-M-1810-item:268091-D627,M-1810,item:268091,start_campaign,none,11341.49614,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
629,CMP-00000317-M-1810-item:268091-D629,M-1810,item:268091,start_campaign,none,9860.604081,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
630,CMP-00000318-M-1810-item:268091-D630,M-1810,item:268091,start_campaign,none,12182.88,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
631,CMP-00000319-M-1810-item:268091-D631,M-1810,item:268091,start_campaign,none,12997.490286,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
632,CMP-00000320-M-1810-item:268091-D632,M-1810,item:268091,start_campaign,none,12542.40418,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
633,CMP-00000321-M-1810-item:268091-D633,M-1810,item:268091,start_campaign,none,11833.378795,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
634,CMP-00000322-M-1810-item:268091-D634,M-1810,item:268091,start_campaign,none,11073.565555,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
635,CMP-00000323-M-1810-item:268091-D635,M-1810,item:268091,start_campaign,none,10303.594744,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
643,CMP-00000324-M-1810-item:268091-D643,M-1810,item:268091,start_campaign,none,7058.44898,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
644,CMP-00000325-M-1810-item:268091-D644,M-1810,item:268091,start_campaign,none,8634.857143,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
645,CMP-00000326-M-1810-item:268091-D645,M-1810,item:268091,start_campaign,none,9114.857143,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
646,CMP-00000327-M-1810-item:268091-D646,M-1810,item:268091,start_campaign,none,9331.967347,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
647,CMP-00000328-M-1430-item:268967-D647,M-1430,item:268967,start_campaign,none,3330.204081,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
648,CMP-00000329-M-1810-item:268091-D648,M-1810,item:268091,start_campaign,none,7751.216327,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
649,CMP-00000330-M-1810-item:268091-D649,M-1810,item:268091,start_campaign,none,9422.569796,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
650,CMP-00000331-M-1810-item:268091-D650,M-1810,item:268091,start_campaign,none,9877.950694,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
651,CMP-00000332-M-1810-item:268091-D651,M-1810,item:268091,start_campaign,none,10090.137078,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
652,CMP-00000333-M-1810-item:268091-D652,M-1810,item:268091,start_campaign,none,10253.684559,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
653,CMP-00000334-M-1810-item:268091-D653,M-1810,item:268091,start_campaign,none,10417.789973,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
654,CMP-00000335-M-1810-item:268091-D654,M-1810,item:268091,start_campaign,none,10582.006974,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
655,CMP-00000336-M-1810-item:268091-D655,M-1810,item:268091,start_campaign,none,10746.246293,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
656,CMP-00000337-M-1810-item:268091-D656,M-1810,item:268091,start_campaign,none,10910.490075,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
658,CMP-00000338-M-1810-item:268091-D658,M-1810,item:268091,start_campaign,none,9024.032653,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
660,CMP-00000339-M-1810-item:268091-D660,M-1810,item:268091,start_campaign,none,8689.22449,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
661,CMP-00000340-M-1810-item:268091-D661,M-1810,item:268091,start_campaign,none,9960.865306,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
662,CMP-00000341-M-1810-item:268091-D662,M-1810,item:268091,start_campaign,none,9748.989388,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
666,CMP-00000342-M-1430-item:268967-D666,M-1430,item:268967,start_campaign,none,3060.342857,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
668,CMP-00000343-M-1810-item:268091-D668,M-1810,item:268091,start_campaign,none,6527.036735,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
670,CMP-00000344-M-1810-item:268091-D670,M-1810,item:268091,start_campaign,none,7162.073469,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
672,CMP-00000345-M-1810-item:268091-D672,M-1810,item:268091,start_campaign,none,7797.110204,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
673,CMP-00000346-M-1810-item:268091-D673,M-1810,item:268091,start_campaign,none,9674.050612,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
674,CMP-00000347-M-1810-item:268091-D674,M-1810,item:268091,start_campaign,none,9591.577469,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
675,CMP-00000348-M-1810-item:268091-D675,M-1810,item:268091,start_campaign,none,9117.221616,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
676,CMP-00000349-M-1810-item:268091-D676,M-1810,item:268091,start_campaign,none,8564.489221,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
679,CMP-00000350-M-1810-item:268091-D679,M-1810,item:268091,start_campaign,none,5367.461224,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
680,CMP-00000351-M-1810-item:268091-D680,M-1810,item:268091,start_campaign,none,5983.092245,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
681,CMP-00000352-M-1810-item:268091-D681,M-1810,item:268091,start_campaign,none,7125.173551,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
682,CMP-00000353-M-1810-item:268091-D682,M-1810,item:268091,start_campaign,none,8372.544914,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
