day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,1537.9482,536688.3184,21204.1362,6494.8783,9658.1862,0.0,0.0,0.0,830.5261
1,47.5,0.0,87.5,64.96,82.0,407.4039,534635.3026,21135.6642,124.0975,160.4703,0.0,0.0,0.0,581.2338
2,52.5,0.0,140.0,117.704,93.2,378.313,532519.4095,21065.611,131.3119,25.4628,0.0,0.0,0.0,421.8506
3,60.0,0.0,200.0,81.2,94.64,334.9349,530411.8177,20995.6303,101.484,24.5504,0.0,0.0,0.0,264.2857
4,55.0,43.0,212.0,144.2,94.928,311.5865,528347.8596,20927.3949,100.3955,12.8314,0.0,0.0,0.0,150.3571
5,50.0,0.0,262.0,131.2,94.9856,326.6441,526298.9011,20859.7595,113.6099,11.9972,0.0,0.0,0.0,51.4286
6,45.0,20.0,287.0,70.0,91.223,269.1369,524369.5326,20798.904,87.5183,7.8799,0.0,0.0,0.0,0.0
7,40.0,0.0,327.0,309.2,86.2446,202.4888,522955.093,20745.5329,75.082,6.6544,0.0,0.0,0.0,0.0
8,47.5,50.0,324.5,265.2127,91.2489,240.8855,521218.3138,20685.6847,94.8879,7.6,0.0,0.0,0.0,0.0
9,52.5,50.0,327.0,173.2214,95.0,225.8429,519262.1922,20620.9786,79.2454,7.8706,0.0,0.0,0.0,0.0
10,60.0,48.113,338.887,209.953,95.0,177.7299,517392.8021,20556.2761,45.7732,7.3894,0.0,0.0,0.0,0.0
11,55.0,25.0,368.887,136.9471,91.6106,242.9743,515649.7462,20500.0601,91.67,7.6639,0.0,0.0,0.0,0.0
12,50.0,96.113,322.7741,410.2117,74.6609,227.3335,515332.0108,20487.7562,83.3204,5.6173,0.0,0.0,0.0,0.0
13,45.0,23.1245,344.6496,153.1633,68.113,166.9503,515231.4873,20485.8376,46.9352,4.2805,0.0,0.0,0.0,0.0
14,40.0,45.6226,339.027,92.2352,65.6226,179.788,515046.3593,20484.1203,62.3692,4.1276,0.0,0.0,0.0,0.0
15,47.5,93.7471,292.7799,400.0666,68.1245,168.8751,515120.1378,20490.4495,48.2442,4.3011,0.0,0.0,0.0,0.0
16,52.5,46.6106,298.6693,269.6146,74.6609,161.3718,514777.2728,20477.952,37.4308,4.9577,0.0,0.0,0.0,0.0
17,60.0,0.0,358.6693,93.6993,70.0,243.7543,514554.7713,20475.9471,95.4405,5.2617,0.0,0.0,0.0,0.0
18,55.0,25.0,388.6693,217.8752,70.0,176.8942,514498.3057,20474.094,48.9259,4.5931,0.0,0.0,0.0,0.0
19,50.0,4.6609,434.0084,207.8557,70.0,156.5551,514472.4989,20476.7121,34.776,4.3898,0.0,0.0,0.0,0.0
20,45.0,116.8601,362.1483,256.8956,77.4349,203.4593,513681.3533,20451.4409,70.9422,5.6852,0.0,0.0,0.0,0.0
21,40.0,0.0,402.1483,161.1208,70.2832,172.3158,513286.1722,20438.0767,56.4746,4.5726,0.0,0.0,0.0,0.0
22,47.5,4.6609,444.9874,214.7701,82.1058,158.3238,512278.2334,20401.1372,38.8153,5.7547,0.0,0.0,0.0,0.0
23,52.5,84.3219,413.1655,226.1653,74.6609,184.4846,511831.0908,20387.47,53.5104,5.1888,0.0,0.0,0.0,0.0
24,60.0,4.6606,468.5049,147.5617,70.0,195.6413,511705.904,20386.3563,61.9683,4.7806,0.0,0.0,0.0,0.0
25,55.0,0.0,523.5049,207.7673,74.6609,156.7109,511352.459,20372.624,34.1883,4.9111,0.0,0.0,0.0,0.0
26,50.0,0.0,573.5049,227.1549,79.3144,191.1809,510652.408,20348.2723,57.474,5.7747,0.0,0.0,0.0,0.0
27,45.0,23.113,595.3919,176.9886,77.4349,167.4406,509911.1212,20324.9955,45.884,5.325,0.0,0.0,0.0,0.0
28,40.0,25.0,610.3919,317.1513,70.2835,197.3086,509621.9564,20312.8721,73.8621,4.8226,0.0,0.0,0.0,0.0
29,47.5,13.9813,643.9106,19.3391,68.1245,148.536,509415.1122,20310.9762,34.0943,4.0977,0.0,0.0,0.0,0.0
30,47.5,48.4081,643.0025,149.7489,47.0596,88.1281,509463.2802,20310.7944,47.0724,1.1139,0.0,0.0,0.0,0.0
31,47.5,13.9828,676.5197,198.2648,72.7855,173.9753,509077.866,20298.487,51.0963,4.8719,0.0,0.0,0.0,0.0
32,47.5,84.3144,639.7053,185.7512,49.6609,74.9893,508816.8562,20288.0466,42.6134,1.2697,0.0,0.0,0.0,0.0
33,47.5,4.6609,682.5444,152.639,49.6609,77.6022,508599.7749,20276.362,44.4312,1.2958,0.0,0.0,0.0,0.0
34,47.5,25.2835,704.7608,49.0609,45.0,68.1245,508600.0254,20276.372,38.5337,0.6812,0.0,0.0,0.0,0.0
35,47.5,46.249,706.0118,143.862,78.0718,156.1828,507810.7517,20251.3514,36.3887,5.2844,0.0,0.0,0.0,0.0
36,47.5,25.1726,728.3392,39.6517,68.75,160.5323,507598.1044,20249.3959,40.8069,4.2883,0.0,0.0,0.0,0.0
37,47.5,0.0,775.8392,204.6776,73.4109,156.0272,507248.1056,20235.7812,36.9765,4.763,0.0,0.0,0.0,0.0
38,47.5,13.9828,809.3564,250.9438,78.0719,179.9329,506574.4295,20212.302,52.9116,5.5219,0.0,0.0,0.0,0.0
39,47.5,4.6609,852.1955,129.3455,68.75,194.0495,506438.4703,20210.3315,64.1248,4.6235,0.0,0.0,0.0,0.0
40,47.5,0.0,899.6955,131.5758,73.4109,160.6881,506010.7088,20196.6888,40.2191,4.8096,0.0,0.0,0.0,0.0
41,47.5,71.25,875.9456,249.0035,73.4109,175.1162,505614.6969,20184.3162,50.2568,4.9539,0.0,0.0,0.0,0.0
42,47.5,9.3219,914.1237,250.7455,82.7328,182.9824,504610.3791,20147.3544,58.4876,6.0721,0.0,0.0,0.0,0.0
43,47.5,0.0,961.6237,218.9315,78.0719,135.8648,503962.7416,20122.0911,72.0627,5.0812,0.0,0.0,0.0,0.0
44,47.5,23.75,985.3737,69.0974,73.4109,74.2262,503535.2136,20108.4578,29.8769,3.945,0.0,0.0,0.0,0.0
45,47.5,28.4109,1004.4628,145.0415,73.4109,145.0309,503108.164,20094.8437,79.1357,4.6531,0.0,0.0,0.0,0.0
46,47.5,32.6265,1019.3362,88.1645,68.75,93.1595,503003.9482,20094.1429,43.7449,3.6146,0.0,0.0,0.0,0.0
47,47.5,0.0,1066.8362,24.5251,68.75,93.1595,502868.7195,20092.2016,43.7449,3.6146,0.0,0.0,0.0,0.0
48,47.5,0.0,1114.3362,86.6484,73.4109,83.5481,502473.1707,20079.8474,36.3621,4.0382,0.0,0.0,0.0,0.0
49,47.5,142.5,1019.3362,232.571,78.0719,79.043,501753.4946,20054.5282,32.5317,4.513,0.0,0.0,0.0,0.0
50,47.5,0.0,1066.8362,188.508,58.9914,111.6201,500878.775,20019.5407,66.7006,2.6765,0.0,0.0,0.0,0.0
51,47.5,9.3219,1105.0144,72.9993,68.75,69.4095,500806.4486,20020.1155,27.2221,3.3771,0.0,0.0,0.0,0.0
52,47.5,47.5,1105.0144,138.0619,68.5294,102.2547,500729.1941,20020.4609,50.1858,3.6806,0.0,0.0,0.0,0.0
53,47.5,28.4109,1124.1034,134.8559,49.6609,111.079,500437.1029,20008.7773,67.721,1.6306,0.0,0.0,0.0,0.0
54,47.5,0.0,1171.6034,90.8015,54.3219,54.6335,499853.7588,19985.4435,27.7557,1.5859,0.0,0.0,0.0,0.0
55,47.5,61.2622,1157.8412,66.7612,45.0,49.6696,499854.1858,19985.4606,25.6946,0.4967,0.0,0.0,0.0,0.0
56,47.5,0.0086,1205.3325,59.3252,45.0,78.0719,499880.0282,19986.4943,45.4541,0.7807,0.0,0.0,0.0,0.0
57,47.5,18.6437,1234.1888,199.1898,63.6437,64.267,498712.6852,19939.8006,33.0653,2.7218,0.0,0.0,0.0,0.0
58,47.5,4.6609,1277.0279,75.6796,49.6609,49.8167,498446.43,19928.1228,25.1008,1.0179,0.0,0.0,0.0,0.0
59,47.5,23.75,1300.7779,93.6902,45.0,45.0,498515.9678,19929.8768,22.446,0.45,0.0,0.0,0.0,0.0
