event_id,trigger_day,start_day,end_day,supplier_id,item_id,risk_family,risk_type,multiplier,trigger_metric,trigger_value,threshold,consecutive_days,effect,notes
state_stock_stock_cover_zero_SDC_VD0910216A_item_001893_d30,30,31,51,SDC-VD0910216A,item:001893,stock,availability,0.7,stock_cover_zero,0.0,0.25,30,Disponibilite fournisseur x0.70 pendant 21 jours,Rupture stock locale: declenche quand le stock fournisseur couvre moins d'un quart de jour de besoin.
state_stock_stock_cover_below_5d_SDC_VD0910216A_item_002612_d30,30,31,37,SDC-VD0910216A,item:002612,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,30,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0910216A_item_002612_d30,30,31,44,SDC-VD0910216A,item:002612,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,30,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_zero_SDC_VD0910216A_item_002612_d30,30,31,51,SDC-VD0910216A,item:002612,stock,availability,0.7,stock_cover_zero,0.0,0.25,30,Disponibilite fournisseur x0.70 pendant 21 jours,Rupture stock locale: declenche quand le stock fournisseur couvre moins d'un quart de jour de besoin.
state_stock_stock_cover_below_5d_SDC_VD0914320A_item_055703_d30,30,31,37,SDC-VD0914320A,item:055703,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,30,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0914320A_item_055703_d30,30,31,44,SDC-VD0914320A,item:055703,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,30,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_zero_SDC_VD0914320A_item_055703_d30,30,31,51,SDC-VD0914320A,item:055703,stock,availability,0.7,stock_cover_zero,0.0,0.25,30,Disponibilite fournisseur x0.70 pendant 21 jours,Rupture stock locale: declenche quand le stock fournisseur couvre moins d'un quart de jour de besoin.
state_stock_stock_cover_below_5d_SDC_VD0951020A_item_001757_d30,30,31,37,SDC-VD0951020A,item:001757,stock,availability,0.95,stock_cover_below_5d,0.168879,5.0,6,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0951020A_item_001757_d30,30,31,44,SDC-VD0951020A,item:001757,stock,availability,0.85,stock_cover_below_3d,0.168879,3.0,5,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_zero_SDC_VD0951020A_item_001757_d30,30,31,51,SDC-VD0951020A,item:001757,stock,availability,0.7,stock_cover_zero,0.168879,0.25,3,Disponibilite fournisseur x0.70 pendant 21 jours,Rupture stock locale: declenche quand le stock fournisseur couvre moins d'un quart de jour de besoin.
state_stock_stock_cover_below_5d_SDC_VD0951020A_item_001848_d30,30,31,37,SDC-VD0951020A,item:001848,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,29,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0951020A_item_001848_d30,30,31,44,SDC-VD0951020A,item:001848,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,29,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_zero_SDC_VD0951020A_item_001848_d30,30,31,51,SDC-VD0951020A,item:001848,stock,availability,0.7,stock_cover_zero,0.0,0.25,29,Disponibilite fournisseur x0.70 pendant 21 jours,Rupture stock locale: declenche quand le stock fournisseur couvre moins d'un quart de jour de besoin.
state_stock_stock_cover_below_5d_SDC_VD0964290A_item_055703_d30,30,31,37,SDC-VD0964290A,item:055703,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,29,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0964290A_item_055703_d30,30,31,44,SDC-VD0964290A,item:055703,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,29,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_zero_SDC_VD0964290A_item_055703_d30,30,31,51,SDC-VD0964290A,item:055703,stock,availability,0.7,stock_cover_zero,0.0,0.25,29,Disponibilite fournisseur x0.70 pendant 21 jours,Rupture stock locale: declenche quand le stock fournisseur couvre moins d'un quart de jour de besoin.
state_stock_stock_cover_below_5d_SDC_VD0990780A_item_002612_d30,30,31,37,SDC-VD0990780A,item:002612,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,29,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0990780A_item_002612_d30,30,31,44,SDC-VD0990780A,item:002612,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,29,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_zero_SDC_VD0990780A_item_002612_d30,30,31,51,SDC-VD0990780A,item:002612,stock,availability,0.7,stock_cover_zero,0.0,0.25,29,Disponibilite fournisseur x0.70 pendant 21 jours,Rupture stock locale: declenche quand le stock fournisseur couvre moins d'un quart de jour de besoin.
state_stock_stock_cover_below_5d_SDC_VD0993480A_item_344135_d30,30,31,37,SDC-VD0993480A,item:344135,stock,availability,0.95,stock_cover_below_5d,3.844156,5.0,19,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD1091642A_item_001893_d30,30,31,37,SDC-VD1091642A,item:001893,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,29,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD1091642A_item_001893_d30,30,31,44,SDC-VD1091642A,item:001893,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,29,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_zero_SDC_VD1091642A_item_001893_d30,30,31,51,SDC-VD1091642A,item:001893,stock,availability,0.7,stock_cover_zero,0.0,0.25,29,Disponibilite fournisseur x0.70 pendant 21 jours,Rupture stock locale: declenche quand le stock fournisseur couvre moins d'un quart de jour de besoin.
state_stock_stock_cover_below_5d_SDC_VD1091642A_item_002612_d30,30,31,37,SDC-VD1091642A,item:002612,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,28,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD1091642A_item_002612_d30,30,31,44,SDC-VD1091642A,item:002612,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,28,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_zero_SDC_VD1091642A_item_002612_d30,30,31,51,SDC-VD1091642A,item:002612,stock,availability,0.7,stock_cover_zero,0.0,0.25,28,Disponibilite fournisseur x0.70 pendant 21 jours,Rupture stock locale: declenche quand le stock fournisseur couvre moins d'un quart de jour de besoin.
state_stock_stock_cover_below_5d_SDC_VD1096202A_item_039668_d30,30,31,37,SDC-VD1096202A,item:039668,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,30,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD1096202A_item_039668_d30,30,31,44,SDC-VD1096202A,item:039668,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,30,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_zero_SDC_VD1096202A_item_039668_d30,30,31,51,SDC-VD1096202A,item:039668,stock,availability,0.7,stock_cover_zero,0.0,0.25,30,Disponibilite fournisseur x0.70 pendant 21 jours,Rupture stock locale: declenche quand le stock fournisseur couvre moins d'un quart de jour de besoin.
state_lead_observed_lead_ratio_above_110pct_SDC_VD0525412A_item_333362_d31,31,32,38,SDC-VD0525412A,item:333362,lead,lead_time,1.1,observed_lead_ratio_above_110pct,1.166667,1.1,29,Delai fournisseur x1.10 pendant 7 jours,Alerte delai: declenche quand le delai observe depasse 110% du delai prevu pendant 3 jours observes.
state_lead_observed_lead_ratio_above_110pct_SDC_VD0993480A_item_344135_d31,31,32,38,SDC-VD0993480A,item:344135,lead,lead_time,1.1,observed_lead_ratio_above_110pct,1.285714,1.1,14,Delai fournisseur x1.10 pendant 7 jours,Alerte delai: declenche quand le delai observe depasse 110% du delai prevu pendant 3 jours observes.
state_lead_observed_lead_ratio_above_125pct_SDC_VD0993480A_item_344135_d31,31,32,45,SDC-VD0993480A,item:344135,lead,lead_time_extra_days,3.0,observed_lead_ratio_above_125pct,1.285714,1.25,14,Delai fournisseur +3 jours pendant 14 jours,Tension delai: declenche quand le delai observe depasse 125% du delai prevu pendant 2 jours observes.
state_quality_delivery_loss_rate_above_8pct_SDC_VD0525412A_item_333362_d31,31,32,45,SDC-VD0525412A,item:333362,quality,quality_yield,0.9,delivery_loss_rate_above_8pct,0.25,0.08,1,Rendement qualite reception x0.90 pendant 14 jours,Risque qualite: declenche quand plus de 8% de la quantite appelee est perdue a la livraison sur une journee observee.
state_quality_delivery_loss_rate_above_8pct_SDC_VD0993480A_item_344135_d31,31,32,45,SDC-VD0993480A,item:344135,quality,quality_yield,0.9,delivery_loss_rate_above_8pct,0.25,0.08,1,Rendement qualite reception x0.90 pendant 14 jours,Risque qualite: declenche quand plus de 8% de la quantite appelee est perdue a la livraison sur une journee observee.
state_stock_stock_cover_below_3d_SDC_VD0914360C_item_338929_d32,32,33,46,SDC-VD0914360C,item:338929,stock,availability,0.85,stock_cover_below_3d,0.955048,3.0,2,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_reliability_delivery_loss_rate_above_3pct_SDC_VD0993480A_item_344135_d32,32,33,46,SDC-VD0993480A,item:344135,reliability,reliability,0.95,delivery_loss_rate_above_3pct,0.25,0.03,2,Fiabilite de livraison x0.95 pendant 14 jours,Alerte fiabilite: declenche quand plus de 3% de la quantite appelee n'est pas livree pendant 2 jours observes.
state_stock_stock_cover_below_5d_SDC_VD0914360C_item_338929_d33,33,34,40,SDC-VD0914360C,item:338929,stock,availability,0.95,stock_cover_below_5d,0.021616,5.0,5,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_zero_SDC_VD0914360C_item_338929_d33,33,34,54,SDC-VD0914360C,item:338929,stock,availability,0.7,stock_cover_zero,0.021616,0.25,1,Disponibilite fournisseur x0.70 pendant 21 jours,Rupture stock locale: declenche quand le stock fournisseur couvre moins d'un quart de jour de besoin.
state_stock_stock_cover_below_3d_SDC_VD0993480A_item_344135_d33,33,34,47,SDC-VD0993480A,item:344135,stock,availability,0.85,stock_cover_below_3d,0.727273,3.0,2,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD0500655A_item_002612_d59,59,60,66,SDC-VD0500655A,item:002612,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,56,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0500655A_item_002612_d59,59,60,73,SDC-VD0500655A,item:002612,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,56,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD0518684A_item_001893_d59,59,60,66,SDC-VD0518684A,item:001893,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,57,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0518684A_item_001893_d59,59,60,73,SDC-VD0518684A,item:001893,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,57,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD0519670A_item_001848_d59,59,60,66,SDC-VD0519670A,item:001848,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,59,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0519670A_item_001848_d59,59,60,73,SDC-VD0519670A,item:001848,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,59,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD0519670A_item_029313_d59,59,60,66,SDC-VD0519670A,item:029313,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,59,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0519670A_item_029313_d59,59,60,73,SDC-VD0519670A,item:029313,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,59,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD0520132A_item_049371_d59,59,60,66,SDC-VD0520132A,item:049371,stock,availability,0.95,stock_cover_below_5d,1.836784,5.0,55,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0520132A_item_049371_d59,59,60,73,SDC-VD0520132A,item:049371,stock,availability,0.85,stock_cover_below_3d,1.836784,3.0,55,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD0525412A_item_333362_d59,59,60,66,SDC-VD0525412A,item:333362,stock,availability,0.95,stock_cover_below_5d,0.045455,5.0,50,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0525412A_item_333362_d59,59,60,73,SDC-VD0525412A,item:333362,stock,availability,0.85,stock_cover_below_3d,0.045455,3.0,48,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD0910216A_item_001893_d59,59,60,66,SDC-VD0910216A,item:001893,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,59,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0910216A_item_001893_d59,59,60,73,SDC-VD0910216A,item:001893,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,59,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD0910216A_item_002612_d59,59,60,66,SDC-VD0910216A,item:002612,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,59,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0910216A_item_002612_d59,59,60,73,SDC-VD0910216A,item:002612,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,59,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD0914320A_item_055703_d59,59,60,66,SDC-VD0914320A,item:055703,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,59,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0914320A_item_055703_d59,59,60,73,SDC-VD0914320A,item:055703,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,59,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD0951020A_item_001757_d59,59,60,66,SDC-VD0951020A,item:001757,stock,availability,0.95,stock_cover_below_5d,0.168879,5.0,35,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0951020A_item_001757_d59,59,60,73,SDC-VD0951020A,item:001757,stock,availability,0.85,stock_cover_below_3d,0.168879,3.0,34,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD0951020A_item_001848_d59,59,60,66,SDC-VD0951020A,item:001848,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,58,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0951020A_item_001848_d59,59,60,73,SDC-VD0951020A,item:001848,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,58,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD0964290A_item_055703_d59,59,60,66,SDC-VD0964290A,item:055703,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,58,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0964290A_item_055703_d59,59,60,73,SDC-VD0964290A,item:055703,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,58,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD0990780A_item_002612_d59,59,60,66,SDC-VD0990780A,item:002612,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,58,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0990780A_item_002612_d59,59,60,73,SDC-VD0990780A,item:002612,stock,availability,0.85,stock_cover_below_3d,0.0,3.0,58,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD0993480A_item_344135_d59,59,60,66,SDC-VD0993480A,item:344135,stock,availability,0.95,stock_cover_below_5d,0.727273,5.0,48,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_5d_SDC_VD1091642A_item_001893_d59,59,60,66,SDC-VD1091642A,item:001893,stock,availability,0.95,stock_cover_below_5d,0.0,5.0,58,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
