day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,331.2827,853308.3716,1407.606,1809.7791,804.3463,4021.7313,1823.2166,53.8067,0.0,0.0,0.0,0.0,25577.2012,0.0,0.0
1,47.5,43.75,43.75,25872.3915,38.0,178.1697,903093.4903,1503.5308,1933.111,859.1604,4295.8022,790.6744,2.5492,0.0,0.0,0.0,0.0,25577.2012,0.0,0.0
2,52.5,26.25,70.0,25387.5915,49.6,137.3215,952011.7984,1599.0374,2055.9052,913.7357,4568.6783,636.2944,2.375,0.0,0.0,0.0,0.0,25577.2012,0.0,0.0
3,60.0,130.0,0.0,25597.5915,57.92,170.6787,1000687.1559,1694.5844,2178.7514,968.334,4841.6698,800.479,2.8766,0.0,0.0,0.0,0.0,25577.2012,0.0,0.0
4,55.0,55.0,0.0,25495.1415,55.584,75.8322,1049518.5889,1790.0695,2301.5179,1022.8968,5114.4842,278.6292,1.881,0.0,0.0,0.0,0.0,25577.2012,0.0,0.0
5,50.0,50.0,0.0,25589.1435,51.1168,66.3451,1098628.0948,1885.6798,2424.4455,1077.5313,5387.6566,237.3542,1.6959,0.0,0.0,0.0,0.0,25577.2012,0.0,0.0
6,45.0,45.0,0.0,25460.3415,46.2234,56.4298,1147809.4785,1981.251,2547.3227,1132.1434,5660.717,194.7961,1.4979,0.0,0.0,0.0,0.0,25577.2012,0.0,0.0
7,40.0,40.0,0.0,25376.5515,41.2447,46.4289,1196596.7882,2076.3695,2669.618,1186.4969,5932.4844,151.9814,1.2973,0.0,0.0,0.0,0.0,25062.9155,0.0,0.0
8,47.5,47.5,0.0,25424.1175,46.2489,188.5784,1245092.0427,2171.4229,2791.8295,1240.8131,6204.0655,712.6263,2.8199,0.0,0.0,0.0,0.0,25062.9155,0.0,0.0
9,52.5,52.5,0.0,25426.8839,51.2498,222.2083,1293361.5916,2266.414,2913.9609,1295.0937,6475.4686,674.5524,3.2572,0.0,0.0,0.0,0.0,25062.9155,0.0,0.0
10,60.0,60.0,0.0,25629.127,58.25,265.6103,1341516.7414,2361.5336,3036.2575,1349.4478,6747.2389,839.3181,3.8978,0.0,0.0,0.0,0.0,25062.9155,0.0,0.0
11,55.0,55.0,0.0,25509.0639,55.65,166.2764,1389754.8618,2456.5976,3158.4827,1403.7701,7018.8504,314.9849,2.8522,0.0,0.0,0.0,0.0,25062.9155,0.0,0.0
12,50.0,50.0,0.0,25612.717,51.13,149.3955,1438290.1039,2551.7569,3280.8303,1458.1468,7290.7339,270.6142,2.5868,0.0,0.0,0.0,0.0,25062.9155,0.0,0.0
13,45.0,45.0,0.0,25541.5666,46.226,131.5053,1486963.2513,2646.896,3403.152,1512.512,7562.56,224.8381,2.3031,0.0,0.0,0.0,0.0,25062.9155,0.0,0.0
14,40.0,40.0,0.0,25378.3384,41.2452,113.4133,1535685.3434,2741.9656,3525.3844,1566.8375,7834.1875,178.7809,2.0157,0.0,0.0,0.0,0.0,25062.9155,0.0,0.0
15,47.5,47.5,0.0,25426.6354,46.249,221.5659,1584150.1243,2836.9898,3647.5583,1621.137,8105.685,725.8264,3.2042,0.0,0.0,0.0,0.0,25062.9155,0.0,0.0
16,52.5,52.5,0.0,25527.4697,51.2498,222.2105,1632520.2561,2932.098,3769.8403,1675.4846,8377.4229,674.5587,3.3175,0.0,0.0,0.0,0.0,25062.9155,0.0,0.0
17,60.0,60.0,0.0,25597.2197,58.25,265.6104,1680643.4983,3027.1784,3892.0865,1729.8162,8649.081,839.3185,3.9012,0.0,0.0,0.0,0.0,25062.9155,0.0,0.0
18,55.0,55.0,0.0,25664.2937,55.65,166.2764,1729036.8486,3122.3472,4014.4464,1784.1984,8920.992,314.9849,2.8522,0.0,0.0,0.0,0.0,25062.9155,0.0,0.0
19,50.0,50.0,0.0,24407.7936,51.13,149.3955,1776367.1674,3216.5368,4135.5473,1838.021,9190.1052,270.6142,2.5868,0.0,0.0,0.0,0.0,25062.9155,0.0,0.0
20,45.0,45.0,0.0,24492.5366,46.226,131.5053,1822032.3115,3310.6767,4256.5843,1891.8152,9459.0762,224.8381,2.3031,0.0,0.0,0.0,0.0,23103.9423,0.0,0.0
21,40.0,40.0,0.0,24740.378,41.2452,113.4133,1845053.5276,3352.1908,4309.9596,1915.5376,9577.6881,178.7809,2.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,47.5,47.5,0.0,24517.5853,46.249,221.5659,1867546.343,3393.5231,4363.1011,1939.156,9695.7802,725.8264,3.2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
