category,node_id,item_id,edge_id,source,payload_json
mrp_safety_policy,M-1810,item:268091,,stocks_mrp_or_override,"{""item_id"": ""item:268091"", ""node_id"": ""M-1810"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,M-1810,item:338928,,stocks_mrp_or_override,"{""item_id"": ""item:338928"", ""node_id"": ""M-1810"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 10.0}"
mrp_safety_policy,M-1810,item:338929,,stocks_mrp_or_override,"{""item_id"": ""item:338929"", ""node_id"": ""M-1810"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 10.0}"
mrp_safety_policy,M-1810,item:426331,,stocks_mrp_or_override,"{""item_id"": ""item:426331"", ""node_id"": ""M-1810"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 7.0}"
mrp_safety_policy,M-1810,item:693055,,stocks_mrp_or_override,"{""item_id"": ""item:693055"", ""node_id"": ""M-1810"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 20.0}"
mrp_safety_policy,SDC-1450,item:021081,,stocks_mrp_or_override,"{""item_id"": ""item:021081"", ""node_id"": ""SDC-1450"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-1450,item:693055,,stocks_mrp_or_override,"{""item_id"": ""item:693055"", ""node_id"": ""SDC-1450"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-1450,item:773474,,stocks_mrp_or_override,"{""item_id"": ""item:773474"", ""node_id"": ""SDC-1450"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0500655A,item:002612,,stocks_mrp_or_override,"{""item_id"": ""item:002612"", ""node_id"": ""SDC-VD0500655A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0505677A,item:099439,,stocks_mrp_or_override,"{""item_id"": ""item:099439"", ""node_id"": ""SDC-VD0505677A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0508918A,item:730384,,stocks_mrp_or_override,"{""item_id"": ""item:730384"", ""node_id"": ""SDC-VD0508918A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0514881A,item:016332,,stocks_mrp_or_override,"{""item_id"": ""item:016332"", ""node_id"": ""SDC-VD0514881A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0518684A,item:001893,,stocks_mrp_or_override,"{""item_id"": ""item:001893"", ""node_id"": ""SDC-VD0518684A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0519670A,item:001848,,stocks_mrp_or_override,"{""item_id"": ""item:001848"", ""node_id"": ""SDC-VD0519670A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0519670A,item:029313,,stocks_mrp_or_override,"{""item_id"": ""item:029313"", ""node_id"": ""SDC-VD0519670A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0520115A,item:708073,,stocks_mrp_or_override,"{""item_id"": ""item:708073"", ""node_id"": ""SDC-VD0520115A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0520132A,item:038005,,stocks_mrp_or_override,"{""item_id"": ""item:038005"", ""node_id"": ""SDC-VD0520132A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0520132A,item:049371,,stocks_mrp_or_override,"{""item_id"": ""item:049371"", ""node_id"": ""SDC-VD0520132A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0525412A,item:333362,,stocks_mrp_or_override,"{""item_id"": ""item:333362"", ""node_id"": ""SDC-VD0525412A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0901566A,item:338928,,stocks_mrp_or_override,"{""item_id"": ""item:338928"", ""node_id"": ""SDC-VD0901566A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0910216A,item:001893,,stocks_mrp_or_override,"{""item_id"": ""item:001893"", ""node_id"": ""SDC-VD0910216A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0910216A,item:002612,,stocks_mrp_or_override,"{""item_id"": ""item:002612"", ""node_id"": ""SDC-VD0910216A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0914320A,item:055703,,stocks_mrp_or_override,"{""item_id"": ""item:055703"", ""node_id"": ""SDC-VD0914320A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0914360C,item:338929,,stocks_mrp_or_override,"{""item_id"": ""item:338929"", ""node_id"": ""SDC-VD0914360C"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0914690A,item:042342,,stocks_mrp_or_override,"{""item_id"": ""item:042342"", ""node_id"": ""SDC-VD0914690A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0949099A,item:021081,,stocks_mrp_or_override,"{""item_id"": ""item:021081"", ""node_id"": ""SDC-VD0949099A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0951020A,item:001757,,stocks_mrp_or_override,"{""item_id"": ""item:001757"", ""node_id"": ""SDC-VD0951020A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0951020A,item:001848,,stocks_mrp_or_override,"{""item_id"": ""item:001848"", ""node_id"": ""SDC-VD0951020A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0951020A,item:007923,,stocks_mrp_or_override,"{""item_id"": ""item:007923"", ""node_id"": ""SDC-VD0951020A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0956464A,item:007923,,stocks_mrp_or_override,"{""item_id"": ""item:007923"", ""node_id"": ""SDC-VD0956464A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0960508A,item:021081,,stocks_mrp_or_override,"{""item_id"": ""item:021081"", ""node_id"": ""SDC-VD0960508A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0964290A,item:055703,,stocks_mrp_or_override,"{""item_id"": ""item:055703"", ""node_id"": ""SDC-VD0964290A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0972460A,item:021081,,stocks_mrp_or_override,"{""item_id"": ""item:021081"", ""node_id"": ""SDC-VD0972460A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0975221A,item:021081,,stocks_mrp_or_override,"{""item_id"": ""item:021081"", ""node_id"": ""SDC-VD0975221A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0989480A,item:426331,,stocks_mrp_or_override,"{""item_id"": ""item:426331"", ""node_id"": ""SDC-VD0989480A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0990780A,item:002612,,stocks_mrp_or_override,"{""item_id"": ""item:002612"", ""node_id"": ""SDC-VD0990780A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0993480A,item:344135,,stocks_mrp_or_override,"{""item_id"": ""item:344135"", ""node_id"": ""SDC-VD0993480A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD1091642A,item:001893,,stocks_mrp_or_override,"{""item_id"": ""item:001893"", ""node_id"": ""SDC-VD1091642A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD1091642A,item:002612,,stocks_mrp_or_override,"{""item_id"": ""item:002612"", ""node_id"": ""SDC-VD1091642A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD1095770A,item:734545,,stocks_mrp_or_override,"{""item_id"": ""item:734545"", ""node_id"": ""SDC-VD1095770A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD1096202A,item:039668,,stocks_mrp_or_override,"{""item_id"": ""item:039668"", ""node_id"": ""SDC-VD1096202A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
process_execution_policy,M-1430,item:268967,,industrial_confirmation_2026-04-13,"{""capacity"": {""is_default"": false, ""max_rate"": 154000.0, ""source"": ""lot_week_equivalent_from_industrial_confirmation_2026-04-13"", ""uom"": ""unit/day""}, ""item_id"": ""item:268967"", ""lot_execution"": {""max_lots_per_week"": 10.0, ""source"": ""industrial_confirmation_2026-04-13""}, ""lot_sizing"": {""fixed_lot_qty"": 107800.0, ""max_lot_qty"": 107800.0, ""min_lot_qty"": 107800.0, ""normalization_rule"": ""min_equals_max_as_fixed"", ""source"": ""mrp_lot_sheet"", ""uom"": ""UN""}, ""node_id"": ""M-1430""}"
process_execution_policy,M-1810,item:268091,,industrial_confirmation_2026-04-13,"{""capacity"": {""is_default"": false, ""max_rate"": 203550.0, ""source"": ""lot_week_equivalent_from_industrial_confirmation_2026-04-13"", ""uom"": ""unit/day""}, ""item_id"": ""item:268091"", ""lot_execution"": {""max_lots_per_week"": 10.0, ""source"": ""industrial_confirmation_2026-04-13""}, ""lot_sizing"": {""fixed_lot_qty"": 0.0, ""lot_multiple_qty"": 14400.0, ""max_lot_qty"": 142485.0, ""min_lot_qty"": 14400.0, ""normalization_rule"": """", ""source"": ""industrial_confirmation_2026-04-13"", ""uom"": ""UN""}, ""node_id"": ""M-1810""}"
process_execution_policy,SDC-1450,item:773474,,mrp_lot_sheet,"{""capacity"": {""is_default"": false, ""max_rate"": 500000.0, ""source"": ""case_data_upstream_bom_assumption"", ""uom"": ""G/day""}, ""item_id"": ""item:773474"", ""lot_execution"": {}, ""lot_sizing"": {""fixed_lot_qty"": 3200000.0, ""max_lot_qty"": 0.0, ""min_lot_qty"": 0.0, ""normalization_rule"": """", ""source"": ""mrp_lot_sheet"", ""uom"": ""G""}, ""node_id"": ""SDC-1450""}"
supplier_capacity_basis,SDC-VD0500655A,item:002612,,downstream_requirement+fia_hint,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement+fia_hint"", ""downstream_requirement_qty_per_day"": 413.2065, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 165282.6, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:002612"", ""node_id"": ""SDC-VD0500655A"", ""nominal_capacity_qty_per_day"": 516.508125, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0505677A,item:099439,,downstream_requirement,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement"", ""downstream_requirement_qty_per_day"": 413.2065, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 165282.6, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:099439"", ""node_id"": ""SDC-VD0505677A"", ""nominal_capacity_qty_per_day"": 516.508125, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0508918A,item:730384,,downstream_requirement,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement"", ""downstream_requirement_qty_per_day"": 32648.0, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 13059200.0, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:730384"", ""node_id"": ""SDC-VD0508918A"", ""nominal_capacity_qty_per_day"": 40810.0, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0514881A,item:016332,,downstream_requirement,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement"", ""downstream_requirement_qty_per_day"": 99.16956, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 39667.824, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:016332"", ""node_id"": ""SDC-VD0514881A"", ""nominal_capacity_qty_per_day"": 123.96195, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0518684A,item:001893,,downstream_requirement,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement"", ""downstream_requirement_qty_per_day"": 1570.1847, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 628073.88, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:001893"", ""node_id"": ""SDC-VD0518684A"", ""nominal_capacity_qty_per_day"": 1962.730875, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0519670A,item:001848,,downstream_requirement+fia_hint,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement+fia_hint"", ""downstream_requirement_qty_per_day"": 247.9239, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 99169.56, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:001848"", ""node_id"": ""SDC-VD0519670A"", ""nominal_capacity_qty_per_day"": 309.904875, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0519670A,item:029313,,downstream_requirement,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement"", ""downstream_requirement_qty_per_day"": 8.26413, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 8228.571429, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:029313"", ""node_id"": ""SDC-VD0519670A"", ""nominal_capacity_qty_per_day"": 25.714286, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0520115A,item:708073,,downstream_requirement,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement"", ""downstream_requirement_qty_per_day"": 1221.22, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 488488.0, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:708073"", ""node_id"": ""SDC-VD0520115A"", ""nominal_capacity_qty_per_day"": 1526.525, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0520132A,item:038005,,downstream_requirement,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement"", ""downstream_requirement_qty_per_day"": 2694.873104, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 1077949.2416, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:038005"", ""node_id"": ""SDC-VD0520132A"", ""nominal_capacity_qty_per_day"": 3368.59138, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0520132A,item:049371,,downstream_requirement,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement"", ""downstream_requirement_qty_per_day"": 305.77281, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 122309.124, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:049371"", ""node_id"": ""SDC-VD0520132A"", ""nominal_capacity_qty_per_day"": 382.216012, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0525412A,item:333362,,downstream_requirement,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement"", ""downstream_requirement_qty_per_day"": 154000.0, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 61600000.0, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:333362"", ""node_id"": ""SDC-VD0525412A"", ""nominal_capacity_qty_per_day"": 192500.0, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0901566A,item:338928,,explicit_capacity+fia_hint,"{""applied_capacity_scale"": 320.0, ""basis"": ""explicit_capacity+fia_hint"", ""downstream_requirement_qty_per_day"": 203550.0, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 62500.0, ""explicit_capacity_qty_per_day"": 64.935065, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:338928"", ""node_id"": ""SDC-VD0901566A"", ""nominal_capacity_qty_per_day"": 195.3125, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0910216A,item:001893,,downstream_requirement,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement"", ""downstream_requirement_qty_per_day"": 1570.1847, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 628073.88, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:001893"", ""node_id"": ""SDC-VD0910216A"", ""nominal_capacity_qty_per_day"": 1962.730875, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0910216A,item:002612,,downstream_requirement+fia_hint,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement+fia_hint"", ""downstream_requirement_qty_per_day"": 413.2065, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 165282.6, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:002612"", ""node_id"": ""SDC-VD0910216A"", ""nominal_capacity_qty_per_day"": 516.508125, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0914320A,item:055703,,downstream_requirement+fia_hint,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement+fia_hint"", ""downstream_requirement_qty_per_day"": 16.52826, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 8228.571429, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:055703"", ""node_id"": ""SDC-VD0914320A"", ""nominal_capacity_qty_per_day"": 25.714286, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0914360C,item:338929,,downstream_requirement,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement"", ""downstream_requirement_qty_per_day"": 203550.0, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 81420000.0, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:338929"", ""node_id"": ""SDC-VD0914360C"", ""nominal_capacity_qty_per_day"": 254437.5, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0914690A,item:042342,,downstream_requirement,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement"", ""downstream_requirement_qty_per_day"": 9292668.0, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 3717067200.0, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:042342"", ""node_id"": ""SDC-VD0914690A"", ""nominal_capacity_qty_per_day"": 11615835.0, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0949099A,item:021081,,downstream_requirement,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement"", ""downstream_requirement_qty_per_day"": 4470.0, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 1788000.0, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:021081"", ""node_id"": ""SDC-VD0949099A"", ""nominal_capacity_qty_per_day"": 5587.5, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0951020A,item:001757,,downstream_requirement,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement"", ""downstream_requirement_qty_per_day"": 330.5652, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 132226.08, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:001757"", ""node_id"": ""SDC-VD0951020A"", ""nominal_capacity_qty_per_day"": 413.2065, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
supplier_capacity_basis,SDC-VD0951020A,item:001848,,downstream_requirement,"{""applied_capacity_scale"": 320.0, ""basis"": ""downstream_requirement"", ""downstream_requirement_qty_per_day"": 247.9239, ""downstream_signal_qty_per_day"": 0.0, ""effective_capacity_qty_per_day"": 99169.56, ""explicit_capacity_qty_per_day"": 0.0, ""initial_stock_qty"": 180.0, ""inventory_fallback_qty_per_day"": 25.714286, ""item_id"": ""item:001848"", ""node_id"": ""SDC-VD0951020A"", ""nominal_capacity_qty_per_day"": 309.904875, ""process_capacity_qty_per_day"": 0.0, ""review_period_days"": 7}"
