day,node_id,output_item_id,desired_qty,planned_qty_after_lot_rule,actual_qty,cap_qty,max_from_inputs_qty,binding_cause,binding_input_item_id,shortfall_vs_desired_qty,shortfall_vs_lot_plan_qty,lot_policy_mode,lot_fixed_qty,lot_min_qty,lot_max_qty,lot_multiple_qty,max_lots_per_week,started_lots_this_week,requested_lot_starts,actual_lot_starts,campaign_requested_qty,campaign_started_qty,campaign_remaining_start_qty,campaign_remaining_end_qty
7,M-1810,item:268091,1202.171429,14400.0,14400.0,203550.0,452165.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
7,SDC-1450,item:773474,3886801.996,4400000.0,500000.0,500000.0,124351677.852349,capacity,,3386801.996,3900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,4400000.0,3900000.0
8,SDC-1450,item:773474,3886821.6568,3900000.0,500000.0,500000.0,123851677.852349,capacity,,3386821.6568,3400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3900000.0,3400000.0
9,M-1810,item:268091,4082.171429,14400.0,14400.0,203550.0,437765.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
9,SDC-1450,item:773474,3886825.58896,3400000.0,500000.0,500000.0,123351677.852349,capacity,,3386825.58896,2900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3400000.0,2900000.0
10,M-1810,item:268091,4898.605715,14400.0,14400.0,203550.0,423365.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
10,SDC-1450,item:773474,3886826.375392,2900000.0,500000.0,500000.0,122851677.852349,capacity,,3386826.375392,2400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2900000.0,2400000.0
11,M-1810,item:268091,5047.006859,14400.0,14400.0,203550.0,408965.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,4,1,1,14400.0,14400.0,14400.0,0.0
11,SDC-1450,item:773474,3886826.532678,2400000.0,500000.0,500000.0,122351677.852349,capacity,,3386826.532678,1900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2400000.0,1900000.0
12,M-1810,item:268091,3217.229945,14400.0,14400.0,203550.0,394565.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
12,SDC-1450,item:773474,3886826.564136,1900000.0,500000.0,500000.0,121876733.780761,capacity,,3386826.564136,1400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1900000.0,1400000.0
13,M-1430,item:268967,615.28572,107800.0,34450.0,154000.0,34450.0,input_shortage,item:333362,0.0,73350.0,fixed,107800.0,107800.0,107800.0,0.0,10,1,1,1,107800.0,107800.0,107800.0,73350.0
13,M-1810,item:268091,991.817419,14400.0,14400.0,203550.0,380165.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
13,SDC-1450,item:773474,3886826.570427,1400000.0,500000.0,500000.0,121376733.780761,capacity,,3386826.570427,900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1400000.0,900000.0
14,M-1430,item:268967,0.0,73350.0,73350.0,154000.0,308000.0,none,,0.0,0.0,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,73350.0,0.0
14,M-1810,item:268091,497.792057,14400.0,14400.0,203550.0,490765.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
14,SDC-1450,item:773474,3886826.571685,900000.0,500000.0,500000.0,120876733.780761,capacity,,3386826.571685,400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,900000.0,400000.0
15,SDC-1450,item:773474,3886826.571937,400000.0,400000.0,500000.0,120376733.780761,none,,3486826.571937,0.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,400000.0,0.0
16,M-1810,item:268091,5892.685714,14400.0,14400.0,203550.0,476365.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,4,1,1,14400.0,14400.0,14400.0,0.0
16,SDC-1450,item:773474,3886826.571987,6400000.0,500000.0,500000.0,119976733.780761,capacity,,3386826.571987,5900000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,2,2,6400000.0,6400000.0,6400000.0,5900000.0
17,M-1810,item:268091,6021.65143,14400.0,14400.0,203550.0,586965.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,5,1,1,14400.0,14400.0,14400.0,0.0
17,SDC-1450,item:773474,3886826.571997,5900000.0,500000.0,500000.0,119476733.780761,capacity,,3386826.571997,5400000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,5900000.0,5400000.0
18,M-1810,item:268091,4640.616002,14400.0,14400.0,203550.0,635065.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,6,1,1,14400.0,14400.0,14400.0,0.0
18,SDC-1450,item:773474,3886826.571999,5400000.0,500000.0,500000.0,118976733.780761,capacity,,3386826.571999,4900000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,5400000.0,4900000.0
19,M-1810,item:268091,2957.580345,14400.0,14400.0,203550.0,683165.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
19,SDC-1450,item:773474,3886826.572,4900000.0,500000.0,500000.0,119739597.315436,capacity,,3386826.572,4400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,4900000.0,4400000.0
20,M-1810,item:268091,1214.144642,14400.0,14400.0,203550.0,668765.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
20,SDC-1450,item:773474,3886826.572,4400000.0,500000.0,500000.0,119239597.315436,capacity,,3386826.572,3900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,4400000.0,3900000.0
21,M-1810,item:268091,2903.314644,14400.0,14400.0,203550.0,654365.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
21,SDC-1450,item:773474,3886826.572,3900000.0,500000.0,500000.0,118739597.315436,capacity,,3386826.572,3400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3900000.0,3400000.0
22,M-1810,item:268091,1834.320073,14400.0,14400.0,203550.0,639965.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,4,1,1,14400.0,14400.0,14400.0,0.0
22,SDC-1450,item:773474,3886826.572,3400000.0,500000.0,500000.0,118239597.315436,capacity,,3386826.572,2900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3400000.0,2900000.0
23,M-1810,item:268091,9704.235443,14400.0,14400.0,203550.0,688065.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,5,1,1,14400.0,14400.0,14400.0,0.0
23,SDC-1450,item:773474,3886826.572,2900000.0,500000.0,500000.0,117739597.315436,capacity,,3386826.572,2400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2900000.0,2400000.0
24,M-1810,item:268091,11278.218517,14400.0,14400.0,203550.0,736165.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,6,1,1,14400.0,14400.0,14400.0,0.0
24,SDC-1450,item:773474,3886826.572,2400000.0,500000.0,500000.0,117239597.315436,capacity,,3386826.572,1900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2400000.0,1900000.0
25,M-1810,item:268091,11593.015132,14400.0,14400.0,203550.0,784265.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,7,1,1,14400.0,14400.0,14400.0,0.0
25,SDC-1450,item:773474,3886826.572,1900000.0,500000.0,500000.0,116739597.315436,capacity,,3386826.572,1400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1900000.0,1400000.0
26,M-1810,item:268091,11655.974455,14400.0,14400.0,203550.0,769865.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
26,SDC-1450,item:773474,3886826.572,1400000.0,500000.0,500000.0,116239597.315436,capacity,,3386826.572,900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1400000.0,900000.0
27,M-1810,item:268091,11668.56632,14400.0,14400.0,203550.0,755465.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
27,SDC-1450,item:773474,3886826.572,900000.0,500000.0,500000.0,115739597.315436,capacity,,3386826.572,400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,900000.0,400000.0
28,M-1810,item:268091,10602.056121,14400.0,14400.0,203550.0,803565.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
28,SDC-1450,item:773474,3886826.572,400000.0,400000.0,500000.0,115239597.315436,none,,3486826.572,0.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,400000.0,0.0
29,M-1810,item:268091,10388.754081,14400.0,14400.0,203550.0,789165.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,4,1,1,14400.0,14400.0,14400.0,0.0
29,SDC-1450,item:773474,3886826.572,6400000.0,500000.0,500000.0,114839597.315436,capacity,,3386826.572,5900000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,2,2,6400000.0,6400000.0,6400000.0,5900000.0
30,M-1810,item:268091,7619.179389,14400.0,14400.0,203550.0,774765.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,5,1,1,14400.0,14400.0,14400.0,0.0
30,SDC-1450,item:773474,3886826.572,5900000.0,500000.0,500000.0,114339597.315436,capacity,,3386826.572,5400000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,5900000.0,5400000.0
31,M-1810,item:268091,4577.835877,14400.0,14400.0,203550.0,760365.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,6,1,1,14400.0,14400.0,14400.0,0.0
31,SDC-1450,item:773474,3886826.572,5400000.0,500000.0,500000.0,113839597.315436,capacity,,3386826.572,4900000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,5400000.0,4900000.0
32,M-1810,item:268091,3156.652889,14400.0,14400.0,203550.0,808465.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,7,1,1,14400.0,14400.0,14400.0,0.0
32,SDC-1450,item:773474,3886826.572,4900000.0,500000.0,500000.0,113339597.315436,capacity,,3386826.572,4400000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,4900000.0,4400000.0
33,M-1810,item:268091,2059.502006,14400.0,14400.0,203550.0,794065.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
33,SDC-1450,item:773474,3886826.572,4400000.0,500000.0,500000.0,112839597.315436,capacity,,3386826.572,3900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,4400000.0,3900000.0
34,M-1810,item:268091,1027.157543,14400.0,14400.0,203550.0,842165.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
34,SDC-1450,item:773474,3886826.572,3900000.0,500000.0,500000.0,112339597.315436,capacity,,3386826.572,3400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3900000.0,3400000.0
35,SDC-1450,item:773474,3886826.572,3400000.0,500000.0,500000.0,111839597.315436,capacity,,3386826.572,2900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3400000.0,2900000.0
36,M-1810,item:268091,1156.742857,14400.0,14400.0,203550.0,827765.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
36,SDC-1450,item:773474,3886826.572,2900000.0,500000.0,500000.0,111339597.315436,capacity,,3386826.572,2400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2900000.0,2400000.0
37,SDC-1450,item:773474,3886826.572,2400000.0,500000.0,500000.0,110839597.315436,capacity,,3386826.572,1900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2400000.0,1900000.0
38,SDC-1450,item:773474,3886826.572,1900000.0,500000.0,500000.0,110339597.315436,capacity,,3386826.572,1400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1900000.0,1400000.0
39,M-1810,item:268091,1449.085717,14400.0,14400.0,203550.0,813365.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,4,1,1,14400.0,14400.0,14400.0,0.0
39,SDC-1450,item:773474,3886826.572,1400000.0,500000.0,500000.0,109839597.315436,capacity,,3386826.572,900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1400000.0,900000.0
40,M-1810,item:268091,747.817146,14400.0,14400.0,203550.0,798965.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
40,SDC-1450,item:773474,3886826.572,900000.0,500000.0,500000.0,109339597.315436,capacity,,3386826.572,400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,900000.0,400000.0
41,SDC-1450,item:773474,3886826.572,400000.0,400000.0,500000.0,108839597.315436,none,,3486826.572,0.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,400000.0,0.0
42,SDC-1450,item:773474,3886826.572,6400000.0,500000.0,500000.0,108439597.315436,capacity,,3386826.572,5900000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,2,2,6400000.0,6400000.0,6400000.0,5900000.0
43,M-1810,item:268091,1337.314288,14400.0,14400.0,203550.0,847065.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
43,SDC-1450,item:773474,3886826.572,5900000.0,500000.0,500000.0,107939597.315436,capacity,,3386826.572,5400000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,5900000.0,5400000.0
44,M-1430,item:268967,5481.714286,107800.0,107800.0,154000.0,2548988.739264,none,,0.0,0.0,fixed,107800.0,107800.0,107800.0,0.0,10,1,1,1,107800.0,107800.0,107800.0,0.0
44,SDC-1450,item:773474,3886826.572,5400000.0,500000.0,500000.0,107439597.315436,capacity,,3386826.572,4900000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,5400000.0,4900000.0
45,SDC-1450,item:773474,3886826.572,4900000.0,500000.0,500000.0,106939597.315436,capacity,,3386826.572,4400000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,4900000.0,4400000.0
46,SDC-1450,item:773474,3886826.572,4400000.0,500000.0,500000.0,108676733.780761,capacity,,3386826.572,3900000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,4400000.0,3900000.0
47,SDC-1450,item:773474,3886826.572,3900000.0,500000.0,500000.0,108176733.780761,capacity,,3386826.572,3400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3900000.0,3400000.0
48,SDC-1450,item:773474,3886826.572,3400000.0,500000.0,500000.0,107676733.780761,capacity,,3386826.572,2900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3400000.0,2900000.0
49,M-1810,item:268091,5999.028572,14400.0,14400.0,203550.0,1145165.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
49,SDC-1450,item:773474,3886826.572,2900000.0,500000.0,500000.0,107276733.780761,capacity,,3386826.572,2400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2900000.0,2400000.0
50,M-1810,item:268091,5730.891429,14400.0,14400.0,203550.0,1193265.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
50,SDC-1450,item:773474,3886826.572,2400000.0,500000.0,500000.0,106776733.780761,capacity,,3386826.572,1900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2400000.0,1900000.0
51,M-1810,item:268091,12539.778286,14400.0,14400.0,203550.0,1178865.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
51,SDC-1450,item:773474,3886826.572,1900000.0,500000.0,500000.0,106276733.780761,capacity,,3386826.572,1400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1900000.0,1400000.0
52,M-1810,item:268091,13901.555657,14400.0,14400.0,203550.0,1164465.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,4,1,1,14400.0,14400.0,14400.0,0.0
52,SDC-1450,item:773474,3886826.572,1400000.0,500000.0,500000.0,105776733.780761,capacity,,3386826.572,900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1400000.0,900000.0
53,M-1810,item:268091,14173.911131,14400.0,14400.0,203550.0,1275065.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,5,1,1,14400.0,14400.0,14400.0,0.0
53,SDC-1450,item:773474,3886826.572,900000.0,500000.0,500000.0,105276733.780761,capacity,,3386826.572,400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,900000.0,400000.0
54,M-1810,item:268091,14228.382226,14400.0,14400.0,203550.0,1385665.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
54,SDC-1450,item:773474,3886826.572,400000.0,400000.0,500000.0,106039597.315436,none,,3486826.572,0.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,400000.0,0.0
55,M-1810,item:268091,14239.276445,14400.0,14400.0,203550.0,1558765.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
55,SDC-1450,item:773474,3886826.572,6400000.0,500000.0,500000.0,105659619.686801,capacity,,3386826.572,5900000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,2,2,6400000.0,6400000.0,6400000.0,5900000.0
56,M-1810,item:268091,13722.598146,14400.0,14400.0,203550.0,1544365.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
56,SDC-1450,item:773474,3886826.572,5900000.0,500000.0,500000.0,105159619.686801,capacity,,3386826.572,5400000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,5900000.0,5400000.0
57,M-1810,item:268091,13619.262486,14400.0,14400.0,203550.0,1529965.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,4,1,1,14400.0,14400.0,14400.0,0.0
57,SDC-1450,item:773474,3886826.572,5400000.0,500000.0,500000.0,104659619.686801,capacity,,3386826.572,4900000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,5400000.0,4900000.0
58,M-1430,item:268967,1831.514292,107800.0,107800.0,154000.0,3057188.739264,none,,0.0,0.0,fixed,107800.0,107800.0,107800.0,0.0,10,1,1,1,107800.0,107800.0,107800.0,0.0
58,M-1810,item:268091,13598.595354,14400.0,14400.0,203550.0,1578065.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,5,1,1,14400.0,14400.0,14400.0,0.0
58,SDC-1450,item:773474,3886826.572,4900000.0,500000.0,500000.0,104159619.686801,capacity,,3386826.572,4400000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,4900000.0,4400000.0
59,M-1810,item:268091,13594.461928,14400.0,14400.0,203550.0,1626165.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,6,1,1,14400.0,14400.0,14400.0,0.0
59,SDC-1450,item:773474,3886826.572,4400000.0,500000.0,500000.0,103659619.686801,capacity,,3386826.572,3900000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,4400000.0,3900000.0
60,M-1810,item:268091,13593.635242,14400.0,14400.0,203550.0,1611765.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,7,1,1,14400.0,14400.0,14400.0,0.0
60,SDC-1450,item:773474,3886826.572,3900000.0,500000.0,500000.0,103159619.686801,capacity,,3386826.572,3400000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,3900000.0,3400000.0
61,M-1810,item:268091,13593.469905,14400.0,14400.0,203550.0,1659865.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
61,SDC-1450,item:773474,3886826.572,3400000.0,500000.0,500000.0,102759619.686801,capacity,,3386826.572,2900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3400000.0,2900000.0
62,M-1810,item:268091,13593.436838,14400.0,14400.0,203550.0,1645465.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
62,SDC-1450,item:773474,3886826.572,2900000.0,500000.0,500000.0,102259619.686801,capacity,,3386826.572,2400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2900000.0,2400000.0
63,M-1810,item:268091,11779.487368,14400.0,14400.0,203550.0,1693565.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
63,SDC-1450,item:773474,3886826.572,2400000.0,500000.0,500000.0,101759619.686801,capacity,,3386826.572,1900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2400000.0,1900000.0
64,M-1810,item:268091,11416.697474,14400.0,14400.0,203550.0,1741665.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,4,1,1,14400.0,14400.0,14400.0,0.0
64,SDC-1450,item:773474,3886826.572,1900000.0,500000.0,500000.0,101259619.686801,capacity,,3386826.572,1400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1900000.0,1400000.0
65,M-1810,item:268091,11344.139495,14400.0,14400.0,203550.0,1727265.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,5,1,1,14400.0,14400.0,14400.0,0.0
65,SDC-1450,item:773474,3886826.572,1400000.0,500000.0,500000.0,101134563.758389,capacity,,3386826.572,900000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1400000.0,900000.0
66,M-1810,item:268091,11329.627899,14400.0,14400.0,203550.0,1712865.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,6,1,1,14400.0,14400.0,14400.0,0.0
66,SDC-1450,item:773474,3886826.572,900000.0,500000.0,500000.0,100634563.758389,capacity,,3386826.572,400000.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,900000.0,400000.0
67,M-1810,item:268091,11326.72558,14400.0,14400.0,203550.0,1698465.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,7,1,1,14400.0,14400.0,14400.0,0.0
67,SDC-1450,item:773474,3886826.572,400000.0,400000.0,500000.0,100997427.293065,none,,3486826.572,0.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,400000.0,0.0
68,M-1810,item:268091,11326.145116,14400.0,14400.0,203550.0,1746565.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
68,SDC-1450,item:773474,3886826.572,6400000.0,500000.0,500000.0,100597427.293065,capacity,,3386826.572,5900000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,2,2,6400000.0,6400000.0,6400000.0,5900000.0
69,M-1810,item:268091,11326.029023,14400.0,14400.0,203550.0,1857165.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
69,SDC-1450,item:773474,3886826.572,5900000.0,500000.0,500000.0,100097427.293065,capacity,,3386826.572,5400000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,5900000.0,5400000.0
70,M-1810,item:268091,9910.92009,14400.0,14400.0,203550.0,1842765.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
