day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,36.0,0.0,36.0,0.0,36.0,502.7577,1072460.6331,42323.8215,234.8698,35.9265,794.472,0.0,0.0,0.0
1,42.75,0.0,78.75,0.0,73.5824,389.6751,1070668.08,42272.1832,224.6842,62.9106,1911.6048,0.0,0.0,0.0
2,47.25,0.0,126.0,174.224,114.6721,463.2162,1068852.2774,42214.7897,286.2793,79.4173,2413.68,0.0,733.729,0.0
3,54.0,0.0,180.0,103.28,152.2451,487.7603,1066773.7923,42150.0543,297.7257,84.5205,2413.68,0.0,2139.4562,0.0
4,49.5,18.432,211.068,141.296,184.2275,493.5227,1064815.4765,42087.9896,307.0368,87.802,2413.68,0.0,3482.6208,0.0
5,45.0,35.9424,220.1256,257.25,206.4024,1235.1043,1063130.1237,42030.6075,653.9539,97.1643,2413.68,794.472,3922.2538,0.0
6,40.5,39.9974,220.6282,247.7876,216.2971,2242.7697,1061660.9292,41979.8241,1126.6813,107.2658,2415.8226,1911.6048,3158.1736,25.9173
7,36.0,18.8744,237.7538,268.0545,216.8158,2138.6078,1061002.2531,41956.2669,1076.0057,113.9687,2458.8311,2413.68,1815.4479,553.9098
8,42.75,66.5941,213.9097,130.7191,219.5648,2198.2173,1059940.3824,41928.147,1114.0968,130.7553,2513.4198,2413.68,604.8993,1081.9023
9,47.25,0.0,261.1597,164.2791,224.7116,2171.8394,1058856.1156,41895.5372,1073.5714,130.5382,2047.363,2413.68,61.4001,1609.8948
10,54.0,57.3587,257.801,115.1941,233.1571,2236.52,1057404.142,41855.8771,1076.3998,118.7284,1133.6482,2413.68,139.4301,2137.8873
11,49.5,23.04,284.261,121.9996,243.1404,2188.9083,1056130.0463,41818.8277,1007.0034,100.2161,160.0,2415.8226,231.8076,2665.8798
12,45.0,36.5055,292.7555,218.5855,249.1347,2212.4746,1055094.0695,41786.3224,1021.0164,108.0641,160.0,2458.8311,277.6462,2233.094
13,40.5,40.3173,292.9381,428.1825,247.2472,2295.6104,1054382.3935,41759.2602,1076.1479,115.7078,160.0,2513.4198,262.9192,1518.3937
14,36.0,17.0492,311.8889,238.2733,239.2195,2237.3765,1053248.7632,41717.845,1032.2855,119.4998,160.0,2047.363,199.3701,678.4636
15,42.75,41.9327,312.7061,346.6515,235.7784,2257.1574,1051102.1271,41642.6868,1044.5471,121.6819,160.0,1133.6482,127.9256,35.0
16,47.25,103.2727,256.6834,509.7138,236.4446,1752.0441,1048455.257,41538.1164,801.8203,116.7156,160.0,160.0,64.6254,52.5
17,54.0,18.8486,291.8349,315.9212,241.6473,1930.1825,1045316.3566,41419.4753,881.0231,118.0697,155.8511,160.0,11.1184,70.0
18,49.5,19.0058,322.3291,397.3518,249.284,658.0863,1043666.5197,41356.4744,344.4079,115.7354,1322.0761,160.0,0.0,87.5
19,45.0,44.3409,322.9881,272.968,253.5803,506.0741,1042160.1653,41304.5538,319.7784,119.1373,2473.6694,160.0,34.8305,105.0
20,40.5,55.5633,307.9249,155.322,250.464,490.6244,1040690.3449,41258.4791,321.6005,101.557,2435.8144,160.0,1159.9621,107.7665
21,36.0,0.0,343.9249,494.6624,241.5472,371.2446,1039888.9842,41217.3071,255.4479,92.5721,2429.92,160.0,2163.862,89.9466
22,42.75,106.7991,279.8758,346.8462,237.4628,461.2053,1038572.3321,41170.7527,307.0198,92.893,2429.92,155.8511,3289.5102,70.8051
23,47.25,0.0,327.1258,509.5177,237.6634,1684.7795,1037261.8901,41116.9358,875.2563,106.0752,2429.92,1322.0761,3321.7376,55.7009
24,54.0,23.04,358.0858,464.7351,242.5293,2289.8757,1036207.4751,41075.5679,1137.3474,113.4015,2429.92,2473.6694,2356.5325,576.6585
25,49.5,118.5911,288.9947,1059.9543,249.9222,2274.8232,1035713.0013,41065.121,1131.1036,113.7838,2429.92,2435.8144,1356.0524,1099.4426
26,45.0,0.0,333.9947,672.0813,254.042,2282.6789,1035069.8488,41030.1329,1156.803,126.2022,2486.9746,2429.92,246.474,1596.6682
27,40.5,20.5148,353.9799,1881.276,250.7982,2178.9794,1035872.5789,41074.9468,1067.9078,122.8274,1573.3068,2429.92,17.1524,2111.97
28,36.0,46.08,343.8999,4690.8232,241.789,2151.4547,1039637.0732,41197.6203,1006.4513,101.2476,256.5479,2429.92,58.7173,2639.9625
29,42.75,0.0,386.6499,1898.0001,237.6377,2145.31,1040498.3407,41242.6363,987.3733,99.0402,171.23,2429.92,140.7738,2189.3143
30,42.75,55.5706,373.8293,216.7729,234.8149,2205.4471,1039525.6158,41214.1672,1026.5523,99.2157,165.2313,2429.92,225.8234,1491.6051
31,42.75,42.0458,374.5335,1517.6841,233.8076,2250.7349,1039869.8576,41241.9191,1046.0411,107.5567,160.0,2486.9746,254.1788,798.9283
32,42.75,76.2045,341.079,2217.6243,233.562,2248.7562,1039966.7606,41247.9083,1027.7678,117.6963,160.0,1573.3068,207.9094,116.0079
33,42.75,77.0581,306.7709,291.826,233.5572,1721.9127,1037368.7894,41151.5998,784.7348,116.0901,160.0,256.5479,138.4172,26.25
34,42.75,0.0,349.5209,1980.868,233.6094,1662.2813,1036513.7173,41128.2849,766.9846,115.4995,160.0,171.23,69.6164,43.75
35,42.75,0.0,392.2709,671.6186,233.6642,1684.7189,1034320.0689,41032.2592,781.4033,108.2357,130.19,165.2313,30.6263,61.25
36,42.75,0.0,435.0209,211.8609,233.7088,616.9776,1032773.7041,40978.6071,308.3053,106.4817,1086.741,160.0,0.9763,78.75
37,42.75,34.9101,442.8607,1984.6977,233.7425,412.9116,1033177.8678,41003.8672,283.3432,111.4366,2252.3322,160.0,0.0,82.4932
38,42.75,108.8348,376.776,5570.1854,233.7674,348.91,1037160.2875,41173.559,276.1305,104.8449,2572.8589,160.0,884.4795,79.7849
39,42.75,56.9043,362.6216,1809.0854,233.7855,436.7423,1037342.0634,41176.4295,338.5022,97.7538,2561.8607,160.0,2109.1026,76.7354
40,42.75,0.0,405.3716,308.4327,233.7986,365.4241,1036124.5839,41129.8805,295.7931,94.5194,2565.969,130.19,3342.3831,63.1485
41,42.75,21.888,426.2336,487.8368,233.8081,1318.8813,1035027.9962,41081.5953,741.0519,104.102,2568.32,1086.741,3581.6396,56.638
42,42.75,131.3278,337.6558,955.5022,233.815,2220.2879,1034516.267,41050.1365,1139.1098,113.1169,2568.32,2252.3322,2657.7702,311.9074
43,42.75,0.0,380.4058,3844.053,233.8199,2261.495,1037302.0239,41164.66,1116.1892,113.5295,2568.32,2572.8589,1421.4652,833.3895
44,42.75,21.888,401.2678,250.7363,233.8235,2293.879,1036427.8482,41134.1998,1145.5598,119.2567,2586.5408,2561.8607,197.649,1347.7598
45,42.75,21.888,422.1298,463.8868,233.8261,2252.1336,1035814.4186,41105.6691,1079.5784,117.8713,1482.6602,2565.969,142.0978,1845.7573
46,42.75,17.5104,447.3694,266.418,233.828,2247.4833,1035015.0947,41079.5105,1028.8067,102.7243,325.0025,2568.32,136.9628,2373.7498
47,42.75,39.3984,450.721,394.7471,233.8294,2221.2177,1034349.5733,41050.968,1010.1193,102.2545,314.64,2568.32,164.8189,1870.6019
48,42.75,91.9296,401.5414,2395.1735,233.8304,2208.0849,1035645.6281,41097.2755,999.7457,101.5047,283.712,2568.32,223.603,1179.1831
49,42.75,83.1744,361.117,1408.8326,233.8311,2240.2155,1035948.8494,41115.2186,1008.2374,105.18,226.0681,2586.5408,271.0737,487.7644
50,42.75,0.0,403.867,649.8977,233.8316,2165.9427,1034549.7975,41050.4102,981.263,116.208,171.2343,1482.6602,232.1917,4.98
51,42.75,0.0,446.617,1528.6536,233.832,1635.83,1033424.045,41002.3321,737.8193,115.2593,160.0,325.0025,162.5286,22.48
52,42.75,17.5104,471.8566,3892.6483,233.8323,1662.8775,1034606.2401,41054.0451,767.373,115.5104,159.03,314.64,94.6986,39.98
