day,src_node_id,dst_node_id,item_id,shipped_qty,pulled_qty,lead_days,arrival_day,reliability,uom
0,SDC-VD0520132A,M-1430,item:038005,0.349984,0.349984,96,96,1.0,KG
0,SDC-VD0914690A,M-1430,item:042342,180.0,180.0,8,8,1.0,UN
0,SDC-VD0525412A,M-1430,item:333362,20.0,20.0,45,45,1.0,UN
0,SDC-VD0993480A,M-1430,item:344135,20.0,20.0,16,16,1.0,UN
0,SDC-VD0520115A,M-1430,item:708073,0.1586,0.1586,9,9,1.0,KG
0,SDC-VD0508918A,M-1430,item:730384,4.24,4.24,8,8,1.0,M
0,SDC-VD1095770A,M-1430,item:734545,0.16,0.16,14,14,1.0,UN
0,SDC-1450,M-1430,item:773474,180.0,180.0,4,4,1.0,G
0,SDC-VD0951020A,M-1810,item:001757,0.03248,0.03248,72,72,1.0,KG
0,SDC-VD0519670A,M-1810,item:001848,0.017052,0.017052,9,9,1.0,KG
0,SDC-VD0951020A,M-1810,item:001848,0.007308,0.007308,12,12,1.0,KG
0,SDC-VD0910216A,M-1810,item:001893,0.107996,0.107996,27,27,1.0,KG
0,SDC-VD1091642A,M-1810,item:001893,0.030856,0.030856,37,37,1.0,KG
0,SDC-VD0518684A,M-1810,item:001893,0.015428,0.015428,30,30,1.0,KG
0,SDC-VD0910216A,M-1810,item:002612,0.02842,0.02842,15,15,1.0,KG
0,SDC-VD0990780A,M-1810,item:002612,0.00812,0.00812,32,32,1.0,KG
0,SDC-VD1091642A,M-1810,item:002612,0.00203,0.00203,35,35,1.0,KG
0,SDC-VD0500655A,M-1810,item:002612,0.00203,0.00203,9,9,1.0,KG
0,SDC-VD0514881A,M-1810,item:016332,0.009744,0.009744,10,10,1.0,KG
0,SDC-VD0519670A,M-1810,item:029313,0.000812,0.000812,13,13,1.0,KG
0,SDC-VD1096202A,M-1810,item:039668,0.000812,0.000812,22,22,1.0,KG
0,SDC-VD0520132A,M-1810,item:049371,0.030044,0.030044,61,61,1.0,KG
0,SDC-VD0914320A,M-1810,item:055703,0.001137,0.001137,8,8,1.0,KG
0,SDC-VD0964290A,M-1810,item:055703,0.000487,0.000487,27,27,1.0,KG
0,SDC-VD0505677A,M-1810,item:099439,0.0406,0.0406,10,10,1.0,KG
0,SDC-VD0901566A,M-1810,item:338928,20.0,20.0,19,19,1.0,UN
0,SDC-VD0914360C,M-1810,item:338929,20.0,20.0,23,23,1.0,UN
0,SDC-VD0989480A,M-1810,item:426331,0.22,0.22,27,27,1.0,UN
0,SDC-1450,M-1810,item:693055,8.12,8.12,23,23,1.0,G
0,M-1430,DC-1920,item:268967,20.0,20.0,1,1,1.0,UN
0,M-1810,DC-1920,item:268091,20.0,20.0,1,1,1.0,UN
0,SDC-1450,M-1810,item:007923,64.96,64.96,2,2,1.0,G
1,SDC-VD0520132A,M-1430,item:038005,0.402481,0.402481,53,54,1.0,KG
1,SDC-VD0525412A,M-1430,item:333362,23.0,23.0,33,34,1.0,UN
1,SDC-VD0993480A,M-1430,item:344135,23.0,23.0,20,21,1.0,UN
1,SDC-VD0520115A,M-1430,item:708073,0.18239,0.18239,12,13,1.0,KG
1,SDC-VD0508918A,M-1430,item:730384,4.876,4.876,13,14,1.0,M
1,SDC-VD1095770A,M-1430,item:734545,0.184,0.184,18,19,1.0,UN
1,SDC-1450,M-1430,item:773474,36.0,36.0,2,3,1.0,G
1,SDC-VD0951020A,M-1810,item:001757,0.037352,0.037352,8,9,1.0,KG
1,SDC-VD0519670A,M-1810,item:001848,0.01961,0.01961,15,16,1.0,KG
1,SDC-VD0951020A,M-1810,item:001848,0.008404,0.008404,20,21,1.0,KG
1,SDC-VD0910216A,M-1810,item:001893,0.124195,0.124195,7,8,1.0,KG
1,SDC-VD1091642A,M-1810,item:001893,0.035484,0.035484,20,21,1.0,KG
1,SDC-VD0518684A,M-1810,item:001893,0.017742,0.017742,29,30,1.0,KG
1,SDC-VD0910216A,M-1810,item:002612,0.032683,0.032683,43,44,1.0,KG
1,SDC-VD0990780A,M-1810,item:002612,0.009338,0.009338,13,14,1.0,KG
1,SDC-VD1091642A,M-1810,item:002612,0.002334,0.002334,21,22,1.0,KG
1,SDC-VD0500655A,M-1810,item:002612,0.002334,0.002334,22,23,1.0,KG
1,SDC-VD0514881A,M-1810,item:016332,0.011206,0.011206,40,41,1.0,KG
1,SDC-VD0519670A,M-1810,item:029313,0.000934,0.000934,7,8,1.0,KG
1,SDC-VD1096202A,M-1810,item:039668,0.000934,0.000934,37,38,1.0,KG
1,SDC-VD0520132A,M-1810,item:049371,0.034551,0.034551,55,56,1.0,KG
1,SDC-VD0914320A,M-1810,item:055703,0.001307,0.001307,23,24,1.0,KG
1,SDC-VD0964290A,M-1810,item:055703,0.00056,0.00056,9,10,1.0,KG
1,SDC-VD0505677A,M-1810,item:099439,0.04669,0.04669,7,8,1.0,KG
1,SDC-VD0901566A,M-1810,item:338928,23.0,23.0,55,56,1.0,UN
1,SDC-VD0914360C,M-1810,item:338929,23.0,23.0,21,22,1.0,UN
1,SDC-VD0989480A,M-1810,item:426331,0.253,0.253,10,11,1.0,UN
1,SDC-1450,M-1810,item:693055,9.338,9.338,32,33,1.0,G
1,M-1430,DC-1920,item:268967,23.0,23.0,2,3,1.0,UN
1,M-1810,DC-1920,item:268091,23.0,23.0,1,2,1.0,UN
1,DC-1920,C-XXXXX,item:268967,20.0,20.0,1,2,1.0,UN
1,DC-1920,C-XXXXX,item:268091,20.0,20.0,1,2,1.0,UN
1,SDC-VD0949099A,SDC-1450,item:021081,0.225288,0.225288,47,48,1.0,KG
1,SDC-VD0960508A,SDC-1450,item:021081,0.064368,0.064368,39,40,1.0,KG
1,SDC-VD0972460A,SDC-1450,item:021081,0.016092,0.016092,23,24,1.0,KG
1,SDC-VD0975221A,SDC-1450,item:021081,0.016092,0.016092,38,39,1.0,KG
1,SDC-1450,M-1810,item:007923,74.704,74.704,1,2,1.0,G
2,SDC-VD0520132A,M-1430,item:038005,0.437479,0.437479,48,50,1.0,KG
2,SDC-VD0525412A,M-1430,item:333362,25.0,25.0,29,31,1.0,UN
2,SDC-VD0993480A,M-1430,item:344135,25.0,25.0,8,10,1.0,UN
2,SDC-VD0520115A,M-1430,item:708073,0.19825,0.19825,13,15,1.0,KG
2,SDC-VD0508918A,M-1430,item:730384,5.3,5.3,41,43,1.0,M
2,SDC-VD1095770A,M-1430,item:734545,0.2,0.2,10,12,1.0,UN
2,SDC-1450,M-1430,item:773474,43.2,43.2,3,5,1.0,G
2,SDC-VD0951020A,M-1810,item:001757,0.0406,0.0406,38,40,1.0,KG
2,SDC-VD0519670A,M-1810,item:001848,0.021315,0.021315,7,9,1.0,KG
2,SDC-VD0951020A,M-1810,item:001848,0.009135,0.009135,26,28,1.0,KG
2,SDC-VD0910216A,M-1810,item:001893,0.134995,0.134995,16,18,1.0,KG
2,SDC-VD1091642A,M-1810,item:001893,0.03857,0.03857,21,23,1.0,KG
2,SDC-VD0518684A,M-1810,item:001893,0.019285,0.019285,25,27,1.0,KG
2,SDC-VD0910216A,M-1810,item:002612,0.035525,0.035525,15,17,1.0,KG
2,SDC-VD0990780A,M-1810,item:002612,0.01015,0.01015,12,14,1.0,KG
2,SDC-VD1091642A,M-1810,item:002612,0.002538,0.002538,17,19,1.0,KG
2,SDC-VD0500655A,M-1810,item:002612,0.002538,0.002538,46,48,1.0,KG
2,SDC-VD0514881A,M-1810,item:016332,0.01218,0.01218,27,29,1.0,KG
2,SDC-VD0519670A,M-1810,item:029313,0.001015,0.001015,15,17,1.0,KG
2,SDC-VD1096202A,M-1810,item:039668,0.001015,0.001015,19,21,1.0,KG
2,SDC-VD0520132A,M-1810,item:049371,0.037555,0.037555,26,28,1.0,KG
2,SDC-VD0914320A,M-1810,item:055703,0.001421,0.001421,11,13,1.0,KG
2,SDC-VD0964290A,M-1810,item:055703,0.000609,0.000609,12,14,1.0,KG
2,SDC-VD0505677A,M-1810,item:099439,0.05075,0.05075,7,9,1.0,KG
2,SDC-VD0901566A,M-1810,item:338928,25.0,25.0,41,43,1.0,UN
2,SDC-VD0914360C,M-1810,item:338929,25.0,25.0,14,16,1.0,UN
2,SDC-VD0989480A,M-1810,item:426331,0.275,0.275,17,19,1.0,UN
2,SDC-1450,M-1810,item:693055,10.15,10.15,31,33,1.0,G
2,M-1430,DC-1920,item:268967,25.0,25.0,2,4,1.0,UN
2,M-1810,DC-1920,item:268091,25.0,25.0,1,3,1.0,UN
2,DC-1920,C-XXXXX,item:268091,23.0,23.0,1,3,1.0,UN
2,SDC-VD0949099A,SDC-1450,item:021081,0.270346,0.270346,79,81,1.0,KG
2,SDC-VD0960508A,SDC-1450,item:021081,0.077242,0.077242,45,47,1.0,KG
2,SDC-VD0972460A,SDC-1450,item:021081,0.01931,0.01931,23,25,1.0,KG
2,SDC-VD0975221A,SDC-1450,item:021081,0.01931,0.01931,23,25,1.0,KG
2,SDC-1450,M-1810,item:007923,81.2,81.2,1,3,1.0,G
3,SDC-VD0520132A,M-1430,item:038005,0.437479,0.437479,165,168,1.0,KG
3,SDC-VD0525412A,M-1430,item:333362,25.0,25.0,25,28,1.0,UN
3,SDC-VD0993480A,M-1430,item:344135,25.0,25.0,33,36,1.0,UN
3,SDC-VD0520115A,M-1430,item:708073,0.19825,0.19825,17,20,1.0,KG
3,SDC-VD0508918A,M-1430,item:730384,5.3,5.3,50,53,1.0,M
3,SDC-VD1095770A,M-1430,item:734545,0.2,0.2,14,17,1.0,UN
3,SDC-1450,M-1430,item:773474,44.64,44.64,3,6,1.0,G
3,SDC-VD0951020A,M-1810,item:001757,0.0406,0.0406,19,22,1.0,KG
3,SDC-VD0519670A,M-1810,item:001848,0.021315,0.021315,8,11,1.0,KG
3,SDC-VD0951020A,M-1810,item:001848,0.009135,0.009135,40,43,1.0,KG
3,SDC-VD0910216A,M-1810,item:001893,0.134995,0.134995,18,21,1.0,KG
3,SDC-VD1091642A,M-1810,item:001893,0.03857,0.03857,21,24,1.0,KG
3,SDC-VD0518684A,M-1810,item:001893,0.019285,0.019285,25,28,1.0,KG
3,SDC-VD0910216A,M-1810,item:002612,0.035525,0.035525,3,6,1.0,KG
3,SDC-VD0990780A,M-1810,item:002612,0.01015,0.01015,22,25,1.0,KG
3,SDC-VD1091642A,M-1810,item:002612,0.002538,0.002538,27,30,1.0,KG
3,SDC-VD0500655A,M-1810,item:002612,0.002538,0.002538,13,16,1.0,KG
3,SDC-VD0514881A,M-1810,item:016332,0.01218,0.01218,10,13,1.0,KG
3,SDC-VD0519670A,M-1810,item:029313,0.001015,0.001015,52,55,1.0,KG
