day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,42.0,0.0,42.0,0.0,42.0,567.4818,1072098.88,42313.0983,271.7854,43.8014,1035.84,0.0,0.0,0.0
1,49.875,0.0,91.875,0.0,88.228,462.1872,1069901.6897,42249.1726,276.2919,77.1826,2413.68,0.0,16.866,0.0
2,55.125,0.0,147.0,192.976,136.4902,527.0283,1067733.297,42180.0254,318.925,83.6417,2413.68,0.0,1525.416,0.0
3,63.0,0.0,210.0,105.2,178.7296,511.7387,1065534.9167,42110.8462,311.2656,88.1099,2413.68,0.0,3033.966,0.0
4,57.75,20.2752,247.4748,147.5552,211.7165,533.2304,1063368.9213,42041.6442,328.5427,91.9337,2413.68,0.0,4542.516,0.0
5,52.5,41.472,258.5028,311.5305,236.2556,1529.6994,1061367.8755,41972.431,794.2059,104.5831,2413.68,1035.84,5015.226,0.0
6,47.25,44.2368,261.516,254.6581,252.3102,2301.8599,1060032.9168,41930.0418,1154.5908,116.0994,2430.0726,2413.68,4037.6618,527.9925
7,42.0,23.04,280.476,321.3344,256.743,2164.4703,1059126.3591,41897.2964,1096.0128,132.7358,2519.8808,2413.68,2943.8178,1055.985
8,49.875,69.12,261.231,139.3186,262.2009,2246.7346,1057717.5671,41858.0578,1143.5443,150.8083,2573.68,2413.68,2043.3948,1583.9775
9,55.125,0.0,316.356,178.8804,267.9019,2222.7959,1056312.5711,41814.1064,1123.1282,151.1966,2573.68,2413.68,1313.6923,2111.97
10,63.0,67.3809,311.9751,91.3809,275.3716,2222.8627,1054760.028,41770.1436,1123.7012,152.0145,2573.68,2413.68,583.9898,2639.9625
11,57.75,0.0,369.7251,100.9977,282.0762,2234.6253,1053295.2672,41726.1794,1109.8315,145.6792,2085.5175,2430.0726,326.0573,3167.955
12,52.5,69.12,353.1051,299.497,287.2869,2367.1399,1051916.822,41682.2149,1146.9321,143.988,1255.815,2519.8808,320.5122,3695.9475
13,47.25,19.0058,381.3493,437.595,289.2696,2408.4307,1050875.646,41643.6999,1130.2883,132.1092,312.2471,2573.68,260.9862,4241.44
14,42.0,44.3516,378.9978,113.6476,283.4962,2324.5496,1049759.8541,41612.4769,1077.6463,127.579,160.0,2573.68,193.3011,4082.6703
15,49.875,66.9864,361.8864,360.4588,281.5622,2358.3726,1048637.2345,41580.6667,1088.8041,127.7205,160.0,2573.68,135.2501,3668.0035
16,55.125,111.1658,305.8456,553.2286,281.9126,2380.6275,1047016.7358,41517.8902,1100.1477,127.9853,160.0,2085.5175,80.9501,3371.2222
17,63.0,43.9464,324.8992,308.2573,285.5101,2351.2228,1044422.978,41421.9455,1084.0072,128.2181,166.6626,1255.815,26.6501,3074.441
18,57.75,0.0,382.6492,749.2303,289.4125,2370.9392,1041353.9014,41288.2636,1099.1445,120.9349,148.5901,312.2471,0.7121,2777.6597
19,52.5,44.3516,390.7977,545.5102,292.5955,2395.7467,1037861.8194,41149.4739,1165.5699,129.8206,1372.1514,160.0,10.8621,1033.2545
20,47.25,44.3409,393.7067,179.5989,293.111,1393.2594,1035184.9092,41054.5986,731.3019,124.2279,2449.8961,160.0,355.3055,140.0
21,42.0,46.08,389.6267,616.4549,286.2758,464.2099,1034097.1248,41002.1946,303.1272,102.2845,2429.92,160.0,1645.3547,138.9016
22,49.875,23.04,416.4617,390.231,283.5736,541.0364,1032536.2584,40943.7306,344.7676,100.3569,2429.92,166.6626,3044.2219,126.5313
23,55.125,44.3409,427.2458,351.6955,283.368,568.0267,1030733.6924,40879.3798,353.5813,101.1019,2429.92,148.5901,4546.9484,116.1146
24,63.0,65.0858,425.16,542.1193,286.5632,1777.93,1029067.2174,40813.8555,912.6484,113.5505,2429.92,1372.1514,4772.1967,105.698
25,57.75,0.0,482.91,1770.7908,290.1746,2382.787,1029145.7641,40805.9107,1199.1438,119.9942,2429.92,2449.8961,3912.7407,623.2738
26,52.5,46.08,489.33,233.3925,293.1469,2301.6206,1027708.3504,40758.9308,1158.7214,135.3799,2511.2949,2429.92,3077.5978,1089.8732
27,47.25,44.3516,492.2285,1889.1056,293.51,2240.5217,1028128.6869,40791.1741,1134.6331,157.1684,2589.92,2429.92,2149.2388,1583.9775
28,42.0,90.0264,444.2021,2654.8131,286.5646,2194.1574,1029503.4918,40830.8618,1117.9988,153.2528,2589.6641,2429.92,1137.2412,2111.97
29,49.875,46.08,447.9971,424.2713,283.7825,2231.0671,1028456.6415,40791.9261,1131.5512,153.2236,2584.2237,2429.92,290.6175,2639.9625
30,49.875,46.08,451.7921,2338.3028,282.1441,2211.7031,1029306.2253,40823.8619,1083.5585,136.2044,1751.8536,2429.92,302.1185,3167.955
31,49.875,46.08,455.5871,2424.0147,282.6317,2313.5588,1030210.0507,40855.54,1097.8437,130.0283,840.1106,2511.2949,318.1935,3695.9475
32,49.875,0.0,505.4621,4032.4274,283.6683,2363.9114,1032794.1247,40962.1459,1092.0629,128.0352,161.3793,2589.92,258.9385,4241.44
33,49.875,63.3467,491.9904,1943.829,284.6516,2361.1803,1033229.5281,40995.656,1092.3389,128.2191,166.5603,2589.6641,202.1365,3885.8836
34,49.875,20.9064,520.959,500.0563,285.4365,2341.1515,1032279.7421,40958.5343,1078.5353,128.143,168.48,2584.2237,148.4514,3510.5195
35,49.875,23.04,547.794,399.7296,286.0265,2427.6092,1030305.6387,40886.2592,1140.9115,129.0749,168.6151,1751.8536,96.6863,3135.1654
36,49.875,43.0843,554.5847,2017.813,286.4598,2276.7443,1029175.4094,40851.009,1092.6585,129.4004,257.9537,840.1106,44.9212,2759.8133
37,49.875,66.7883,537.6714,115.4396,286.7753,2273.0268,1025444.5559,40714.6212,1102.2616,126.8751,508.1148,161.3793,56.3083,1994.7234
38,49.875,115.2,472.3464,2734.1922,287.004,2254.9635,1024308.2669,40652.5287,1145.5073,140.2057,1964.4583,166.5603,141.5947,126.5359
39,49.875,43.7749,478.4465,2201.4331,287.1697,470.3141,1024571.7376,40666.253,345.6031,119.5686,2597.6297,168.48,1056.3144,139.6589
40,49.875,21.888,506.4335,3395.9366,287.2896,455.0687,1026067.7333,40729.3501,339.1401,106.4279,2570.4797,168.6151,2577.7075,141.8985
41,49.875,21.888,534.4205,317.1931,287.3764,508.6315,1024518.6156,40671.2906,324.805,104.0179,2568.32,257.9537,4009.6058,135.4661
42,49.875,66.816,517.4796,2186.3105,287.4393,773.2286,1024768.2887,40684.9312,426.8676,106.0357,2568.32,508.1148,5166.2429,123.7473
43,49.875,0.0,567.3546,1948.9153,287.4847,2244.2694,1024771.4369,40694.2249,1115.7806,120.7464,2568.085,1964.4583,4824.7347,112.0286
44,49.875,23.04,594.1896,3862.808,287.5176,2432.3761,1027102.6973,40795.308,1214.3882,123.5436,2573.2281,2597.6297,3864.4809,621.1906
