day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,44.0,44.0,0.0,0.0,44.0,585.271,37031.8896,1180.145,61.5312,44.949,1039.9344,0.0,0.0
1,44.0,44.0,0.0,77.952,44.0,219.7729,35202.3668,1118.7239,109.8942,71.412,2551.8635,0.0,0.0
2,44.0,44.0,0.0,0.0,44.0,213.1751,33173.6938,1052.6317,146.1142,89.4803,3465.8152,0.0,732.371
3,48.0,48.0,0.0,143.5161,46.696,226.1034,31160.4771,982.5186,147.9266,91.3919,3499.8359,0.0,2448.2683
4,52.0,52.0,0.0,91.7388,48.5392,1298.3536,29050.538,914.6402,182.3175,102.9441,3499.8359,1039.9344,3158.2519
5,56.0,56.0,0.0,337.1491,50.0,2762.9394,27222.5132,845.2115,228.1596,118.2475,3499.8359,2551.8635,2356.3064
6,56.0,56.0,0.0,326.5936,50.0,3701.7952,25359.029,781.3179,258.8405,127.636,3499.8359,3465.8152,640.4091
7,56.0,56.0,0.0,86.4212,50.0,3656.3454,23334.8429,713.6621,213.5861,110.6107,2418.1601,3499.8359,6.6373
8,52.0,32.0,20.0,177.9719,49.492,3591.1831,21527.5606,654.5436,144.4536,96.1098,738.3053,3499.8359,0.0
9,48.0,42.48,25.52,139.9809,47.4984,2317.0686,21087.9503,648.7992,83.3594,92.5408,200.0,3499.8359,28.4512
10,44.0,69.52,0.0,192.7868,44.9917,1981.1071,21154.8388,670.4917,79.7662,88.9009,200.0,3499.8359,118.4346
11,44.0,40.576,3.424,2039.7713,44.1983,1685.7527,22235.1592,708.4661,62.7922,90.9187,200.0,2418.1601,172.3608
12,44.0,5.52,41.904,745.2423,44.0397,1980.9604,19959.2125,608.7838,73.1259,108.7257,200.0,738.3053,126.9858
13,48.0,45.424,44.48,5524.8506,46.6999,2107.6477,21648.3436,701.5705,76.2783,120.3713,200.0,200.0,20.3856
14,52.0,24.0,72.48,1245.5039,48.54,1731.4587,19447.1264,633.8273,77.7723,98.7037,523.8694,200.0,0.0
15,56.0,75.492,52.988,3737.1976,50.0,484.2371,20926.4971,691.8077,99.1095,87.1051,2060.2286,200.0,0.0
16,56.0,3.1152,105.8728,601.2323,50.0,360.6372,19465.879,630.8033,149.4037,94.6671,3386.2771,200.0,406.4038
17,56.0,70.4997,91.3731,3436.7391,50.0,321.7199,20812.3007,680.0249,152.3599,93.8353,3499.8359,200.0,2042.763
18,52.0,47.4984,95.8747,4032.3595,49.492,714.1974,22744.9267,742.6903,164.7597,97.6225,3502.4731,523.8694,3350.719
19,48.0,59.9899,83.8848,1856.7702,47.4984,2370.1725,22511.8845,745.3339,218.5549,113.6381,3512.6231,2060.2286,2882.7702
20,44.0,69.492,58.3928,686.1991,44.9917,3606.5135,21333.248,708.3144,256.9304,125.1742,3520.1359,3386.2771,933.8343
21,44.0,64.1996,38.1932,346.3225,44.1983,3681.561,19782.3634,652.8184,219.7706,113.8364,2516.3315,3499.8359,20.7567
22,44.0,82.1932,0.0,2621.5131,44.0397,3669.4423,20381.7002,688.6075,149.635,99.9513,761.4882,3502.4731,17.251
23,48.0,30.1552,17.8448,555.4758,46.6999,2509.3304,20027.6657,678.1376,90.787,94.7756,220.3,3512.6231,49.6484
24,52.0,25.0,44.8448,541.6461,48.54,1902.0052,20271.1801,675.0805,70.5804,88.9102,220.3,3520.1359,135.9856
25,56.0,49.492,51.3528,3377.3165,50.0,2012.6351,22204.6031,753.4408,74.6246,98.4646,212.6812,2516.3315,178.5592
26,56.0,25.0,82.3528,508.6386,50.0,2094.2205,19457.4116,647.0176,76.4447,112.1851,202.5312,761.4882,135.5846
27,56.0,25.0,113.3528,2730.5356,50.0,2195.869,18289.2802,603.2326,80.3611,121.6263,200.0,220.3,35.5846
28,52.0,0.0,165.3528,113.326,49.492,1033.861,15727.1382,526.1346,80.5173,108.8537,1162.6147,220.3,0.0
29,48.0,42.9981,170.3547,4928.114,47.4984,395.4686,18709.5882,649.5057,119.1011,100.2102,2627.5211,212.6812,0.0
