day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1067772.4675,42324.1876,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,264.6474,1065862.2082,42260.7715,180.8992,73.8033,2414.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,311.7661,1063715.158,42191.8353,228.5825,88.7503,3017.1,0.0,906.156
3,60.0,0.0,200.0,178.904,94.64,316.219,1061723.9861,42122.9042,231.4983,88.9505,3017.1,0.0,2414.706
4,55.0,0.0,255.0,149.2,94.928,1388.3496,1059658.1049,42053.97,740.5538,99.7029,3017.1,1026.84,2896.416
5,50.0,43.0,262.0,174.2,94.9856,2758.2737,1057592.2228,41985.0357,1373.5609,113.4084,3017.1,2414.706,1990.26
6,45.0,43.0,264.0,199.2,91.223,3366.9463,1055688.3449,41921.3025,1665.916,117.9398,3017.1,3017.1,367.8422
7,40.0,0.0,304.0,205.002,86.2446,3265.284,1054124.0121,41865.515,1557.4564,91.3549,1639.1929,3017.1,0.0
8,47.5,75.0,276.5,141.9822,91.2489,3190.0961,1052306.8918,41805.8281,1453.3819,80.1989,119.4403,3017.1,0.0
9,52.5,25.0,304.0,148.1839,95.0,1750.2452,1051843.4303,41801.2355,794.7892,92.0154,200.0,3017.1,19.4403
10,60.0,48.113,315.887,210.9041,95.0,1789.6149,1051380.2063,41796.651,822.1787,92.4091,200.0,3017.1,119.4403
11,55.0,75.0,295.887,307.3971,95.0,1754.0744,1049644.2217,41735.8698,790.3836,96.0975,200.0,1639.1929,192.4981
12,50.0,25.0,320.887,119.7943,95.0,1846.5725,1046158.3836,41611.5982,830.463,110.9058,200.0,119.4403,173.0578
13,45.0,0.0,365.887,1262.3645,91.226,1843.9692,1044066.5472,41537.1019,842.7653,122.5475,200.0,200.0,65.5098
14,40.0,160.6072,245.2799,292.0665,84.9977,620.0692,1042262.627,41475.3227,303.9919,112.4153,1162.8784,200.0,0.0
15,47.5,0.0,292.7799,3387.8614,90.9995,456.9104,1043683.6397,41542.9668,286.9248,104.767,2450.2573,200.0,0.0
16,52.5,25.0,320.2799,208.5197,95.0,377.324,1041836.3352,41480.5368,263.8313,95.1742,3017.1,200.0,904.203
17,60.0,100.6126,279.6672,223.9865,95.0,335.4577,1039970.7512,41419.6144,244.8372,89.1818,3017.1,200.0,2412.753
18,55.0,71.2375,263.4297,264.4573,95.0,1376.6625,1038096.6868,41356.515,736.2661,99.6496,3019.8906,1162.8784,2903.9298
19,50.0,0.0,313.4297,171.3834,95.0,2721.1853,1036143.642,41289.8905,1354.3893,113.2979,3030.0406,2450.2573,1999.7267
20,45.0,47.875,310.5547,213.15,91.2259,3357.5652,1034258.2205,41226.1689,1665.4384,118.2523,3037.4,3017.1,379.3358
21,40.0,37.4981,313.0566,3280.8688,86.2452,3254.417,1035743.1235,41291.1663,1556.2716,92.3122,1671.4573,3017.1,10.3972
22,47.5,100.0,260.5566,193.3343,91.249,3241.0808,1033904.1611,41231.1118,1491.2624,82.0058,142.2352,3019.8906,16.9952
23,52.5,25.0,288.0566,160.6526,95.0,1728.0359,1033488.3183,41226.5434,778.5927,92.1993,220.3,3030.0406,36.1397
24,60.0,48.1129,299.9437,237.0101,79.4918,825.9204,1035140.0309,41298.3695,366.6188,81.4487,220.3,3037.4,94.9733
25,55.0,23.113,331.8307,352.0419,79.3219,846.7659,1035557.0949,41315.4576,375.8036,85.9807,214.2046,1671.4573,130.1254
26,50.0,70.6226,311.2081,281.5105,74.6594,615.9865,1034889.8364,41292.4176,255.9737,92.1532,187.5297,142.2352,84.0341
27,45.0,23.1245,333.0836,173.6877,72.7739,660.643,1034204.3897,41267.8555,274.1393,79.3876,100.0,220.3,30.2601
28,40.0,78.2389,294.8447,1627.8469,70.2835,597.6512,1034992.639,41304.5966,268.5279,57.3134,71.5053,220.3,0.0
29,47.5,25.0,317.3447,1730.9998,72.7855,559.3631,1035957.7595,41343.7104,232.641,38.0155,17.7543,214.2046,0.0
