day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,554.1983,1073209.3523,42313.4736,268.8359,42.7672,1035.84,0.0,0.0,0.0
1,47.5,0.0,87.5,0.0,86.228,448.9037,1071035.3626,42249.8797,273.3424,76.1484,2413.68,0.0,16.866,0.0
2,52.5,0.0,140.0,178.064,136.4902,525.1851,1068853.9779,42180.732,317.6427,83.6232,2413.68,0.0,1525.416,0.0
3,60.0,0.0,200.0,103.28,178.7296,509.8955,1066655.5976,42111.5528,309.9833,88.0915,2413.68,0.0,3033.966,0.0
4,55.0,18.432,236.568,64.512,211.7165,533.2304,1064408.4022,42042.3476,328.5427,91.9337,2413.68,0.0,4542.516,0.0
5,50.0,39.6288,246.9392,390.8873,236.2556,1529.6994,1062488.5564,41973.1375,794.2059,104.5831,2413.68,1035.84,5015.226,0.0
6,45.0,44.2368,247.7024,254.6581,250.4232,2301.1007,1061163.2232,41930.5709,1157.5703,112.9019,2417.9652,2413.68,4037.6618,527.9925
7,40.0,23.04,264.6624,240.1344,254.6807,2154.8978,1060195.0919,41897.9925,1094.5239,126.7276,2503.9822,2413.68,2943.8178,1055.985
8,47.5,69.12,243.0424,214.3895,260.3254,2238.0291,1058879.2197,41858.9117,1142.7685,150.5083,2573.68,2413.68,2023.7452,1583.9775
9,52.5,0.0,295.5424,164.2791,267.9019,2221.0568,1057461.4339,41814.9598,1121.9183,151.1792,2573.68,2413.68,1294.0427,2111.97
10,60.0,67.3809,288.1615,89.5804,275.3716,2221.1343,1055908.8908,41770.997,1122.4987,151.9972,2573.68,2413.68,564.3402,2639.9625
11,55.0,0.0,343.1615,100.9977,282.0762,2223.0022,1054444.13,41727.0328,1103.6649,143.6036,2085.5175,2417.9652,318.5151,3167.955
12,50.0,65.6525,327.509,294.0497,287.2869,2349.9767,1053065.6848,41683.0683,1137.5122,141.2434,1255.815,2503.9822,328.3843,3695.9475
13,45.0,19.0058,353.5033,115.0271,287.3826,2399.6717,1051719.8993,41644.6962,1129.5078,131.8074,312.2471,2573.68,264.4484,4241.44
14,40.0,44.3516,349.1517,436.2046,281.4339,2314.9771,1050946.2909,41613.6559,1076.7932,127.2491,160.0,2573.68,192.6388,4082.6703
15,47.5,65.0858,331.5659,350.6134,279.6867,2347.928,1049835.3869,41582.0002,1086.8185,127.4031,160.0,2573.68,130.8369,3668.0035
16,52.5,111.1658,272.9001,221.9825,281.9126,2378.727,1047885.6219,41519.2105,1098.8255,127.9663,160.0,2085.5175,76.5369,3371.2222
17,60.0,42.0458,290.8543,140.0695,285.5101,2357.5765,1045118.9585,41423.2578,1084.6167,128.1493,160.0442,1255.815,22.2369,3074.441
18,55.0,0.0,345.8543,610.6046,289.4125,2370.9392,1041911.2562,41289.5702,1098.7423,119.2458,138.5353,312.2471,0.0,2777.6597
19,50.0,42.6125,353.2418,923.7627,292.5955,2395.7467,1038799.1657,41150.7958,1165.3934,128.2444,1367.7382,160.0,4.5084,1033.2545
20,45.0,44.3409,353.9009,419.1611,291.224,1383.5381,1036380.7787,41056.0856,729.0968,120.9922,2441.7089,160.0,348.1857,140.0
21,40.0,46.08,347.8209,145.7823,284.2136,449.3188,1034847.4883,41004.0885,300.1647,100.6343,2429.92,160.0,1637.3976,132.4892
22,47.5,23.04,372.2809,383.4208,281.6981,524.8631,1033298.8209,40945.8572,342.5445,99.5962,2429.92,160.0442,3042.1217,118.1653
23,52.5,42.6125,382.1684,571.248,283.368,560.7102,1031715.1024,40881.3388,351.5138,101.0288,2429.92,138.5353,4550.2251,107.7486
24,60.0,65.0858,377.0826,532.3937,286.5632,1774.4625,1030038.1005,40815.6368,910.236,113.5158,2429.92,1367.7382,4775.2478,97.332
25,55.0,0.0,432.0826,1306.1621,290.1746,2382.787,1029643.8312,40807.3459,1199.1438,119.9942,2429.92,2441.7089,3915.7918,614.9078
26,50.0,46.08,436.0026,474.7378,293.1469,2301.4854,1028447.9037,40760.3804,1158.6972,135.5459,2511.9113,2429.92,3080.6489,1081.3663
27,45.0,44.3516,436.6511,2353.73,291.623,2224.3622,1029358.532,40793.1382,1128.2438,155.7202,2589.92,2429.92,2148.3605,1583.9775
28,40.0,84.6583,391.9928,1943.5492,284.5023,2185.4221,1030046.1953,40832.9675,1117.2712,152.9364,2589.92,2429.92,1130.805,2111.97
29,47.5,46.08,393.4128,799.9621,281.907,2221.3839,1029393.903,40793.9694,1129.6978,152.9276,2584.91,2429.92,279.2385,2639.9625
30,47.5,46.08,394.8328,2351.7043,280.769,2205.8785,1030269.3935,40826.019,1083.0716,135.9926,1751.9816,2429.92,287.9893,3167.955
31,47.5,44.3409,397.9918,2506.967,281.3567,2306.7721,1031271.5655,40857.8058,1096.423,129.9035,840.1106,2511.9113,300.8979,3695.9475
32,47.5,0.0,445.4918,3984.2221,282.4133,2356.045,1033821.5042,40964.5135,1090.2983,127.814,161.3793,2589.92,239.1576,4241.44
33,47.5,63.3467,429.6451,2185.1734,283.4006,2355.3734,1034510.4136,40998.1356,1091.8214,128.019,166.5603,2589.92,179.8535,3885.8836
34,47.5,19.0058,458.1393,265.4352,284.1863,2334.0811,1033341.8114,40961.1079,1077.1365,127.9304,168.48,2584.91,123.668,3510.5195
35,47.5,21.3116,484.3278,380.2642,284.7764,2421.6999,1031362.1069,40889.0951,1138.1337,128.8711,168.48,1751.9816,69.4028,3135.1654
36,47.5,43.0843,488.7435,2180.0837,285.2098,2354.9469,1030318.5395,40853.9482,1092.3972,128.2669,169.2753,840.1106,15.1378,2759.8133
