day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,3.583133,7675.75861,177.149995,130.549995,1.100287,54.009136,0.71,1528.172535,0.303301,0.310298,1.618153,0.373988,0.066878,0.009672,0.007603,0.201641,0.013445,0.380158,187.269994,180.154794,1.757452,75.82537,618.8
17,3.962864,6167.20861,152.149995,127.149995,1.449522,54.009136,1.269933,1769.540485,0.262701,0.279848,1.425303,0.323238,0.054698,0.008657,0.006588,0.276751,0.013326,0.329408,162.269994,155.154794,1.482452,75.82537,537.6
18,3.534274,9214.962192,127.657993,102.657993,1.45355,48.816832,1.462317,1533.077107,0.338542,0.249398,1.421385,0.323238,0.06663,0.007642,0.005573,0.239196,0.017386,0.278658,137.269994,180.154794,1.207452,65.67537,618.8
19,3.14057,7857.363708,105.159592,80.159592,1.461652,44.047171,1.84409,1315.861395,0.297942,0.249398,1.386669,0.272488,0.06663,0.008464,0.004558,0.308354,0.023167,0.227908,112.269994,262.269994,1.482452,73.998241,537.6
20,3.656802,6620.372012,129.391913,134.659912,1.299089,39.701239,1.680092,1231.501523,0.291459,0.219567,1.390588,0.319191,0.054698,0.008484,0.005492,0.345909,0.022843,0.178189,119.893191,237.777991,1.21304,64.054488,539.249976
21,3.277071,5310.954472,185.809981,137.959976,1.503671,45.593157,1.506493,1021.994761,0.254921,0.222613,1.577279,0.371024,0.055917,0.007571,0.007544,0.312112,0.022843,0.176568,178.009597,215.279591,1.515558,93.164662,547.375171
22,3.30262,5399.054564,162.269994,124.539989,1.872033,40.602679,1.69816,992.641452,0.26223,0.224075,1.793581,0.427944,0.045929,0.006738,0.009623,0.318872,0.021178,0.278068,207.509917,226.89511,1.834473,94.991791,633.417039
23,3.30262,5399.054564,137.269994,156.650391,1.673783,35.302679,1.49816,1461.28134,0.267589,0.197645,1.819038,0.383893,0.047537,0.005857,0.009574,0.286274,0.019416,0.380158,210.809981,205.195174,2.33497,86.181617,562.935647
24,2.86514,3890.504564,137.269994,131.650391,1.669755,45.203066,1.29816,2162.965687,0.269135,0.196376,1.637451,0.336107,0.05921,0.005917,0.008618,0.250913,0.017505,0.332372,211.761996,206.655187,2.07603,76.624383,553.060729
25,2.86514,5399.054564,132.769674,184.768394,1.669755,49.239475,1.09816,1921.597737,0.309735,0.225048,1.811003,0.285357,0.09343,0.005815,0.007603,0.250913,0.015475,0.478512,211.761996,231.655187,2.07603,76.031617,542.342122
26,2.839591,5399.054564,182.261676,230.268074,1.848167,43.939475,0.89816,1680.229787,0.343901,0.194598,1.618153,0.285357,0.08125,0.005815,0.008559,0.286274,0.017301,0.529262,186.761996,206.655187,2.026527,91.455925,618.8
27,2.402112,6907.604564,157.261676,205.268074,1.649917,38.639475,0.871759,1438.861837,0.37313,0.194598,1.618153,0.234607,0.09099,0.005815,0.008425,0.285511,0.020955,0.478512,211.761996,181.655187,1.999009,81.305925,618.8
28,2.848481,5429.708146,182.769674,180.776072,1.627776,42.817218,1.071759,1443.766409,0.33253,0.28417,1.811003,0.227908,0.07881,0.0048,0.00741,0.281753,0.018925,0.513428,192.8848,156.655187,1.724009,78.668771,618.8
29,2.848481,7089.209662,160.271273,217.381677,1.647614,38.047557,0.891772,1709.286597,0.33253,0.278688,1.965219,0.177158,0.089383,0.003785,0.00741,0.312548,0.018657,0.462678,167.8848,131.655187,1.449009,68.518771,537.6
