snapshot,sim_day,product_code,component_item_id,stock_value_eur,future_pf_demand_qty,dc_stock_qty,net_pf_demand_qty,horizon_working_days,horizon_calendar_days,gross_need_value_eur,net_need_value_eur,safety_value_eur,immobilized_gross_rule_eur,immobilized_net_rule_eur
2025-03-24,81,268091,item:039668,5591.460586800001,510755.1428619999,127250.857144,383504.2857179999,42.0,59,253.19460395040778,190.11304554184125,0.0,5338.265982849593,5401.347541258159
2025-03-24,81,268091,item:049371,191534.612164,2481219.1428630017,127250.857144,2353968.2857190017,187.0,262,54604.76035738894,51804.32147652379,13009200.0,0.0,0.0
2025-03-24,81,268091,item:055703,30125.483773775,647253.5714329999,127250.857144,520002.7142889999,51.0,72,1827.6693272625046,1468.3472644192775,0.0,28297.814446512493,28657.13650935572
2025-03-24,81,268091,item:099439,44794.7164,510755.1428619999,127250.857144,383504.2857179999,42.0,59,9507.758059890415,7138.97062906914,0.0,35286.95834010958,37655.74577093086
2025-03-24,81,268091,item:338928,102576.64638,1044526.244902,127250.857144,917275.3877579999,80.0,112,147602.0036671016,129620.18504408296,0.0,0.0,0.0
2025-03-24,81,268091,item:338929,79519.14,656496.0000039999,127250.857144,529245.1428599999,52.0,73,141704.6616008634,114237.56408633097,0.0,0.0,0.0
2025-03-24,81,268091,item:426331,21610.433334,410107.551023,127250.857144,282856.69387899997,35.0,49,2273.320480057224,1567.9397112108888,0.0,19337.112853942777,20042.493622789112
2025-03-31,88,268091,item:001757,89212.169796,1265155.530616,160147.612245,1105007.918371,104.0,146,11156.546318741684,9744.313426729357,0.0,78055.62347725831,79467.85636927065
2025-03-31,88,268091,item:001848,46846.982076,494127.06122899987,160147.612245,333979.4489839999,41.0,58,1739.3371380673043,1175.6143400126596,0.0,45107.644937932695,45671.36773598734
2025-03-31,88,268091,item:001893,43849.18412799999,526664.3877589998,160147.612245,366516.77551399986,43.0,61,18850.87736448237,13118.720285301575,0.0,24998.306763517623,30730.463842698417
2025-03-31,88,268091,item:002612,250026.76530594,593054.1020429998,160147.612245,432906.48979799985,48.0,68,1516.9137822055845,1107.2882196053238,0.0,248509.85152373443,248919.4770863347
2025-03-31,88,268091,item:007923,148037.3328,321353.877552,160147.612245,161206.265307,29.0,41,2087.514788577792,1047.195899434272,0.0,145949.8180114222,146990.13690056573
2025-03-31,88,268091,item:016332,23807.6931552,684614.4897979998,160147.612245,524466.8775529999,56.0,79,9212.490235845155,7057.469656984353,0.0,14595.202919354844,16750.223498215644
2025-03-31,88,268091,item:029313,465.9074855999999,806660.1224479998,160147.612245,646512.5102029998,63.0,89,67.7933300107748,54.33420438248051,0.0,398.1141555892251,411.5732812175194
2025-03-31,88,268091,item:039668,5591.460586800001,505240.06122899987,160147.612245,345092.4489839999,42.0,59,250.46063459280722,171.07129936504236,0.0,5340.999952207194,5420.3892874349585
2025-03-31,88,268091,item:049371,191534.612164,2512543.0612300006,160147.612245,2352395.4489850006,187.0,262,55294.113033392714,51769.70769676618,13009200.0,0.0,0.0
2025-03-31,88,268091,item:055703,30125.483773775,624146.6326549998,160147.612245,463999.0204099999,51.0,72,1762.4215710269025,1310.2079539023287,0.0,28363.062202748097,28815.27581987267
2025-03-31,88,268091,item:099439,44794.7164,505240.06122899987,160147.612245,345092.4489839999,42.0,59,9405.094263783954,6423.930447082056,0.0,35389.62213621604,38370.78595291794
2025-03-31,88,268091,item:338928,102576.64638,1024977.9183689998,160147.612245,864830.3061239999,80.0,112,144839.62964472335,122209.17055838242,0.0,0.0,0.0
2025-03-31,88,268091,item:338929,79519.14,631103.4897979998,160147.612245,470955.8775529999,52.0,73,136223.68827289826,101655.82616981502,0.0,0.0,0.0
2025-03-31,88,268091,item:426331,21610.433334,398836.28571699996,160147.612245,238688.67347199997,35.0,49,2210.8412640750457,1323.1062154501942,0.0,19399.592069924955,20287.32711854981
2025-04-07,95,268091,item:001757,89212.169796,1276806.1428600003,118395.285716,1158410.8571440002,104.0,146,11259.285145705197,10215.23762977008,0.0,77952.8846502948,78996.93216622992
2025-04-07,95,268091,item:001848,46846.982076,505634.8775529999,118395.285716,387239.59183699987,41.0,58,1779.8448816841108,1363.0911080580765,0.0,45067.13719431589,45483.89096794192
2025-04-07,95,268091,item:001893,43849.18412799999,532382.6326539998,118395.285716,413987.3469379998,43.0,61,19055.55027527931,14817.83254945795,0.0,24793.633852720683,29031.351578542046
2025-04-07,95,268091,item:002612,250026.76530594,586027.1428579999,118395.285716,467631.8571419999,48.0,68,1498.9402260021918,1196.108764197807,0.0,248527.82507993781,248830.6565417422
2025-04-07,95,268091,item:007923,148037.3328,327846.612246,118395.285716,209451.32652999996,29.0,41,2129.6915931500157,1360.5958171388797,0.0,145907.64120684998,146676.73698286113
2025-04-07,95,268091,item:016332,23807.6931552,707700.8775499999,118395.285716,589305.5918339998,56.0,79,9523.151381519983,7929.969481512915,0.0,14284.541773680015,15877.723673687084
2025-04-07,95,268091,item:029313,465.9074855999999,815247.7959179998,118395.285716,696852.5102019998,63.0,89,68.51505526454054,58.56487866239646,0.0,397.3924303354594,407.3426069376035
2025-04-07,95,268091,item:039668,5591.460586800001,514877.3061239999,118395.285716,396482.02040799987,42.0,59,255.23806745562598,196.54644604877615,0.0,5336.222519344375,5394.914140751224
2025-04-07,95,268091,item:049371,191534.612164,2579312.734697001,118395.285716,2460917.448981001,187.0,262,56763.52859440589,54157.97631073816,13009200.0,0.0,0.0
2025-04-07,95,268091,item:055703,30125.483773775,623943.0204089999,118395.285716,505547.73469299986,51.0,72,1761.846625019505,1427.5303048846642,0.0,28363.637148755493,28697.953468890333
2025-04-07,95,268091,item:099439,44794.7164,514877.3061239999,118395.285716,396482.02040799987,42.0,59,9584.49254122887,7380.552458096958,0.0,35210.223858771125,37414.16394190304
2025-04-07,95,268091,item:338928,102576.64638,1049796.142856,118395.285716,931400.85714,80.0,112,148346.69294698135,131616.25512245338,0.0,0.0,0.0
2025-04-07,95,268091,item:338929,79519.14,634823.1632659999,118395.285716,516427.87754999986,52.0,73,137026.57979096606,111470.95736916746,0.0,0.0,0.0
2025-04-07,95,268091,item:426331,21610.433334,411566.5714319999,118395.285716,293171.2857159999,35.0,49,2281.4081657590045,1625.115866119502,0.0,19329.025168240998,19985.3174678805
2025-04-14,102,268091,item:001757,89212.169796,1287456.489798,73316.740189,1214139.749609,104.0,146,11353.203313115499,10706.672836772037,0.0,77858.9664828845,78505.49695922797
2025-04-14,102,268091,item:001848,46846.982076,506326.9387759998,73316.740189,433010.1985869998,41.0,58,1782.280951030295,1524.204559230211,0.0,45064.7011249697,45322.77751676979
2025-04-14,102,268091,item:001893,43849.18412799999,528878.9183679998,73316.740189,455562.1781789998,43.0,61,18930.141969989083,16305.918821073812,0.0,24919.04215801091,27543.26530692618
2025-04-14,102,268091,item:002612,250026.76530594,600520.4897959998,73316.740189,527203.7496069998,48.0,68,1536.011308800208,1348.4817507447838,0.0,248490.7539971398,248678.28355519523
2025-04-14,102,268091,item:007923,148037.3328,343642.3265339999,73316.740189,270325.58634499984,29.0,41,2232.3005531648632,1756.035008897119,0.0,145805.03224683515,146281.29779110287
2025-04-14,102,268091,item:016332,23807.6931552,730793.0816309998,73316.740189,657476.3414419998,56.0,79,9833.890794416613,8847.30671946598,0.0,13973.802360783386,14960.386435734019
2025-04-14,102,268091,item:029313,465.9074855999999,828022.3265319999,73316.740189,754705.5863429998,63.0,89,69.58865236640233,63.42696688743838,0.0,396.3188332335976,402.48051871256155
2025-04-14,102,268091,item:039668,5591.460586800001,513283.7959189998,73316.740189,439967.0557299998,42.0,59,254.44812301574214,218.10310866880988,0.0,5337.012463784258,5373.357478131191
2025-04-14,102,268091,item:049371,191534.612164,2578463.3673489997,73316.740189,2505146.6271599997,187.0,262,56744.836371823934,55131.33800763437,13009200.0,0.0,0.0
2025-04-14,102,268091,item:055703,30125.483773775,650552.6530599998,73316.740189,577235.9128709998,51.0,72,1836.9850430251129,1629.958364251228,0.0,28288.498730749885,28495.52540952377
2025-04-14,102,268091,item:099439,44794.7164,513283.7959189998,73316.740189,439967.0557299998,42.0,59,9554.829189411774,8190.030739119518,0.0,35239.887210588226,36604.68566088048
2025-04-14,102,268091,item:338928,102576.64638,1043804.0612259998,73316.740189,970487.3210369998,80.0,112,147499.95189184602,137139.56333573844,0.0,0.0,0.0
2025-04-14,102,268091,item:338929,79519.14,663965.0816309998,73316.740189,590648.3414419998,52.0,73,143316.8628700513,127491.44450025565,0.0,0.0,0.0
2025-04-14,102,268091,item:426331,21610.433334,429200.12245099986,73316.740189,355883.3822619999,35.0,49,2379.154994774056,1972.7434410561855,0.0,19231.278339225944,19637.689892943818
2025-04-21,109,268091,item:001757,89212.169796,1269827.14286,157329.591838,1112497.5510220001,104.0,146,11197.742090425194,9810.359404128323,0.0,78014.42770557481,79401.81039187168
2025-04-21,109,268091,item:001848,46846.982076,484265.02040999994,157329.591838,326935.42857199995,41.0,58,1704.6225571436082,1150.8192472820115,0.0,45142.35951885639,45696.16282871799
2025-04-21,109,268091,item:001893,43849.18412799999,517990.71428699995,157329.591838,360661.12244899996,43.0,61,18540.42091684602,12909.129129372157,0.0,25308.763211153975,30940.054998627835
2025-04-21,109,268091,item:002612,250026.76530594,606310.6530599998,157329.591838,448981.0612219998,48.0,68,1550.8213883968672,1148.4037583936308,0.0,248475.94391754313,248878.36154754637
2025-04-21,109,268091,item:007923,148037.3328,336626.244901,157329.591838,179296.653063,29.0,41,2186.724086876896,1164.711058297248,0.0,145850.6087131231,146872.62174170275
2025-04-21,109,268091,item:016332,23807.6931552,715318.7346959999,157329.591838,557989.1428579999,56.0,79,9625.660801962276,7508.560813259534,0.0,14182.032353237722,16299.132341940465
2025-04-21,109,268091,item:029313,465.9074855999999,803537.8775529999,157329.591838,646208.2857149999,63.0,89,67.53093030530921,54.30863674806002,0.0,398.3765552946907,411.5988488519399
2025-04-21,109,268091,item:039668,5591.460586800001,495145.16326699994,157329.591838,337815.57142899995,42.0,59,245.45633120569684,167.46396196221244,0.0,5346.004255594304,5423.996624837789
2025-04-21,109,268091,item:049371,244274.612164,2518841.7346979994,157329.591838,2361512.1428599996,187.0,262,55432.72938909786,51970.34087571287,13009200.0,0.0,0.0
2025-04-21,109,268091,item:055703,30125.483773775,648263.3061219999,157329.591838,490933.71428399987,51.0,72,1830.5205453958745,1386.2642570351588,0.0,28294.963228379125,28739.21951673984
2025-04-21,109,268091,item:099439,44794.7164,495145.16326699994,157329.591838,337815.57142899995,42.0,59,9217.17672873153,6288.470643707977,0.0,35577.53967126847,38506.24575629202
2025-04-21,109,268091,item:338928,102576.64638,992289.1632689999,157329.591838,834959.5714309999,80.0,112,140220.38166154237,117988.13703891459,0.0,0.0,0.0
2025-04-21,109,268091,item:338929,79519.14,657126.8775509999,157329.591838,499797.2857129999,52.0,73,141840.8365193833,107881.24412115102,0.0,0.0,0.0
2025-04-21,109,268091,item:426331,21610.433334,408903.91836899996,157329.591838,251574.32653099997,35.0,49,2266.6484674205917,1394.534354056435,0.0,19343.784866579408,20215.898979943566
2025-04-28,116,268091,item:001757,89212.169796,1285401.693882,170812.897963,1114588.795919,104.0,146,11335.083465193517,9828.800670828436,0.0,77877.08633080649,79383.36912517156
2025-04-28,116,268091,item:001848,46846.982076,510907.816329,170812.897963,340094.918366,41.0,58,1798.4057316344067,1197.1409145466876,0.0,45048.576344365596,45649.84116145331
2025-04-28,116,268091,item:001893,43849.18412799999,549195.591838,170812.897963,378382.693875,43.0,61,19657.33585083386,13543.43662656012,0.0,24191.848277166133,30305.747501439873
2025-04-28,116,268091,item:002612,250026.76530594,618454.734697,170812.897963,447641.836734,48.0,68,1581.8835204079862,1144.978289998225,0.0,248444.88178553202,248881.78701594178
2025-04-28,116,268091,item:007923,148037.3328,343852.46939200006,170812.897963,173039.57142900006,29.0,41,2233.6656411704325,1124.0650560027843,0.0,145803.66715882957,146913.26774399722
2025-04-28,116,268091,item:016332,23807.6931552,721948.3877600001,170812.897963,551135.4897970001,56.0,79,9714.872489750484,7416.3348775757,0.0,14092.820665449515,16391.3582776243
2025-04-28,116,268091,item:029313,465.9074855999999,831428.2244920001,170812.897963,660615.3265290001,63.0,89,69.87489084275667,55.519433272150216,0.0,396.03259475724326,410.3880523278497
2025-04-28,116,268091,item:039668,5591.460586800001,524320.2449,170812.897963,353507.34693700005,42.0,59,259.9191777232974,175.2427830676913,0.0,5331.5414090767035,5416.217803732309
2025-04-28,116,268091,item:049371,244274.612164,2504235.1020489987,170812.897963,2333422.2040859987,187.0,262,55111.27786486579,51352.15913242752,13009200.0,0.0,0.0
2025-04-28,116,268091,item:055703,30125.483773775,658203.6734740001,170812.897963,487390.7755110001,51.0,72,1858.589458898738,1376.259954533676,0.0,28266.89431487626,28749.223819241324
2025-04-28,116,268091,item:099439,44794.7164,524320.2449,170812.897963,353507.34693700005,42.0,59,9760.27379083799,6580.574613966949,0.0,35034.44260916201,38214.14178603305
2025-04-28,116,268091,item:338928,102576.64638,970792.6530680001,170812.897963,799979.7551050001,80.0,112,137182.70980503908,113045.13919388756,0.0,0.0,0.0
2025-04-28,116,268091,item:338929,79519.14,668737.3877600001,170812.897963,497924.4897970001,52.0,73,144346.965147996,107477.00112268246,0.0,0.0,0.0
2025-04-28,116,268091,item:426331,21610.433334,407071.081637,170812.897963,236258.18367400003,35.0,49,2256.4886318626677,1309.6334514872271,0.0,19353.944702137334,20300.799882512772
2025-05-05,123,268091,item:001757,89212.169796,1338408.9183689998,148177.59183,1190231.3265389998,104.0,146,11802.518133031717,10495.840711445391,0.0,77409.65166296829,78716.32908455461
2025-05-05,123,268091,item:001848,46846.982076,559008.693878,148177.59183,410831.10204800003,41.0,58,1967.7217826244378,1446.1336958310012,0.0,44879.26029337556,45400.848380169
2025-05-05,123,268091,item:001893,43849.18412799999,586315.183675,148177.59183,438137.591845,43.0,61,20985.955916671926,15682.24129940441,0.0,22863.228211328067,28166.942828595584
2025-05-05,123,268091,item:002612,250026.76530594,656237.9387790001,148177.59183,508060.3469490001,48.0,68,1678.525399808926,1299.516755426152,0.0,248348.2399061311,248727.24855051385
2025-05-05,123,268091,item:007923,148037.3328,365732.795921,148177.59183,217555.20409100002,29.0,41,2375.800242302816,1413.2386057751362,0.0,145661.53255769718,146624.09419422486
2025-05-05,123,268091,item:016332,23807.6931552,760283.836736,148177.59183,612106.2449060001,56.0,79,10230.732078819865,8236.785648752775,0.0,13576.961076380134,15570.907506447224
2025-05-05,123,268091,item:029313,465.9074855999999,860364.244901,148177.59183,712186.653071,63.0,89,72.30673186996984,59.853590697392974,0.0,393.6007537300301,406.05389490260694
2025-05-05,123,268091,item:039668,5591.460586800001,567872.265307,148177.59183,419694.67347700003,42.0,59,281.50904659157794,208.05356170405935,0.0,5309.951540208423,5383.407025095941
2025-05-05,123,268091,item:049371,270644.612164,2536574.1224569986,148177.59183,2388396.5306269987,187.0,262,55822.97012495934,52561.991780710414,13009200.0,0.0,0.0
2025-05-05,123,268091,item:055703,30125.483773775,689808.836738,148177.59183,541631.2449080001,51.0,72,1947.8339065621926,1529.4203951840668,0.0,28177.649867212807,28596.06337859093
2025-05-05,123,268091,item:099439,44794.7164,567872.265307,148177.59183,419694.67347700003,42.0,59,10570.999005916336,7812.658316241703,0.0,34223.717394083666,36982.0580837583
2025-05-05,123,268091,item:338928,102576.64638,984271.571433,148177.59183,836093.979603,80.0,112,139087.41575919723,118148.44025769993,0.0,0.0,0.0
2025-05-05,123,268091,item:338929,79519.14,697012.122452,148177.59183,548834.5306220001,52.0,73,150450.0666312642,118465.93343475871,0.0,0.0,0.0
2025-05-05,123,268091,item:426331,21610.433334,453028.673471,148177.59183,304851.081641,35.0,49,2511.242133644651,1689.8596612848403,0.0,19099.19120035535,19920.57367271516
2025-05-12,130,268091,item:001757,89212.169796,1359278.1224499997,67096.775501,1292181.3469489997,104.0,146,11986.54945276328,11394.868615427302,0.0,77225.62034323672,77817.3011805727
2025-05-12,130,268091,item:001848,46846.982076,586507.877552,67096.775501,519411.102051,41.0,58,2064.519459140591,1828.3374674415613,0.0,44782.46261685941,45018.64460855844
2025-05-12,130,268091,item:001893,43849.18412799999,616681.693879,67096.775501,549584.918378,43.0,61,22072.863201743294,19671.27100010702,0.0,21776.3209262567,24177.913127892974
2025-05-12,130,268091,item:002612,250026.76530594,674727.020409,67096.775501,607630.244908,48.0,68,1725.8167728021397,1554.196640425682,0.0,248300.94853313785,248472.56866551432
2025-05-12,130,268091,item:007923,148037.3328,401145.265306,67096.775501,334048.489805,29.0,41,2605.839643427776,2169.9789897732803,0.0,145431.49315657222,145867.35381022672
2025-05-12,130,268091,item:016332,23807.6931552,799339.448979,67096.775501,732242.673478,56.0,79,10756.282518965752,9853.397174920463,0.0,13051.410636234246,13954.295980279536
2025-05-12,130,268091,item:029313,465.9074855999999,854390.591839,67096.775501,787293.816338,63.0,89,71.80469411933323,66.16574691267819,0.0,394.10279148066667,399.74173868732174
2025-05-12,130,268091,item:039668,5591.460586800001,597041.591838,67096.775501,529944.816337,42.0,59,295.96904015548444,262.7074240234757,0.0,5295.491546644516,5328.753162776525
2025-05-12,130,268091,item:049371,297014.612164,2574711.020413998,67096.775501,2507614.244912998,187.0,262,56662.257609785556,55185.64343907668,13009200.0,0.0,0.0
2025-05-12,130,268091,item:055703,30125.483773775,720727.591836,67096.775501,653630.816335,51.0,72,2035.1401228950679,1845.6769450096292,0.0,28090.34365087993,28279.80682876537
2025-05-12,130,268091,item:099439,44794.7164,597041.591838,67096.775501,529944.816337,42.0,59,11113.988936223554,9864.975750594887,0.0,33680.72746377644,34929.74064940511
2025-05-12,130,268091,item:338928,102576.64638,1018592.510207,67096.775501,951495.734706,80.0,112,143937.30761735115,134455.86227130485,0.0,0.0,0.0
2025-05-12,130,268091,item:338929,79519.14,734614.87755,67096.775501,667518.102049,52.0,73,158566.6213191675,144083.78232727663,0.0,0.0,0.0
2025-05-12,130,268091,item:426331,21610.433334,499775.795916,67096.775501,432679.020415,35.0,49,2770.3721851954483,2398.4393263350403,0.0,18840.061148804554,19211.994007664962
2025-05-19,137,268091,item:001757,89212.169796,1353919.102042,110165.040819,1243754.061223,104.0,146,11939.291895919008,10967.821313164004,0.0,77272.87790008099,78244.348482836
2025-05-19,137,268091,item:001848,46846.982076,580576.632653,110165.040819,470411.59183399996,41.0,58,2043.6413584712132,1655.8582114875167,0.0,44803.34071752879,45191.12386451248
2025-05-19,137,268091,item:001893,43849.18412799999,605051.061224,110165.040819,494886.02040499996,43.0,61,21656.56843234818,17713.435532915348,0.0,22192.615695651813,26135.748595084646
2025-05-19,137,268091,item:002612,250026.76530594,690056.469385,110165.040819,579891.428566,48.0,68,1765.0264373929524,1483.2462959861143,0.0,248261.73886854705,248543.5190099539
2025-05-19,137,268091,item:007923,148037.3328,419286.755098,110165.040819,309121.714279,29.0,41,2723.686761116608,2008.054655956384,0.0,145313.6460388834,146029.2781440436
2025-05-19,137,268091,item:016332,23807.6931552,772317.346939,110165.040819,662152.30612,56.0,79,10392.660575660166,8910.22866982076,0.0,13415.032579539833,14897.464485379238
2025-05-19,137,268091,item:029313,465.9074855999999,818989.897961,110165.040819,708824.857142,63.0,89,68.82954900443835,59.571058643927955,0.0,397.0779365955616,406.33642695607193
2025-05-19,137,268091,item:039668,5591.460586800001,587779.918367,110165.040819,477614.87754799996,42.0,59,291.37778781239945,236.76611278735984,0.0,5300.082798987602,5354.694474012641
2025-05-19,137,268091,item:049371,297014.612164,2574710.4897999987,110165.040819,2464545.4489809987,187.0,262,56662.245932441234,54237.81854117811,13009200.0,0.0,0.0
2025-05-19,137,268091,item:055703,30125.483773775,729663.4897939999,110165.040819,619498.448975,51.0,72,2060.372686036011,1749.2963553241764,0.0,28065.111087738987,28376.187418450823
2025-05-19,137,268091,item:099439,44794.7164,587779.918367,110165.040819,477614.87754799996,42.0,59,10941.58195839354,8890.848707043773,0.0,33853.13444160645,35903.86769295622
2025-05-19,137,268091,item:338928,102576.64638,1015715.9795929999,110165.040819,905550.9387739999,80.0,112,143530.8250762868,127963.40315815392,0.0,0.0,0.0
2025-05-19,137,268091,item:338929,79519.14,737351.0612229999,110165.040819,627186.020404,52.0,73,159157.22656498454,135378.1025042034,0.0,0.0,0.0
2025-05-19,137,268091,item:426331,21610.433334,496480.265305,110165.040819,386315.224486,35.0,49,2752.104301046635,2141.43414182753,0.0,18858.329032953367,19468.999192172472
2025-05-26,144,268091,item:001757,89212.169796,1352656.4897990003,124408.857145,1228247.6326540003,104.0,146,11928.15777712432,10831.080663985424,0.0,77284.01201887568,78381.08913201457
2025-05-26,144,268091,item:001848,46846.982076,577649.877547,124408.857145,453241.02040199994,41.0,58,2033.339121962991,1595.417456635448,0.0,44813.64295403701,45251.56461936455
2025-05-26,144,268091,item:001893,43849.18412799999,616654.714281,124408.857145,492245.85713599995,43.0,61,22071.89752207126,17618.93627463456,0.0,21777.286605928733,26230.247853365432
2025-05-26,144,268091,item:002612,250026.76530594,677730.285712,124408.857145,553321.428567,48.0,68,1733.4985247941531,1415.285549988672,0.0,248293.26678114585,248611.47975595132
2025-05-26,144,268091,item:007923,148037.3328,413260.571425,124408.857145,288851.71427999996,29.0,41,2684.5406719768,1876.3807359628797,0.0,145352.7921280232,146160.95206403712
2025-05-26,144,268091,item:016332,23807.6931552,730146.591836,124408.857145,605737.734691,56.0,79,9825.19132776383,8151.088020310994,0.0,13982.501827436168,15656.605134889005
2025-05-26,144,268091,item:029313,465.9074855999999,785049.612244,124408.857145,660640.755099,63.0,89,65.97713951221024,55.521570340030145,0.0,399.93034608778964,410.38591525996975
2025-05-26,144,268091,item:039668,5591.460586800001,591537.163261,124408.857145,467128.30611599993,42.0,59,293.24035179472247,231.5676466776602,0.0,5298.2202350052785,5359.89294012234
2025-05-26,144,268091,item:049371,297014.612164,2560267.8775539976,124408.857145,2435859.020408998,187.0,262,56344.40404294267,53606.509709715516,13009200.0,0.0,0.0
2025-05-26,144,268091,item:055703,30125.483773775,698915.591835,124408.857145,574506.73469,51.0,72,1973.548924132244,1622.2519019461934,0.0,28151.934849642756,28503.231871828804
2025-05-26,144,268091,item:099439,44794.7164,591537.163261,124408.857145,467128.30611599993,42.0,59,11011.52344781984,8695.64013117995,0.0,33783.19295218016,36099.07626882005
2025-05-26,144,268091,item:338928,102576.64638,1007627.0816309999,124408.857145,883218.2244859999,80.0,112,142387.7829052766,124807.56730211664,0.0,0.0,0.0
2025-05-26,144,268091,item:338929,79519.14,702883.448978,124408.857145,578474.591833,52.0,73,151717.3924619013,124863.74064715303,0.0,0.0,0.0
2025-05-26,144,268091,item:426331,21610.433334,491340.97958999994,124408.857145,366932.1224449999,35.0,49,2723.6160582926755,2033.9891491007968,0.0,18886.817275707326,19576.444184899203
2025-06-02,151,268091,item:001757,89212.169796,1353502.7142880003,135871.448983,1217631.2653050004,104.0,146,11935.620055460158,10737.46213946439,0.0,77276.54974053985,78474.70765653561
2025-06-02,151,268091,item:001848,46846.982076,581479.959181,135871.448983,445608.510198,41.0,58,2046.821085916304,1568.5508680671642,0.0,44800.1609900837,45278.43120793284
2025-06-02,151,268091,item:001893,43849.18412799999,602948.510203,135871.448983,467077.06122000003,43.0,61,21581.31190775557,16718.07056916501,0.0,22267.872220244422,27131.113558834983
2025-06-02,151,268091,item:002612,250026.76530594,636531.102041,135871.448983,500659.653058,48.0,68,1628.1192528004694,1280.587260591752,0.0,248398.64605313953,248746.17804534826
2025-06-02,151,268091,item:007923,148037.3328,407928.591836,135871.448983,272057.14285299997,29.0,41,2649.904132566656,1767.283199973088,0.0,145387.42866743336,146270.04960002692
2025-06-02,151,268091,item:016332,23807.6931552,691777.67347,135871.448983,555906.224487,56.0,79,9308.881359052813,7480.532097185236,0.0,14498.811796147185,16327.161058014763
2025-06-02,151,268091,item:029313,465.9074855999999,779932.163266,135871.448983,644060.714283,63.0,89,65.54705886520117,54.12815054977188,0.0,400.36042673479875,411.77933505022804
2025-06-02,151,268091,item:039668,5591.460586800001,589167.53061,135871.448983,453296.081627,42.0,59,292.0656632791729,224.71065336062622,0.0,5299.394923520827,5366.749933439374
2025-06-02,151,268091,item:049371,323384.61216400005,2556453.244900998,135871.448983,2420581.795917998,187.0,262,56260.4545447826,53270.30031658045,13009200.0,0.0,0.0
2025-06-02,151,268091,item:055703,30125.483773775,655364.816327,135871.448983,519493.367344,51.0,72,1850.5732928070395,1466.909006170273,0.0,28274.91048096796,28658.574767604725
2025-06-02,151,268091,item:099439,44794.7164,589167.53061,135871.448983,453296.081627,42.0,59,10967.412499058211,8438.151889094768,0.0,33827.303900941784,36356.56451090523
2025-06-02,151,268091,item:338928,102576.64638,1007734.4693860001,135871.448983,871863.0204030001,80.0,112,142402.95786893566,123202.96341314793,0.0,0.0,0.0
2025-06-02,151,268091,item:338929,79519.14,660484.67347,135871.448983,524613.224487,52.0,73,142565.6167684995,113237.76450551895,0.0,0.0,0.0
2025-06-02,151,268091,item:426331,21610.433334,477958.102039,135871.448983,342086.653056,35.0,49,2649.431689965646,1896.264997819611,0.0,18961.001644034353,19714.16833618039
2025-06-09,158,268091,item:001757,89212.169796,1348702.0612269999,125853.66954,1222848.391687,104.0,146,11893.286360559276,10783.468429381304,0.0,77318.88343544073,78428.7013666187
2025-06-09,158,268091,item:001848,46846.982076,561900.244899,125853.66954,436046.575359,41.0,58,1977.9001000493784,1534.8926661951873,0.0,44869.08197595062,45312.089409804816
2025-06-09,158,268091,item:001893,43849.18412799999,574297.530614,125853.66954,448443.861074,43.0,61,20555.808541365677,16051.13318166724,0.0,23293.375586634316,27798.050946332754
2025-06-09,158,268091,item:002612,250026.76530594,608572.7959210001,125853.66954,482719.12638100004,48.0,68,1556.6074974067335,1234.6989814573217,0.0,248470.15780853326,248792.06632448267
2025-06-09,158,268091,item:007923,148037.3328,404701.81632700004,125853.66954,278848.146787,29.0,41,2628.9429988601923,1811.397561528352,0.0,145408.3898011398,146225.93523847166
2025-06-09,158,268091,item:016332,23807.6931552,684619.2449,125853.66954,558765.57536,56.0,79,9212.554222704037,7519.008849271129,0.0,14595.138932495962,16288.68430592887
2025-06-09,158,268091,item:029313,465.9074855999999,786684.734696,125853.66954,660831.065156,63.0,89,66.11455847332122,55.537564377840546,0.0,399.7929271266787,410.36992122215935
2025-06-09,158,268091,item:039668,5591.460586800001,565868.102042,125853.66954,440014.432502,42.0,59,280.51553075287256,218.1265945664865,0.0,5310.945056047129,5373.333992233514
2025-06-09,158,268091,item:049371,349754.61216400005,2591967.9591869987,125853.66954,2466114.2896469985,187.0,262,57042.0350304589,54272.34437854812,13009200.0,0.0,0.0
2025-06-09,158,268091,item:055703,30125.483773775,629544.102043,125853.66954,503690.432503,51.0,72,1777.6625672618802,1422.285784971696,0.0,28347.82120651312,28703.197988803302
2025-06-09,158,268091,item:099439,44794.7164,565868.102042,125853.66954,440014.432502,42.0,59,10533.691306322035,8190.91266246798,0.0,34261.02509367796,36603.80373753202
2025-06-09,158,268091,item:338928,102576.64638,1028870.714285,125853.66954,903017.044745,80.0,112,145389.72063561334,127605.33859291594,0.0,0.0,0.0
2025-06-09,158,268091,item:338929,79519.14,634855.2449,125853.66954,509001.57536,52.0,73,137033.504611665,109867.990041456,0.0,0.0,0.0
2025-06-09,158,268091,item:426331,21610.433334,501214.22448800004,125853.66954,375360.554948,35.0,49,2778.3457256086162,2080.709889004402,0.0,18832.087608391386,19529.723444995598
2025-06-16,165,268091,item:001757,89212.169796,1358607.489797,93613.229201,1264994.2605960001,104.0,146,11980.635599426681,11155.124188098918,0.0,77231.53419657332,78057.04560790109
2025-06-16,165,268091,item:001848,46846.982076,537849.02041,93613.229201,444235.791209,41.0,58,1893.2393088236083,1563.7188697715044,0.0,44953.742767176394,45283.2632062285
