day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1068979.3072,42324.2359,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,264.6474,1067069.048,42260.8198,180.8992,73.8033,2414.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,311.7661,1064921.9978,42191.8836,228.5825,88.7503,3017.1,0.0,906.156
3,60.0,0.0,200.0,178.904,94.64,316.219,1062930.8258,42122.9525,231.4983,88.9505,3017.1,0.0,2414.706
4,55.0,0.0,255.0,149.2,94.928,1388.3496,1060864.9447,42054.0183,740.5538,99.7029,3017.1,1026.84,2896.416
5,50.0,43.0,262.0,174.2,94.9856,2758.2737,1058799.0626,41985.084,1373.5609,113.4084,3017.1,2414.706,1990.26
6,45.0,43.0,264.0,199.2,91.223,3366.9463,1056895.1847,41921.3508,1665.916,117.9398,3017.1,3017.1,367.8422
7,40.0,0.0,304.0,25.002,86.2446,3265.284,1055150.8519,41865.5561,1557.4564,91.3549,1639.1929,3017.1,0.0
8,47.5,75.0,276.5,141.9822,91.2489,3190.0961,1053333.7315,41805.8692,1453.3819,80.1989,119.4403,3017.1,0.0
9,52.5,25.0,304.0,148.1839,95.0,1750.2452,1052870.27,41801.2766,794.7892,92.0154,200.0,3017.1,19.4403
10,60.0,48.113,315.887,210.9041,95.0,1789.6149,1052407.0461,41796.6921,822.1787,92.4091,200.0,3017.1,119.4403
11,55.0,75.0,295.887,262.4,95.0,1754.0744,1050626.0644,41735.9091,790.3836,96.0975,200.0,1639.1929,192.4981
12,50.0,25.0,320.887,75.1543,95.0,1846.5725,1047095.5862,41611.6357,830.463,110.9058,200.0,119.4403,173.0578
13,45.0,0.0,365.887,1262.3645,91.226,1850.2068,1044997.5123,41536.8899,843.9441,122.6099,200.0,200.0,65.5098
14,40.0,160.6072,245.2799,211.0671,86.2452,619.6722,1043107.1492,41475.254,303.436,113.4434,1165.3734,200.0,0.0
15,47.5,0.0,292.7799,3337.8715,91.249,453.0885,1044480.8258,41542.8757,283.6777,105.8263,2453.2513,200.0,0.0
16,52.5,25.0,320.2799,213.382,95.0,380.318,1042635.3896,41480.3261,265.4197,95.7089,3017.1,200.0,904.203
17,60.0,95.6226,284.6573,225.234,95.0,341.6952,1040769.8056,41419.4038,249.1766,89.2441,3017.1,200.0,2412.753
18,55.0,71.2375,268.4197,221.5068,95.0,1376.3042,1038855.6439,41356.4025,736.3804,99.6582,3020.4984,1165.3734,2903.9298
19,50.0,0.0,318.4197,351.3805,95.0,2721.1853,1037085.5903,41289.9049,1354.4136,113.31,3030.6484,2453.2513,1999.7267
20,45.0,48.1245,315.2952,123.3995,91.226,3357.5657,1035110.1678,41226.1797,1665.4385,118.2523,3037.4,3017.1,379.9437
21,40.0,43.7356,311.5596,3242.1066,86.2452,3256.9119,1036547.5761,41291.0755,1557.4954,91.8667,1668.9625,3017.1,11.0051
22,47.5,100.0,259.0596,148.4069,91.249,3241.6887,1034663.6862,41231.0192,1491.2463,81.1208,139.7404,3020.4984,16.9952
23,52.5,25.0,286.5596,115.6533,95.0,1728.6437,1034202.8441,41226.4491,778.6764,92.2054,220.3,3030.6484,33.0371
24,60.0,48.113,298.4466,192.0102,95.0,1781.0293,1033749.6118,41221.8586,811.353,92.7292,220.3,3037.4,122.8871
25,55.0,23.113,330.3336,298.0419,95.0,1809.847,1032030.156,41161.6925,824.0637,96.9272,213.5968,1668.9625,192.4981
26,50.0,70.6226,309.711,295.2331,95.0,1881.7225,1028659.2843,41038.4267,849.39,111.3262,203.4468,139.7404,173.0578
27,45.0,23.1245,331.5865,218.3274,90.3248,1748.1524,1025680.6048,40927.0984,783.79,121.4889,200.0,220.3,63.7074
28,40.0,93.7471,277.8394,1703.9627,74.937,709.9674,1026085.6227,40948.5103,326.1419,91.4349,404.2164,220.3,0.0
29,47.5,25.0,300.3394,1768.8865,72.784,365.581,1027281.9104,40996.895,167.4242,54.7292,582.0441,213.5968,0.0
