abs_elasticity,adverse_kpi,baseline_kpi,elasticity,high_kpi,kpi,low_kpi,method,parameter_group,parameter_key,parameter_label
0.9204122203154986,nan,4656606.0037,0.9204122203154986,4871288.6589,avg_inventory,4442688.9518,central,capacity_node,capacity_node::SDC-1450,Capacite SDC-1450
0.145832703905853,nan,0.959867,0.145832703905853,0.966866,fill_rate,0.952868,central,capacity_global,capacity_scale,Capacite globale
3.6481660947151653,nan,728.5,-3.6481660947151653,597.1,ending_backlog,862.8689,central,capacity_global,capacity_scale,Capacite globale
0.8743534421265323,nan,13564426.5346,0.8743534421265323,14154792.6878,total_cost,12968782.3847,central,capacity_global,capacity_scale,Capacite globale
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,capacity_global,capacity_scale,Capacite globale
0.9491933615358441,nan,4656606.0037,0.9491933615358441,4877952.5651,avg_inventory,4435950.6145,central,capacity_global,capacity_scale,Capacite globale
0.09457039360661439,nan,0.959867,-0.09457039360661439,0.950963,fill_rate,0.969118,central,demand_item,demand_item::item:268091,Demande 268091
2.8553534660260804,nan,728.5,2.8553534660260804,943.45,ending_backlog,527.425,central,demand_item,demand_item::item:268091,Demande 268091
0.007811157163904416,nan,13564426.5346,0.007811157163904416,13575019.9565,total_cost,13553829.183,central,demand_item,demand_item::item:268091,Demande 268091
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,demand_item,demand_item::item:268091,Demande 268091
0.0026174187788946266,nan,4656606.0037,-0.0026174187788946266,4655395.2604,avg_inventory,4657832.918,central,demand_item,demand_item::item:268091,Demande 268091
0.10307157137395072,nan,0.959867,-0.10307157137395072,0.945577,fill_rate,0.965364,central,demand_item,demand_item::item:268967,Demande 268967
3.079272477693891,nan,728.5,3.079272477693891,1042.575,ending_backlog,593.925,central,demand_item,demand_item::item:268967,Demande 268967
0.23071660552823287,nan,13564426.5346,0.23071660552823287,13837635.6599,total_cost,13211727.9707,central,demand_item,demand_item::item:268967,Demande 268967
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,demand_item,demand_item::item:268967,Demande 268967
0.13813608602250194,nan,4656606.0037,-0.13813608602250194,4590183.1881,avg_inventory,4718832.2536,central,demand_item,demand_item::item:268967,Demande 268967
0.06308686515944444,nan,0.959867,-0.06308686515944444,0.952112,fill_rate,0.964223,central,lead_time,lead_time_scale,Lead time global
1.5684317089910769,nan,728.5,1.5684317089910769,875.0205,ending_backlog,646.5,central,lead_time,lead_time_scale,Lead time global
0.6179895993477913,nan,13564426.5346,0.6179895993477913,14332962.3363,total_cost,12656427.4324,central,lead_time,lead_time_scale,Lead time global
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,lead_time,lead_time_scale,Lead time global
0.694508922470639,nan,4656606.0037,0.694508922470639,4958245.0189,avg_inventory,4311434.1353,central,lead_time,lead_time_scale,Lead time global
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,production_stock,production_stock_scale,Stock production global
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,production_stock,production_stock_scale,Stock production global
1.5825217484524208e-06,nan,13564426.5346,1.5825217484524208e-06,13564428.6812,total_cost,13564424.388,central,production_stock,production_stock_scale,Stock production global
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,production_stock,production_stock_scale,Stock production global
1.9009553292656574e-06,nan,4656606.0037,1.9009553292656574e-06,4656606.8889,avg_inventory,4656605.1185,central,production_stock,production_stock_scale,Stock production global
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,safety_stock,safety_stock_days_scale,Safety stock global
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,safety_stock,safety_stock_days_scale,Safety stock global
0.00014414881418042553,nan,13564426.5346,0.00014414881418042553,13564622.0642,total_cost,13564231.005,central,safety_stock,safety_stock_days_scale,Safety stock global
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,safety_stock,safety_stock_days_scale,Safety stock global
0.00048825260247316625,nan,4656606.0037,0.00048825260247316625,4656833.3637,avg_inventory,4656378.6437,central,safety_stock,safety_stock_days_scale,Safety stock global
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-1450,Debit fournisseur SDC-1450
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-1450,Debit fournisseur SDC-1450
0.00018252551950403225,nan,13564426.5346,-0.00018252551950403225,13564376.5168,total_cost,13564871.6876,central,supplier_capacity_node,supplier_capacity_node::SDC-1450,Debit fournisseur SDC-1450
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-1450,Debit fournisseur SDC-1450
0.00048151196348145944,nan,4656606.0037,0.00048151196348145944,4656775.1295,avg_inventory,4656326.6872,central,supplier_capacity_node,supplier_capacity_node::SDC-1450,Debit fournisseur SDC-1450
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0500655A,Debit fournisseur SDC-VD0500655A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0500655A,Debit fournisseur SDC-VD0500655A
4.2887917038864097e-07,nan,13564426.5346,4.2887917038864097e-07,13564427.1163,total_cost,13564425.9528,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0500655A,Debit fournisseur SDC-VD0500655A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0500655A,Debit fournisseur SDC-VD0500655A
4.957473314202971e-06,nan,4656606.0037,4.957473314202971e-06,4656608.3122,avg_inventory,4656603.6952,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0500655A,Debit fournisseur SDC-VD0500655A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0505677A,Debit fournisseur SDC-VD0505677A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0505677A,Debit fournisseur SDC-VD0505677A
8.384947178122469e-06,nan,13564426.5346,8.384947178122469e-06,13564437.9083,total_cost,13564415.1609,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0505677A,Debit fournisseur SDC-VD0505677A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0505677A,Debit fournisseur SDC-VD0505677A
1.3317746863174524e-05,nan,4656606.0037,1.3317746863174524e-05,4656612.2052,avg_inventory,4656599.8021,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0505677A,Debit fournisseur SDC-VD0505677A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0508918A,Debit fournisseur SDC-VD0508918A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0508918A,Debit fournisseur SDC-VD0508918A
0.0,nan,13564426.5346,0.0,13564426.5346,total_cost,13564426.5346,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0508918A,Debit fournisseur SDC-VD0508918A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0508918A,Debit fournisseur SDC-VD0508918A
0.0,nan,4656606.0037,0.0,4656606.0037,avg_inventory,4656606.0037,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0508918A,Debit fournisseur SDC-VD0508918A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0514881A,Debit fournisseur SDC-VD0514881A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0514881A,Debit fournisseur SDC-VD0514881A
9.401171488240683e-06,nan,13564426.5346,9.401171488240683e-06,13564439.2867,total_cost,13564413.7824,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0514881A,Debit fournisseur SDC-VD0514881A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0514881A,Debit fournisseur SDC-VD0514881A
4.957473314202971e-06,nan,4656606.0037,4.957473314202971e-06,4656608.3122,avg_inventory,4656603.6952,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0514881A,Debit fournisseur SDC-VD0514881A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0518684A,Debit fournisseur SDC-VD0518684A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0518684A,Debit fournisseur SDC-VD0518684A
0.0,nan,13564426.5346,0.0,13564426.5346,total_cost,13564426.5346,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0518684A,Debit fournisseur SDC-VD0518684A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0518684A,Debit fournisseur SDC-VD0518684A
0.0,nan,4656606.0037,0.0,4656606.0037,avg_inventory,4656606.0037,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0518684A,Debit fournisseur SDC-VD0518684A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Debit fournisseur SDC-VD0519670A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Debit fournisseur SDC-VD0519670A
1.641352101663962e-06,nan,13564426.5346,1.641352101663962e-06,13564428.7611,total_cost,13564424.3083,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Debit fournisseur SDC-VD0519670A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Debit fournisseur SDC-VD0519670A
9.678400956456711e-06,nan,4656606.0037,9.678400956456711e-06,4656610.5107,avg_inventory,4656601.497,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Debit fournisseur SDC-VD0519670A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0520115A,Debit fournisseur SDC-VD0520115A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0520115A,Debit fournisseur SDC-VD0520115A
0.0,nan,13564426.5346,0.0,13564426.5346,total_cost,13564426.5346,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0520115A,Debit fournisseur SDC-VD0520115A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0520115A,Debit fournisseur SDC-VD0520115A
0.0,nan,4656606.0037,0.0,4656606.0037,avg_inventory,4656606.0037,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0520115A,Debit fournisseur SDC-VD0520115A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0520132A,Debit fournisseur SDC-VD0520132A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0520132A,Debit fournisseur SDC-VD0520132A
1.8543356725552858e-06,nan,13564426.5346,1.8543356725552858e-06,13564428.5562,total_cost,13564423.5256,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0520132A,Debit fournisseur SDC-VD0520132A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0520132A,Debit fournisseur SDC-VD0520132A
5.909776343028555e-06,nan,4656606.0037,5.909776343028555e-06,4656608.2155,avg_inventory,4656602.7116,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0520132A,Debit fournisseur SDC-VD0520132A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0525412A,Debit fournisseur SDC-VD0525412A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0525412A,Debit fournisseur SDC-VD0525412A
0.0023950694795047316,nan,13564426.5346,-0.0023950694795047316,13561159.4775,total_cost,13567657.0263,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0525412A,Debit fournisseur SDC-VD0525412A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0525412A,Debit fournisseur SDC-VD0525412A
0.00305552810108805,nan,4656606.0037,0.00305552810108805,4657694.2525,avg_inventory,4654848.5744,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0525412A,Debit fournisseur SDC-VD0525412A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Debit fournisseur SDC-VD0901566A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Debit fournisseur SDC-VD0901566A
0.004848709809606945,nan,13564426.5346,0.004848709809606945,13571003.5314,total_cost,13557849.5378,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Debit fournisseur SDC-VD0901566A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Debit fournisseur SDC-VD0901566A
0.0023595313821413466,nan,4656606.0037,0.0023595313821413466,4657704.7445,avg_inventory,4655507.2629,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Debit fournisseur SDC-VD0901566A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0910216A,Debit fournisseur SDC-VD0910216A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0910216A,Debit fournisseur SDC-VD0910216A
2.7859637026773333e-07,nan,13564426.5346,2.7859637026773333e-07,13564426.967,total_cost,13564426.2112,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0910216A,Debit fournisseur SDC-VD0910216A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0910216A,Debit fournisseur SDC-VD0910216A
3.2205859779683767e-06,nan,4656606.0037,3.2205859779683767e-06,4656607.7197,avg_inventory,4656604.7203,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0910216A,Debit fournisseur SDC-VD0910216A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0914320A,Debit fournisseur SDC-VD0914320A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0914320A,Debit fournisseur SDC-VD0914320A
1.1272905611683596e-05,nan,13564426.5346,1.1272905611683596e-05,13564441.8256,total_cost,13564411.2435,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0914320A,Debit fournisseur SDC-VD0914320A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0914320A,Debit fournisseur SDC-VD0914320A
4.721357138887327e-06,nan,4656606.0037,4.721357138887327e-06,4656608.2022,avg_inventory,4656603.8051,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0914320A,Debit fournisseur SDC-VD0914320A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0914360C,Debit fournisseur SDC-VD0914360C
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0914360C,Debit fournisseur SDC-VD0914360C
1.0579142975411513e-08,nan,13564426.5346,1.0579142975411513e-08,13564426.5346,total_cost,13564426.5059,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0914360C,Debit fournisseur SDC-VD0914360C
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0914360C,Debit fournisseur SDC-VD0914360C
7.143614898171844e-07,nan,4656606.0037,7.143614898171844e-07,4656606.0037,avg_inventory,4656605.3384,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0914360C,Debit fournisseur SDC-VD0914360C
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0914690A,Debit fournisseur SDC-VD0914690A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0914690A,Debit fournisseur SDC-VD0914690A
0.11265676419139997,nan,13564426.5346,-0.11265676419139997,13381542.5238,total_cost,13687167.4041,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0914690A,Debit fournisseur SDC-VD0914690A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0914690A,Debit fournisseur SDC-VD0914690A
0.1585863102683004,nan,4656606.0037,0.1585863102683004,4722636.0726,avg_inventory,4574941.2797,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0914690A,Debit fournisseur SDC-VD0914690A
0.0002708708602340324,nan,0.959867,-0.0002708708602340324,0.959815,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0949099A,Debit fournisseur SDC-VD0949099A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0949099A,Debit fournisseur SDC-VD0949099A
0.0026406059930830753,nan,13564426.5346,0.0026406059930830753,13580449.1001,total_cost,13573285.4389,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0949099A,Debit fournisseur SDC-VD0949099A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0949099A,Debit fournisseur SDC-VD0949099A
0.0036448320915519663,nan,4656606.0037,0.0036448320915519663,4662942.6826,avg_inventory,4659548.1732,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0949099A,Debit fournisseur SDC-VD0949099A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0951020A,Debit fournisseur SDC-VD0951020A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0951020A,Debit fournisseur SDC-VD0951020A
2.3456944466632054e-06,nan,13564426.5346,2.3456944466632054e-06,13564429.7164,total_cost,13564423.3528,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0951020A,Debit fournisseur SDC-VD0951020A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0951020A,Debit fournisseur SDC-VD0951020A
1.182159279906666e-05,nan,4656606.0037,1.182159279906666e-05,4656611.5085,avg_inventory,4656600.4988,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0951020A,Debit fournisseur SDC-VD0951020A
0.0002708708602340324,nan,0.959867,-0.0002708708602340324,0.959815,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0960508A,Debit fournisseur SDC-VD0960508A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0960508A,Debit fournisseur SDC-VD0960508A
0.0030432752092177436,nan,13564426.5346,0.0030432752092177436,13580268.1961,total_cost,13572012.1395,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0960508A,Debit fournisseur SDC-VD0960508A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0960508A,Debit fournisseur SDC-VD0960508A
0.0041285237541508904,nan,4656606.0037,0.0041285237541508904,4662868.083,avg_inventory,4659023.1013,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0960508A,Debit fournisseur SDC-VD0960508A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0964290A,Debit fournisseur SDC-VD0964290A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0964290A,Debit fournisseur SDC-VD0964290A
1.1836549048837113e-05,nan,13564426.5346,1.1836549048837113e-05,13564442.5902,total_cost,13564410.479,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0964290A,Debit fournisseur SDC-VD0964290A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0964290A,Debit fournisseur SDC-VD0964290A
4.957473314202971e-06,nan,4656606.0037,4.957473314202971e-06,4656608.3122,avg_inventory,4656603.6952,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0964290A,Debit fournisseur SDC-VD0964290A
0.0005782051054988461,nan,0.959867,-0.0005782051054988461,0.959756,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Debit fournisseur SDC-VD0972460A
0.02037680164722005,nan,728.5,0.02037680164722005,731.4689,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Debit fournisseur SDC-VD0972460A
0.0006461186529073565,nan,13564426.5346,-0.0006461186529073565,13572189.6601,total_cost,13573942.5059,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Debit fournisseur SDC-VD0972460A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Debit fournisseur SDC-VD0972460A
0.00040667161844791327,nan,4656606.0037,0.00040667161844791327,4660197.8706,avg_inventory,4659819.1287,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Debit fournisseur SDC-VD0972460A
0.0005782051054988461,nan,0.959867,-0.0005782051054988461,0.959756,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0975221A,Debit fournisseur SDC-VD0975221A
0.02037680164722005,nan,728.5,0.02037680164722005,731.4689,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0975221A,Debit fournisseur SDC-VD0975221A
0.000993854658404733,nan,13564426.5346,0.000993854658404733,13574184.9269,total_cost,13571488.7132,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0975221A,Debit fournisseur SDC-VD0975221A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0975221A,Debit fournisseur SDC-VD0975221A
0.0023766296721705314,nan,4656606.0037,0.0023766296721705314,4661020.661,avg_inventory,4658807.2554,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0975221A,Debit fournisseur SDC-VD0975221A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0989480A,Debit fournisseur SDC-VD0989480A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0989480A,Debit fournisseur SDC-VD0989480A
0.0,nan,13564426.5346,0.0,13564426.5346,total_cost,13564426.5346,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0989480A,Debit fournisseur SDC-VD0989480A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0989480A,Debit fournisseur SDC-VD0989480A
0.0,nan,4656606.0037,0.0,4656606.0037,avg_inventory,4656606.0037,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0989480A,Debit fournisseur SDC-VD0989480A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0990780A,Debit fournisseur SDC-VD0990780A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0990780A,Debit fournisseur SDC-VD0990780A
4.2887917038864097e-07,nan,13564426.5346,4.2887917038864097e-07,13564427.1163,total_cost,13564425.9528,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0990780A,Debit fournisseur SDC-VD0990780A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0990780A,Debit fournisseur SDC-VD0990780A
4.957473314202971e-06,nan,4656606.0037,4.957473314202971e-06,4656608.3122,avg_inventory,4656603.6952,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0990780A,Debit fournisseur SDC-VD0990780A
0.0,nan,0.959867,0.0,0.959867,fill_rate,0.959867,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0993480A,Debit fournisseur SDC-VD0993480A
0.0,nan,728.5,0.0,728.5,ending_backlog,728.5,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0993480A,Debit fournisseur SDC-VD0993480A
0.0006666352592893267,nan,13564426.5346,0.0006666352592893267,13563257.0314,total_cost,13561448.5264,central,supplier_capacity_node,supplier_capacity_node::SDC-VD0993480A,Debit fournisseur SDC-VD0993480A
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-VD0993480A,Debit fournisseur SDC-VD0993480A
