day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1067808.4675,42325.6276,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,264.6474,1065898.2082,42262.2115,180.8992,73.8033,2414.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,311.7661,1063751.158,42193.2753,228.5825,88.7503,3017.1,0.0,906.156
3,60.0,0.0,200.0,178.904,94.64,316.219,1061759.9861,42124.3442,231.4983,88.9505,3017.1,0.0,2414.706
4,55.0,0.0,255.0,149.2,94.928,1388.3496,1059694.1049,42055.41,740.5538,99.7029,3017.1,1026.84,2896.416
5,50.0,43.0,262.0,174.2,94.9856,2758.2737,1057628.2228,41986.4757,1373.5609,113.4084,3017.1,2414.706,1990.26
6,45.0,43.0,264.0,199.2,91.223,3366.9463,1055724.3449,41922.7425,1665.916,117.9398,3017.1,3017.1,367.8422
7,40.0,0.0,304.0,205.002,86.2446,3272.0196,1054153.2766,41866.6856,1559.376,91.2876,1632.4573,3017.1,0.0
8,47.5,75.0,276.5,141.9822,91.2489,3213.2206,1052313.0317,41806.0737,1459.703,79.8329,89.5802,3017.1,0.0
9,52.5,25.0,304.0,223.2923,95.0,1756.3851,1051918.5387,41801.2386,795.5391,91.454,168.8601,3017.1,14.5802
10,60.0,25.0,339.0,112.6827,95.0,1789.6149,1051380.2063,41796.651,821.9331,92.2863,193.8601,3017.1,89.5802
11,55.0,50.0,344.0,246.197,95.0,1747.3389,1049608.0216,41735.8683,788.1945,96.0301,200.0,1632.4573,163.2336
12,50.0,91.8601,302.1399,374.0544,95.0,1841.7124,1046284.5835,41611.6033,838.151,110.8572,200.0,89.5802,173.6534
13,45.0,68.7356,278.4044,1118.7021,91.226,1769.0668,1044024.1116,41536.8511,799.0387,121.7985,200.0,168.8601,97.2453
14,40.0,25.0,293.4044,360.5684,86.2452,661.6453,1042370.7439,41475.2137,335.4327,114.1231,1178.3734,193.8601,24.8755
15,47.5,0.0,340.9044,3287.8004,91.249,478.0885,1043669.3495,41542.8324,302.5852,106.8338,2491.1268,200.0,0.0
16,52.5,50.0,343.4044,237.1444,95.0,348.9559,1041854.0378,41479.6895,239.0068,95.8552,3040.1,200.0,904.203
17,60.0,143.7356,259.6688,235.8941,95.0,408.4424,1039884.2538,41417.8439,287.0865,89.9116,3017.1,200.0,2412.753
18,55.0,0.0,314.6688,149.7221,95.0,1332.5571,1038026.2921,41355.3644,705.9455,99.2207,3020.4984,1178.3734,2903.9298
19,50.0,43.7471,320.9217,170.1305,95.0,2721.1853,1036069.1168,41290.3728,1354.4136,113.31,3030.6484,2491.1268,1999.7267
20,45.0,71.2375,294.6841,266.112,91.226,3305.6902,1034288.1694,41227.5854,1629.3488,117.7336,3037.4,3040.1,379.9437
21,40.0,0.0,334.6841,3348.5375,86.2452,3288.6475,1035844.0085,41293.6221,1576.8075,92.0493,1662.227,3017.1,11.0051
22,47.5,73.1245,309.0596,240.1396,91.249,3337.9262,1033982.4894,41232.6653,1548.4321,81.486,109.8803,3020.4984,16.9952
23,52.5,25.0,336.5596,190.5731,95.0,1734.7952,1033590.4155,41227.8446,779.4343,91.6441,189.1601,3030.6484,28.177
24,60.0,0.0,396.5596,1635.7344,74.8309,515.741,1037331.1997,41382.9901,215.8153,77.301,193.991,3037.4,72.8579
25,55.0,121.2375,330.3221,373.0395,79.3219,835.6601,1037673.0122,41400.3129,370.2824,85.0972,196.6096,1662.227,108.5263
26,50.0,68.7356,311.5865,200.1271,74.6594,553.9707,1036955.9182,41375.2795,223.9371,88.4722,178.1957,109.8803,86.5289
27,45.0,48.1245,308.462,200.5049,72.7739,629.7114,1036272.0803,41350.7574,265.7316,78.3209,123.4731,189.1601,32.7549
28,40.0,4.8309,343.6311,209.0698,70.2835,596.3406,1035689.9621,41329.684,260.8392,58.2802,78.4432,193.991,0.0
29,47.5,70.6226,320.5085,168.6077,68.1245,281.222,1035639.6688,41331.2053,106.9843,34.3785,20.2491,196.6096,0.0
