record_index,system,component,family,mass_kg,lca_use_class,lca_confidence,lca_match_level,lca_equipment_match,lca_material_match,raw_materials_status,role,name,supplier_status,is_primary,allocation_share_pct,country_code,lat,lon,geocode_status,source_confidence,site_quality,node_issue_count,node_max_severity,node_issue_codes
42,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,quantitative_ready,high,exact_equipment_material,SUPPORT MANCHETTE EQUIPEE,a5086,inferred_from_component_label,T1,SUMPAR,alternate_requires_allocation_source,False,0.0,FR,49.3892868,1.2085766,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
42,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,quantitative_ready,high,exact_equipment_material,SUPPORT MANCHETTE EQUIPEE,a5086,inferred_from_component_label,T1,Groupe Segnere / SEGNERE Ade,alternate_requires_allocation_source,False,0.0,FR,43.1576,-0.0191,source_backed_site,medium_high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
42,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,quantitative_ready,high,exact_equipment_material,SUPPORT MANCHETTE EQUIPEE,a5086,inferred_from_component_label,T1,MGA Villeneuve St Lot,alternate_requires_allocation_source,False,0.0,FR,44.3974711,0.7316929,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
42,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,quantitative_ready,high,exact_equipment_material,SUPPORT MANCHETTE EQUIPEE,a5086,inferred_from_component_label,T1,Senior Aerospace Thailand,alternate_requires_allocation_source,False,0.0,TH,13.0914,101.0108,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
42,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,quantitative_ready,high,exact_equipment_material,SUPPORT MANCHETTE EQUIPEE,a5086,inferred_from_component_label,T1,L&P Aerospace,alternate,False,0.0,FR,48.8918171,2.176984,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
42,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,quantitative_ready,high,exact_equipment_material,SUPPORT MANCHETTE EQUIPEE,a5086,inferred_from_component_label,T1,JV Group,alternate_requires_allocation_source,False,0.0,FR,44.854094,-0.4991053,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
42,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,quantitative_ready,high,exact_equipment_material,SUPPORT MANCHETTE EQUIPEE,a5086,inferred_from_component_label,T1,Groupe LAUAK,alternate,False,0.0,FR,43.3833153,-1.3279615,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
42,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,quantitative_ready,high,exact_equipment_material,SUPPORT MANCHETTE EQUIPEE,a5086,inferred_from_component_label,T3,AMAG Austria Metall,baseline_primary,True,100.0,AT,48.2266686,13.0356549,source_backed_site,high,source_backed_or_medium_high,0,INFO,
42,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,quantitative_ready,high,exact_equipment_material,SUPPORT MANCHETTE EQUIPEE,a5086,inferred_from_component_label,T3,thyssenkrupp Materials France,alternate,False,0.0,FR,48.758488,1.925304,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
42,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,quantitative_ready,high,exact_equipment_material,SUPPORT MANCHETTE EQUIPEE,a5086,inferred_from_component_label,T3,Euralliage Ile de France,alternate_requires_allocation_source,False,0.0,FR,48.986,2.449,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
42,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,quantitative_ready,high,exact_equipment_material,SUPPORT MANCHETTE EQUIPEE,a5086,inferred_from_component_label,T3,Aluminium France,alternate,False,0.0,FR,47.9949854,3.7585376,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
42,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,quantitative_ready,high,exact_equipment_material,SUPPORT MANCHETTE EQUIPEE,a5086,inferred_from_component_label,T4,Hindalco Industries,alternate,False,0.0,IN,24.2236632,83.0306552,source_backed_industrial_site,medium_high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
42,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,quantitative_ready,high,exact_equipment_material,SUPPORT MANCHETTE EQUIPEE,a5086,inferred_from_component_label,T4,Aluminium Corporation of China / Chalco,alternate_requires_allocation_source,False,0.0,CN,36.7653535,101.7640249,source_backed_industrial_site_candidate_requires_certificate,low,source_backed_or_medium_high,2,MEDIUM,inactive_alternate_requires_allocation;material_certificate_required
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T4,Alcoa,baseline_primary,True,100.0,US,37.9202921,-87.3302684,source_backed_industrial_site,medium_high,source_backed_or_medium_high,0,INFO,
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T3,Constellium,alternate,False,0.0,FR,45.5583927,3.2601128,source_backed_industrial_site,medium_high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T2,ESPACE - internal machining/forming process,baseline_primary_assumed_internalized_process,True,100.0,FR,44.7776436,-0.6475364,virtual_node_at_downstream_site,,unknown_or_legacy,1,MEDIUM,baseline_node_is_assumption
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T1,ESPACE,baseline_primary,True,100.0,FR,44.7776436,-0.6475364,kept_from_source_json,,unknown_or_legacy,0,INFO,
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,OEM,Safran Seats / Safran internal group,baseline_primary,True,100.0,FR,48.8125,1.9495,source_backed_site,high,source_backed_or_medium_high,0,INFO,
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T1,Figeac Aero,alternate,False,0.0,FR,44.590773,2.0333182,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T1,ETS Gattefin,alternate_requires_allocation_source,False,0.0,FR,47.1426393,2.2372016,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T1,SUMPAR,alternate_requires_allocation_source,False,0.0,FR,49.3892868,1.2085766,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T1,Groupe Segnere / SEGNERE Ade,alternate_requires_allocation_source,False,0.0,FR,43.1576,-0.0191,source_backed_site,medium_high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T1,MGA Villeneuve St Lot,alternate_requires_allocation_source,False,0.0,FR,44.3974711,0.7316929,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T1,Senior Aerospace Thailand,alternate_requires_allocation_source,False,0.0,TH,13.0914,101.0108,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T1,L&P Aerospace,alternate,False,0.0,FR,48.8918171,2.176984,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T1,JV Group,alternate_requires_allocation_source,False,0.0,FR,44.854094,-0.4991053,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T1,Groupe LAUAK,alternate,False,0.0,FR,43.3833153,-1.3279615,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T3,AMAG Austria Metall,baseline_primary,True,100.0,AT,48.2266686,13.0356549,source_backed_site,high,source_backed_or_medium_high,0,INFO,
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T3,thyssenkrupp Materials France,alternate,False,0.0,FR,48.758488,1.925304,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T3,Euralliage Ile de France,alternate_requires_allocation_source,False,0.0,FR,48.986,2.449,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T3,Aluminium France,alternate,False,0.0,FR,47.9949854,3.7585376,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T4,Hindalco Industries,alternate,False,0.0,IN,24.2236632,83.0306552,source_backed_industrial_site,medium_high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
43,Support NFC,A5086 - Aluminium,aluminium,0.01,quantitative_ready,high,exact_equipment_material,SUPPORT NFC,a5086,inferred_from_component_label,T4,Aluminium Corporation of China / Chalco,alternate_requires_allocation_source,False,0.0,CN,36.7653535,101.7640249,source_backed_industrial_site_candidate_requires_certificate,low,source_backed_or_medium_high,2,MEDIUM,inactive_alternate_requires_allocation;material_certificate_required
44,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,quantitative_ready,high,exact_equipment_material,RENFORT TUBULAIRE,a6060,inferred_from_component_label,T4,Alcoa,baseline_primary,True,100.0,US,37.9202921,-87.3302684,source_backed_industrial_site,medium_high,source_backed_or_medium_high,0,INFO,
44,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,quantitative_ready,high,exact_equipment_material,RENFORT TUBULAIRE,a6060,inferred_from_component_label,T3,Constellium,alternate,False,0.0,FR,45.5583927,3.2601128,source_backed_industrial_site,medium_high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
44,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,quantitative_ready,high,exact_equipment_material,RENFORT TUBULAIRE,a6060,inferred_from_component_label,T2,Groupe Segnere / SEGNERE Ade - internal machining/forming process,baseline_primary_assumed_internalized_process,True,100.0,FR,43.1576,-0.0191,virtual_node_at_downstream_site,medium_high,source_backed_or_medium_high,1,MEDIUM,baseline_node_is_assumption
44,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,quantitative_ready,high,exact_equipment_material,RENFORT TUBULAIRE,a6060,inferred_from_component_label,T1,Groupe Segnere / SEGNERE Ade,baseline_primary,True,100.0,FR,43.1576,-0.0191,source_backed_site,medium_high,source_backed_or_medium_high,0,INFO,
44,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,quantitative_ready,high,exact_equipment_material,RENFORT TUBULAIRE,a6060,inferred_from_component_label,OEM,Safran Seats / Safran internal group,baseline_primary,True,100.0,FR,48.8125,1.9495,source_backed_site,high,source_backed_or_medium_high,0,INFO,
44,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,quantitative_ready,high,exact_equipment_material,RENFORT TUBULAIRE,a6060,inferred_from_component_label,T1,L&P Aerospace,alternate,False,0.0,FR,48.8918171,2.176984,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
44,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,quantitative_ready,high,exact_equipment_material,RENFORT TUBULAIRE,a6060,inferred_from_component_label,T1,JV Group,alternate,False,0.0,FR,44.854094,-0.4991053,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
44,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,quantitative_ready,high,exact_equipment_material,RENFORT TUBULAIRE,a6060,inferred_from_component_label,T1,Senior Aerospace Thailand,alternate,False,0.0,TH,13.0914,101.0108,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
44,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,quantitative_ready,high,exact_equipment_material,RENFORT TUBULAIRE,a6060,inferred_from_component_label,T3,AMAG Austria Metall,baseline_primary,True,100.0,AT,48.2266686,13.0356549,source_backed_site,high,source_backed_or_medium_high,0,INFO,
44,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,quantitative_ready,high,exact_equipment_material,RENFORT TUBULAIRE,a6060,inferred_from_component_label,T3,thyssenkrupp Materials France,alternate,False,0.0,FR,48.758488,1.925304,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
44,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,quantitative_ready,high,exact_equipment_material,RENFORT TUBULAIRE,a6060,inferred_from_component_label,T3,Euralliage Ile de France,alternate_requires_allocation_source,False,0.0,FR,48.986,2.449,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
44,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,quantitative_ready,high,exact_equipment_material,RENFORT TUBULAIRE,a6060,inferred_from_component_label,T3,Aluminium France,alternate,False,0.0,FR,47.9949854,3.7585376,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
44,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,quantitative_ready,high,exact_equipment_material,RENFORT TUBULAIRE,a6060,inferred_from_component_label,T4,Hindalco Industries,alternate,False,0.0,IN,24.2236632,83.0306552,source_backed_industrial_site,medium_high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
44,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,quantitative_ready,high,exact_equipment_material,RENFORT TUBULAIRE,a6060,inferred_from_component_label,T4,Aluminium Corporation of China / Chalco,alternate_requires_allocation_source,False,0.0,CN,36.7653535,101.7640249,source_backed_industrial_site_candidate_requires_certificate,low,source_backed_or_medium_high,2,MEDIUM,inactive_alternate_requires_allocation;material_certificate_required
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T4,Saarstahl,baseline_primary,True,100.0,DE,49.3593951,7.1714727,kept_from_source_json,,unknown_or_legacy,0,INFO,
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T3,Aubert & Duval,baseline_primary,True,100.0,FR,45.9235016,2.8415731,source_backed_industrial_site,medium_high,source_backed_or_medium_high,0,INFO,
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T2,SCHROTH Safety Products,baseline_primary,True,100.0,US,26.18,-80.19,source_backed_site,high,source_backed_or_medium_high,0,INFO,
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,ESPACE,baseline_primary,True,100.0,FR,44.7776436,-0.6475364,kept_from_source_json,,unknown_or_legacy,0,INFO,
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,OEM,Safran Seats / Safran internal group,baseline_primary,True,100.0,FR,48.8125,1.9495,source_backed_site,high,source_backed_or_medium_high,0,INFO,
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,Groupe LAUAK,alternate,False,0.0,FR,43.3833153,-1.3279615,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,ETS Gattefin,alternate_requires_allocation_source,False,0.0,FR,47.1426393,2.2372016,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,AmSafe,alternate_requires_allocation_source,False,0.0,US,33.456,-112.16,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,J&C Aero,alternate,False,0.0,LT,54.6329,25.2778,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,Anjou Aeronautique,alternate,False,0.0,FR,48.976,2.032,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,MGA Villeneuve St Lot,alternate_requires_allocation_source,False,0.0,FR,44.3974711,0.7316929,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,Ancra International,alternate,False,0.0,US,34.123,-117.908,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,TA Aerospace,alternate,False,0.0,US,34.428,-118.561,source_backed_site,medium,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,SUMPAR,alternate_requires_allocation_source,False,0.0,FR,49.3892868,1.2085766,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,Groupe Segnere / SEGNERE Ade,alternate_requires_allocation_source,False,0.0,FR,43.1576,-0.0191,source_backed_site,medium_high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,Senior Aerospace Thailand,alternate_requires_allocation_source,False,0.0,TH,13.0914,101.0108,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,JAMCO Aircraft Interiors - Niigata,alternate,False,0.0,JP,38.0218,139.4275,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,JAMCO Aircraft Interiors - Miyazaki,alternate,False,0.0,JP,31.8961,131.3429,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,JAMCO Philippines Inc.,alternate,False,0.0,PH,15.1858,120.5615,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,L&P Aerospace,alternate,False,0.0,FR,48.8918171,2.176984,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T1,JV Group,alternate_requires_allocation_source,False,0.0,FR,44.854094,-0.4991053,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
45,Ceinture de sécurité,acier,steel,0.72,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,steel share of 80%INOX 20%Nylon,inferred_from_component_label,T4,ArcelorMittal,alternate_requires_allocation_source,False,0.0,FR,46.7897099,4.4493912,source_backed_industrial_site_candidate_requires_certificate,medium_high,source_backed_or_medium_high,2,MEDIUM,inactive_alternate_requires_allocation;material_certificate_required
46,Support clamps,acier,steel,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,steel share of 50% INOX 50% PA66,inferred_from_component_label,T4,Saarstahl,baseline_primary,True,100.0,DE,49.3593951,7.1714727,kept_from_source_json,,unknown_or_legacy,0,INFO,
46,Support clamps,acier,steel,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,steel share of 50% INOX 50% PA66,inferred_from_component_label,T3,Krupp,alternate,False,0.0,DE,51.3350109,7.5747349,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
46,Support clamps,acier,steel,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,steel share of 50% INOX 50% PA66,inferred_from_component_label,T2,SCHROTH Safety Products,baseline_primary,True,100.0,US,26.18,-80.19,source_backed_site,high,source_backed_or_medium_high,0,INFO,
46,Support clamps,acier,steel,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,steel share of 50% INOX 50% PA66,inferred_from_component_label,T1,ESPACE,baseline_primary,True,100.0,FR,44.7776436,-0.6475364,kept_from_source_json,,unknown_or_legacy,0,INFO,
46,Support clamps,acier,steel,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,steel share of 50% INOX 50% PA66,inferred_from_component_label,OEM,Safran Seats / Safran internal group,baseline_primary,True,100.0,FR,48.8125,1.9495,source_backed_site,high,source_backed_or_medium_high,0,INFO,
46,Support clamps,acier,steel,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,steel share of 50% INOX 50% PA66,inferred_from_component_label,T1,Groupe LAUAK,alternate,False,0.0,FR,43.3833153,-1.3279615,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
46,Support clamps,acier,steel,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,steel share of 50% INOX 50% PA66,inferred_from_component_label,T1,ETS Gattefin,alternate_requires_allocation_source,False,0.0,FR,47.1426393,2.2372016,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
46,Support clamps,acier,steel,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,steel share of 50% INOX 50% PA66,inferred_from_component_label,T1,AmSafe,alternate_requires_allocation_source,False,0.0,US,33.456,-112.16,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
46,Support clamps,acier,steel,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,steel share of 50% INOX 50% PA66,inferred_from_component_label,T1,J&C Aero,alternate,False,0.0,LT,54.6329,25.2778,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
46,Support clamps,acier,steel,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,steel share of 50% INOX 50% PA66,inferred_from_component_label,T1,Anjou Aeronautique,alternate,False,0.0,FR,48.976,2.032,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
46,Support clamps,acier,steel,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,steel share of 50% INOX 50% PA66,inferred_from_component_label,T1,MGA Villeneuve St Lot,alternate_requires_allocation_source,False,0.0,FR,44.3974711,0.7316929,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
46,Support clamps,acier,steel,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,steel share of 50% INOX 50% PA66,inferred_from_component_label,T1,Ancra International,alternate,False,0.0,US,34.123,-117.908,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
46,Support clamps,acier,steel,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,steel share of 50% INOX 50% PA66,inferred_from_component_label,T1,TA Aerospace,alternate,False,0.0,US,34.428,-118.561,source_backed_site,medium,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
46,Support clamps,acier,steel,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,steel share of 50% INOX 50% PA66,inferred_from_component_label,T1,SUMPAR,alternate_requires_allocation_source,False,0.0,FR,49.3892868,1.2085766,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
