day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,3.268181,1034.86501,177.149995,150.789995,1.2787,53.417218,1.305936,1579.765404,0.380439,0.197645,1.058901,0.432842,0.079058,0.005632,0.009511,0.320303,0.014906,0.37508,169.385194,180.154794,2.33497,96.12537,542.342122
17,3.40555,0.0,204.732001,155.24,1.1427,49.781419,1.168736,1623.693799,0.380439,0.167195,1.440682,0.423707,0.07881,0.006588,0.008496,0.315346,0.012876,0.37508,162.269994,155.154794,2.05997,85.97537,618.8
18,3.40555,0.0,204.732001,155.24,1.721844,49.781419,1.368736,1821.612429,0.339839,0.257926,1.608075,0.372957,0.06663,0.006405,0.007481,0.277791,0.014865,0.368381,137.269994,160.7696,2.054382,75.82537,618.8
19,3.011846,1659.501516,182.233601,132.741599,1.928195,45.011759,1.714506,1826.032985,0.337468,0.227476,1.415225,0.322207,0.06663,0.008275,0.006466,0.275597,0.014865,0.409995,112.269994,135.7696,1.779382,75.82537,537.6
20,3.449326,1170.142276,211.733921,177.121919,2.135963,40.665826,1.930495,2329.798702,0.373534,0.250017,1.226294,0.323238,0.054698,0.00728,0.005472,0.307154,0.014906,0.411026,94.893191,161.277597,1.50997,85.165968,539.249976
21,3.109984,0.0,192.342083,157.730082,2.118185,45.490556,1.975361,2142.575976,0.336996,0.222613,1.438441,0.328316,0.068097,0.006367,0.005439,0.310912,0.013079,0.415073,122.394791,213.779197,1.796427,76.031617,466.175171
22,3.966716,9961.077292,185.952091,168.802096,2.292326,40.500078,1.787041,2156.671988,0.303705,0.224075,1.64671,0.334486,0.082469,0.00944,0.004607,0.317673,0.013445,0.423178,201.89511,243.279517,1.570931,67.708747,560.342234
23,4.320898,14425.967635,160.952091,160.952091,2.094076,40.500078,2.155348,1915.304038,0.301755,0.256767,1.637451,0.290435,0.071897,0.008559,0.004558,0.285075,0.019416,0.379127,210.809981,221.579581,1.607232,67.221443,562.935647
24,3.883419,12917.417635,185.952091,185.952091,1.895826,45.38286,1.955348,1787.494847,0.385326,0.228095,1.455863,0.293399,0.060428,0.008618,0.005573,0.249713,0.017505,0.331341,193.392797,205.154794,1.870774,67.814209,623.542122
25,3.445939,11408.867635,160.952091,160.952091,1.697576,40.08286,2.07448,1546.126897,0.344726,0.228095,1.455863,0.293399,0.081885,0.008618,0.006405,0.24895,0.015475,0.331341,242.8848,180.154794,2.118257,83.544464,618.8
26,3.00846,12917.417635,186.568495,185.952091,1.499326,53.954068,1.87448,1773.398835,0.304126,0.255498,1.637451,0.2867,0.080277,0.008618,0.006405,0.245192,0.017463,0.379127,217.8848,155.154794,1.843257,73.394464,618.8
27,2.929708,12766.466119,161.568495,211.568495,2.225223,59.254068,2.07448,1532.030885,0.263526,0.225048,1.602735,0.23595,0.068097,0.007603,0.006385,0.245192,0.015433,0.328377,217.8848,168.392797,1.568257,76.031617,537.6
28,3.277939,11288.569701,137.114595,226.96801,2.184778,54.061763,2.015744,1295.567507,0.256218,0.254879,1.409885,0.417777,0.066878,0.006588,0.00537,0.242999,0.013403,0.429877,217.8848,159.768394,2.340896,65.881617,618.8
29,2.884235,9930.971217,114.616195,228.0477,2.204616,49.292102,2.024077,1078.351795,0.296818,0.224429,1.217035,0.367027,0.064685,0.007544,0.006283,0.205444,0.013135,0.480627,192.8848,134.768394,2.291392,55.731617,618.8
