day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1067772.4675,42324.1876,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,264.6474,1065862.2082,42260.7715,180.8992,73.8033,2414.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,311.7661,1063715.158,42191.8353,228.5825,88.7503,3017.1,0.0,906.156
3,60.0,0.0,200.0,178.904,94.64,316.219,1061723.9861,42122.9042,231.4983,88.9505,3017.1,0.0,2414.706
4,55.0,0.0,255.0,149.2,94.928,1388.3496,1059658.1049,42053.97,740.5538,99.7029,3017.1,1026.84,2896.416
5,50.0,43.0,262.0,174.2,94.9856,343.5677,1060006.9288,42081.624,129.7971,28.9193,0.0,2414.706,0.0
6,45.0,43.0,264.0,199.2,91.223,349.8463,1061120.1509,42138.5747,141.9788,27.4268,0.0,3017.1,0.0
7,40.0,50.0,254.0,230.002,86.2446,223.184,1062572.9181,42203.4713,72.3206,28.6889,26.9422,3017.1,0.0
8,47.5,25.0,276.5,215.166,91.2489,230.5787,1063838.4991,42264.0925,88.0052,50.6037,119.4403,3017.1,0.0
9,52.5,75.0,254.0,168.7356,95.0,262.3178,1061816.4167,42200.155,107.5097,77.1361,200.0,0.0,19.4403
10,60.0,96.2259,217.7741,273.3569,95.0,11680.2108,1048459.8367,41676.5915,5527.1821,251.4677,3207.6304,0.0,119.4403
11,55.0,0.0,272.7741,176.1994,95.0,270.5244,1046538.9537,41611.659,226.8335,141.604,3217.1,26.9422,1691.5784
12,50.0,66.2452,256.5289,215.5622,95.0,336.147,1044618.0639,41546.7406,248.2156,156.1435,3217.1,119.4403,3180.6882
13,45.0,25.0,276.5289,1251.1644,91.226,455.5221,1043878.4744,41527.7807,315.9603,169.0051,3217.1,200.0,4467.8248
14,40.0,23.1245,293.4044,159.5655,86.2452,3400.2669,1042301.128,41474.2271,1676.6797,181.2439,3165.1002,3207.6304,2639.0936
15,47.5,0.0,340.9044,301.5578,91.249,3449.5659,1040659.1136,41421.5444,1696.7576,147.878,3057.5983,3217.1,1017.3733
16,52.5,98.1245,295.2799,235.0356,95.0,3443.0406,1038716.5838,41358.9909,1680.7655,116.5125,2525.9233,3217.1,0.0
17,60.0,95.6226,259.6573,252.2295,95.0,3310.6822,1036926.1083,41298.0715,1538.9685,78.9395,1017.3733,3217.1,0.0
18,55.0,46.2375,268.4197,284.5432,95.0,2884.8543,1035591.1597,41254.7143,1317.323,54.4017,3.3984,3165.1002,0.0
19,50.0,0.0,318.4197,194.5306,95.0,1840.0952,1035149.6932,41248.5529,829.2645,44.1571,13.5484,3057.5983,0.0
20,45.0,93.7471,269.6726,119.0221,91.226,1685.1504,1034305.5094,41230.0772,755.3841,41.1862,20.3,2525.9233,2.6323
21,40.0,23.113,286.5596,274.6124,86.2452,1509.2209,1032544.0105,41165.2185,685.5405,41.9553,47.2422,1017.3733,11.0051
22,47.5,0.0,334.0596,3411.9584,91.249,1713.7041,1032534.5568,41172.0714,802.1961,65.8409,139.7403,3.3984,16.9952
23,52.5,118.7356,267.824,239.0618,95.0,1705.5306,1029109.4006,41046.8064,762.5966,91.9742,220.3,13.5484,33.0371
24,60.0,0.0,327.824,171.4345,88.8122,196.0258,1027692.4416,40997.4397,103.5167,98.8925,1355.4655,20.3,110.5115
25,55.0,98.113,284.711,231.2478,70.0,222.6632,1027577.7089,40996.5008,119.491,100.9707,1348.7623,47.2422,130.1225
26,50.0,0.0,334.711,20.7861,70.0,312.6594,1027353.1294,40994.4127,156.39,108.2309,1312.7656,139.7403,86.5289
27,45.0,23.1245,356.5865,330.5766,68.113,425.0243,1027392.2452,40995.564,228.7111,96.7613,1235.1655,220.3,32.7549
28,40.0,20.6226,375.9639,2851.8599,79.6054,1472.4982,1029058.3324,41064.4188,705.0218,87.3211,917.7503,1355.4655,0.0
29,47.5,93.8122,329.6517,162.43,72.7855,1416.9174,1028663.0743,41054.8182,634.7726,47.4821,20.2491,1348.7623,0.0
