day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,331.2827,853126.6573,1407.4561,1809.5864,804.2606,4021.3032,1823.2166,53.8067,0.0,0.0,0.0,0.0,25395.487,0.0,0.0
1,47.5,43.75,43.75,25872.3915,38.0,178.1697,902730.0617,1503.2311,1932.7257,858.9892,4294.9459,790.6744,2.5492,0.0,0.0,0.0,0.0,25395.487,0.0,0.0
2,52.5,26.25,70.0,25387.5915,49.6,137.3215,951466.6555,1598.5878,2055.3272,913.4788,4567.3938,636.2944,2.375,0.0,0.0,0.0,0.0,25395.487,0.0,0.0
3,60.0,130.0,0.0,25597.5915,57.92,170.6787,999960.2987,1693.985,2177.9807,967.9914,4839.9572,800.479,2.8766,0.0,0.0,0.0,0.0,25395.487,0.0,0.0
4,55.0,55.0,0.0,25495.1415,55.584,75.8322,1048610.0175,1789.3202,2300.5545,1022.4687,5112.3434,278.6292,1.881,0.0,0.0,0.0,0.0,25395.487,0.0,0.0
5,50.0,50.0,0.0,25589.1435,51.1168,66.3451,1097537.8091,1884.7807,2423.2895,1077.0175,5385.0877,237.3542,1.6959,0.0,0.0,0.0,0.0,25395.487,0.0,0.0
6,45.0,45.0,0.0,25460.3415,46.2234,56.4298,1146537.4785,1980.202,2545.974,1131.544,5657.72,194.7961,1.4979,0.0,0.0,0.0,0.0,25395.487,0.0,0.0
7,40.0,40.0,0.0,25376.5515,41.2447,46.4289,1195314.5025,2075.3121,2668.2584,1185.8926,5929.4631,151.9814,1.2973,0.0,0.0,0.0,0.0,25052.6298,0.0,0.0
8,47.5,47.5,0.0,25424.1175,46.2489,188.5784,1243799.4713,2170.357,2790.459,1240.204,6201.02,712.6263,2.8199,0.0,0.0,0.0,0.0,25052.6298,0.0,0.0
9,52.5,52.5,0.0,25426.8839,51.2498,222.2083,1292058.7345,2265.3396,2912.5795,1294.4798,6472.3989,674.5524,3.2572,0.0,0.0,0.0,0.0,25052.6298,0.0,0.0
10,60.0,60.0,0.0,25629.127,58.25,265.6103,1340203.5985,2360.4507,3034.8652,1348.829,6744.1449,839.3181,3.8978,0.0,0.0,0.0,0.0,25052.6298,0.0,0.0
11,55.0,55.0,0.0,25509.0639,55.65,166.2764,1388431.4332,2455.5063,3157.0795,1403.1464,7015.7322,314.9849,2.8522,0.0,0.0,0.0,0.0,25052.6298,0.0,0.0
12,50.0,50.0,0.0,25612.717,51.13,149.3955,1436956.3897,2550.657,3279.4162,1457.5183,7287.5915,270.6142,2.5868,0.0,0.0,0.0,0.0,25052.6298,0.0,0.0
13,45.0,45.0,0.0,25541.5666,46.226,131.5053,1485619.2513,2645.7877,3401.727,1511.8787,7559.3933,224.8381,2.3031,0.0,0.0,0.0,0.0,25052.6298,0.0,0.0
14,40.0,40.0,0.0,25378.3384,41.2452,113.4133,1534331.0577,2740.8488,3523.9485,1566.1993,7830.9966,178.7809,2.0157,0.0,0.0,0.0,0.0,25052.6298,0.0,0.0
15,47.5,47.5,0.0,25426.6354,46.249,221.5659,1582785.5529,2835.8645,3646.1114,1620.494,8102.4699,725.8264,3.2042,0.0,0.0,0.0,0.0,25052.6298,0.0,0.0
16,52.5,52.5,0.0,25527.4697,51.2498,222.2105,1631145.3989,2930.9642,3768.3826,1674.8367,8374.1835,674.5587,3.3175,0.0,0.0,0.0,0.0,25052.6298,0.0,0.0
17,60.0,60.0,0.0,25597.2197,58.25,265.6104,1679258.3555,3026.0361,3890.6178,1729.1635,8645.8174,839.3185,3.9012,0.0,0.0,0.0,0.0,25052.6298,0.0,0.0
