day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1067772.4675,42324.1876,228.7999,22.0825,0.0,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,264.6474,1065862.2082,42260.7715,84.311,25.5092,0.0,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,311.7661,1063715.158,42191.8353,107.8985,28.4083,0.0,0.0,0.0
3,60.0,0.0,200.0,178.904,94.64,316.219,1061723.9861,42122.9042,110.8143,28.6085,0.0,0.0,0.0
4,55.0,0.0,255.0,149.2,94.928,361.5096,1059658.1049,42053.97,142.2866,29.0925,0.0,0.0,0.0
5,50.0,43.0,262.0,93.0,94.9856,343.5677,1057511.0228,41985.0325,129.7971,28.9193,0.0,0.0,0.0
6,45.0,25.0,282.0,156.2,91.223,324.8463,1055607.1449,41921.2993,124.5863,27.1768,0.0,0.0,0.0
7,40.0,0.0,322.0,261.2,86.2446,223.184,1054124.0101,41865.5149,71.2429,20.0624,0.0,0.0,0.0
8,47.5,118.0,251.5,233.3701,91.2489,230.5787,1052297.6951,41805.4602,83.2276,12.3607,0.0,0.0,0.0
9,52.5,25.0,279.0,193.8572,95.0,287.3178,1050325.7344,41740.5277,116.9022,13.3491,0.0,0.0,0.0
10,60.0,0.0,339.0,200.2555,95.0,237.3293,1048435.1604,41675.6044,82.1253,12.8492,0.0,0.0,0.0
11,55.0,73.113,320.887,224.3128,95.0,218.5822,1046514.2779,41610.6719,69.0829,12.6618,0.0,0.0,0.0
12,50.0,68.7356,302.1515,242.8544,95.0,241.7067,1044593.1898,41545.7456,85.1706,12.893,0.0,0.0,0.0
13,45.0,25.0,322.1515,25.0,91.226,182.3976,1042700.5604,41485.7071,49.7436,11.8763,0.0,0.0,0.0
14,40.0,48.1245,314.027,290.5805,86.2452,217.6365,1041204.2291,41432.1493,81.9593,11.6696,0.0,0.0,0.0
15,47.5,43.7471,317.7799,276.1303,91.249,230.5789,1039494.927,41379.4517,83.2277,12.3607,0.0,0.0,0.0
16,52.5,0.0,370.2799,163.0957,95.0,266.6952,1037537.8273,41314.52,102.5551,13.1429,0.0,0.0,0.0
17,60.0,98.113,332.1669,390.2563,95.0,262.3293,1035714.1411,41249.5956,99.5178,13.0992,0.0,0.0,0.0
18,55.0,48.113,339.0539,173.0427,95.0,190.1838,1033795.3869,41184.6844,51.2228,12.3778,0.0,0.0,0.0
19,50.0,25.0,364.0539,291.0838,95.0,252.1793,1031955.7911,41120.7997,98.1211,12.9977,0.0,0.0,0.0
20,45.0,68.7471,340.3067,209.0723,91.226,223.0137,1030162.8708,41060.7782,83.2374,12.2825,0.0,0.0,0.0
21,40.0,68.7471,311.5596,199.9776,86.2452,209.2637,1028563.6867,41007.2101,80.8072,11.5859,0.0,0.0,0.0
22,47.5,0.0,359.0596,212.9112,91.249,198.0773,1026867.4142,40947.1845,65.8561,12.0357,0.0,0.0,0.0
23,52.5,25.0,386.5596,253.352,95.0,298.4053,1024943.8607,40883.1861,130.2806,13.46,0.0,0.0,0.0
24,60.0,100.0,346.5596,313.2442,88.8122,223.8503,1023520.5867,40833.8103,79.985,12.0244,0.0,0.0,0.0
25,55.0,114.9731,286.5865,247.4968,70.0,197.9191,1023382.7447,40831.947,66.7251,9.6672,0.0,0.0,0.0
26,50.0,25.0,311.5865,196.5925,79.3219,163.9062,1022653.8749,40806.4425,40.6936,10.3666,0.0,0.0,0.0
27,45.0,0.0,356.5865,222.2688,77.4349,180.8378,1021967.584,40782.1208,57.4001,10.3228,0.0,0.0,0.0
28,40.0,68.7471,327.8394,354.121,74.9445,189.0017,1021347.8939,40759.7762,69.5825,10.1231,0.0,0.0,0.0
29,47.5,0.0,375.3394,212.3877,72.7855,175.0822,1020989.4785,40746.141,54.5503,9.7467,0.0,0.0,0.0
