day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,414.5439,1067480.1475,42324.1759,198.0463,41.1793,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,235.8474,1065233.7202,42260.7464,166.5338,73.5153,2414.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,277.2061,1062721.27,42191.7955,211.3439,88.4047,3017.1,0.0,906.156
3,60.0,0.0,200.0,178.904,94.64,278.749,1060373.4881,42122.8502,213.4433,88.5758,3017.1,0.0,2414.706
4,55.0,0.0,255.0,149.2,94.928,1342.2572,1057992.9569,42053.9034,721.7055,99.4801,3029.008,1026.84,2896.416
5,50.0,43.0,262.0,93.0,94.9856,2712.1352,1055531.2248,41984.9533,1355.0252,113.353,3037.4,2414.706,1992.018
6,45.0,25.0,282.0,156.2,91.223,3296.5647,1053336.4472,41921.2084,1630.0886,117.642,3037.4,3017.1,378.9841
7,40.0,0.0,322.0,117.202,86.2446,3189.3947,1051482.3438,41865.4093,1521.4413,91.002,1659.4929,3017.1,19.5146
8,47.5,118.0,251.5,226.5781,91.2489,3120.0938,1049743.2034,41805.7255,1468.2548,81.5373,221.3658,3029.008,16.9952
9,52.5,25.0,279.0,218.8064,95.0,1672.5778,1049396.0919,41802.1367,810.982,94.8927,382.7,3037.4,36.2374
10,60.0,68.7356,270.2644,89.5581,95.0,1599.4648,1048949.1095,41797.5528,760.1174,94.1616,382.7,3037.4,223.5274
11,55.0,0.0,325.2644,58.9999,95.0,1655.7844,1047106.0777,41736.7673,792.2293,98.7686,382.7,1659.4929,383.8752
12,50.0,93.7356,281.5289,126.1406,95.0,1737.7321,1043651.0758,41611.5058,814.4277,113.4713,382.7,221.3658,370.0994
13,45.0,25.0,301.5289,1108.9645,91.226,1741.2919,1041484.0567,41536.7573,813.0407,125.1748,382.7,382.7,245.8467
14,40.0,25.0,316.5289,106.375,86.2452,544.8572,1039699.9637,41474.1231,290.4686,116.3493,1348.0734,382.7,219.1519
15,47.5,23.1245,340.9044,290.1801,91.249,348.5089,1038107.9441,41421.4424,255.8171,108.4345,2635.9513,382.7,267.1089
16,52.5,48.1245,345.2799,204.0159,95.0,357.6287,1036253.2466,41358.8924,298.8885,99.136,3199.8,382.7,1226.1219
17,60.0,75.0,330.2799,2545.6089,95.0,225.8967,1036844.9986,41394.56,217.8693,91.7402,3199.8,382.7,2789.4819
18,55.0,0.0,385.2799,50.2786,95.0,1220.1455,1034987.545,41331.5544,674.9619,101.6826,3199.8,1348.0734,3335.4687
19,50.0,45.6226,389.6573,1620.8546,73.5523,2596.8242,1034666.657,41328.8827,1329.0493,105.7952,3199.8,2635.9513,2407.7058
20,45.0,91.8601,342.7971,1715.6451,88.113,3248.6093,1034363.8154,41326.0105,1631.0851,119.0095,3199.8,3199.8,821.8304
21,40.0,25.0,357.7971,1621.1324,56.1218,3152.6896,1035077.1554,41358.4753,1514.1635,65.1808,1231.1227,3199.8,407.979
22,47.5,71.2375,334.0596,209.2845,67.7951,1377.5919,1036607.0861,41419.997,643.6199,32.3527,182.7596,3199.8,444.519
23,52.5,53.5523,333.0073,96.6205,46.8641,185.7459,1039393.8453,41531.4674,88.4327,11.6559,186.4878,3199.8,407.979
24,60.0,50.0,343.0073,158.1695,66.8644,243.2151,1042094.5801,41639.8212,112.3115,22.8746,193.3211,3199.8,444.519
25,55.0,0.0,398.0073,3124.1368,55.0,102.128,1046163.3316,41802.7335,52.606,21.0495,213.3211,1231.1227,444.519
26,50.0,0.0,448.0073,70.6854,56.8644,191.1016,1045908.4731,41792.7014,89.0139,30.3374,236.9902,182.7596,444.519
27,45.0,45.0,448.0073,58.7507,45.0,62.7159,1045908.4333,41792.6998,29.7592,27.1338,233.2024,186.4878,407.979
28,40.0,65.9081,422.0992,3195.7687,65.0,88.8644,1048911.5529,41913.1491,37.0411,41.7356,262.7,193.3211,444.519
29,47.5,12.9859,456.6134,70.1857,55.9322,148.5999,1048782.6831,41908.1565,69.093,42.8417,259.5955,213.3211,444.519
