day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,331.2827,873606.5898,1450.1642,1864.4968,828.6653,4143.3263,1823.2166,53.8067,0.0,0.0,0.0,0.0,45875.4194,0.0,0.0
1,47.5,43.75,43.75,25872.3915,38.0,178.1697,943689.9265,1588.6472,2042.5465,907.7984,4538.9921,790.6744,2.5492,0.0,0.0,0.0,0.0,45875.4194,0.0,0.0
2,52.5,26.25,70.0,25387.5915,49.6,137.3215,1012906.4528,1726.7121,2220.0584,986.6926,4933.4631,636.2944,2.375,0.0,0.0,0.0,0.0,45875.4194,0.0,0.0
3,60.0,130.0,0.0,25597.5915,57.92,170.6787,1081880.0284,1864.8173,2397.6223,1065.6099,5328.0496,800.479,2.8766,0.0,0.0,0.0,0.0,45875.4194,0.0,0.0
4,55.0,55.0,0.0,25495.1415,55.584,75.8322,1151009.6796,2002.8606,2575.1065,1144.4918,5722.4589,278.6292,1.881,0.0,0.0,0.0,0.0,45875.4194,0.0,0.0
5,50.0,50.0,0.0,25589.1435,51.1168,66.3451,1220417.4036,2141.0292,2752.7518,1223.4453,6117.2263,237.3542,1.6959,0.0,0.0,0.0,0.0,45875.4194,0.0,0.0
6,45.0,45.0,0.0,25460.3415,46.2234,56.4298,1289897.0054,2279.1586,2930.3467,1302.3763,6511.8817,194.7961,1.4979,0.0,0.0,0.0,0.0,45875.4194,0.0,0.0
7,40.0,40.0,0.0,25376.5515,41.2447,46.4289,1358725.3904,2416.6233,3107.0871,1380.9276,6904.6381,151.9814,1.2973,0.0,0.0,0.0,0.0,45103.9908,0.0,0.0
8,47.5,47.5,0.0,25424.1175,46.2489,188.5784,1427261.7202,2554.0229,3283.7437,1459.4417,7297.2083,712.6263,2.8199,0.0,0.0,0.0,0.0,45103.9908,0.0,0.0
9,52.5,52.5,0.0,25426.8839,51.2498,222.2083,1495572.3444,2691.3602,3460.3202,1537.9201,7689.6005,674.5524,3.2572,0.0,0.0,0.0,0.0,45103.9908,0.0,0.0
