day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1081825.0421,42847.7103,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,264.6474,1079914.7828,42784.2943,180.8992,73.8033,2414.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.8,313.7134,1077723.0401,42713.8018,253.4899,101.063,3620.52,0.0,338.9412
3,60.0,0.0,200.0,178.904,98.76,329.5902,1075424.9793,42634.1847,260.927,102.6965,3620.52,0.0,2096.1002
4,55.0,0.0,255.0,149.8,97.752,1398.1147,1073148.7453,42557.9258,768.7353,112.9272,3620.52,1026.84,2748.216
5,50.0,43.0,262.0,174.2,95.5504,2760.1067,1071040.7925,42487.5266,1398.4231,125.7067,3620.52,2414.706,1876.1412
6,45.0,43.0,264.0,206.144,91.223,3977.3103,1069136.9147,42423.7934,1961.5465,129.1179,3270.8234,3620.52,0.0
7,40.0,0.0,304.0,205.002,86.2446,3852.4864,1067588.7995,42368.6546,1804.6042,85.3348,937.8717,3620.52,0.0
8,47.5,75.6,275.9,142.5822,91.2489,2472.5573,1067092.6379,42361.8061,1120.3033,77.6165,135.6579,3620.52,0.0
9,52.5,25.0,303.4,148.7487,95.6249,1789.2962,1067149.5907,42378.2712,813.9027,98.1398,220.0,3620.52,16.9077
10,60.0,48.113,315.287,210.9089,99.125,2043.6618,1066392.1756,42363.5104,941.2724,101.0738,220.0,3270.8234,125.1577
11,55.0,82.5088,287.7782,319.0309,97.825,1948.4013,1063563.4091,42260.1078,880.5168,106.1543,220.0,937.8717,187.6478
12,50.0,29.125,308.6533,124.5442,95.565,1898.2119,1060002.5224,42133.0523,853.3504,119.2837,220.0,135.6579,153.12
13,45.0,0.0,353.6533,1262.3645,91.226,1870.2068,1057904.4484,42058.3065,851.1778,129.0719,212.8171,220.0,32.7549
14,40.0,160.6072,233.0461,293.1963,86.2452,1609.624,1055126.2628,41957.921,721.0389,95.2765,156.0488,220.0,0.0
15,47.5,0.0,280.5461,2665.3326,91.249,433.3998,1055867.0891,41998.4305,237.4758,77.9158,1463.6154,220.0,0.0
16,52.5,25.565,307.4811,213.947,95.6249,362.097,1054015.3545,41935.87,258.3186,92.5464,2989.6242,220.0,0.0
17,60.0,96.2475,271.2336,226.4838,99.125,355.7075,1051855.3277,41864.7614,279.0464,102.9984,3620.52,212.8171,1126.5638
18,55.0,71.8624,254.3712,265.3317,97.825,416.0857,1049734.0011,41792.8371,313.2839,103.183,3623.9184,156.0488,2757.5933
19,50.0,0.0,304.3712,174.2084,95.565,1756.4571,1047721.6158,41724.0569,930.3797,115.9428,3634.0684,1463.6154,2856.8702
20,45.0,48.1245,301.2466,220.3495,91.226,3337.0399,1045836.1933,41660.3353,1681.6314,130.1155,3640.82,2989.6242,1264.5629
21,40.0,43.7356,297.511,3890.5266,86.2452,3873.803,1047908.5505,41748.8309,1877.5189,113.6857,2540.1107,3620.52,11.0051
22,47.5,109.775,235.2361,203.1428,91.249,3847.9258,1046066.8045,41688.665,1783.44,88.5649,404.6515,3623.9184,16.9952
23,52.5,25.0,262.7361,258.9193,95.6249,2071.4538,1045965.3188,41693.9107,943.2578,94.197,214.9818,3634.0684,23.317
24,60.0,23.1245,299.6115,195.5538,99.125,2012.5168,1045618.6786,41693.1337,914.7521,101.1683,240.3,3640.82,96.0987
25,55.0,46.1876,308.4239,211.6158,97.825,1969.1096,1044300.3489,41654.4342,900.4803,102.7262,233.5968,2540.1107,184.8308
26,50.0,119.9754,238.4485,437.5715,95.565,1900.2312,1041228.6134,41540.0358,860.9191,115.0949,223.4468,404.6515,182.8087
27,45.0,0.0,283.4485,172.4883,91.226,1775.2108,1038130.6408,41424.269,792.5585,126.8242,220.0,214.9818,80.5789
28,40.0,70.6226,252.8259,1743.8786,72.4371,888.5895,1038618.176,41446.8126,403.1725,93.3239,135.453,240.3,0.0
29,47.5,0.0,300.3259,1704.4118,72.7855,660.1737,1039500.2901,41485.6302,280.7732,48.0021,20.2491,233.5968,0.0
