day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,2.830702,15445.158399,177.149995,130.549995,1.43493,35.395799,0.905936,1296.246269,0.262701,0.228095,1.811003,0.331342,0.111939,0.008576,0.008435,0.208401,0.015433,0.380158,212.269994,180.154794,1.50997,75.015968,537.6
17,2.830702,13936.608399,152.149995,137.269995,1.23668,30.095799,0.905936,2445.540687,0.26033,0.284357,1.618153,0.280592,0.099759,0.007561,0.00742,0.245956,0.013403,0.380158,187.269994,155.154794,1.49391,75.015968,618.8
18,2.814042,13695.703674,127.657993,112.777993,1.617371,24.903494,1.073997,2209.077309,0.30093,0.278875,1.425303,0.273893,0.087579,0.008555,0.006405,0.245193,0.011373,0.380158,162.269994,130.154794,1.76891,64.865968,618.8
19,2.779066,12338.10519,115.279592,140.279592,1.625472,20.133834,1.28217,1991.861597,0.26033,0.306278,1.232453,0.223143,0.087579,0.009328,0.00539,0.280554,0.013135,0.329408,144.385194,155.154794,2.04391,64.659721,537.6
20,3.631253,12609.663493,194.779912,144.779912,1.66116,29.591086,1.118173,1907.501726,0.220555,0.276447,1.043522,0.265789,0.087827,0.008334,0.006325,0.281317,0.011147,0.325361,119.893191,162.777991,2.31891,73.188838,539.249976
21,4.12648,11300.245954,173.079976,148.079976,1.687329,24.990699,1.32456,1697.994963,0.259859,0.279494,0.869969,0.321617,0.089045,0.008301,0.00742,0.282882,0.00932,0.329408,197.394791,172.394791,2.585127,74.204488,547.375171
22,4.152029,9879.796046,199.539989,174.539989,1.500657,25.192526,1.30984,1712.090974,0.307767,0.284357,1.093616,0.429287,0.10181,0.007469,0.008559,0.252087,0.009685,0.382595,176.89511,151.89511,2.585127,84.841791,560.342234
23,4.152029,9879.796046,234.15199,149.539989,1.687329,19.892526,1.29816,1470.723024,0.313127,0.257926,1.251751,0.433023,0.091238,0.006588,0.008693,0.219489,0.011983,0.380158,155.195174,130.195174,2.59391,86.181617,629.518608
24,4.14314,9791.695954,209.15199,174.539989,1.683301,19.892526,1.09816,1229.355074,0.274898,0.288376,1.436566,0.385236,0.09073,0.007642,0.008651,0.217925,0.010072,0.383122,162.269994,106.655187,2.33497,76.624383,623.542122
25,3.70566,8283.145954,184.15199,149.539989,1.485051,14.592526,0.89816,1598.532215,0.348789,0.313345,1.625497,0.385236,0.09073,0.008598,0.009666,0.284319,0.01178,0.332372,137.269994,81.655187,2.05997,84.137229,618.8
26,3.268181,11706.649722,181.650391,187.269994,1.485051,30.492526,0.89816,1357.164265,0.347964,0.343795,1.432647,0.430908,0.102199,0.007583,0.008651,0.246764,0.00975,0.281622,137.269994,156.655187,2.05997,73.987229,537.6
27,3.70566,11706.649722,184.768394,162.269994,1.671723,25.192526,0.862157,1115.796315,0.347964,0.313345,1.239797,0.42583,0.090019,0.007481,0.008468,0.277559,0.00772,0.331341,112.269994,162.269994,2.054382,63.837229,537.6
28,3.689001,13245.853304,160.276392,158.277671,1.477502,25.300222,1.254541,1088.8397,0.343901,0.311566,1.239797,0.37508,0.077839,0.009452,0.008334,0.315114,0.013691,0.280591,87.269994,137.269994,2.026864,53.687229,537.6
29,3.689001,11888.25482,137.777991,135.779271,1.299089,25.300222,1.628141,1354.359888,0.303301,0.281116,1.239797,0.422866,0.065659,0.010284,0.007319,0.345146,0.015088,0.229841,87.269994,137.269994,1.751864,76.624383,618.8
