day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,44.0,44.0,0.0,0.0,44.0,585.271,37031.8896,1180.145,61.5312,44.949,1039.9344,0.0,0.0
1,44.0,44.0,0.0,77.952,44.0,219.7729,35202.3668,1118.7239,109.8942,71.412,2551.8635,0.0,0.0
2,44.0,44.0,0.0,0.0,44.0,213.1751,33173.6938,1052.6317,146.1142,89.4803,3465.8152,0.0,732.371
3,48.0,48.0,0.0,143.5161,46.696,226.1034,31160.4771,982.5186,147.9266,91.3919,3499.8359,0.0,2448.2683
4,52.0,52.0,0.0,91.7388,48.5392,1298.3536,29050.538,914.6402,182.3175,102.9441,3499.8359,1039.9344,3158.2519
5,56.0,56.0,0.0,337.1491,50.0,2819.1394,27166.3132,846.2082,231.643,112.2292,3499.8359,2551.8635,2356.3064
6,56.0,56.0,0.0,326.5936,50.0,3757.9952,25246.629,783.3114,262.3239,121.6178,3499.8359,3465.8152,640.4091
7,56.0,56.0,0.0,268.1155,50.0,3722.6654,23337.8171,717.0258,216.8981,101.8275,2408.0401,3499.8359,6.6373
8,52.0,52.0,0.0,254.6519,49.492,3647.3831,21531.0148,657.9265,145.9187,77.7591,703.6933,3499.8359,0.0
9,48.0,48.0,0.0,119.5009,47.4984,2398.2686,20984.2045,651.1388,85.4194,66.0318,150.0,3499.8359,21.3408
10,44.0,44.0,0.0,210.1143,44.9917,1639.9871,21435.0606,668.7215,60.9625,102.5668,200.0,3499.8359,118.4346
11,44.0,40.576,3.424,2009.1439,44.1983,1700.6327,22459.7536,706.9039,63.7692,88.4038,200.0,2408.0401,182.4808
12,44.0,24.0,23.424,229.776,44.0397,1921.3484,19674.8605,606.6719,71.1172,99.0194,200.0,703.6933,171.7178
13,48.0,30.0592,41.3648,6419.9258,46.6999,2057.6477,22274.4316,696.4004,75.1251,106.7108,200.0,150.0,115.1176
14,52.0,0.0,93.3648,1203.6101,48.54,1731.4587,20055.3207,630.6021,78.6476,110.6605,545.7514,200.0,72.85
15,56.0,49.492,99.8728,3197.3718,50.0,531.7355,20973.3671,688.8075,103.2844,113.1974,2107.1106,200.0,47.85
16,56.0,50.0,105.8728,1373.7916,50.0,337.5275,20261.5333,676.4687,149.7301,127.5165,3436.2771,200.0,429.2538
17,56.0,25.0,136.8728,612.0532,50.0,368.1716,18782.317,616.3866,155.8891,127.0263,3547.6859,200.0,2042.763
18,52.0,72.4984,116.3744,5459.6212,49.492,791.5455,22061.7386,732.9238,168.7516,117.318,3524.8151,545.7514,3350.719
19,48.0,122.9797,41.3947,549.1105,47.4984,2341.7161,20533.3854,677.7052,216.6108,119.2342,3512.6231,2107.1106,2882.7702
20,44.0,62.8103,22.5844,1976.2881,44.9917,3656.5135,20651.5197,675.6578,259.3512,125.6742,3520.1359,3436.2771,933.8343
21,44.0,50.8896,15.6948,335.621,44.1983,3667.633,19165.0217,627.1651,218.3727,110.5614,2505.2595,3547.6859,20.7567
22,44.0,49.0,10.6948,1299.9631,44.0397,3667.9823,18499.8035,611.7077,147.5831,87.22,726.8762,3524.8151,17.251
23,48.0,26.0,32.6948,852.8245,46.6999,2583.8224,18372.7809,616.4801,91.7598,74.7798,170.3,3512.6231,40.0364
24,52.0,53.0,31.6948,816.9154,48.54,2016.7032,18748.8666,615.9093,73.4998,69.3165,170.3,3520.1359,101.3736
25,56.0,69.5448,18.15,1164.3859,50.0,2007.7215,18443.1479,573.1778,73.0392,79.1185,178.0692,2505.2595,130.0192
26,56.0,41.2892,32.8608,4276.9888,50.0,2037.1101,19470.5157,617.3313,74.1727,97.2515,192.9192,726.8762,96.6566
27,56.0,47.658,41.2028,1830.5653,50.0,2120.869,17404.7561,557.337,77.9975,107.7158,200.0,170.3,37.0446
28,52.0,71.4984,21.7044,3146.9467,49.492,1008.861,17779.7363,597.7238,81.0377,101.7708,1174.1947,170.3,39.88
29,48.0,16.58,53.1244,235.9509,47.4984,315.3569,16141.9409,541.287,117.6632,111.6538,2666.6027,178.0692,46.9904
