day,node_id,item_id,produced_qty,cum_produced_qty,stock_end_of_day
0,M-1430,item:268967,2734.66159,2734.66159,2734.66159
0,M-1810,item:268091,3505.571651,3505.571651,3505.571651
0,SDC-1450,item:773474,28169.929596,28169.929596,118865.81747
1,M-1430,item:268967,2597.218032,5331.879622,2597.218032
1,M-1810,item:268091,1520.0,5025.571651,5025.571651
1,SDC-1450,item:773474,28108.199137,56278.128734,120571.630135
2,M-1430,item:268967,2569.729321,7901.608943,2569.729321
2,M-1810,item:268091,818.88567,5844.457321,5844.457321
2,SDC-1450,item:773474,27489.294755,83767.423489,122985.517204
3,M-1430,item:268967,2564.231579,10465.840521,2564.231579
3,M-1810,item:268091,514.88567,6359.34299,6359.34299
3,SDC-1450,item:773474,26829.657314,110597.080803,125005.162588
4,M-1430,item:268967,2563.13203,13028.972551,2563.13203
4,M-1810,item:268091,351.108536,6710.451526,6710.451526
4,SDC-1450,item:773474,26283.184918,136880.265721,126531.414729
5,M-1430,item:268967,2562.91212,15591.884672,2562.91212
5,M-1810,item:268091,248.131402,6958.582928,6958.582928
5,SDC-1450,item:773474,25866.516845,162746.782566,127651.614626
6,M-1430,item:268967,2562.868138,18154.75281,2562.868138
6,M-1810,item:268091,177.909695,7136.492623,7136.492623
6,SDC-1450,item:773474,25558.718618,188305.501184,128466.139462
7,M-1430,item:268967,5200.0,23354.75281,5200.0
7,M-1810,item:268091,2850.763046,9987.255669,9185.714656
7,SDC-1450,item:773474,25334.169078,213639.670262,129056.539392
8,M-1430,item:268967,5200.0,28554.75281,5200.0
8,M-1810,item:268091,4652.324038,14639.579706,4652.324038
8,SDC-1450,item:773474,30263.332075,243903.002337,109115.337867
9,M-1430,item:268967,5200.0,33754.75281,5200.0
9,M-1810,item:268091,5012.636236,19652.215943,5012.636236
9,SDC-1450,item:773474,35237.404979,279140.407316,94148.209246
10,M-1430,item:268967,5200.0,38954.75281,5200.0
10,M-1810,item:268091,5084.698676,24736.914619,5084.698676
10,SDC-1450,item:773474,39225.645284,318366.0526,83169.32093
11,M-1430,item:268967,5200.0,44154.75281,5200.0
11,M-1810,item:268091,5099.111164,29836.025783,5099.111164
11,SDC-1450,item:773474,42219.071008,360585.123608,75183.858339
12,M-1430,item:268967,5200.0,49354.75281,5200.0
12,M-1810,item:268091,5101.993662,34938.019445,5101.993662
12,SDC-1450,item:773474,44414.848672,404999.97228,69394.17341
13,M-1430,item:268967,5200.0,54554.75281,5200.0
13,M-1810,item:268091,5102.570161,40040.589606,5102.570161
13,SDC-1450,item:773474,46011.94119,451011.91347,65201.581
14,M-1430,item:268967,4587.219115,59141.971926,4587.219115
14,M-1810,item:268091,6913.199747,46953.789352,6913.199747
14,SDC-1450,item:773474,47169.878176,498181.791645,62166.925576
15,M-1430,item:268967,4253.329537,63395.301463,4253.329537
15,M-1810,item:268091,7275.325664,54229.115016,7275.325664
15,SDC-1450,item:773474,46825.15133,545006.942975,64703.769943
16,M-1430,item:268967,4186.551622,67581.853085,4186.551622
16,M-1810,item:268091,7347.750847,61576.865863,7347.750847
16,SDC-1450,item:773474,45604.115144,590611.058119,69243.187842
17,M-1430,item:268967,4173.196039,71755.049124,4173.196039
17,M-1810,item:268091,7362.235884,68939.101747,7362.235884
17,SDC-1450,item:773474,44323.079938,634934.138058,73146.292478
18,M-1430,item:268967,4170.524922,75925.574046,4170.524922
18,M-1810,item:268091,7365.132891,76304.234638,7365.132891
18,SDC-1450,item:773474,43260.463092,678194.60115,76115.724657
19,M-1430,item:268967,4169.990699,80095.564745,4169.990699
19,M-1810,item:268091,7365.712293,83669.946931,7365.712293
19,SDC-1450,item:773474,42448.895512,720643.496662,78299.378134
20,M-1430,item:268967,4169.883854,84265.448599,4169.883854
20,M-1810,item:268091,7365.828173,91035.775104,7365.828173
20,SDC-1450,item:773474,41848.819745,762492.316407,79888.113619
21,M-1430,item:268967,3960.833914,88226.282513,3960.833914
21,M-1810,item:268091,10810.537063,101846.312167,10810.537063
21,SDC-1450,item:773474,41410.851184,803903.167591,81039.912098
22,M-1430,item:268967,3919.023926,92145.306439,3919.023926
22,M-1810,item:268091,11499.478841,113345.791009,11499.478841
22,SDC-1450,item:773474,40689.234132,844592.401722,83488.411745
23,M-1430,item:268967,3910.661928,96055.968367,3910.661928
23,M-1810,item:268091,11637.267197,124983.058206,11637.267197
23,SDC-1450,item:773474,39974.478063,884566.879786,85625.818967
24,M-1430,item:268967,3908.989529,99964.957896,3908.989529
24,M-1810,item:268091,11664.824868,136647.883074,11664.824868
24,SDC-1450,item:773474,39387.898859,923954.778645,87257.379714
25,M-1430,item:268967,3908.655049,103873.612945,3908.655049
25,M-1810,item:268091,11670.336402,148318.219476,11670.336402
25,SDC-1450,item:773474,38941.04156,962895.820205,88458.229708
26,M-1430,item:268967,3908.588153,107782.201098,3908.588153
26,M-1810,item:268091,11671.438709,159989.658186,11671.438709
26,SDC-1450,item:773474,38610.854239,1001506.674444,89332.12169
27,M-1430,item:268967,3908.574774,111690.775872,3908.574774
27,M-1810,item:268091,11671.659171,171661.317356,11671.659171
27,SDC-1450,item:773474,38369.909207,1039876.583651,89965.714501
28,M-1430,item:268967,4719.543526,116410.319398,4719.543526
28,M-1810,item:268091,10602.674691,182263.992047,10602.674691
28,SDC-1450,item:773474,38194.975803,1078071.559454,90424.503082
29,M-1430,item:268967,4881.737276,121292.056674,4881.737276
29,M-1810,item:268091,10388.877795,192652.869842,10388.877795
29,SDC-1450,item:773474,39634.166328,1117705.725782,84492.807578
30,M-1430,item:268967,4914.176026,126206.232701,4914.176026
30,M-1810,item:268091,10346.118416,202998.988258,10346.118416
30,SDC-1450,item:773474,41421.530518,1159127.2563,78782.541343
31,M-1430,item:268967,4920.663776,131126.896477,4920.663776
31,M-1810,item:268091,10337.56654,213336.554798,10337.56654
31,SDC-1450,item:773474,42983.694,1202110.950301,74321.251605
32,M-1430,item:268967,4921.961326,136048.857804,4921.961326
32,M-1810,item:268091,10335.856165,223672.410963,10335.856165
32,SDC-1450,item:773474,44200.912124,1246311.862424,71014.542594
33,M-1430,item:268967,4922.220836,140971.07864,4922.220836
33,M-1810,item:268091,10335.51409,234007.925053,10335.51409
33,SDC-1450,item:773474,45108.203046,1291420.065471,68602.597026
34,M-1430,item:268967,4922.272738,145893.351379,4922.272738
34,M-1810,item:268091,10335.445675,244343.370727,10335.445675
34,SDC-1450,item:773474,45772.551444,1337192.616914,66852.49436
35,M-1430,item:268967,4052.340262,149945.691641,4052.340262
35,M-1810,item:268091,9622.746278,253966.117005,9622.746278
35,SDC-1450,item:773474,46255.541876,1383448.158791,65584.881027
36,M-1430,item:268967,3878.353767,153824.045408,3878.353767
36,M-1810,item:268091,9480.206399,263446.323404,9480.206399
36,SDC-1450,item:773474,44925.872082,1428374.030872,71386.550638
37,M-1430,item:268967,3843.556468,157667.601876,3843.556468
37,M-1810,item:268091,9451.698423,272898.021827,9451.698423
37,SDC-1450,item:773474,43163.646091,1471537.676963,77105.784806
38,M-1430,item:268967,3836.597008,161504.198884,3836.597008
38,M-1810,item:268091,9445.996828,282344.018655,9445.996828
38,SDC-1450,item:773474,41600.162437,1513137.839401,81597.49343
39,M-1430,item:268967,3835.205116,165339.404,3835.205116
39,M-1810,item:268091,9444.856509,291788.875164,9444.856509
39,SDC-1450,item:773474,40375.685657,1553513.525058,84931.916896
40,M-1430,item:268967,3834.926738,169174.330737,3834.926738
40,M-1810,item:268091,9444.628445,301233.503609,9444.628445
40,SDC-1450,item:773474,39461.217943,1592974.743002,87365.310972
