day,node_id,item_id,demand_qty,required_with_backlog_qty,served_qty,backlog_end_qty,available_before_service_qty
0,C-XXXXX,item:268967,20.0,20.0,0.0,20.0,0.0
0,C-XXXXX,item:268091,20.0,20.0,0.0,20.0,0.0
1,C-XXXXX,item:268967,23.75,43.75,0.0,43.75,0.0
1,C-XXXXX,item:268091,23.75,43.75,0.0,43.75,0.0
2,C-XXXXX,item:268967,26.25,70.0,0.0,70.0,0.0
2,C-XXXXX,item:268091,26.25,70.0,0.0,70.0,0.0
3,C-XXXXX,item:268967,30.0,100.0,0.0,100.0,0.0
3,C-XXXXX,item:268091,30.0,100.0,0.0,100.0,0.0
4,C-XXXXX,item:268967,27.5,127.5,15.0,112.5,15.0
4,C-XXXXX,item:268091,27.5,127.5,0.0,127.5,0.0
5,C-XXXXX,item:268967,25.0,137.5,0.0,137.5,0.0
5,C-XXXXX,item:268091,25.0,152.5,0.0,152.5,0.0
6,C-XXXXX,item:268967,22.5,160.0,0.0,160.0,0.0
6,C-XXXXX,item:268091,22.5,175.0,0.0,175.0,0.0
7,C-XXXXX,item:268967,20.0,180.0,5.0,175.0,5.0
7,C-XXXXX,item:268091,20.0,195.0,0.0,195.0,0.0
8,C-XXXXX,item:268967,23.75,198.75,0.0,198.75,0.0
8,C-XXXXX,item:268091,23.75,218.75,68.0,150.75,68.0
9,C-XXXXX,item:268967,26.25,225.0,5.0,220.0,5.0
9,C-XXXXX,item:268091,26.25,177.0,73.11296,103.88704,73.11296
10,C-XXXXX,item:268967,30.0,250.0,5.0,245.0,5.0
10,C-XXXXX,item:268091,30.0,133.88704,43.74711,90.13993,43.74711
11,C-XXXXX,item:268967,27.5,272.5,5.0,267.5,5.0
11,C-XXXXX,item:268091,27.5,117.63993,0.0,117.63993,0.0
12,C-XXXXX,item:268967,25.0,292.5,5.0,287.5,5.0
12,C-XXXXX,item:268091,25.0,142.63993,0.0,142.63993,0.0
13,C-XXXXX,item:268967,22.5,310.0,0.0,310.0,0.0
13,C-XXXXX,item:268091,22.5,165.13993,0.0,165.13993,0.0
