day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,493.5839,1064837.4275,42324.0702,266.6255,41.9697,1026.84,0.0,0.0
1,47.5,0.0,87.5,0.0,82.0,189.9434,1062936.9122,42260.6545,177.164,73.0563,2414.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,230.5661,1060871.062,42191.7215,224.5225,87.9383,3017.1,0.0,906.156
3,60.0,20.0,180.0,43.0,94.64,235.019,1058805.1861,42122.7875,227.4383,88.1385,3017.1,0.0,2414.706
4,55.0,0.0,235.0,45.0,94.928,1284.1496,1056739.3049,42053.8532,720.4927,98.6609,3017.1,1026.84,2896.416
5,50.0,48.0,237.0,98.0019,94.9856,2677.0737,1054673.4247,41984.919,1369.5009,112.5964,3017.1,2414.706,1990.26
6,45.0,0.0,282.0,50.0,91.223,3266.8754,1052763.4177,41921.1856,1644.7699,116.9391,3017.1,3017.1,367.8422
7,40.0,0.0,322.0,273.2,86.2446,3223.3019,1051309.265,41865.4024,1571.4998,90.9351,1639.1929,3017.1,0.0
8,47.5,70.0,299.5,200.5009,91.2489,3209.2136,1049536.546,41805.7283,1515.1795,80.39,119.4403,3017.1,0.0
9,52.5,75.0,277.0,95.6226,75.6571,1613.8217,1049197.5053,41802.7295,765.4751,78.1207,171.0345,3017.1,9.7201
10,60.0,25.0,312.0,73.1245,70.0,1608.2125,1048918.0613,41801.1968,765.762,77.4255,171.0345,3017.1,59.7201
11,55.0,20.6226,346.3774,26.2798,70.0,1617.6874,1047208.768,41742.4701,764.7452,76.7528,157.5634,1639.1929,96.249
12,50.0,94.2259,302.1515,163.1293,70.0,1771.1187,1043889.5371,41619.346,845.2695,71.2474,100.0,119.4403,86.5289
13,45.0,23.1245,324.027,23.1245,68.113,1568.8725,1040889.677,41508.2686,726.3237,64.6115,100.0,171.0345,32.7549
14,40.0,20.6226,343.4044,135.2597,65.6226,423.122,1039327.626,41450.1609,238.7726,65.8603,1091.3733,171.0345,0.0
15,47.5,48.1245,342.7799,302.8378,68.1245,199.2023,1037937.8576,41401.6935,188.3755,76.5849,2433.0022,157.5634,0.0
16,52.5,5.6572,389.6227,30.7359,70.0,171.7872,1036154.6932,41340.012,202.89,78.9567,3017.1,100.0,904.203
17,60.0,50.0,399.6227,163.3207,70.0,149.651,1034481.9069,41279.1492,194.7725,76.0705,3017.1,100.0,2412.753
18,55.0,0.0,454.6227,1077.177,70.0,1168.9113,1033745.09,41259.3216,669.2656,86.2631,3017.1,1091.3733,2903.9298
19,50.0,48.113,456.5097,1647.093,70.0,2564.2911,1033476.3251,41256.4179,1318.2568,100.2169,3017.1,2433.0022,1999.7267
20,45.0,0.0,501.5097,23.4005,68.113,3160.6384,1031754.1652,41196.4485,1595.61,105.4733,3017.1,3017.1,377.3114
21,40.0,0.0,541.5097,23.0419,65.6226,3115.9604,1030253.7461,41144.388,1516.5203,78.228,1635.1914,3017.1,0.0
22,47.5,48.1245,540.8852,3179.6739,68.1245,3160.0379,1031639.5149,41206.9421,1493.5193,55.9563,59.7202,3017.1,0.0
23,52.5,25.0,568.3852,184.3029,70.0,1653.8352,1031425.6265,41204.4358,794.6603,52.5111,100.0,3017.1,9.7201
24,60.0,68.7356,559.6496,1647.2856,49.8369,343.2918,1035377.9945,41362.5984,168.6065,37.1571,100.0,3017.1,19.3939
25,55.0,0.0,614.6496,3007.6419,45.0,58.8734,1040006.5521,41547.7407,34.425,35.5464,100.0,1635.1914,5.9227
26,50.0,68.7471,595.9024,288.9415,58.9753,990.8278,1038344.6033,41481.2627,467.102,45.191,74.1533,59.7202,0.0
27,45.0,25.0,615.9024,115.4045,54.3219,712.3092,1037203.1865,41435.606,324.4094,25.239,0.0,100.0,0.0
28,40.0,0.0,655.9024,3056.3634,45.0,64.2145,1040339.9332,41561.0759,38.9857,5.506,0.0,100.0,0.0
29,47.5,0.0,703.4024,272.3377,49.6609,341.7791,1040083.0345,41550.8,162.6941,10.0282,0.0,100.0,0.0
