day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,331.2827,848120.2457,1396.8727,1795.9792,798.213,3991.065,1823.2166,53.8067,0.0,0.0,0.0,0.0,20389.0753,0.0,0.0
1,47.5,43.75,43.75,25872.3915,38.0,178.1697,892717.2383,1482.0643,1905.5113,846.8939,4234.4696,790.6744,2.5492,0.0,0.0,0.0,0.0,20389.0753,0.0,0.0
2,52.5,26.25,70.0,25387.5915,49.6,137.3215,936447.4205,1566.8377,2014.5057,895.3359,4476.6793,636.2944,2.375,0.0,0.0,0.0,0.0,20389.0753,0.0,0.0
3,60.0,130.0,0.0,25597.5915,57.92,170.6787,979934.652,1651.6516,2123.552,943.8009,4719.0045,800.479,2.8766,0.0,0.0,0.0,0.0,20389.0753,0.0,0.0
4,55.0,55.0,0.0,25495.1415,55.584,75.8322,1023577.9591,1736.4034,2232.5186,992.2305,4961.1525,278.6292,1.881,0.0,0.0,0.0,0.0,20389.0753,0.0,0.0
5,50.0,50.0,0.0,25589.1435,51.1168,66.3451,1067499.339,1821.2805,2341.6464,1040.7317,5203.6587,237.3542,1.6959,0.0,0.0,0.0,0.0,20389.0753,0.0,0.0
6,45.0,45.0,0.0,25460.3415,46.2234,56.4298,1111492.5968,1906.1184,2450.7237,1089.2105,5446.0527,194.7961,1.4979,0.0,0.0,0.0,0.0,20389.0753,0.0,0.0
7,40.0,40.0,0.0,25376.5515,41.2447,46.4289,1155263.209,1990.6452,2559.4009,1137.5115,5687.5577,151.9814,1.2973,0.0,0.0,0.0,0.0,20046.2181,0.0,0.0
8,47.5,47.5,0.0,25424.1175,46.2489,188.5784,1198741.7662,2075.1067,2667.9943,1185.7753,5928.8763,712.6263,2.8199,0.0,0.0,0.0,0.0,20046.2181,0.0,0.0
9,52.5,52.5,0.0,25426.8839,51.2498,222.2083,1241994.6177,2159.506,2776.5077,1234.0034,6170.0171,674.5524,3.2572,0.0,0.0,0.0,0.0,20046.2181,0.0,0.0
10,60.0,60.0,0.0,25629.127,58.25,265.6103,1285133.0701,2244.0337,2885.1862,1282.305,6411.5249,839.3181,3.8978,0.0,0.0,0.0,0.0,20046.2181,0.0,0.0
11,55.0,55.0,0.0,25509.0639,55.65,166.2764,1328354.4931,2328.5059,2993.7933,1330.5748,6652.874,314.9849,2.8522,0.0,0.0,0.0,0.0,20046.2181,0.0,0.0
12,50.0,50.0,0.0,25612.717,51.13,149.3955,1371873.0379,2413.0733,3102.5228,1378.899,6894.4951,270.6142,2.5868,0.0,0.0,0.0,0.0,20046.2181,0.0,0.0
