month_index,classical_weekly_total,td_total,sdd_total,classical_cumulative,td_cumulative,sdd_cumulative
100,524.9883715407407,417.1864137052145,418.22208010548405,46409.72765627751,39098.42139152634,39579.74900684909
101,520.6948201731963,414.2606057801616,415.2995789184779,46930.4224764507,39512.6819973065,39995.04858576757
102,511.11298536448203,408.9984728746442,411.35912788493164,47441.53546181518,39921.68047018114,40406.4077136525
103,494.4744091148305,396.85236766857435,399.6804842379416,47936.009870930015,40318.532837849714,40806.08819789044
104,475.105340618285,380.807403152561,383.0242810119728,48411.1152115483,40699.340241002275,41189.11247890242
105,458.83825340978836,367.0051650218376,367.9626621882897,48869.95346495809,41066.34540602411,41557.07514109071
106,447.3114171512161,377.62868267187827,378.636993135954,49317.2648821093,41443.97408869599,41935.71213422666
107,561.5791654622273,475.276556863781,516.9779889668121,49878.84404757153,41919.250645559776,42452.690123193475
108,645.6806106498243,541.0356654996467,612.8041409942452,50524.52465822136,42460.28631105942,43065.49426418772
109,502.6593913177538,394.8716203997789,425.7688985441941,51027.184049539115,42855.157931459195,43491.26316273191
110,521.2218490176309,413.55644420633496,444.49516626419125,51548.405898556746,43268.71437566553,43935.758328996104
111,532.4099992776852,390.1952142131865,391.25906398461296,52080.81589783443,43658.90958987871,44327.01739298071
112,533.507492536135,466.94303614736725,468.2555840042965,52614.32339037056,44125.85262602608,44795.27297698501
113,529.203019765115,447.07894923916575,448.3428120036261,53143.52641013568,44572.93157526524,45243.61578898864
114,519.712614519801,412.0542723034326,414.55504965614404,53663.23902465548,44984.98584756867,45658.17083864478
115,514.9332644507385,429.44856644218413,444.3507273624841,54178.172289106216,45414.43441401085,46102.521566007264
116,529.6823722937901,446.3198303355155,464.83498943119196,54707.85466140001,45860.75424434637,46567.356555438455
117,494.92851827343026,392.74202609959883,396.9096194539834,55202.78317967344,46253.49627044597,46964.26617489244
118,462.97292693398566,369.15457697244955,370.2381046111431,55665.75610660743,46622.650847418416,47334.50427950358
119,473.27343268574845,383.4012467563748,384.5349111039585,56139.02953929317,47006.05209417479,47719.03919060754
120,490.9528289240221,396.55708523627436,397.7372299156574,56629.98236821719,47402.60917941106,48116.776420523194
121,503.97895387108673,418.2739648055419,419.54134012980614,57133.96132208828,47820.883144216605,48536.317760653
122,578.5216839577644,483.44710876604466,525.6791172443709,57712.483006046044,48304.33025298265,49061.99687789737
123,668.4419399395181,563.8209763351205,637.5551046885847,58380.924945985564,48868.151229317766,49699.55198258595
124,541.481018130725,424.60344515629635,456.58010733332895,58922.40596411629,49292.75467447406,50156.13208991928
125,532.2795117515269,446.732250929599,482.7340772782492,59454.68547586782,49739.48692540366,50638.86616719753
126,562.4688883761851,454.7838147192329,464.4797140027392,60017.154364244,50194.27074012289,51103.345881200265
127,548.7835428220848,513.1638905848943,524.9800640583297,60565.93790706609,50707.43463070779,51628.32594525859
128,533.3977350260137,451.9532312407119,478.0969913508362,61099.3356420921,51159.3878619485,52106.42293660943
129,475.80328411125583,376.7514680141823,404.34689554079904,61575.138926203355,51536.13932996268,52510.76983215023
130,471.5407503239694,377.98666686889624,406.0383802943335,62046.679676527325,51914.12599683158,52916.808212444565
131,482.0548326174569,391.116391550464,392.39027870556845,62528.73450914478,52305.242388382045,53309.198491150135
132,499.80482142114977,423.11224495742084,424.50485984739385,63028.53933056593,52728.35463333946,53733.70335099753
133,512.8058116789207,431.5770378370934,433.01595005403806,63541.34514224485,53159.93167117656,54166.71930105157
134,581.1925631538659,480.7647570907368,522.8033300073391,64122.53770539872,53640.69642826729,54689.522631058906
135,672.4725177867995,561.3325915914496,635.1070885288289,64795.01022318552,54202.02901985874,55324.629719587734
136,549.9870328804774,428.783035840359,460.83990693992524,65344.997256065995,54630.8120556991,55785.46962652766
137,540.7188693393583,453.61491027670326,490.05766057840555,65885.71612540535,55084.4269659758,56275.527287106066
138,571.6094283947035,460.17903743655336,470.1330475755012,66457.32555380005,55544.60600341235,56745.66033468157
139,558.0197733098664,520.8444859256831,533.0043995516112,67015.34532710991,56065.450489338036,57278.66473423318
140,542.6574813099882,458.5235747740654,485.1731869328293,67558.0028084199,56523.9740641121,57763.83792116601
141,484.30658137672384,381.66590669406355,409.5645316156451,68042.30938979662,56905.639970806165,58173.40245278165
142,480.0453780622355,382.86327644959835,411.22263737785136,68522.35476785885,57288.503247255765,58584.625090159505
143,490.709119675705,396.1474898929985,397.55653505748217,69013.06388753456,57684.65073714876,58982.18162521699
144,508.57030641821194,429.61110062639506,431.15455659485264,69521.63419395278,58114.26183777516,59413.33618181184
145,529.1704651267947,423.0815206993416,424.6030866362047,70050.80465907957,58537.3433584745,59837.93926844805
146,547.1692534735281,425.005262443792,426.54204320729065,70597.9739125531,58962.34862091829,60264.48131165534
147,557.9353797016041,432.43335305839025,434.01191200555434,71155.90929225471,59394.78197397668,60698.493223660895
148,558.7022638707796,436.9435228435687,438.5563213724446,71714.6115561255,59831.72549682025,61137.04954503334
149,554.4135466189672,434.40843880399603,436.0231843229053,72269.02510274446,60266.133935624246,61573.072729356245
150,545.1665988154383,428.00242621533505,430.99156328287904,72814.1917015599,60694.136361839584,62004.06429263912
151,544.0013563659983,451.28820709012996,468.0426691796777,73358.1930579259,61145.42456892972,62472.1069618188
152,541.7644836199303,449.955788876369,485.46209667174344,73899.95754154584,61595.38035780608,62957.56905849054
153,521.6409709405197,407.78104060031205,412.48364467511,74421.59851248635,62003.161398406395,63370.052703165646
154,480.60935063413655,401.8769594217555,403.4392449878191,74902.2078631205,62405.03835782815,63773.49194815347
155,569.9405272201544,483.8246398605754,526.7294198658506,75472.14839034065,62888.862997688724,64300.221368019316
156,673.1784545273968,561.9558192072028,636.4278612716437,76145.32684486805,63450.818816895924,64936.64922929096
157,537.0673438742525,411.80244894051924,442.6658538742808,76682.3941887423,63862.621265836446,65379.31508316524
158,555.532420481515,428.84842463462775,461.1392655220251,77237.92660922381,64291.46969047107,65840.45434868726
159,566.4750181807619,406.2114481332331,407.8035626406817,77804.40162740457,64697.681138604305,66248.25791132794
160,567.1962613935729,486.82998616449254,488.79311068310636,78371.59788879815,65184.5111247688,66737.05102201104
161,562.8943227114904,468.6605581577636,470.55696275014526,78934.49221150964,65653.17168292656,67207.60798476118
162,553.7180913793292,431.8747918795907,435.02192002169886,79488.21030288897,66085.04647480615,67642.62990478288
163,553.947750034672,454.97497932138504,472.212554592977,80042.15805292364,66540.02145412753,68114.84245937585
164,552.0578858762002,457.39540418440976,493.85562442629123,80594.21593879984,66997.41685831195,68608.69808380214
165,530.643126515471,412.8393280391695,417.7269324430402,81124.85906531531,67410.25618635112,69026.42501624518
166,488.9969061913969,407.3994235748686,409.1069549519525,81613.85597150671,67817.65560992599,69435.53197119714
167,572.0842396276364,484.12332228434354,527.1549450653994,82185.94021113435,68301.77893221033,69962.68691626254
168,677.1857482481272,562.5025149961111,637.1219062555518,82863.12595938248,68864.28144720645,70599.80882251808
169,545.7208601939584,415.32267075982367,446.1261689139376,83408.84681957644,69279.60411796627,71045.93499143202
170,564.1599454968139,432.1830887170204,464.75625267307197,83973.00676507325,69711.7872066833,71510.6912441051
171,575.0371713126341,409.96703839160745,411.69648315596487,84548.04393638589,70121.7542450749,71922.38772726106
172,575.6584031835067,490.9251970469404,493.0549589710354,85123.7023395694,70612.67944212184,72415.4426862321
173,571.3568413208043,472.6415162576979,474.6981554836222,85695.0591808902,71085.32095837954,72890.14084171572
174,589.4933212071239,487.1950696464815,506.051199058714,86284.55250209731,71572.51602802602,73396.19204077443
175,567.7982091734852,470.3846636181321,535.3699516531325,86852.3507112708,72042.90069164414,73931.56199242757
176,537.224265667624,448.61631263435225,509.8946219186588,87389.57497693843,72491.51700427849,74441.45661434623
177,539.6083446622205,417.9459961124342,423.02601989393173,87929.18332160065,72909.46300039093,74864.48263424016
178,497.17595255171744,421.5939020190851,423.4941503544492,88426.35927415236,73331.05690241001,75287.97678459462
179,573.9333943230047,486.4145186651196,529.8104971004092,89000.29266847536,73817.47142107513,75817.78728169503
180,680.8652169018669,565.1043941627504,640.2244919719969,89681.15788537722,74382.57581523788,76458.01177366702
181,535.5803990503831,430.0212332603213,475.17164626987756,90216.7382844276,74812.59704849821,76933.1834199369
182,590.2876019382851,478.53386410336526,551.838885814404,90807.02588636588,75291.13091260157,77485.0223057513
183,687.75099078484,577.4103959483107,653.9343330680327,91494.77687715073,75868.54130854987,78138.95663881933
184,583.5521444465791,463.3864953368824,495.85442282409076,92078.32902159731,76331.92780388675,78634.81106164343
185,574.0205574592999,482.01235685548767,520.3600067187872,92652.34957905661,76813.94016074223,79155.17106836222
186,551.1970659897509,470.98541485815593,539.6095823438723,93203.54664504636,77284.92557560038,79694.78065070609
187,437.6881792343924,440.5067387137737,508.9790741067865,93641.23482428075,77725.43231431415,80203.75972481287
188,496.57645399442185,431.5886209706441,515.5126626851145,94137.81127827517,78157.02093528479,80719.27238749799
189,551.0155174288396,446.4774107696017,480.9389927111655,94688.82679570401,78603.49834605439,81200.21138020915
190,504.93670855226577,427.45534542503475,459.7859318633415,95193.76350425628,79030.95369147943,81659.99731207249
191,575.2691556430215,488.64197454588606,532.461565375644,95769.0326598993,79519.59566602531,82192.45887744814
192,683.9478310490305,570.7498624945611,647.316422758207,96452.98049094834,80090.34552851987,82839.77530020634
193,542.8428854136076,456.81589330999014,503.3981926638833,96995.82337636195,80547.16142182986,83343.17349287022
194,591.5181055324355,474.85988208239036,548.695561077003,97587.34148189439,81022.02130391226,83891.86905394723
195,690.6683529807693,576.4595453407238,653.7016656789565,98278.00983487515,81598.48084925298,84545.57071962618
196,593.9249238812074,516.3303476920863,554.2151899552933,98871.93475875635,82114.81119694507,85099.78590958148
197,612.1859807764503,519.4421036173176,580.009172146366,99484.12073953281,82634.25330056238,85679.79508172785
198,529.851955174569,473.990964397426,567.3213622617757,100013.97269470738,83108.24426495981,86247.11644398962
199,435.408255933575,423.860981012336,490.2677934589537,100449.38095064096,83532.10524597214,86737.38423744858
200,496.10354896534227,432.64264033331017,523.0602078997001,100945.4844996063,83964.74788630546,87260.44444534829
201,559.0831056645452,443.1610718923481,478.62621473415516,101504.56760527084,84407.9089581978,87739.07066008245
202,512.3980658458222,447.69875540979524,481.0384157057547,102016.96567111666,84855.6077136076,88220.1090757882
203,576.1389077613131,490.202907523758,534.4358357030935,102593.10457887797,85345.81062113136,88754.54491149129
204,686.5855810564893,582.2923951235441,660.8264655959802,103279.69015993446,85928.1030162549,89415.37137708727
205,549.7229965997386,461.7175497985094,508.7775720983688,103829.4131565342,86389.82056605341,89924.14894918563
206,592.4228257375975,473.51252644021247,548.0415719789828,104421.83598227179,86863.33309249363,90472.19052116462
207,693.3735058887032,579.9086335928996,658.2215617025965,105115.2094881605,87443.24172608653,91130.41208286722
208,601.5600031162293,521.8214445604128,560.0436340293007,105716.76949127673,87965.06317064694,91690.45571689651
209,620.1056948351138,524.7646852441634,586.3379216135146,106336.87518611185,88489.82785589111,92276.79363851003
210,529.1352751033021,479.10625500105823,574.7866928565201,106866.01046121515,88968.93411089217,92851.58033136655
211,434.2628889149071,416.5720397708872,482.57406103851554,107300.27335013005,89385.50615066306,93334.15439240506
212,495.4158572786114,430.53881841501004,521.8507289048658,107795.68920740866,89816.04496907807,93856.00512130994
213,567.0233975051684,448.21344962341703,484.2376578026067,108362.71260491383,90264.25841870149,94340.24277911254
214,519.7608631155729,453.71273535741386,487.5472625612306,108882.4734680294,90717.9711540589,94827.79004167377
215,576.8420021274438,489.56519870592604,534.0083161424425,109459.31547015686,91207.53635276483,95361.79835781621
216,689.0359376574941,584.6493164640577,663.887643948717,110148.35140781435,91792.18566922889,96025.68600176493
217,556.4215051935606,466.2687205106901,513.6196323907469,110704.77291300791,92258.45438973958,96539.30563415568
218,571.7983688093266,455.4730058695826,528.8098836346784,111276.57128181723,92713.92739560916,97068.11551779036
219,695.9095741286499,580.1154064339577,658.9137228276131,111972.48085594588,93294.04280204313,97727.02924061797
220,609.062718707729,525.3037456714861,563.6944007511541,112581.54357465361,93819.34654771461,98290.72364136911
221,627.8908180231346,528.7618237525306,591.0814077760932,113209.43439267675,94348.10837146714,98881.8050491452
222,527.8517274256665,475.8668955030565,572.2989997340322,113737.28612010242,94823.9752669702,99454.10404887924
223,432.40743064565476,411.69674730835703,477.8419435597844,114169.69355074808,95235.67201427856,99931.94599243902
224,494.0243963178803,425.82528165434707,517.4893124308715,114663.71794706596,95661.49729593292,100449.4353048699
225,574.7585324442144,451.6071060308003,488.02297476608516,115238.47647951018,96113.10440196372,100937.45827963599
226,526.9382181777834,458.13015284618615,492.3249516186064,115765.41469768796,96571.23455480991,101429.7832312546
227,577.2832332733404,487.81421175738865,532.3797193380689,116342.6979309613,97059.0487665673,101962.16295059267
228,691.2017273250322,583.8710662218393,663.3960574678986,117033.89965828633,97642.91983278914,102625.55900806056
229,562.8155690425613,470.51975888853053,518.1008972766429,117596.7152273289,98113.43959167767,103143.6599053372
230,572.1846857103903,452.51844746557964,526.0968893227995,118168.89991303929,98565.95803914325,103669.75679466
231,698.2233119726058,579.1473789872862,658.2380937234241,118867.12322501189,99145.10541813054,104327.99488838343
232,595.8882562741084,510.46817079358556,566.390081450047,119463.011481286,99655.57358892412,104894.38496983348
233,635.4814633790427,532.2151085977815,595.2042926805855,120098.49294466503,100187.7886975219,105489.58926251407
234,525.8810814158838,473.16753011852916,570.4572227970627,120624.37402608091,100660.95622764043,106060.04648531113
235,429.7349113418652,405.79397368266865,472.00698396131736,121054.10893742277,101066.7502013231,106532.05346927245
236,491.8385034541623,420.39105287731485,512.320399781762,121545.94744087693,101487.14125420041,107044.37386905421
237,636.5831531536011,488.91600993873965,543.1052435344446,122182.53059403053,101976.05726413915,107587.47911258865
238,553.5513601912396,474.570310147225,525.4388574496453,122736.08195422177,102450.62757428638,108112.9179700383
239,556.5059217790376,470.0165724441283,513.1223637325247,123292.5878760008,102920.64414673051,108626.04033377083
240,693.1096479987478,597.001667548927,678.1915519527508,123985.69752399955,103517.64581427944,109304.23188572358
