month_index,year,month,warming,heatwave,drought,heat_stress,cold_stress,storm_stress,scarcity,climate_event,demand,grid_factor,grid_price,main_material_ef,main_material_cost,inbound_main_ef,inbound_main_cost,truck_ef,truck_cost,air_ef,air_cost,solar_factor,biomass_factor,main_supply_availability,backup_supply_availability,base_capacity
74,2032,2,0.6108786610878661,0.0,0.0,0.13439330543933056,0.938194187433142,0.0,0.18552301255230128,aucun,21.177700230221866,0.4532408711963616,0.16248713875291973,18.275112970711294,51.004686192468625,0.7611313807531381,2.566970711297071,1.6430962343096234,6.139142259414226,9.264016736401674,24.222627615062763,0.3901923788646684,0.85,0.9361297071129707,0.9405648535564853,35.32468619246862
75,2032,3,0.6192468619246861,0.0,0.0,0.13623430962343094,0.5416666666666666,0.0,0.18669456066945606,aucun,21.680902291801267,0.44413877266387725,0.15662709205020922,18.275046025104604,51.07598326359833,0.7612016736401673,2.56802510460251,1.64163179916318,6.140020920502092,9.259414225941422,24.22403347280335,0.5,0.85,0.935460251046025,0.9402301255230125,35.33598326359833
76,2032,4,0.6276150627615062,0.0,0.0,0.13807531380753138,0.0,0.0,0.1878661087866109,aucun,21.77218410041841,0.43213389121338913,0.14858995815899584,18.274979079497907,51.14728033472804,0.7612719665271966,2.56907949790795,1.6401673640167365,6.1408995815899585,9.254811715481171,24.22543933054393,0.65,0.85,0.9347907949790795,0.9398953974895398,35.34728033472803
77,2032,5,0.6359832635983264,0.0,0.740794979079498,0.1399163179916318,0.0,0.0,0.5964748953974897,secheresse,21.58641386781242,0.4309623430962343,0.1568265690376569,19.41573640167364,58.55244769874477,0.7857884937238494,2.9368274058577404,1.638702928870293,6.447356171548117,9.25020920502092,24.715769874476987,0.7999999999999999,0.6129456066945607,0.7266987447698745,0.8358493723849372,34.469623430962336
78,2032,6,0.6443514644351465,0.0,0.7433054393305439,0.378331224908938,0.0,0.0,0.5990271966527198,secheresse,21.10506599197086,0.4297907949790795,0.16522213680486725,19.419535564853557,58.64859832635983,0.7859416317991632,2.939124476987448,1.6372384937238493,6.44927039748954,9.245606694560669,24.718832635983265,0.9098076211353316,0.612142259414226,0.725326359832636,0.8351631799163179,34.4779079497908
79,2032,7,0.6527196652719666,0.8784518828451883,0.74581589958159,1.3993061366806137,0.0,0.0,0.6015794979079498,canicule + secheresse,20.659777963737795,0.481326359832636,0.2010073047419805,19.42333472803347,58.7447489539749,0.786094769874477,2.941421548117155,1.6357740585774059,6.451184623430962,9.241004184100419,24.72189539748954,0.8797238493723849,0.6113389121338911,0.7239539748953974,0.8344769874476987,31.762991631799167
80,2032,8,0.6610878661087866,0.8813807531380753,0.0,1.307463024072118,0.0,0.0,0.19255230125523015,canicule,19.85838816770308,0.4803305439330544,0.18961225186762876,18.274711297071132,51.43246861924686,0.7615531380753138,2.573297071129707,1.6343096234309624,6.144414225941422,9.236401673640167,24.231062761506276,0.8392971608842856,0.85,0.9321129707112971,0.9385564853556485,32.660188284518824
81,2032,9,0.6694560669456067,0.0,0.0,0.14728033472803348,0.0,0.0,0.19372384937238496,aucun,18.92948906105787,0.4262761506276151,0.1490292887029289,18.274644351464435,51.50376569037657,0.7616234309623431,2.5743514644351464,1.6328451882845187,6.145292887029289,9.231799163179916,24.232468619246863,0.8000000000000002,0.85,0.9314435146443515,0.9382217573221757,35.40376569037657
82,2032,10,0.6778242677824268,0.0,0.0,0.1491213389121339,0.0,0.0,0.19489539748953977,aucun,18.743718828451883,0.4251046025104602,0.1491171548117155,18.27457740585774,51.575062761506274,0.7616937238493724,2.5754058577405856,1.6313807531380753,6.146171548117155,9.227196652719664,24.23387447698745,0.65,0.85,0.9307740585774058,0.9378870292887029,35.41506276150628
83,2032,11,0.6861924686192469,0.0,0.0,0.15096234309623432,0.5416666666666669,0.0,0.19606694560669458,aucun,19.13833397040236,0.4347663877266388,0.1573300209205021,18.274510460251047,51.64635983263598,0.7617640167364017,2.576460251046025,1.6299163179916318,6.1470502092050205,9.222594142259414,24.235280334728035,0.5,0.85,0.9301046025104602,0.93755230125523,35.42635983263598
84,2032,12,0.694560669456067,0.0,0.0,0.15280334728033473,0.9381941874331415,0.0,0.19723849372384938,aucun,19.86359144361099,0.44152539002481345,0.1633657998407858,18.27444351464435,51.717656903765686,0.761834309623431,2.5775146443514645,1.6284518828451884,6.147928870292887,9.217991631799162,24.236686192468618,0.3901923788646685,0.85,0.9294351464435147,0.9372175732217572,35.43765690376569
85,2033,1,0.702928870292887,0.0,0.0,0.15464435146443514,1.0833333333333333,0.0,0.1984100418410042,aucun,20.732819525801954,0.44325662482566247,0.16563075313807532,18.274376569037656,51.78895397489539,0.7619046025104602,2.5785690376569037,1.6269874476987447,6.148807531380753,9.213389121338912,24.238092050209204,0.35000000000000003,0.85,0.9287656903765691,0.9368828451882845,35.448953974895396
86,2033,2,0.7112970711297071,0.0,0.0,0.15648535564853555,0.938194187433142,0.0,0.199581589958159,aucun,21.520769686288816,0.43918229379050383,0.16354153205835908,18.274309623430963,51.8602510460251,0.7619748953974895,2.579623430962343,1.6255230125523012,6.14968619246862,9.208786610878661,24.23949790794979,0.3901923788646684,0.85,0.9280962343096234,0.9365481171548117,35.46025104602511
87,2033,3,0.7196652719665272,0.0,0.0,0.158326359832636,0.5416666666666666,0.0,0.2007531380753138,aucun,22.023971747868213,0.4300801952580195,0.15768148535564855,18.27424267782427,51.93154811715482,0.7620451882845188,2.580677824267782,1.6240585774058578,6.150564853556485,9.20418410041841,24.240903765690376,0.5,0.85,0.9274267782426778,0.9362133891213389,35.47154811715481
88,2033,4,0.7280334728033473,0.0,0.0,0.1601673640167364,0.0,0.0,0.20192468619246862,aucun,22.115253556485357,0.4180753138075314,0.14964435146443517,18.274175732217575,52.002845188284525,0.7621154811715481,2.581732217573222,1.6225941422594143,6.151443514644352,9.199581589958159,24.242309623430963,0.65,0.85,0.9267573221757321,0.9358786610878661,35.48284518828452
89,2033,5,0.7364016736401674,0.0,0.0,0.16200836820083683,0.0,0.0,0.20309623430962345,aucun,21.92948332387937,0.41690376569037657,0.14973221757322175,18.274108786610878,52.07414225941423,0.7621857740585775,2.582786610878661,1.6211297071129707,6.152322175732218,9.194979079497907,24.24371548117155,0.7999999999999999,0.85,0.9260878661087866,0.9355439330543933,35.494142259414225
90,2033,6,0.7447698744769874,0.0,0.0,0.40042327511814296,0.0,0.0,0.20426778242677823,aucun,21.448135448037807,0.41573221757322176,0.1581001702776706,18.274041841004184,52.14543933054394,0.7622560669456067,2.5838410041841002,1.6196652719665272,6.1532008368200835,9.190376569037657,24.245121338912135,0.9098076211353316,0.85,0.925418410041841,0.9352092050209204,35.50543933054393
91,2033,7,0.7531380753138075,0.0,0.0,0.499023709902371,0.0,0.0,0.20543933054393307,aucun,20.70768758716876,0.41456066945606695,0.16157461645746166,18.27397489539749,52.21673640167364,0.762326359832636,2.5848953974895394,1.6182008368200838,6.15407949790795,9.185774058577405,24.24652719665272,0.95,0.85,0.9247489539748954,0.9348744769874476,35.51673640167364
92,2033,8,0.7615062761506276,0.0,0.0,0.40410528348634384,0.0,0.0,0.20661087866108788,aucun,19.90531369071563,0.41338912133891215,0.15827590249524381,18.273907949790793,52.28803347280335,0.7623966527196653,2.585949790794979,1.61673640167364,6.154958158995816,9.181171548117154,24.247933054393304,0.9098076211353316,0.85,0.9240794979079497,0.9345397489539748,35.52803347280335
93,2033,9,0.7698744769874477,0.0,0.0,0.1693723849372385,0.0,0.0,0.2077824267782427,aucun,19.272558517124814,0.41221757322175734,0.15008368200836822,18.2738410041841,52.359330543933055,0.7624669456066946,2.5870041841004183,1.6152719665271966,6.155836820083682,9.176569037656904,24.24933891213389,0.8000000000000002,0.85,0.9234100418410042,0.9342050209205021,35.539330543933055
94,2033,10,0.7782426778242678,0.0,0.0,0.17121338912133893,0.0,0.0,0.20895397489539752,aucun,19.08678828451883,0.41104602510460253,0.1501715481171548,18.273774058577406,52.43062761506276,0.7625372384937239,2.5880585774058575,1.6138075313807532,6.156715481171548,9.171966527196652,24.250744769874476,0.65,0.85,0.9227405857740586,0.9338702928870293,35.55062761506276
95,2033,11,0.7866108786610879,0.0,0.0,0.17305439330543934,0.5416666666666669,0.0,0.21012552301255233,aucun,19.481403426469306,0.4207078103207811,0.15838441422594143,18.273707112970712,52.50192468619247,0.7626075313807531,2.589112970711297,1.6123430962343097,6.1575941422594145,9.167364016736402,24.252150627615062,0.5,0.85,0.9220711297071129,0.9335355648535565,35.56192468619247
96,2033,12,0.7949790794979079,0.0,0.0,0.17489539748953975,0.9381941874331415,0.0,0.21129707112970714,aucun,20.20666089967793,0.42746681261895575,0.16442019314622516,18.273640167364018,52.57322175732217,0.7626778242677824,2.5901673640167364,1.610878661087866,6.15847280334728,9.16276150627615,24.25355648535565,0.3901923788646685,0.85,0.9214016736401673,0.9332008368200837,35.57322175732217
97,2034,1,0.803347280334728,0.0,0.0,0.17673640167364016,1.0833333333333333,0.0,0.21246861924686195,aucun,21.0758889818689,0.4291980474198048,0.16668514644351465,18.27357322175732,52.64451882845188,0.7627481171548117,2.5912217573221756,1.6094142259414226,6.159351464435146,9.1581589958159,24.254962343096235,0.35000000000000003,0.85,0.9207322175732218,0.9328661087866108,35.584518828451884
98,2034,2,0.8117154811715481,0.0,0.0,0.1785774058577406,0.938194187433142,0.0,0.21364016736401675,aucun,21.863839142355758,0.42512371638464613,0.1645959253637984,18.273506276150627,52.715815899581585,0.762818410041841,2.592276150627615,1.6079497907949791,6.160230125523013,9.153556485355647,24.25636820083682,0.3901923788646684,0.85,0.9200627615062762,0.932531380753138,35.595815899581595
99,2034,3,0.8200836820083682,0.0,0.0,0.180418410041841,0.5416666666666666,0.0,0.21481171548117156,aucun,22.367041203935155,0.41602161785216174,0.15873587866108788,18.273439330543933,52.78711297071129,0.7628887029288703,2.5933305439330545,1.6064853556485357,6.161108786610878,9.148953974895397,24.257774058577407,0.5,0.85,0.9193933054393305,0.9321966527196652,35.60711297071129
100,2034,4,0.8284518828451883,0.0,0.0,0.18225941422594144,0.0,0.0,0.21598326359832637,aucun,22.458323012552302,0.4040167364016736,0.1506987447698745,18.27337238493724,52.85841004184101,0.7629589958158995,2.5943849372384937,1.605020920502092,6.161987447698745,9.144351464435147,24.25917991631799,0.65,0.85,0.9187238493723849,0.9318619246861924,35.618410041841
101,2034,5,0.8368200836820083,0.0,0.0,0.18410041841004182,0.0,0.0,0.21715481171548118,aucun,22.272552779946313,0.4028451882845189,0.1507866108786611,18.273305439330542,52.92970711297072,0.7630292887029289,2.595439330543933,1.6035564853556485,6.162866108786611,9.139748953974895,24.260585774058576,0.7999999999999999,0.85,0.9180543933054394,0.9315271966527197,35.62970711297071
102,2034,6,0.8451882845188284,0.0,0.0,0.42251532532734803,0.0,0.0,0.21832635983263599,aucun,21.791204904104752,0.401673640167364,0.15915456358310992,18.27323849372385,53.001004184100424,0.7630995815899582,2.596493723849372,1.602092050209205,6.163744769874477,9.135146443514644,24.261991631799162,0.9098076211353316,0.85,0.9173849372384937,0.9311924686192469,35.641004184100424
103,2034,7,0.8535564853556485,0.0,0.0,0.521115760111576,0.0,0.0,0.2194979079497908,aucun,21.050757043235706,0.4005020920502092,0.16262900976290098,18.273171548117155,53.07230125523013,0.7631698744769875,2.597548117154812,1.6006276150627614,6.164623430962343,9.130543933054392,24.26339748953975,0.95,0.85,0.9167154811715481,0.9308577405857741,35.65230125523012
104,2034,8,0.8619246861924686,0.0,0.0,0.42619733369554885,0.0,0.0,0.22066945606694563,aucun,20.248383146782572,0.3993305439330544,0.1593302958006831,18.27310460251046,53.143598326359836,0.7632401673640168,2.598602510460251,1.599163179916318,6.165502092050209,9.125941422594142,24.264803347280335,0.9098076211353316,0.85,0.9160460251046025,0.9305230125523012,35.66359832635983
105,2034,9,0.8702928870292888,0.0,0.0,0.19146443514644354,0.0,0.0,0.22184100418410044,aucun,19.615627973191764,0.3981589958158996,0.15113807531380755,18.273037656903767,53.21489539748954,0.763310460251046,2.5996569037656903,1.5976987447698745,6.166380753138076,9.12133891213389,24.26620920502092,0.8000000000000002,0.85,0.9153765690376569,0.9301882845188284,35.67489539748954
106,2034,10,0.8786610878661087,0.0,0.0,0.19330543933054392,0.0,0.907531380753138,0.3863682008368201,tempete / inondation,19.429857740585774,0.4332887029288703,0.15449305439330546,18.730366527196654,56.226594142259415,0.936537740585774,4.109028451882845,1.814041841004184,8.55860460251046,9.479748953974894,30.81636150627615,0.6136987447698745,0.85,0.6061464435146444,0.7664979079497908,33.4173640167364
107,2034,11,0.8870292887029289,0.0,0.0,0.19514644351464436,0.5416666666666669,0.9104602510460251,0.3880669456066946,tempete / inondation,19.824472882536252,0.4430676429567643,0.16271646443514645,18.73177573221757,56.30738075313808,0.9371668619246862,4.1149506276150625,1.8132803347280335,8.567200836820085,9.476317991631799,30.838902092050212,0.463581589958159,0.85,0.6044811715481171,0.7656359832635983,33.42133891213389
108,2034,12,0.895397489539749,0.0,0.0,0.19698744769874477,0.9381941874331415,0.0,0.22535564853556486,aucun,20.54973035574488,0.413408235213098,0.1654745864516645,18.272836820083683,53.42878661087866,0.7635213389121339,2.6028200836820083,1.593305439330544,6.169016736401674,9.107531380753137,24.270426778242676,0.3901923788646685,0.85,0.91336820083682,0.92918410041841,35.70878661087866
109,2035,1,0.9037656903765691,0.0,0.0,0.1988284518828452,1.0833333333333333,0.0,0.2265271966527197,aucun,21.418958437935846,0.41513947001394697,0.16773953974895398,18.272769874476985,53.500083682008366,0.7635916317991632,2.6038744769874476,1.5918410041841005,6.169895397489539,9.102928870292887,24.271832635983262,0.35000000000000003,0.85,0.9126987447698744,0.9288493723849373,35.720083682008365
110,2035,2,0.9121338912133892,0.0,0.0,0.2006694560669456,0.938194187433142,0.0,0.2276987447698745,aucun,22.206908598422704,0.4110651389787883,0.16565031866923774,18.272702928870295,53.57138075313807,0.7636619246861924,2.6049288702928868,1.590376569037657,6.170774058577406,9.098326359832635,24.27323849372385,0.3901923788646684,0.85,0.9120292887029289,0.9285146443514644,35.731380753138076
111,2035,3,0.9205020920502092,0.0,0.0,0.20251046025104602,0.5416666666666666,0.0,0.22887029288702931,aucun,22.710110660002105,0.401963040446304,0.1597902719665272,18.272635983263598,53.64267782426778,0.7637322175732217,2.6059832635983264,1.5889121338912133,6.171652719665272,9.093723849372385,24.274644351464435,0.5,0.85,0.9113598326359833,0.9281799163179916,35.74267782426779
112,2035,4,0.9288702928870293,0.0,0.0,0.20435146443514643,0.0,0.0,0.23004184100418412,aucun,22.801392468619248,0.3899581589958159,0.15175313807531382,18.272569037656904,53.713974895397484,0.763802510460251,2.6070376569037657,1.5874476987447699,6.172531380753138,9.089121338912133,24.27605020920502,0.65,0.85,0.9106903765690376,0.9278451882845188,35.753974895397484
113,2035,5,0.9372384937238494,0.0,0.0,0.20619246861924687,0.0,0.0,0.23121338912133893,aucun,22.615622236013262,0.38878661087866107,0.15184100418410043,18.27250209205021,53.78527196652719,0.7638728033472804,2.608092050209205,1.5859832635983264,6.173410041841004,9.084518828451882,24.277456066945607,0.7999999999999999,0.85,0.910020920502092,0.927510460251046,35.765271966527195
114,2035,6,0.9456066945606695,0.0,0.0,0.44460737553655305,0.0,0.0,0.23238493723849374,aucun,22.1342743601717,0.38761506276150626,0.16020895688854922,18.272435146443513,53.8565690376569,0.7639430962343097,2.609146443514644,1.5845188284518827,6.17428870292887,9.079916317991632,24.278861924686193,0.9098076211353316,0.85,0.9093514644351465,0.9271757322175732,35.776569037656905
115,2035,7,0.9539748953974896,0.9838912133891213,0.0,1.5762935843793584,0.0,0.0,0.23355648535564855,canicule,21.724413947001395,0.4454769874476987,0.19984140516039053,18.27236820083682,53.92786610878662,0.7640133891213389,2.6102008368200837,1.5830543933054393,6.175167364016737,9.07531380753138,24.28026778242678,0.8712887029288703,0.85,0.9086820083682008,0.9268410041841004,32.73780334728034
116,2035,8,0.9623430962343096,0.9868200836820084,0.0,1.4844504717708626,0.0,0.0,0.23472803347280335,canicule,20.923024150966675,0.44448117154811717,0.19665032718143627,18.272301255230126,53.99916317991632,0.7640836820083682,2.611255230125523,1.5815899581589958,6.176046025104602,9.07071129707113,24.281673640167362,0.830862014440771,0.85,0.9080125523012552,0.9265062761506275,32.7400209205021
117,2035,9,0.9707112970711297,0.0,0.0,0.21355648535564853,0.0,0.0,0.23589958158995816,aucun,19.958697429258706,0.38410041841004183,0.15219246861924687,18.272234309623432,54.07046025104603,0.7641539748953975,2.612309623430962,1.5801255230125524,6.176924686192469,9.066108786610878,24.28307949790795,0.8000000000000002,0.85,0.9073430962343096,0.9261715481171547,35.810460251046024
118,2035,10,0.9790794979079498,0.0,0.0,0.21539748953974897,0.0,0.0,0.237071129707113,aucun,19.77292719665272,0.382928870292887,0.15228033472803348,18.272167364016738,54.141757322175735,0.7642242677824268,2.6133640167364014,1.578661087866109,6.177803347280335,9.061506276150627,24.284485355648535,0.65,0.85,0.906673640167364,0.925836820083682,35.821757322175735
119,2035,11,0.9874476987447699,0.0,0.0,0.21723849372384937,0.5416666666666669,0.0,0.2382426778242678,aucun,20.167542338603198,0.3925906555090656,0.1604932008368201,18.27210041841004,54.21305439330544,0.7642945606694561,2.614418410041841,1.5771966527196652,6.178682008368201,9.056903765690375,24.28589121338912,0.5,0.85,0.9060041841004184,0.9255020920502092,35.83305439330544
120,2035,12,0.99581589958159,0.0,0.0,0.2190794979079498,0.9381941874331415,0.0,0.23941422594142261,aucun,20.892799811811823,0.39934965780724024,0.16652897975710382,18.272033472803347,54.28435146443515,0.7643648535564853,2.6154728033472803,1.5757322175732218,6.179560669456067,9.052301255230125,24.287297071129707,0.3901923788646685,0.85,0.9053347280334728,0.9251673640167364,35.84435146443515
121,2036,1,1.00418410041841,0.0,0.0,0.2209205020920502,1.0833333333333333,0.7261506276150628,0.37129288702928875,tempete / inondation,21.762027894002788,0.4301269177126918,0.17140807531380753,18.637946443514647,56.70837656903766,0.9029846861924686,3.823389539748954,1.7485439330543935,8.093846234309623,9.338158995815899,29.528605857740587,0.3209539748953975,0.85,0.6577740585774058,0.7941255230125523,34.04027196652719
122,2036,2,1.0125523012552302,0.0,0.0,0.22276150627615066,0.938194187433142,0.7284518828451884,0.37287866108786616,tempete / inondation,22.54997805448965,0.42614463688673815,0.16932713875291977,18.639039330543934,56.787129707112975,0.903494058577406,3.8282686192468622,1.7476317991631798,8.10078870292887,9.334476987447697,29.546617573221756,0.3610543035508609,0.85,0.6563221757322175,0.7933765690376569,34.045815899581584
123,2036,3,1.0209205020920502,0.0,0.0,0.22460251046025104,0.5416666666666666,0.0,0.24292887029288704,aucun,23.053180116069047,0.3879044630404463,0.16084466527196653,18.271832635983266,54.498242677824265,0.7645757322175732,2.6186359832635984,1.5713389121338912,6.182196652719665,9.038493723849372,24.291514644351466,0.5,0.85,0.903326359832636,0.9241631799163179,35.87824267782427
124,2036,4,1.0292887029288702,0.0,0.0,0.22644351464435145,0.0,0.0,0.24410041841004185,aucun,23.144461924686194,0.3758995815899582,0.15280753138075315,18.27176569037657,54.56953974895397,0.7646460251046026,2.6196903765690376,1.5698744769874478,6.183075313807532,9.03389121338912,24.292920502092052,0.65,0.85,0.9026569037656904,0.9238284518828451,35.88953974895398
125,2036,5,1.0376569037656904,0.0,0.8612970711297072,0.22828451882845188,0.0,0.0,0.7189853556485357,secheresse,22.958691692080205,0.37472803347280337,0.16236966527196653,19.598096234309622,63.167677824267784,0.7931391213389122,3.047086820083682,1.568410041841004,6.539239016736402,9.02928870292887,24.862782426778242,0.7999999999999999,0.5743849372384937,0.6608242677824266,0.8029121338912133,34.86728033472803
126,2036,6,1.0460251046025104,0.0,0.8638075313807532,0.46669942574575807,0.0,0.0,0.7215376569037657,secheresse,22.47734381623864,0.37355648535564856,0.17076523303917687,19.60189539748954,63.263828451882844,0.793292259414226,3.049383891213389,1.5669456066945606,6.541153242677824,9.02468619246862,24.865845188284517,0.9098076211353316,0.5735815899581589,0.6594518828451883,0.8022259414225941,34.87556485355648
127,2036,7,1.0543933054393306,0.0,0.8663179916317992,0.565299860529986,0.0,0.0,0.7240899581589959,secheresse,21.736895955369597,0.37238493723849375,0.17426729428172943,19.605694560669455,63.359979079497904,0.7934453974895398,3.051680962343096,1.5654811715481172,6.543067468619247,9.020083682008368,24.868907949790795,0.95,0.5727782426778243,0.6580794979079498,0.8015397489539748,34.88384937238494
128,2036,8,1.0627615062761506,0.0,0.0,0.4703814341139589,0.0,0.0,0.2487866108786611,aucun,20.934522058916464,0.37121338912133894,0.1614390824115618,18.271497907949794,54.85472803347281,0.7649271966527197,2.623907949790795,1.5640167364016737,6.186589958158995,9.015481171548117,24.298543933054393,0.9098076211353316,0.85,0.8999790794979079,0.922489539748954,35.9347280334728
129,2036,9,1.0711297071129706,0.0,0.0,0.23564853556485355,0.0,0.0,0.24995815899581592,aucun,20.301766885325655,0.37004184100418414,0.1532468619246862,18.271430962343096,54.926025104602516,0.764997489539749,2.624962343096234,1.5625523012552303,6.187468619246862,9.010878661087865,24.29994979079498,0.8000000000000002,0.85,0.8993096234309623,0.9221548117154812,35.94602510460251
130,2036,10,1.0794979079497908,0.0,0.0,0.23748953974895398,0.0,0.0,0.2511297071129707,aucun,20.115996652719666,0.3688702928870293,0.1533347280334728,18.2713640167364,54.99732217573222,0.7650677824267782,2.6260167364016738,1.5610878661087866,6.188347280334728,9.006276150627615,24.301355648535566,0.65,0.85,0.8986401673640168,0.9218200836820083,35.957322175732216
131,2036,11,1.0878661087866108,0.0,0.0,0.2393305439330544,0.5416666666666669,0.0,0.25230125523012553,aucun,20.510611794670144,0.3785320781032079,0.16154759414225942,18.27129707112971,55.06861924686193,0.7651380753138075,2.627071129707113,1.5596234309623431,6.1892259414225945,9.001673640167363,24.302761506276152,0.5,0.85,0.8979707112970712,0.9214853556485355,35.96861924686193
132,2036,12,1.096234309623431,0.0,0.0,0.24117154811715483,0.9381941874331415,0.0,0.2534728033472804,aucun,21.235869267878773,0.3852910804013825,0.16758337306254317,18.27123012552301,55.139916317991634,0.7652083682008368,2.628125523012552,1.5581589958158997,6.19010460251046,8.997071129707113,24.304167364016738,0.3901923788646685,0.85,0.8973012552301255,0.9211506276150627,35.97991631799163
133,2037,1,1.104602510460251,0.0,0.0,0.24301255230125524,1.0833333333333333,0.753765690376569,0.3903221757322176,tempete / inondation,22.105097350069737,0.4171729428172943,0.17256188284518828,18.651061087866108,57.653414225941425,0.9090971548117155,3.8819384937238492,1.7375983263598325,8.177155857740585,9.293974895397488,29.744746443514643,0.31984937238493727,0.85,0.6403514644351465,0.7851380753138075,34.10679916317992
134,2037,2,1.112970711297071,0.0,0.0,0.24485355648535562,0.938194187433142,0.7560669456066946,0.391907949790795,tempete / inondation,22.893047510556595,0.4131906619913407,0.1704809462843005,18.6521539748954,57.73216736401674,0.9096065271966527,3.8868175732217574,1.7366861924686192,8.184098326359832,9.290292887029288,29.762758158995815,0.35994970104040064,0.85,0.6388995815899581,0.7843891213389121,34.11234309623431
135,2037,3,1.1213389121338913,0.0,0.0,0.24669456066945608,0.5416666666666666,0.0,0.2569874476987448,aucun,23.396249572135996,0.37384588563458854,0.16189905857740586,18.271029288702927,55.35380753138075,0.7654192468619246,2.6312887029288703,1.553765690376569,6.192740585774058,8.98326359832636,24.308384937238493,0.5,0.85,0.8952928870292887,0.9201464435146444,36.01380753138075
136,2037,4,1.1297071129707112,0.0,0.0,0.24853556485355646,0.0,0.0,0.25815899581589963,aucun,23.48753138075314,0.3618410041841004,0.15386192468619247,18.270962343096237,55.42510460251046,0.765489539748954,2.6323430962343095,1.5523012552301254,6.193619246861925,8.978661087866108,24.30979079497908,0.65,0.85,0.8946234309623431,0.9198117154811716,36.02510460251046
137,2037,5,1.1380753138075315,0.0,0.8914225941422596,0.2503765690376569,0.0,0.0,0.7496129707112973,secheresse,23.30176114814715,0.36066945606694556,0.16375543933054396,19.643686192468618,64.32148535564853,0.7949767782426779,3.0746516736401674,1.550836820083682,6.562209728033473,8.974058577405858,24.899535564853558,0.7999999999999999,0.564744769874477,0.6443556485355648,0.7946778242677823,34.96669456066946
138,2037,6,1.1464435146443515,0.0,0.8939330543933055,0.4887914759549631,0.0,0.0,0.7521652719665273,secheresse,22.82041327230559,0.3594979079497908,0.17215100709775427,19.647485355648534,64.4176359832636,0.7951299163179917,3.0769487447698745,1.5493723849372385,6.564123953974896,8.969456066945606,24.902598326359833,0.9098076211353316,0.5639414225941421,0.6429832635983262,0.7939916317991631,34.974979079497906
139,2037,7,1.1548117154811715,0.0,0.8964435146443515,0.5873919107391911,0.0,0.0,0.7547175732217575,secheresse,22.07996541143654,0.358326359832636,0.17565306834030686,19.651284518828454,64.51378661087867,0.7952830543933055,3.079245815899582,1.547907949790795,6.566038179916318,8.964853556485355,24.905661087866108,0.95,0.5631380753138076,0.6416108786610879,0.7933054393305439,34.98326359832636
140,2037,8,1.1631799163179917,0.0,0.0,0.49247348432316396,0.0,0.0,0.26284518828451886,aucun,21.277591514983413,0.35715481171548114,0.16249347571700112,18.270694560669455,55.71029288702928,0.7657707112970711,2.636560669456067,1.5464435146443516,6.197133891213389,8.960251046025105,24.315414225941424,0.9098076211353316,0.85,0.8919456066945607,0.9184728033472803,36.07029288702929
141,2037,9,1.1715481171548117,0.0,0.0,0.25774058577405856,0.0,0.0,0.26401673640167367,aucun,20.644836341392597,0.3559832635983264,0.15430125523012553,18.270627615062764,55.78158995815899,0.7658410041841004,2.637615062761506,1.544979079497908,6.198012552301256,8.955648535564853,24.316820083682007,0.8000000000000002,0.85,0.891276150627615,0.9181380753138075,36.08158995815899
142,2037,10,1.1799163179916319,0.0,0.0,0.259581589958159,0.0,0.0,0.2651882845188285,aucun,20.459066108786608,0.3548117154811715,0.15438912133891217,18.270560669456067,55.8528870292887,0.7659112970711297,2.6386694560669457,1.5435146443514645,6.198891213389121,8.951046025104603,24.318225941422593,0.65,0.85,0.8906066945606694,0.9178033472803346,36.092887029288704
143,2037,11,1.1882845188284519,0.0,0.0,0.26142259414225943,0.5416666666666669,0.0,0.2663598326359833,aucun,20.85368125073709,0.3644735006973501,0.16260198744769874,18.27049372384937,55.924184100418415,0.765981589958159,2.639723849372385,1.542050209205021,6.199769874476988,8.94644351464435,24.31963179916318,0.5,0.85,0.8899372384937239,0.9174686192468618,36.10418410041841
144,2037,12,1.1966527196652719,0.0,0.0,0.2632635983263598,0.9381941874331415,0.0,0.2675313807531381,aucun,21.578938723945715,0.37123250299552474,0.1686377663679825,18.27042677824268,55.99548117154812,0.7660518828451883,2.640778242677824,1.5405857740585773,6.200648535564854,8.9418410041841,24.321037656903766,0.3901923788646685,0.85,0.8892677824267783,0.9171338912133891,36.11548117154811
145,2038,1,1.205020920502092,0.0,0.0,0.26510460251046025,1.0833333333333333,0.0,0.2687029288702929,aucun,22.448166806136683,0.37296373779637376,0.17090271966527196,18.270359832635982,56.06677824267783,0.7661221757322175,2.6418326359832633,1.5391213389121339,6.2015271966527195,8.937238493723848,24.322443514644352,0.35000000000000003,0.85,0.8885983263598326,0.9167991631799163,36.12677824267782
146,2038,2,1.213389121338912,0.0,0.0,0.26694560669456063,0.938194187433142,0.0,0.2698744769874477,aucun,23.23611696662354,0.3688894067612151,0.16881349858555572,18.27029288702929,56.13807531380753,0.7661924686192468,2.642887029288703,1.5376569037656904,6.202405857740586,8.932635983263598,24.323849372384938,0.3901923788646684,0.85,0.887928870292887,0.9164644351464435,36.13807531380753
147,2038,3,1.2217573221757323,0.0,0.0,0.2687866108786611,0.5416666666666666,0.0,0.2710460251046025,aucun,23.73931902820294,0.3597873082287308,0.1629534518828452,18.270225941422595,56.20937238493724,0.7662627615062761,2.643941422594142,1.536192468619247,6.203284518828452,8.928033472803346,24.325255230125524,0.5,0.85,0.8872594142259413,0.9161297071129707,36.149372384937244
