day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,611.2827,852937.5145,1407.531,1809.6828,804.3035,4021.5173,3381.5846,56.6067,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
1,47.5,43.75,43.75,26012.3915,38.0,230.6697,902719.276,1503.4964,1933.0668,859.1408,4295.7039,1082.8684,3.0742,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
2,52.5,26.25,70.0,25387.5915,49.6,172.3215,951511.727,1598.9281,2055.7647,913.6732,4568.3659,831.0904,2.725,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
3,60.0,130.0,0.0,25763.8415,57.92,143.1787,1000289.9773,1694.5373,2178.6908,968.307,4841.5351,647.425,2.6016,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
4,55.0,55.0,0.0,25512.6415,55.584,108.3322,1049015.5532,1789.9618,2301.3795,1022.8353,5114.1766,459.5112,2.206,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
5,50.0,50.0,0.0,25641.6435,51.1168,53.8451,1098099.2019,1885.5405,2424.2664,1077.4517,5387.2587,167.7842,1.5709,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
6,45.0,45.0,0.0,25451.5915,46.2234,46.4298,1147190.9785,1981.0295,2547.038,1132.0169,5660.0844,139.1401,1.3979,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
7,40.0,40.0,0.0,25376.5515,41.2447,41.4289,1195978.1453,2076.1439,2669.3278,1186.3679,5931.8396,124.1534,1.2473,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
8,47.5,47.5,0.0,25375.3835,46.2489,176.0784,1244432.023,2171.1889,2791.5286,1240.6794,6203.3968,643.0563,2.6949,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
9,52.5,52.5,0.0,25479.6292,51.2498,257.2083,1292714.1743,2266.2022,2913.6886,1294.9727,6474.8636,869.3484,3.6072,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
10,60.0,60.0,0.0,25551.3657,58.25,312.9547,1340739.0755,2361.2344,3035.8728,1349.2768,6746.384,1102.8182,4.3713,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
11,55.0,55.0,0.0,25655.6889,55.65,146.2764,1389138.6781,2456.3911,3158.2171,1403.652,7018.2602,203.6729,2.6522,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
12,50.0,50.0,0.0,25566.5613,51.13,134.3955,1437637.6217,2551.5109,3280.514,1458.0062,7290.0312,187.1302,2.4368,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
13,45.0,45.0,0.0,25570.0766,46.226,121.5053,1486344.1362,2646.6674,3402.8581,1512.3814,7561.907,169.1821,2.2031,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
14,40.0,40.0,0.0,25347.7254,41.2452,108.4133,1535035.4724,2741.7266,3525.0771,1566.7009,7833.5047,150.9529,1.9657,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
15,47.5,47.5,0.0,25468.9294,46.249,189.2215,1583569.7489,2836.8064,3647.3225,1621.0322,8105.1611,545.8103,2.8808,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
16,52.5,52.5,0.0,25561.4347,51.2498,257.2105,1631933.7028,2931.9022,3769.5885,1675.3727,8376.8633,869.3547,3.6675,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
17,60.0,60.0,0.0,25526.4518,58.25,287.1765,1679959.4683,3026.9501,3891.7929,1729.6857,8648.4287,959.3468,4.1168,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
18,55.0,55.0,0.0,25552.1889,55.65,164.5546,1728237.2925,3122.0243,4014.0312,1784.0139,8920.0693,305.4023,2.835,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
19,50.0,50.0,0.0,24643.8371,51.13,134.3955,1775813.5119,3216.3202,4135.2688,1837.8972,9189.4862,187.1302,2.4368,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
20,45.0,45.0,0.0,24472.5053,46.226,121.5053,1821463.4819,3310.4393,4256.2791,1891.6796,9458.398,169.1821,2.2031,0.0,0.0,0.0,0.0,23098.7995,0.0,0.0
21,40.0,40.0,0.0,24598.1113,41.2452,108.4133,1844347.4314,3351.8983,4309.5835,1915.3704,9576.8522,150.9529,1.9657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,47.5,47.5,0.0,24570.4224,46.249,196.7216,1866917.9282,3393.2991,4362.8131,1939.028,9695.1402,587.5527,2.9558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,52.5,52.5,0.0,24425.9579,51.2498,257.2105,1889088.6326,3434.5436,4415.8417,1962.5963,9812.9816,869.3547,3.6675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
