day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1067772.4675,42324.1876,269.8735,42.6193,1026.84,0.0,0.0
1,40.0,0.0,80.0,64.96,76.0,234.8658,1066119.7616,42269.0402,165.3635,67.4104,2233.68,0.0,0.0
2,40.0,0.0,120.0,20.0,83.2,262.1301,1064401.9669,42213.885,214.758,84.1297,3017.1,0.0,423.42
3,60.0,0.0,180.0,149.92,94.64,313.219,1062384.811,42144.9529,229.4112,88.9205,3017.1,0.0,1931.97
4,60.0,0.0,240.0,141.2,94.928,1380.3496,1060318.9298,42076.0187,734.9882,99.6229,3017.1,1026.84,2413.68
5,60.0,40.0,260.0,166.2,94.9856,2572.2477,1058253.0477,42007.0844,1285.8872,111.5481,3017.1,2233.68,1688.55
6,60.0,40.0,280.0,196.2,94.9971,3385.6793,1056187.1654,41938.1501,1671.1334,119.6837,3017.1,3017.1,180.0
7,60.0,0.0,340.0,205.002,94.9994,3315.6816,1054240.085,41870.0198,1575.3418,95.8148,1708.55,3017.1,0.0
8,60.0,65.0,335.0,146.2,94.9999,3210.6821,1052274.2026,41805.0855,1466.9435,84.6049,300.0,3017.1,0.0
9,60.0,25.0,370.0,156.2,95.0,1932.1322,1051636.8702,41793.2933,879.82,93.8343,200.0,3017.1,20.0
10,40.0,50.0,360.0,231.36,88.9999,1603.3229,1051606.2808,41803.7372,743.596,89.8727,200.0,3017.1,107.9999
11,40.0,75.0,325.0,294.653,85.8,1439.2936,1050590.9405,41769.0531,651.4431,90.8751,200.0,1708.55,169.5999
12,40.0,22.0,343.0,116.7943,85.16,1521.0877,1047984.6926,41676.6302,687.5494,106.6304,200.0,300.0,129.9199
13,40.0,0.0,383.0,1230.319,85.032,1643.8465,1046296.0697,41617.3988,753.0491,119.8511,200.0,200.0,9.9839
14,40.0,172.0,251.0001,298.5152,85.0064,1591.0783,1043557.3831,41518.1734,712.1558,84.0991,89.9967,200.0,0.0
15,40.0,0.0,291.0001,3372.1425,85.0013,423.6277,1045231.9688,41594.3178,222.9574,62.6592,1177.6834,200.0,0.0
16,40.0,20.08,310.9201,170.0717,85.0003,263.9635,1043844.1067,41547.1679,190.5027,71.6913,2384.5311,200.0,0.0
17,40.0,45.016,305.9041,150.2854,85.0001,283.9631,1042391.5304,41500.0256,229.7196,84.5426,3017.1,200.0,574.2727
18,40.0,0.0,345.9041,188.521,85.0,323.9504,1040872.2167,41448.4876,257.5388,84.9424,3017.1,89.9967,1781.113
19,40.0,60.4832,325.4209,166.0426,85.0,1462.0297,1039219.5492,41394.1393,777.7268,96.3232,3017.1,1177.6834,1810.2696
20,40.0,0.0,365.4209,195.1817,85.0,2662.7324,1037662.6489,41338.9981,1338.1927,108.4451,3022.845,2384.5311,632.5785
21,40.0,140.0207,265.4001,3287.0807,85.0,3272.9262,1039080.0021,41404.5304,1571.3772,91.1558,1853.2835,3017.1,0.0
22,40.0,40.4,265.0001,190.5388,85.0,3252.923,1037520.4372,41350.9888,1497.4049,61.6836,89.4617,3017.1,1.685
23,40.0,0.0,305.0001,220.6032,85.0,1411.8248,1037872.435,41370.3104,639.8037,62.301,140.3032,3017.1,9.805
24,40.0,100.0,245.0001,188.1603,85.0,1448.4112,1038061.1485,41390.7666,671.9744,88.2806,220.3,3022.845,12.1832
25,40.0,0.0,285.0001,264.7444,85.0,1416.5312,1037288.7645,41364.3154,645.2637,87.9618,220.3,1853.2835,86.4382
26,40.0,0.0,325.0001,245.2251,85.0,1462.9694,1034686.6012,41267.2694,663.2528,94.3155,214.555,89.4617,120.0
27,40.0,100.0,265.0001,316.0443,85.0,1542.9694,1032026.0987,41167.0916,697.4296,106.8793,202.375,140.3032,79.9968
28,40.0,40.0,265.0001,1458.3755,78.1972,1214.1947,1031461.3445,41150.3232,547.3313,98.1307,146.3912,220.3,0.0
29,40.0,60.0,245.0001,1357.3046,65.0,325.4305,1032604.481,41198.4822,124.3656,43.1157,19.9984,220.3,0.0
