month_index,surimpact_matiere,surimpact_inbound,surimpact_transport_aval,surimpact_rebut,surimpact_total,surimpact_cumule
40,0.0,0.0,0.0,0.0,0.0,399.9296771748158
41,0.0,0.0,0.0,0.0,0.0,399.9296771748158
42,0.0,0.0,0.0,0.9649037711244405,0.9649037711244405,400.8945809459403
43,0.0,0.0,0.0,9.723387208264233,9.723387208264233,410.6179681542045
44,0.0,0.0,0.0,6.41024534401059,6.41024534401059,417.0282134982151
45,0.0,0.0,0.0,0.0,0.0,417.0282134982151
46,0.0,0.0,0.0,0.0,0.0,417.0282134982151
47,0.0,0.0,0.0,0.0,0.0,417.0282134982151
48,0.0,0.0,0.0,0.0,0.0,417.0282134982151
49,0.0,0.0,0.0,0.0,0.0,417.0282134982151
50,9.257417990708234,4.712867340724188,0.0,0.0,13.970285331432422,430.99849882964753
51,54.54311180167713,27.767402371762913,0.0,0.0,82.31051417344004,513.3090130030876
52,0.0,0.0,0.0,0.0,0.0,513.3090130030876
53,0.0,0.0,0.0,0.0,0.0,513.3090130030876
54,0.0,0.0,0.0,1.0147291262664921,1.0147291262664921,514.3237421293541
55,0.0,0.0,0.0,1.5600539145900938,1.5600539145900938,515.8837960439441
56,0.0,0.0,0.0,0.9422378882802747,0.9422378882802747,516.8260339322244
57,0.0,0.0,0.0,0.0,0.0,516.8260339322244
58,0.0,0.0,0.0,0.0,0.0,516.8260339322244
59,18.20717734010077,9.269108464051289,0.0,20.563958458099926,48.04024426225199,564.8662781944764
60,55.19784574965104,28.100721472549615,0.0,0.0,83.29856722220066,648.164845416677
61,68.35526489492855,34.79904394650906,0.0,0.0,103.15430884143761,751.3191542581146
62,80.13140382744263,40.7941692212435,0.0,0.0,120.92557304868612,872.2447273068008
63,0.0,0.0,0.0,0.0,0.0,872.2447273068008
64,0.0,0.0,0.0,0.0,0.0,872.2447273068008
65,0.0,0.0,0.0,4.584037208495807,4.584037208495807,876.8287645152966
66,7.137922712439888,3.633851562696666,0.0,8.872149022018464,19.64392329715502,896.4726878124516
67,60.28039488457421,30.68820103214686,0.0,11.025934578893747,101.99453049561481,998.4672183080663
68,55.50627189266885,28.257738418085943,0.0,4.488841257036638,88.25285156779144,1086.7200698758577
69,18.6850016371244,9.512364469808794,0.0,0.0,28.197366106933195,1114.917435982791
70,74.92223886833119,38.14223069660494,0.0,0.0,113.06446956493613,1227.9819055477271
71,44.759643709472925,22.786727706640793,0.0,0.0,67.54637141611371,1295.5282769638409
72,25.414898829562674,12.938493949595552,0.0,0.0,38.35339277915823,1333.881669742999
73,0.0,0.0,0.0,0.0,0.0,1333.881669742999
74,0.0,0.0,0.0,0.0,0.0,1333.881669742999
75,0.0,0.0,0.0,0.0,0.0,1333.881669742999
76,0.0,0.0,0.0,0.0,0.0,1333.881669742999
77,0.0,0.0,0.0,4.6419518691492945,4.6419518691492945,1338.5236216121484
78,61.51418340196358,31.31631155009055,0.0,10.508394363711936,103.33888931576607,1441.8625109279144
79,49.261437846796184,25.078550176550774,0.0,24.128008905149873,98.46799692849683,1540.3305078564113
80,17.257124059041985,8.78544497551228,0.0,11.110262430580452,37.15283146513472,1577.483339321546
81,74.7456919776983,38.05235227955549,0.0,0.0,112.79804425725379,1690.2813835788
82,42.02320640383789,21.39363235104473,0.0,0.0,63.41683875488262,1753.6982223336825
83,32.86729198708923,16.7324395570636,0.0,0.0,49.59973154415283,1803.2979538778352
84,71.73754060078716,36.520929760400705,0.0,0.0,108.25847036118786,1911.556424239023
85,0.0,0.0,0.0,0.0,0.0,1911.556424239023
86,0.0,0.0,0.0,0.0,0.0,1911.556424239023
87,0.0,0.0,0.0,0.0,0.0,1911.556424239023
88,0.0,0.0,0.0,0.0,0.0,1911.556424239023
89,0.0,0.0,0.0,0.0,0.0,1911.556424239023
90,0.0,0.0,0.0,1.1692870295111575,1.1692870295111575,1912.7257112685343
91,0.0,0.0,0.0,1.735018430433165,1.735018430433165,1914.4607296989675
92,0.0,0.0,0.0,1.089497929349177,1.089497929349177,1915.5502276283166
93,0.0,0.0,0.0,0.0,0.0,1915.5502276283166
94,0.0,0.0,0.0,0.0,0.0,1915.5502276283166
95,0.0,0.0,0.0,0.0,0.0,1915.5502276283166
96,0.0,0.0,0.0,0.0,0.0,1915.5502276283166
97,0.0,0.0,0.0,0.0,0.0,1915.5502276283166
98,0.0,0.0,0.0,0.0,0.0,1915.5502276283166
99,0.0,0.0,0.0,0.0,0.0,1915.5502276283166
100,0.0,0.0,0.0,0.0,0.0,1915.5502276283166
101,0.0,0.0,0.0,0.0,0.0,1915.5502276283166
102,0.0,0.0,0.0,1.2223426568745983,1.2223426568745983,1916.7725702851913
103,0.0,0.0,0.0,1.7946316152159383,1.7946316152159383,1918.567201900407
104,0.0,0.0,0.0,1.1401560383519005,1.1401560383519005,1919.707357938759
105,0.0,0.0,0.0,0.0,0.0,1919.707357938759
106,0.0,0.0,0.0,0.0,0.0,1919.707357938759
107,24.758642362039268,12.604399747947248,0.0,54.106952226038345,91.46999433602485,2011.177352274784
108,53.425872605795405,27.198626053859453,0.0,61.09241853979517,141.71691719945002,2152.894269474234
109,64.24287405406864,32.705463154798586,0.0,0.0,96.94833720886723,2249.842606683101
110,70.35868703062437,35.8189679428633,0.0,0.0,106.17765497348768,2356.020261656589
111,0.0,0.0,0.0,0.0,0.0,2356.020261656589
112,0.0,0.0,0.0,0.0,0.0,2356.020261656589
113,0.0,0.0,0.0,0.0,0.0,2356.020261656589
114,0.0,0.0,0.0,1.2439649315023564,1.2439649315023564,2357.2642265880913
115,0.0,0.0,0.0,12.737565482557352,12.737565482557352,2370.0017920706487
116,0.0,0.0,0.0,14.549015980105132,14.549015980105132,2384.550808050754
117,0.0,0.0,0.0,3.7645647473774626,3.7645647473774626,2388.315372798131
118,0.0,0.0,0.0,0.0,0.0,2388.315372798131
119,0.0,0.0,0.0,0.0,0.0,2388.315372798131
120,0.0,0.0,0.0,0.0,0.0,2388.315372798131
121,0.0,0.0,0.0,0.0,0.0,2388.315372798131
122,29.11362850412445,14.821483602099718,0.0,55.160057466303655,99.09516957252782,2487.410542370659
123,38.69358162248841,19.698550644175917,0.0,60.923300047980746,119.31543231464508,2606.725974685304
124,71.44631128239627,36.37266756194721,0.0,0.0,107.81897884434348,2714.5449535296475
125,74.72147450394965,38.04002338382893,0.0,6.018438091327809,118.77993597910638,2833.324889508754
126,0.0,0.0,0.0,9.472156832638591,9.472156832638591,2842.7970463413926
127,68.71662458019648,34.98300887719094,0.0,12.240355354061936,115.93998881144935,2958.737035152842
128,0.0,0.0,0.0,4.241950885938603,4.241950885938603,2962.9789860387805
129,48.521550601810816,24.701880306376395,0.0,0.0,73.22343090818721,3036.202416946968
130,59.484589399589254,30.283063694336327,0.0,0.0,89.76765309392559,3125.9700700408935
131,77.13708324201741,39.269787832299755,0.0,0.0,116.40687107431717,3242.3769411152107
132,36.25916286904737,18.459210187878664,0.0,0.0,54.71837305692604,3297.0953141721366
133,0.0,0.0,0.0,0.0,0.0,3297.0953141721366
134,0.0,0.0,0.0,50.98017778286183,50.98017778286183,3348.0754919549986
135,65.02016349116172,33.10117414095504,0.0,64.56847220013086,162.68980983224762,3510.7653017872462
136,67.43819452224392,34.33217175677874,0.0,0.0,101.77036627902265,3612.535668066269
137,80.93279389670926,41.20214962014289,0.0,6.176036731108469,128.31098024796063,3740.8466483142297
138,0.0,0.0,0.0,9.645778361966675,9.645778361966675,3750.4924266761964
139,69.03924291670023,35.14725093941103,0.0,12.45123713088396,116.63773098699522,3867.1301576631918
140,0.0,0.0,0.0,4.336090727249518,4.336090727249518,3871.4662483904413
141,51.08398383484331,26.006391770465704,0.0,0.0,77.09037560530902,3948.55662399575
142,57.90602444589206,29.479430626999573,0.0,0.0,87.38545507289163,4035.9420790686418
143,80.34823224697016,40.904554598457544,0.0,0.0,121.25278684542769,4157.19486591407
144,32.29491790729179,16.44104911643947,0.0,0.0,48.73596702373126,4205.930832937801
145,0.0,0.0,0.0,0.0,0.0,4205.930832937801
146,0.0,0.0,0.0,0.0,0.0,4205.930832937801
147,0.0,0.0,0.0,0.0,0.0,4205.930832937801
148,0.0,0.0,0.0,0.0,0.0,4205.930832937801
149,0.0,0.0,0.0,0.0,0.0,4205.930832937801
150,0.0,0.0,0.0,1.4425515031860696,1.4425515031860696,4207.373384440987
151,0.0,0.0,0.0,14.353871613254073,14.353871613254073,4221.7272560542415
152,0.0,0.0,0.0,16.132342732495907,16.132342732495907,4237.8595987867375
153,0.0,0.0,0.0,3.7392215875712203,3.7392215875712203,4241.598820374309
154,0.0,0.0,0.0,0.0,0.0,4241.598820374309
155,23.72459192497041,12.077974070894044,0.0,53.745659691977764,89.54822568784222,4331.147046062151
156,50.208360239295644,25.560619758186867,0.0,62.25950830169862,138.02848829918113,4469.175534361332
157,76.55322517393404,38.97255099763913,0.0,0.0,115.52577617157317,4584.701310532905
158,59.135975450496744,30.10558750207107,0.0,0.0,89.24156295256782,4673.942873485473
159,0.0,0.0,0.0,0.0,0.0,4673.942873485473
160,62.037643548344704,31.582800351884593,0.0,0.0,93.6204439002293,4767.563317385702
161,0.0,0.0,0.0,0.0,0.0,4767.563317385702
162,61.88534519716302,31.50526664582845,0.0,1.7862777201072362,95.1768895630987,4862.740206948801
163,60.24591044300598,30.670645316439398,0.0,17.72866058029978,108.64521633974516,4971.385423288546
164,60.056787261902855,30.57436442424145,0.0,20.044570093731018,110.67572177987532,5082.061145068421
165,11.183100372547528,5.6932147351151166,0.0,4.105924490957055,20.9822395986197,5103.04338466704
166,50.910315389240964,25.917978743613567,0.0,0.0,76.82829413285452,5179.871678799895
167,56.93648361372135,28.98584620334903,0.0,58.292302922626014,144.21463273969638,5324.086311539591
168,4.013884865375815,2.043432295100395,0.0,55.731026421395654,61.788343581871864,5385.874655121464
169,74.63701439059929,37.99702550794148,0.0,0.0,112.63403989854078,5498.508695020004
170,88.39683494591065,45.00202506337267,0.0,0.0,133.39886000928334,5631.907555029287
171,102.54538730673585,52.20492444706554,0.0,0.0,154.75031175380138,5786.657866783089
172,12.364797574684133,6.294806038021012,0.0,0.0,18.659603612705144,5805.317470395794
173,58.04159650763313,29.548449131158684,0.0,0.0,87.59004563879182,5892.907516034586
174,0.0,0.0,0.0,14.839421581617621,14.839421581617621,5907.7469376162035
175,57.706875023185944,29.378045466349228,0.0,49.33250210704065,136.41742259657582,6044.16436021278
176,58.0398544196176,29.547562249987124,0.0,44.50281098724338,132.0902276568481,6176.254587869627
177,66.86132664486956,34.03849356466087,0.0,4.867474591447859,105.76729480097829,6282.021882670606
178,57.80606940605361,29.42854442490001,0.0,0.0,87.23461383095362,6369.25649650156
179,0.0,0.0,0.0,50.19990268994254,50.19990268994254,6419.456399191503
180,3.071421873216309,1.5636329536373879,0.0,55.5435221043121,60.1785769311658,6479.634976122668
181,72.37021348555709,36.84301777446543,0.0,21.832295515354595,131.0455267753771,6610.680502898045
182,113.85877866229578,57.964469137168734,0.0,66.54224984176665,238.36549764123117,6849.046000539276
183,74.29469194820433,37.82275226454041,0.0,65.66112038191523,177.77856459465997,7026.824565133936
184,61.225530511255954,31.16936098754848,0.0,0.0,92.39489149880444,7119.21945663274
185,42.95668395176028,21.86885728453251,0.0,5.845657732906737,70.67119896919954,7189.890655601939
186,77.54485143415286,39.477378911932355,0.0,97.35754766304443,214.37977800912967,7404.270433611069
187,13.927009596988626,7.090113976648762,0.0,72.82116906771286,93.83829264135025,7498.10872625242
188,62.370442738405586,31.752225394097398,0.0,81.13091755761221,175.2535856901152,7673.362311942535
189,0.0,0.0,0.0,4.083279764497006,4.083279764497006,7677.445591707032
190,74.60642617721027,37.981453326579775,0.0,0.0,112.58787950379005,7790.0334712108215
191,68.48297684167756,34.86406093758133,0.0,59.689968530584295,163.03700630984318,7953.070477520665
192,68.07714385533507,34.65745505362515,0.0,64.59894330836927,167.33354221732947,8120.4040197379945
193,51.51339127380743,26.224999193938352,0.0,20.916861197137102,98.65525166488288,8219.059271402877
194,67.51305001400374,34.37028000712922,0.0,59.945107726292036,161.828437747425,8380.887709150302
195,88.7328544148881,45.17308952030666,0.0,67.62746336839898,201.53340730359372,8582.421116453896
196,57.64687409578153,29.347499539670608,0.0,6.099986615241132,93.09436025069327,8675.51547670459
197,62.99237041303428,32.06884311936288,0.0,10.764167643326788,105.82538117572395,8781.340857880314
198,79.8653787798512,40.65873828792428,0.0,100.047072628547,220.57118969632248,9001.912047576636
199,52.51280505567462,26.733791664707063,0.0,82.80875874660438,162.05535546698607,9163.967403043622
200,24.67360362978002,12.561107302433465,0.0,72.92336797752039,110.15807890973386,9274.125481953355
201,46.36288378668155,23.602922655037894,0.0,4.723473237580517,74.68927967929997,9348.814761632655
202,74.41754203243914,37.88529412560539,0.0,0.0,112.30283615804453,9461.117597790699
203,68.38130204035781,34.81229922054579,0.0,59.565180006233284,162.75878126713687,9623.876379057836
204,68.3077950814959,34.77487749603431,0.0,64.57124690684458,167.6539194843748,9791.530298542211
205,62.71915246555585,31.929750346101155,0.0,21.755235381746502,116.40413819340351,9907.934436735615
206,63.489274958186,32.32181270598559,0.0,59.2806165538682,155.0917042180398,10063.026140953654
207,81.99176180928129,41.741260557452335,0.0,66.62218225257404,190.35520461930764,10253.381345572961
208,117.30941206439172,59.72115523278124,0.0,7.11984655705302,184.150413854226,10437.531759427187
209,45.53278237959421,23.180325575066135,0.0,10.431397609210467,79.14450556387081,10516.676264991058
210,81.00153642059337,41.23714581412028,0.0,100.69703757763266,222.9357198123463,10739.611984803405
211,58.37562297629188,29.71849896974861,0.0,84.54316942554668,172.63729137158717,10912.249276174993
212,10.593152546553142,5.392877660063403,0.0,69.94480579161345,85.93083599823,10998.180112173222
213,74.48505726065775,37.91966551451671,0.0,5.129925853958985,117.53464862913344,11115.714760802355
214,28.279575244431214,14.396874669892263,0.0,0.0,42.67644991432348,11158.391210716678
215,90.4947855593727,46.070072648407915,0.0,62.55416850432147,199.11902671210208,11357.51023742878
216,88.45994343425195,45.034153021073735,0.0,67.33357457721809,200.82767103254378,11558.337908461324
217,63.19268663642714,32.17082228763563,0.0,22.00498249839891,117.36849142246169,11675.706399883786
218,63.020233428147264,32.083027927056804,0.0,59.11387577101932,154.2171371262234,11829.923537010009
219,66.60781727919652,33.909434251227324,0.0,64.40256007444493,164.91981160486878,11994.843348614877
220,115.63190363255973,58.86715094021223,0.0,7.142788386550613,181.6418429593226,12176.4851915742
221,45.56839322882922,23.198454734676694,0.0,10.526997250859255,79.29384521436516,12255.779036788565
222,87.84362189441123,44.7203893280639,0.0,102.64384306478398,235.20785428725912,12490.986891075823
223,61.545270800923674,31.33213786228842,0.0,85.59443650323075,178.47184516644285,12669.458736242266
224,14.914532450383376,7.59285288383154,0.0,71.10491950911926,93.61230484333417,12763.0710410856
225,74.48939446982888,37.921873548276494,0.0,5.176401367509967,117.58766938561534,12880.658710471216
226,21.543998150355662,10.967853603817428,0.0,0.0,32.511851754173094,12913.170562225388
227,86.41450107021274,43.992836908471965,0.0,61.87092109428728,192.278259072972,13105.44882129836
228,98.73437567840188,50.26477307264095,0.0,68.70864741013857,217.70779616118136,13323.156617459541
229,63.65944513049811,32.40844479370814,0.0,22.253289376051356,118.32117930025761,13441.477796759798
230,62.514509374144836,31.825568408655542,0.0,58.94164930942935,153.28172709222974,13594.759523852028
231,67.42523998418926,34.32557671922365,0.0,64.45168554292918,166.20250224634208,13760.96202609837
232,117.61953079233689,59.87903385791694,0.0,7.222022395347194,184.720587045601,13945.682613143972
233,40.376005307853234,20.55505724763436,0.0,10.493461950730564,71.42452450621816,14017.10713765019
234,90.42885775523996,46.03650940266765,0.0,103.62342423493905,240.08879139284667,14257.195929043037
235,63.01102943948166,32.078342260099745,0.0,86.20815806573377,181.29752976531518,14438.493458808352
236,11.1669562313499,5.684995899596304,0.0,70.42115796448536,87.27311009543156,14525.766568903784
237,74.48631375959178,37.92030518670126,0.0,5.222259883270209,117.62887882956325,14643.395447733346
238,28.13539358356786,14.323473097089085,0.0,0.0,42.458866680656946,14685.854314414004
239,85.97101205640547,43.767060683260986,0.0,61.69735378583444,191.43542652550087,14877.289740939505
240,93.15953503789797,47.42667238292988,0.0,67.85941823468977,208.44562565551763,15085.735366595021
