day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,53.897462,185853.36,3080.0,3080.0,24.4244,652.96,24.64,29736.53144,6.0088,4.5066,28.5418,7.511,12017.6,1.80264,0.15022,0.15022,5.55814,0.30044,7.511,3700.0,3700.0,40.7,1502.2,554280.0
1,55.314895,190741.062,3161.0,3161.0,25.06673,670.132,25.288,30518.563598,6.172824,4.629618,29.320914,7.71603,12345.648,1.851847,0.154321,0.154321,5.709862,0.308641,7.71603,3801.0,3801.0,41.811,1543.206,572160.0
2,56.630833,195278.7804,3236.2,3236.2,25.663066,686.0744,25.8896,31244.598392,6.327429,4.745572,30.055287,7.909286,12265.0976,1.898229,0.158186,0.158186,5.852872,0.316371,7.909286,3896.2,3896.2,42.8582,1581.8572,590040.0
3,57.873975,199565.47608,3307.24,3307.24,26.226413,701.13488,26.45792,31930.469558,6.475278,4.856458,30.757569,8.094097,12171.03552,1.942583,0.161882,0.161882,5.989632,0.323764,8.094097,3987.24,3987.24,43.85964,1618.81944,607920.0
4,59.137555,203922.651216,3379.448,3379.448,26.799023,716.442976,27.035584,32627.617436,6.625024,4.968768,31.468862,8.281279,12080.767104,1.987507,0.165626,0.165626,6.128147,0.331251,8.281279,4079.448,4079.448,44.873928,1656.255888,625800.0
5,60.440222,208414.606243,3453.8896,3453.8896,27.389345,732.224595,27.631117,33346.330091,6.778397,5.083798,32.197384,8.472996,11997.753421,2.033519,0.16946,0.16946,6.270017,0.33892,8.472996,4173.8896,4173.8896,45.912786,1694.599178,643680.0
6,61.785704,213054.201249,3530.77792,3530.77792,27.999069,748.524919,28.246223,34088.665138,6.935743,5.201808,32.944781,8.669679,11922.686684,2.080723,0.173394,0.173394,6.415563,0.346787,8.669679,4270.77792,4270.77792,46.978557,1733.935836,661560.0
7,63.174748,217844.00825,3610.155584,3610.155584,28.628534,765.352984,28.881245,34855.0341,7.097133,5.32285,33.71138,8.871416,11855.705337,2.12914,0.177428,0.177428,6.564848,0.354857,8.871416,4370.155584,4370.155584,48.071711,1774.283167,679440.0
8,64.520006,222482.83165,3687.031117,3687.031117,29.238157,781.650597,29.496249,35597.24569,7.254459,5.440844,34.458678,9.068073,11780.597067,2.176338,0.181361,0.181361,6.710374,0.362723,9.068073,4467.031117,4467.031117,49.137342,1813.614633,697320.0
9,65.82151,226970.77433,3761.406223,3761.406223,29.827951,797.418119,30.09125,36315.31637,7.407724,5.555793,35.186688,9.259655,11697.367413,2.222317,0.185193,0.185193,6.852144,0.370386,9.259655,4561.406223,4561.406223,50.175468,1851.930927,715200.0
10,67.061764,231247.514866,3832.281245,3832.281245,30.38999,812.443624,30.65825,36999.594714,7.555305,5.666479,35.887698,9.444131,11602.769483,2.266591,0.188883,0.188883,6.988657,0.377765,9.444131,4652.281245,4652.281245,51.175094,1888.826185,733080.0
11,68.324767,235602.698973,3904.456249,3904.456249,30.962338,827.744725,31.23565,37696.424027,7.704997,5.778748,36.598736,9.631246,11512.393897,2.311499,0.192625,0.192625,7.127122,0.38525,9.631246,4744.456249,4744.456249,52.189019,1926.249237,750960.0
12,69.627318,240094.255795,3978.89125,3978.89125,31.552608,843.524945,31.83113,38415.072969,7.858359,5.89377,37.327207,9.822949,11519.389297,2.357508,0.196459,0.196459,7.268982,0.392918,9.822949,4838.89125,4838.89125,53.227804,1964.589847,768840.0
13,70.972777,244733.771159,4055.77825,4055.77825,32.162322,859.824989,32.446226,39157.395274,8.015704,6.011778,38.074593,10.01963,11617.728977,2.404711,0.200393,0.200393,7.414526,0.400785,10.01963,4935.77825,4935.77825,54.293561,2003.925969,786720.0
14,72.361817,249523.562232,4135.15565,4135.15565,32.791784,876.652998,33.081245,39923.761687,8.177093,6.13282,38.975106,10.221366,11625.817795,2.453128,0.204427,0.204427,7.563811,0.408855,10.221366,5035.15565,5035.15565,55.386712,2044.273194,804600.0
15,73.707074,254162.382446,4212.03113,4212.03113,33.401407,892.9506,33.696249,40665.972767,8.334419,6.291705,39.722403,10.418023,11550.709354,2.500326,0.20836,0.20836,7.709337,0.416721,10.418023,5132.03113,5132.03113,56.452342,2083.604639,822480.0
16,75.008577,258650.324489,4286.406226,4286.406226,33.991201,908.71812,34.29125,41384.043345,8.487684,6.406653,40.450413,10.609605,11609.570312,2.546305,0.212192,0.212192,7.851107,0.424384,10.609605,5226.406226,5226.406226,57.490468,2121.920928,840360.0
17,76.248831,262927.064898,4357.281245,4357.281245,34.55324,923.743624,34.85825,42068.321669,8.635265,6.517339,41.301494,10.794081,11598.202062,2.590579,0.215882,0.215882,7.98762,0.431763,10.794081,5317.281245,5317.281245,58.490094,2158.816186,858240.0
18,77.511834,267282.24898,4429.456249,4429.456249,35.125588,939.044725,35.43565,42765.150978,8.784957,6.629608,42.262198,10.981196,11507.826475,2.635487,0.219624,0.219624,8.126085,0.439248,10.981196,5409.456249,5409.456249,59.504019,2196.239237,876120.0
19,78.814386,271773.805796,4503.89125,4503.89125,35.715858,954.824945,36.03113,42518.32812,8.938319,6.74463,43.019983,11.172899,11424.791357,2.681496,0.223458,0.223458,8.267945,0.446916,11.172899,5503.89125,5503.89125,60.542804,2234.579847,894000.0
20,80.159845,276413.321159,4580.77825,4580.77825,36.325572,971.124989,36.646226,42295.178624,9.095664,6.880221,43.767369,11.36958,11617.728976,2.728699,0.227392,0.227392,8.413489,0.455212,11.36958,5600.77825,5600.77825,61.608561,2273.915969,911880.0
21,81.548884,281203.112232,4660.15565,4660.15565,36.955034,987.952998,37.281245,42096.073237,9.257053,7.001263,44.683584,11.571316,11625.817795,2.777116,0.231426,0.231426,8.562774,0.463281,11.571316,5700.15565,5700.15565,62.701712,2314.263194,929760.0
22,82.894141,285841.932446,4737.03113,4737.03113,37.564657,1004.2506,37.896249,41872.812517,9.414379,7.158668,45.466538,11.767973,11550.709354,2.824314,0.235359,0.235359,8.7083,0.471148,11.767973,5797.03113,5797.03113,63.767342,2353.594639,947640.0
23,84.195644,290329.874489,4811.406226,4811.406226,38.154451,1020.01812,38.49125,41625.411295,9.567644,7.273617,46.297144,11.959555,11609.570312,2.870293,0.239191,0.239191,8.85007,0.478811,11.959555,5891.406226,5891.406226,64.805468,2391.910928,965520.0
24,85.435899,294606.614898,4882.281245,4882.281245,38.71649,1035.043624,39.05825,41344.217819,9.715225,7.408027,46.998154,12.144031,11514.972374,2.914567,0.242881,0.242881,8.986583,0.48619,12.144031,5982.281245,5982.281245,65.805094,2428.806186,983400.0
25,86.698902,298961.79898,4954.456249,4954.456249,39.288838,1050.344725,39.63565,41075.575328,9.864917,7.542087,47.868677,12.331146,11602.424412,2.959475,0.246623,0.246623,9.125048,0.493675,12.331146,6074.456249,6074.456249,66.819019,2466.229237,1001280.0
26,88.001453,303453.355796,5028.89125,5028.89125,39.879108,1066.124945,40.23113,40828.75247,10.018279,7.674692,48.597148,12.522849,11519.389295,3.005484,0.250457,0.250457,9.266908,0.502656,12.522849,6168.89125,6168.89125,67.857804,2504.569847,1019160.0
27,89.346912,308092.871159,5105.77825,5105.77825,40.488822,1082.424989,40.846226,40605.602974,10.175624,9.426281,49.344535,12.71953,11534.693859,3.052687,0.254391,0.254391,9.412452,0.511837,12.71953,6265.77825,6265.77825,68.923561,2543.905969,1037040.0
28,90.735951,312882.662232,5185.15565,5185.15565,41.118284,1099.252998,41.481245,40406.497587,10.337013,9.571019,50.235937,12.921266,11625.817795,3.101104,0.258425,0.258425,9.561737,0.519907,12.921266,6365.15565,6365.15565,70.016712,2584.253194,1054920.0
29,92.081209,317521.482446,5262.03113,5262.03113,41.727907,1115.5506,42.096249,40183.236867,10.494339,9.708729,50.983235,13.117923,11617.691559,3.148302,0.262358,0.262358,9.707263,0.529429,13.117923,6462.03113,6462.03113,71.082342,2623.584639,1072800.0
30,93.41771,322130.108489,5338.406226,5338.406226,42.333561,1131.74212,42.70725,39955.145081,10.650852,9.836756,51.771352,13.313565,11540.957871,3.195256,0.266271,0.266271,9.852038,0.537254,13.313565,6558.406226,6558.406226,72.142468,2662.712928,1090680.0
31,94.75246,326732.695698,5414.681245,5414.681245,42.938422,1147.912424,43.31745,39726.087082,10.807202,9.971602,52.514017,13.509003,11615.741262,3.242161,0.27018,0.27018,9.996662,0.545072,13.509003,6654.681245,6654.681245,73.201494,2701.800586,1108560.0
32,96.08686,331334.07514,5490.936249,5490.936249,43.543124,1164.078485,43.92749,39496.83584,10.96352,10.130404,53.256528,13.704401,11538.617515,3.289056,0.274088,0.274088,10.141256,0.552888,13.704401,6750.936249,6750.936249,74.260299,2740.880117,1126440.0
33,97.42119,335935.213028,5567.18725,5567.18725,44.147795,1180.243697,44.537498,39267.54595,11.119832,10.300635,54.212741,13.89979,11538.539503,3.33595,0.277996,0.277996,10.285845,0.562018,13.89979,6847.18725,6847.18725,75.31906,2779.958023,1144320.0
34,98.755505,340536.302606,5643.43745,5643.43745,44.752459,1196.408739,45.1475,39038.24833,11.276142,10.417868,55.093585,14.095178,11538.536903,3.382843,0.281904,0.281904,10.430432,0.57163,14.095178,6943.43745,6943.43745,76.377812,2819.035605,1162200.0
35,100.089818,345137.382521,5719.68749,5719.68749,45.357122,1212.573748,45.7575,38808.949164,11.432452,10.535101,56.953045,14.290566,11538.52078,3.429736,0.285811,0.285811,10.575019,0.579445,14.290566,7039.68749,7039.68749,77.436562,2858.113121,1180080.0
36,101.42413,349738.460504,5795.937498,5795.937498,45.961784,1228.73875,46.3675,38579.649689,11.588762,10.677165,57.859817,14.485953,11615.660026,3.476629,0.289719,0.289719,10.719605,0.588717,14.485953,7135.937498,7135.937498,78.495312,2897.190624,1197960.0
37,102.758443,354339.538101,5872.1875,5872.1875,46.566447,1244.90375,46.9775,38350.350152,11.745072,10.831687,58.602289,14.681341,11538.520031,3.523522,0.293627,0.293627,10.864192,0.599442,14.681341,7232.1875,7232.1875,79.554062,2936.268125,1215840.0
38,104.092755,358940.61562,5948.4375,5948.4375,47.171109,1261.06875,47.5875,38121.050602,11.901382,10.979778,61.578736,14.876728,11538.520006,3.570415,0.297535,0.297535,11.008779,0.608711,14.876728,7328.4375,7328.4375,80.612812,2975.345625,1233720.0
