day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,44.0,44.0,0.0,0.0,44.0,634.3654,38708.3952,1220.8753,61.153,44.4581,990.84,0.0,0.0
1,44.0,44.0,0.0,77.952,44.0,242.6785,36855.9668,1159.4533,107.7952,70.201,2479.8635,0.0,0.0
2,44.0,44.0,0.0,0.0,44.0,213.1751,34827.2938,1093.3612,144.6742,88.7603,3429.8152,0.0,696.371
3,48.0,48.0,0.0,143.5479,46.696,226.1034,32814.109,1023.2493,147.9266,91.3919,3499.8359,0.0,2376.2683
4,52.0,52.0,0.0,162.1747,48.5392,1249.2592,30774.6057,955.3724,180.732,102.4531,3499.8359,990.84,3135.3463
5,56.0,56.0,0.0,282.2971,50.0,2774.6434,28808.025,885.9389,229.9743,118.3645,3499.8359,2479.8635,2405.4008
6,56.0,56.0,0.0,358.9406,50.0,3701.5152,26941.1679,825.1552,259.4711,127.6332,3499.8359,3429.8152,725.5035
7,56.0,56.0,0.0,268.8884,50.0,3814.8958,24940.8985,755.2113,220.752,107.1641,2419.6897,3499.8359,55.7317
8,52.0,52.0,0.0,106.9985,49.492,3771.3672,22862.4587,688.1392,149.4898,71.9436,689.9452,3499.8359,0.0
9,48.0,42.8,5.2,272.5986,47.4984,2488.9297,22383.285,681.7081,87.1629,59.4714,111.1261,3499.8359,0.0
10,44.0,49.2,0.0,423.4569,44.9917,1626.7819,23055.4887,706.8526,60.5634,77.4676,174.4346,3499.8359,0.0
11,44.0,44.0,0.0,326.8617,44.1983,1676.2823,22430.4755,675.279,63.034,85.7613,200.0,2419.6897,62.8312
12,44.0,44.0,0.0,4670.7395,44.0397,1848.014,24126.1323,737.7662,69.2713,87.4581,200.0,689.9452,150.9106
13,48.0,46.68,1.32,2545.8109,46.6999,1992.0989,22861.6425,706.1671,72.889,101.873,200.0,111.1261,159.8592
14,52.0,53.32,0.0,203.8316,48.54,1717.7916,19577.5346,597.7689,78.9125,120.3993,570.4038,174.4346,82.5047
15,56.0,56.0,0.0,3427.0469,50.0,512.9055,20737.5782,657.6383,104.21,138.2786,2162.5928,200.0,0.0
16,56.0,56.0,0.0,706.6281,50.0,396.7199,19293.3885,594.4711,151.7735,132.6885,3442.1069,200.0,370.4038
17,56.0,56.0,0.0,260.8451,50.0,351.1843,17448.9514,530.3387,152.1128,106.2542,3499.8359,200.0,1980.0881
18,52.0,31.4184,20.5816,3410.2855,49.492,662.9734,18873.3419,581.5292,162.7032,97.0575,3499.8359,570.4038,3324.0441
19,48.0,50.4968,18.0848,329.4585,47.4984,2316.8492,17278.1686,532.1618,216.1592,112.8492,3499.8359,2162.5928,2918.7702
20,44.0,20.0,42.0848,3257.2288,44.9917,3636.4824,18745.9149,599.4433,257.6688,125.0679,3499.8359,3442.1069,994.0783
21,44.0,22.0,64.0848,475.3383,44.1983,3815.5823,17232.2244,544.1475,223.4594,105.9573,2477.1363,3499.8359,35.8663
22,44.0,24.0,84.0848,2572.581,44.0397,3783.2847,17724.3427,558.1773,149.5621,69.3215,665.8112,3499.8359,0.0
23,48.0,97.6999,34.3849,786.6177,46.6999,2560.2468,17470.2019,540.3102,87.7772,58.0043,106.104,3499.8359,0.0
24,52.0,86.3849,0.0,987.8446,48.54,1903.4755,18076.7596,538.3984,69.6533,79.3302,188.7154,3499.8359,2.2555
25,56.0,53.65,2.35,5263.6792,50.0,1909.6478,21956.1793,677.3374,71.4926,89.1516,220.3,2477.1363,80.8209
26,56.0,58.35,0.0,4612.7382,46.5304,1689.8865,23835.5768,761.4504,64.7748,86.6909,220.3,665.8112,179.109
27,56.0,56.0,0.0,143.3284,25.0,211.7276,23700.2374,762.062,16.8575,80.4044,220.3,106.104,154.9253
28,52.0,38.4871,13.5129,3283.053,49.492,2083.4705,23188.1411,764.1266,76.8096,116.3701,220.3,188.7154,75.3439
29,48.0,30.3548,31.1581,686.694,47.4984,1347.7892,20997.1125,681.2851,76.8856,114.438,807.0911,220.3,5.131
