day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,25.0,458.3174,1062705.6271,42158.9909,247.6665,34.8652,1026.84,0.0,0.0,0.0
1,47.5,0.0,87.5,16.24,64.0,144.3756,1060951.1915,42098.4981,154.2509,64.4983,2414.706,0.0,0.0,0.0
2,52.5,0.0,140.0,20.0,73.2,178.1308,1059031.412,42032.8121,198.9732,78.4114,3017.1,0.0,906.156,0.0
3,60.0,0.0,200.0,55.48,74.64,182.5837,1057144.0867,41967.1264,201.8891,78.6116,3017.1,0.0,2414.706,0.0
4,55.0,0.0,255.0,51.24,74.928,1221.7142,1055240.5163,41901.4399,687.9865,89.034,3017.1,1026.84,2896.416,0.0
5,50.0,43.0,262.0,69.24,74.9856,2055.6198,1053865.9634,41856.914,1070.0771,97.3793,3017.1,2414.706,1990.26,529.0185
6,45.0,10.0,297.0,81.24,73.1101,2094.5072,1053234.3653,41841.3783,1098.9665,97.0623,3017.1,3017.1,367.8422,1660.431
7,40.0,0.0,337.0,185.0004,70.622,2022.9561,1052965.5001,41832.8473,1000.802,69.3591,1625.7218,3017.1,0.0,2791.8435
8,47.5,35.0,349.5,51.24,73.1244,1993.2985,1052379.2901,41819.1316,926.8822,46.5395,59.7201,3017.1,0.0,3913.7864
9,52.5,5.0,397.0,51.24,75.0,2025.6343,1051657.1309,41800.7014,950.5129,58.4797,100.0,3017.1,9.7201,3536.6489
10,60.0,5.0,452.0,109.5401,75.0,2067.4944,1050951.4117,41782.28,979.6349,58.8983,100.0,3017.1,59.7201,3159.5114
11,55.0,50.0,457.0,94.9971,75.0,2009.1055,1048853.1603,41707.657,934.1689,60.0873,100.0,1625.7218,96.249,2782.3739
12,50.0,91.8601,415.1399,179.0186,75.0,2060.3545,1045179.8197,41568.7469,953.1893,66.6864,100.0,59.7201,86.5289,2405.2364
13,45.0,10.0,450.1399,1091.8404,73.113,2124.9888,1042611.2404,41476.3809,992.6834,71.2269,100.0,100.0,32.7549,1937.529
14,40.0,5.0,485.1399,178.6636,70.6226,2101.8872,1039335.0074,41350.2133,1016.8994,83.7022,1091.3733,100.0,0.0,302.1726
15,47.5,5.0,527.6399,2173.1019,73.1245,493.0103,1039483.8474,41364.7504,326.5356,80.5772,2433.0022,100.0,0.0,69.8864
16,52.5,50.0,530.1399,217.4907,75.0,186.6514,1037804.8219,41302.0021,195.2262,84.075,3017.1,100.0,904.203,63.431
17,60.0,40.0,550.1399,124.4254,75.0,192.6278,1036036.7547,41239.9374,205.3618,79.6212,3017.1,100.0,2412.753,53.8746
18,55.0,48.113,557.0269,158.6631,75.0,1234.1927,1034244.6207,41176.982,696.5248,89.1666,3017.1,1091.3733,2903.9298,47.6246
19,50.0,0.0,607.0269,1917.1101,75.0,2061.8844,1034772.9837,41208.5728,1072.1166,97.4435,3017.1,2433.0022,1999.7267,568.4401
20,45.0,83.7471,568.2798,105.0482,73.113,2052.6472,1034133.3067,41192.714,1066.8277,96.644,3017.1,3017.1,377.3114,1691.7156
21,40.0,0.0,608.2798,1920.7429,70.6226,2070.3197,1035552.8205,41258.9109,1027.6951,70.0222,1635.1914,3017.1,0.0,2805.7652
22,47.5,15.0,640.7798,145.7311,73.1245,2062.2862,1035012.1139,41244.5711,968.9923,47.2294,59.7202,3017.1,0.0,3921.303
23,52.5,0.0,693.2798,35.0168,75.0,2030.6344,1034273.7315,41226.141,953.9914,58.5297,100.0,3017.1,9.7201,3544.1656
24,60.0,0.0,753.2798,58.1154,50.17,1990.3329,1035367.6951,41270.1273,932.2633,55.3577,100.0,3017.1,10.06,1668.7334
25,55.0,53.113,755.1668,81.825,50.0,1784.1402,1035268.6471,41267.6255,833.9065,54.0837,96.5889,1635.1914,0.0,0.0
26,50.0,80.6226,724.5442,2102.9809,59.3204,742.5493,1035965.3617,41296.3053,343.7448,39.1597,55.5096,59.7202,0.0,0.0
27,45.0,28.1245,741.4197,305.7816,50.0,139.3207,1036224.8869,41307.4975,55.4329,15.813,0.0,100.0,0.0,0.0
28,40.0,30.0,751.4197,2123.2369,63.9828,977.9415,1036465.2064,41317.2725,450.6455,22.1336,0.0,100.0,0.0,0.0
29,47.5,0.0,798.9197,81.1692,54.6609,389.6783,1035942.4202,41297.1723,180.1773,12.7578,0.0,96.5889,0.0,0.0
