day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,36.0,0.0,36.0,0.0,36.0,2351.3712,535893.6224,21177.4104,6773.0411,9855.9803,0.0,0.0,0.0
1,42.75,0.0,78.75,51.968,77.4,138.443,534118.1117,21118.2615,37.7458,6.0279,0.0,0.0,0.0
2,47.25,0.0,126.0,79.7632,88.68,176.6035,532187.1489,21053.9284,57.1464,6.8675,0.0,0.0,0.0
3,54.0,0.0,180.0,66.519,92.936,170.084,530237.7047,20989.3627,44.9743,7.1205,0.0,0.0,0.0
4,49.5,20.0,209.5,155.1454,92.1872,225.4189,528306.6915,20924.8829,86.1213,7.5567,0.0,0.0,0.0
5,45.0,36.48,218.02,176.9779,90.4374,183.2686,526431.6997,20860.5537,61.5053,6.931,0.0,0.0,0.0
6,40.5,23.0,235.52,162.7236,86.6004,221.2392,524661.5944,20801.1118,93.3227,6.8787,0.0,0.0,0.0
7,36.0,25.0,246.52,205.0,82.1201,136.8533,523202.9003,20748.0777,40.1892,5.5321,0.0,0.0,0.0
8,42.75,23.296,265.974,236.7114,86.624,211.7697,521515.0923,20688.6094,86.7083,6.7863,0.0,0.0,0.0
9,47.25,0.0,313.224,80.6853,90.4999,238.9289,519524.4169,20624.2814,100.0997,7.4931,0.0,0.0,0.0
10,54.0,73.113,294.111,307.8511,93.3,188.9607,517724.6532,20559.7213,58.0255,7.3097,0.0,0.0,0.0
11,49.5,114.5991,229.0119,137.7236,92.26,189.1388,515717.9668,20495.2383,60.865,7.194,0.0,0.0,0.0
12,45.0,23.1245,250.8874,177.7815,66.716,202.5542,515528.8636,20490.7784,78.4643,4.4769,0.0,0.0,0.0
13,40.5,25.0,266.3874,162.9513,68.1513,149.5,515143.2908,20477.5661,46.1692,4.1036,0.0,0.0,0.0
14,36.0,20.6226,281.7648,175.9931,61.4981,204.4844,515061.5345,20476.1916,90.3202,3.9086,0.0,0.0,0.0
15,42.75,68.7999,255.7149,543.7073,63.4996,125.3641,515369.0645,20489.0539,30.0499,3.3435,0.0,0.0,0.0
16,47.25,0.0,302.9649,85.7605,70.1608,178.2292,514893.167,20475.672,60.9089,4.6179,0.0,0.0,0.0
17,54.0,40.2064,316.7585,147.2142,72.9609,149.4421,514454.1904,20462.1381,33.5703,4.6463,0.0,0.0,0.0
18,49.5,90.7596,275.4989,188.6004,67.26,165.9985,514326.4143,20460.5058,48.5003,4.1747,0.0,0.0,0.0
19,45.0,16.4981,304.0008,342.745,70.1129,162.4256,514107.0269,20454.3469,50.0395,4.4545,0.0,0.0,0.0
20,40.5,0.0,344.5008,89.729,63.4904,147.3606,514007.4252,20452.8081,45.377,3.5624,0.0,0.0,0.0
21,36.0,29.8217,350.6791,150.3181,61.4981,162.9149,513932.3642,20451.4668,61.4004,3.4929,0.0,0.0,0.0
22,42.75,75.3338,318.0952,135.5763,63.4996,124.1001,513826.4934,20449.9343,29.1706,3.3309,0.0,0.0,0.0
23,47.25,0.0,365.3452,145.5814,74.8215,142.2861,513114.322,20424.9601,35.2072,4.7782,0.0,0.0,0.0
24,54.0,0.0,419.3452,232.3143,82.2813,196.064,512090.0263,20388.0135,64.6131,6.1519,0.0,0.0,0.0
25,49.5,0.0,468.8452,197.0334,71.9209,154.3169,511741.0695,20374.5098,39.6773,4.5776,0.0,0.0,0.0
26,45.0,36.99,476.8552,149.1331,65.452,172.2461,511629.8127,20372.8111,57.5678,4.0329,0.0,0.0,0.0
27,40.5,0.0,517.3552,38.9545,63.4904,158.5419,511468.2553,20371.4486,53.1558,3.6742,0.0,0.0,0.0
28,36.0,39.7981,513.5572,391.8491,66.159,120.3587,511335.2502,20365.6243,31.0978,3.5871,0.0,0.0,0.0
29,42.75,0.0,556.3072,201.2709,72.8215,190.982,510639.416,20340.7519,74.308,5.0392,0.0,0.0,0.0
30,42.75,91.7297,507.3274,211.5372,73.2218,165.219,509886.0073,20315.8282,55.3394,4.8268,0.0,0.0,0.0
31,42.75,9.3216,540.7559,98.0706,63.98,154.3758,509776.1184,20314.2663,48.9791,3.6879,0.0,0.0,0.0
32,42.75,20.452,563.0539,368.7734,68.6569,131.0392,509617.0087,20308.2247,32.0058,3.9761,0.0,0.0,0.0
33,42.75,18.8999,586.904,83.2908,68.6601,150.0329,509154.9596,20294.9828,45.2114,4.1664,0.0,0.0,0.0
34,42.75,28.3019,601.3521,109.0782,63.9998,144.7385,509046.6423,20293.4244,42.2226,3.5938,0.0,0.0,0.0
35,42.75,27.8215,616.2806,237.4451,68.6609,164.035,508715.8203,20280.5003,54.9506,4.3065,0.0,0.0,0.0
36,42.75,0.0,659.0306,201.7744,77.9828,145.3507,507731.7234,20243.9107,40.5595,5.1592,0.0,0.0,0.0
37,42.75,32.9788,668.8018,197.865,68.6609,188.0553,507332.1434,20230.7018,71.6615,4.5467,0.0,0.0,0.0
38,42.75,4.6609,706.8909,135.2017,68.6609,154.7173,506931.5561,20217.4525,48.4682,4.2133,0.0,0.0,0.0
39,42.75,0.0,749.6409,5.091,64.0,130.9005,506761.3906,20215.8862,32.5951,3.4554,0.0,0.0,0.0
40,42.75,75.999,716.3919,292.1177,77.9828,159.6898,505777.2989,20179.2968,50.5352,5.3026,0.0,0.0,0.0
41,42.75,9.3219,749.82,305.6352,77.9828,178.3336,504854.758,20142.7034,63.5057,5.4891,0.0,0.0,0.0
42,42.75,19.0,773.57,52.8246,64.0,159.2224,504685.0044,20141.1535,52.2986,3.7386,0.0,0.0,0.0
43,42.75,51.9828,764.3372,239.8434,68.6609,150.0563,504346.3978,20127.9175,45.2256,4.1667,0.0,0.0,0.0
44,42.75,18.6437,788.4435,158.8235,68.6609,164.0391,503946.1276,20114.681,54.9534,4.3066,0.0,0.0,0.0
45,42.75,13.9828,817.2107,38.0148,64.0,149.9005,503775.9032,20113.1123,45.8134,3.6454,0.0,0.0,0.0
46,42.75,19.0,840.9607,207.1962,68.6609,150.0563,503437.6324,20099.8897,45.2256,4.1667,0.0,0.0,0.0
